Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
DJI,8,262,262,Djibouti,0,21,-,-,21,2.3,2.2,0.22
GAB,8,266,266,Gabon,0,56,-,-,56,3.6,2.5,0.35
GEO,8,268,268,Georgia,0,183,-,-,183,3.3,5.5,0.36
GMB,8,270,270,The Republic of the Gambia,0,13,-,-,13,0.85,0.52,0.08
PSE,8,275,275,Gaza Strip and West Bank,0,198,-,-,198,6.2,3.8,0.63
DEU,8,276,276,Germany,0,6528,-,-,6528,5.2,10.0,0.53
GHA,8,288,288,Ghana,0,125,-,-,125,0.54,0.40,0.05
GRC,8,300,300,Greece,0,1408,-,-,1408,9.3,17.7,0.97
GLP,8,312,312,"France, Guadeloupe",0,49,-,-,49,8.6,15.4,0.87
GUM,8,316,316,Guam,0,9,-,-,9,4.7,5.9,0.47
GTM,8,320,320,Guatemala,0,301,-,-,301,2.4,1.7,0.24
GIN,8,324,324,Guinea,0,62,-,-,62,0.83,0.46,0.08
GUY,8,328,328,Guyana,0,24,-,-,24,3.1,3.3,0.30
HTI,8,332,332,Haiti,0,276,-,-,276,2.9,2.5,0.26
HND,8,340,340,Honduras,0,164,-,-,164,2.2,1.7,0.22
HUN,8,348,348,Hungary,0,1678,-,-,1678,13.1,22.1,1.4
ISL,8,352,352,Iceland,0,43,-,-,43,9.9,14.9,1.0
IND,8,356,356,India,0,19008,-,-,19008,1.4,1.5,0.14
IDN,8,360,360,Indonesia,0,10808,-,-,10808,3.7,4.2,0.36
IRN,8,364,364,"Iran, Islamic Republic of",0,5170,-,-,5170,5.8,6.5,0.57
IRQ,8,368,368,Iraq,0,975,-,-,975,3.6,2.4,0.35
IRL,8,372,372,Ireland,0,533,-,-,533,8.7,12.5,0.89
ISR,8,376,376,Israel,0,832,-,-,832,9.9,10.7,0.98
ITA,8,380,380,Italy,0,7874,-,-,7874,8.6,17.2,0.88
CIV,8,384,384,"Côte d'Ivoire",0,474,-,-,474,3.1,1.8,0.31
JAM,8,388,388,Jamaica,0,228,-,-,228,7.2,8.4,0.72
JPN,8,392,392,Japan,0,18027,-,-,18027,10.8,20.2,1.1
KAZ,8,398,398,Kazakhstan,0,863,-,-,863,4.2,4.9,0.44
JOR,8,400,400,Jordan,0,609,-,-,609,7.6,6.2,0.75
KEN,8,404,404,Kenya,0,1135,-,-,1135,3.6,2.1,0.37
PRK,8,408,408,"Korea, Democratic People Republic of",0,1508,-,-,1508,4.3,6.5,0.44
KOR,8,410,410,"Korea, Republic of",0,6194,-,-,6194,7.4,14.6,0.76
KWT,8,414,414,Kuwait,0,197,-,-,197,3.6,4.7,0.37
KGZ,8,417,417,Kyrgyzstan,0,95,-,-,95,1.6,1.5,0.16
LAO,8,418,418,"Lao People's Democratic Republic",0,261,-,-,261,4.5,3.7,0.44
LBN,8,422,422,Lebanon,0,373,-,-,373,5.3,6.1,0.52
LSO,8,426,426,Lesotho,0,27,-,-,27,1.8,1.3,0.18
LVA,8,428,428,Latvia,0,136,-,-,136,5.0,9.4,0.52
LBR,8,430,430,Liberia,0,59,-,-,59,1.8,1.2,0.18
LBY,8,434,434,Libya,0,323,-,-,323,4.6,4.8,0.43
LTU,8,440,440,Lithuania,0,242,-,-,242,5.8,11.6,0.61
LUX,8,442,442,Luxembourg,0,64,-,-,64,7.2,11.7,0.75
MDG,8,450,450,Madagascar,0,218,-,-,218,1.2,0.77,0.11
MWI,8,454,454,Malawi,0,116,-,-,116,1.0,0.59,0.10
MYS,8,458,458,Malaysia,0,2112,-,-,2112,6.4,6.9,0.63
MDV,8,462,462,Maldives,0,16,-,-,16,3.6,3.1,0.35
MLI,8,466,466,Mali,0,269,-,-,269,2.6,1.3,0.25
MLT,8,470,470,Malta,0,53,-,-,53,9.0,15.4,0.94
MTQ,8,474,474,"France, Martinique",0,47,-,-,47,8.5,16.3,0.84
MRT,8,478,478,Mauritania,0,61,-,-,61,2.0,1.3,0.19
MUS,8,480,480,Mauritius,0,106,-,-,106,6.1,9.6,0.63
MEX,8,484,484,Mexico,0,6322,-,-,6322,4.8,5.2,0.47
MNG,8,496,496,Mongolia,0,95,-,-,95,3.0,3.0,0.30
MDA,8,498,498,Republic of Moldova,0,468,-,-,468,8.4,13.5,0.90
MNE,8,499,499,Montenegro,0,53,-,-,53,6.2,10.1,0.66
MAR,8,504,504,Morocco,0,1551,-,-,1551,4.0,4.5,0.39
MOZ,8,508,508,Mozambique,0,128,-,-,128,0.70,0.40,0.07
OMN,8,512,512,Oman,0,209,-,-,209,4.5,4.0,0.43
NAM,8,516,516,Namibia,0,55,-,-,55,3.2,2.2,0.30
NPL,8,524,524,Nepal,0,384,-,-,384,1.5,1.4,0.15
NLD,8,528,528,The Netherlands,0,3276,-,-,3276,13.2,24.1,1.4
NCL,8,540,540,New Caledonia,0,21,-,-,21,5.9,8.0,0.62
VUT,8,548,548,Vanuatu,0,2,-,-,2,1.0,0.65,0.11
NZL,8,554,554,New Zealand,0,666,-,-,666,11.0,16.4,1.1
NIC,8,558,558,Nicaragua,0,177,-,-,177,3.2,2.8,0.32
NER,8,562,562,Niger,0,270,-,-,270,2.1,1.1,0.20
NGA,8,566,566,Nigeria,0,2339,-,-,2339,2.0,1.1,0.20
NOR,8,578,578,Norway,0,912,-,-,912,13.1,20.2,1.3
PAK,8,586,586,Pakistan,0,3661,-,-,3661,2.1,1.7,0.20
PAN,8,591,591,Panama,0,249,-,-,249,5.7,6.2,0.58
PNG,8,598,598,Papua New Guinea,0,146,-,-,146,2.3,1.6,0.23
PRY,8,600,600,Paraguay,0,460,-,-,460,7.9,6.8,0.80
PER,8,604,604,Peru,0,1214,-,-,1214,3.6,4.0,0.37
PHL,8,608,608,Philippines,0,6403,-,-,6403,6.7,6.1,0.68
POL,8,616,616,Poland,0,4008,-,-,4008,7.8,13.3,0.82
PRT,8,620,620,Portugal,0,1591,-,-,1591,10.8,20.5,1.1
GNB,8,624,624,Guinea-Bissau,0,16,-,-,16,1.4,0.80,0.14
TLS,8,626,626,Timor-Leste,0,28,-,-,28,3.1,2.1,0.30
PRI,8,630,630,Puerto Rico,0,441,-,-,441,11.2,19.9,1.1
QAT,8,634,634,Qatar,0,98,-,-,98,3.6,3.4,0.37
REU,8,638,638,"France, La Réunion",0,75,-,-,75,6.2,9.6,0.64
ROU,8,642,642,Romania,0,2314,-,-,2314,8.9,15.2,0.93
RUS,8,643,643,Russian Federation,0,18081,-,-,18081,8.9,14.8,0.93
RWA,8,646,646,Rwanda,0,121,-,-,121,1.4,0.92,0.13
LCA,8,662,662,Saint Lucia,0,12,-,-,12,5.4,7.3,0.52
STP,8,678,678,Sao Tome and Principe,0,6,-,-,6,4.8,2.7,0.51
SAU,8,682,682,Saudi Arabia,0,1527,-,-,1527,4.1,4.4,0.40
SEN,8,686,686,Senegal,0,189,-,-,189,1.9,1.1,0.18
SRB,8,688,688,Serbia,0,963,-,-,963,8.4,13.9,0.87
SLE,8,694,694,Sierra Leone,0,3,-,-,3,0.06,0.04,0.00
SGP,8,702,702,Singapore,0,893,-,-,893,9.3,17.7,0.95
SVK,8,703,703,Slovakia,0,606,-,-,606,7.9,13.5,0.84
VNM,8,704,704,Viet Nam,0,4004,-,-,4004,3.6,4.4,0.36
SVN,8,705,705,Slovenia,0,258,-,-,258,8.6,15.9,0.87
SOM,8,706,706,Somalia,0,275,-,-,275,3.4,1.7,0.33
ZAF,8,710,710,South Africa,0,1705,-,-,1705,3.3,3.0,0.33
ZWE,8,716,716,Zimbabwe,0,244,-,-,244,3.0,1.6,0.31
ESP,8,724,724,Spain,0,6631,-,-,6631,9.3,17.9,0.98
SSD,8,728,728,South Sudan,0,131,-,-,131,1.9,1.2,0.19
SDN,8,729,729,Sudan,0,523,-,-,523,1.6,1.2,0.13
SUR,8,740,740,Suriname,0,36,-,-,36,5.8,6.5,0.61
SWZ,8,748,748,Eswatini,0,13,-,-,13,2.0,1.1,0.20
SWE,8,752,752,Sweden,0,1153,-,-,1153,9.2,14.2,0.92
CHE,8,756,756,Switzerland,0,895,-,-,895,7.4,12.7,0.73
SYR,8,760,760,Syrian Arab Republic,0,499,-,-,499,3.4,2.7,0.34
TJK,8,762,762,Tajikistan,0,99,-,-,99,1.3,1.0,0.12
THA,8,764,764,Thailand,0,4643,-,-,4643,4.6,7.7,0.46
TGO,8,768,768,Togo,0,140,-,-,140,2.6,1.7,0.26
TTO,8,780,780,Trinidad and Tobago,0,94,-,-,94,5.3,7.6,0.53
ARE,8,784,784,United Arab Emirates,0,247,-,-,247,3.1,2.5,0.34
TUN,8,788,788,Tunisia,0,581,-,-,581,4.3,5.3,0.42
TUR,8,792,792,Türkiye,0,6018,-,-,6018,6.6,7.8,0.66
TKM,8,795,795,Turkmenistan,0,67,-,-,67,1.2,1.1,0.12
UGA,8,800,800,Uganda,0,483,-,-,483,2.2,1.0,0.22
UKR,8,804,804,Ukraine,0,4261,-,-,4261,6.9,12.0,0.72
MKD,8,807,807,North Macedonia,0,180,-,-,180,6.3,10.2,0.65
EGY,8,818,818,Egypt,0,2797,-,-,2797,3.2,2.8,0.29
GBR,8,826,826,United Kingdom,0,7330,-,-,7330,8.3,13.2,0.84
TZA,8,834,834,"Tanzania, United Republic of",0,641,-,-,641,1.7,1.0,0.16
USA,8,840,840,United States of America,0,44098,-,-,44098,10.9,16.0,1.1
BFA,8,854,854,Burkina Faso,0,264,-,-,264,2.0,1.2,0.19
URY,8,858,858,Uruguay,0,397,-,-,397,9.9,13.4,1.0
UZB,8,860,860,Uzbekistan,0,716,-,-,716,2.2,2.2,0.23
VEN,8,862,862,Venezuela,0,1814,-,-,1814,6.0,6.8,0.62
WSM,8,882,882,Samoa,0,12,-,-,12,7.6,6.3,0.80
YEM,8,887,887,Yemen,0,673,-,-,673,3.8,2.2,0.38
ZMB,8,894,894,Zambia,0,104,-,-,104,1.1,0.55,0.11
,,,,Total,,412497,,,412497,5.1,5.8,0.51
