Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
STP,9,678,678,Sao Tome and Principe,0,1,-,-,1,0.91,0.45,0.11
SAU,9,682,682,Saudi Arabia,0,657,-,-,657,1.9,1.9,0.22
SEN,9,686,686,Senegal,0,134,-,-,134,1.3,0.77,0.14
SRB,9,688,688,Serbia,0,607,-,-,607,4.5,8.1,0.55
SLE,9,694,694,Sierra Leone,0,3,-,-,3,0.06,0.04,0.01
SGP,9,702,702,Singapore,0,336,-,-,336,3.1,6.2,0.38
SVK,9,703,703,Slovakia,0,341,-,-,341,3.8,7.1,0.48
VNM,9,704,704,Viet Nam,0,2658,-,-,2658,2.3,2.8,0.28
SVN,9,705,705,Slovenia,0,88,-,-,88,2.4,5.0,0.30
SOM,9,706,706,Somalia,0,190,-,-,190,2.3,1.2,0.26
ZAF,9,710,710,South Africa,0,703,-,-,703,1.3,1.2,0.16
ZWE,9,716,716,Zimbabwe,0,100,-,-,100,1.3,0.66,0.16
ESP,9,724,724,Spain,0,1278,-,-,1278,1.7,3.2,0.21
SSD,9,728,728,South Sudan,0,89,-,-,89,1.4,0.78,0.16
SDN,9,729,729,Sudan,0,287,-,-,287,0.89,0.64,0.10
SUR,9,740,740,Suriname,0,4,-,-,4,0.64,0.70,0.07
SWZ,9,748,748,Eswatini,0,9,-,-,9,1.2,0.78,0.14
SWE,9,752,752,Sweden,0,249,-,-,249,1.7,2.9,0.21
CHE,9,756,756,Switzerland,0,197,-,-,197,1.4,2.6,0.18
SYR,9,760,760,Syrian Arab Republic,0,151,-,-,151,0.93,0.80,0.11
TJK,9,762,762,Tajikistan,0,79,-,-,79,1.1,0.81,0.12
THA,9,764,764,Thailand,0,2186,-,-,2186,2.0,3.4,0.24
TGO,9,768,768,Togo,0,52,-,-,52,0.99,0.61,0.11
TTO,9,780,780,Trinidad and Tobago,0,30,-,-,30,1.6,2.3,0.20
ARE,9,784,784,United Arab Emirates,0,62,-,-,62,0.93,0.62,0.12
TUN,9,788,788,Tunisia,0,188,-,-,188,1.3,1.7,0.15
TUR,9,792,792,Türkiye,0,1729,-,-,1729,1.8,2.2,0.22
TKM,9,795,795,Turkmenistan,0,81,-,-,81,1.4,1.3,0.16
UGA,9,800,800,Uganda,0,326,-,-,326,1.7,0.68,0.20
UKR,9,804,804,Ukraine,0,2803,-,-,2803,4.0,7.3,0.49
MKD,9,807,807,North Macedonia,0,116,-,-,116,3.6,6.2,0.44
EGY,9,818,818,Egypt,0,661,-,-,661,0.73,0.64,0.08
GBR,9,826,826,United Kingdom,0,2870,-,-,2870,3.0,4.9,0.36
TZA,9,834,834,"Tanzania, United Republic of",0,300,-,-,300,0.93,0.48,0.11
USA,9,840,840,United States of America,0,7795,-,-,7795,1.7,2.6,0.19
BFA,9,854,854,Burkina Faso,0,53,-,-,53,0.36,0.24,0.03
URY,9,858,858,Uruguay,0,81,-,-,81,1.8,2.6,0.23
UZB,9,860,860,Uzbekistan,0,593,-,-,593,1.8,1.8,0.22
VEN,9,862,862,Venezuela,0,440,-,-,440,1.4,1.6,0.17
WSM,9,882,882,Samoa,0,6,-,-,6,3.8,3.1,0.47
YEM,9,887,887,Yemen,0,313,-,-,313,1.8,1.0,0.20
ZMB,9,894,894,Zambia,0,117,-,-,117,1.3,0.61,0.15
,,,,Total,,159550,,,159550,1.9,2.2,0.22
