Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
SOM,9,706,706,Somalia,0,95,-,-,95,1.0,0.62,0.07
ZAF,9,710,710,South Africa,0,819,-,-,819,1.5,1.6,0.10
ZWE,9,716,716,Zimbabwe,0,67,-,-,67,0.64,0.48,0.04
ESP,9,724,724,Spain,0,749,-,-,749,1.5,2.8,0.10
SSD,9,728,728,South Sudan,0,55,-,-,55,0.71,0.53,0.04
SDN,9,729,729,Sudan,0,328,-,-,328,0.91,0.81,0.05
SUR,9,740,740,Suriname,0,4,-,-,4,0.80,0.87,0.05
SWZ,9,748,748,Eswatini,0,6,-,-,6,0.72,0.57,0.05
SWE,9,752,752,Sweden,0,117,-,-,117,1.4,1.9,0.09
CHE,9,756,756,Switzerland,0,110,-,-,110,1.5,2.1,0.09
SYR,9,760,760,Syrian Arab Republic,0,89,-,-,89,0.48,0.54,0.03
TJK,9,762,762,Tajikistan,0,47,-,-,47,0.62,0.55,0.04
THA,9,764,764,Thailand,0,913,-,-,913,1.4,2.0,0.09
TGO,9,768,768,Togo,0,28,-,-,28,0.48,0.36,0.03
TTO,9,780,780,Trinidad and Tobago,0,24,-,-,24,1.8,2.5,0.12
ARE,9,784,784,United Arab Emirates,0,31,-,-,31,0.24,0.35,0.02
TUN,9,788,788,Tunisia,0,135,-,-,135,1.2,1.5,0.08
TUR,9,792,792,Türkiye,0,1079,-,-,1079,1.4,1.7,0.09
TKM,9,795,795,Turkmenistan,0,41,-,-,41,0.80,0.80,0.05
UGA,9,800,800,Uganda,0,139,-,-,139,0.52,0.31,0.03
UKR,9,804,804,Ukraine,0,553,-,-,553,1.3,2.1,0.09
MKD,9,807,807,North Macedonia,0,30,-,-,30,1.5,2.2,0.10
EGY,9,818,818,Egypt,0,755,-,-,755,0.88,0.85,0.06
GBR,9,826,826,United Kingdom,0,806,-,-,806,1.4,1.9,0.09
TZA,9,834,834,"Tanzania, United Republic of",0,177,-,-,177,0.44,0.31,0.03
USA,9,840,840,United States of America,0,7522,-,-,7522,2.7,3.5,0.18
BFA,9,854,854,Burkina Faso,0,42,-,-,42,0.29,0.21,0.02
URY,9,858,858,Uruguay,0,40,-,-,40,1.3,1.7,0.09
UZB,9,860,860,Uzbekistan,0,279,-,-,279,0.95,0.99,0.06
VEN,9,862,862,Venezuela,0,231,-,-,231,0.95,1.0,0.06
WSM,9,882,882,Samoa,0,1,-,-,1,0.78,0.59,0.05
YEM,9,887,887,Yemen,0,273,-,-,273,1.3,0.97,0.09
ZMB,9,894,894,Zambia,0,88,-,-,88,0.76,0.49,0.05
,,,,Total,,77497,,,77497,1.2,1.3,0.08
