Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
POL,9,616,616,Poland,0,4588,-,-,4588,5.3,12.5,1.4
PRT,9,620,620,Portugal,0,1133,-,-,1133,4.0,11.6,1.1
GNB,9,624,624,Guinea-Bissau,0,13,-,-,13,1.3,0.63,0.23
TLS,9,626,626,Timor-Leste,0,17,-,-,17,1.8,1.2,0.47
PRI,9,630,630,Puerto Rico,0,175,-,-,175,2.6,6.4,0.63
QAT,9,634,634,Qatar,0,22,-,-,22,1.5,0.74,0.52
REU,9,638,638,"France, La Réunion",0,26,-,-,26,1.6,2.9,0.43
ROU,9,642,642,Romania,0,2320,-,-,2320,5.4,12.5,1.3
RUS,9,643,643,Russian Federation,0,14768,-,-,14768,5.2,10.3,1.2
RWA,9,646,646,Rwanda,0,123,-,-,123,1.5,0.91,0.28
LCA,9,662,662,Saint Lucia,0,4,-,-,4,1.3,2.2,0.43
STP,9,678,678,Sao Tome and Principe,0,1,-,-,1,0.88,0.44,0.11
SAU,9,682,682,Saudi Arabia,0,781,-,-,781,2.5,2.2,0.52
SEN,9,686,686,Senegal,0,176,-,-,176,1.7,1.0,0.37
SRB,9,688,688,Serbia,0,1233,-,-,1233,6.5,14.5,1.6
SLE,9,694,694,Sierra Leone,0,3,-,-,3,0.06,0.04,0.01
SGP,9,702,702,Singapore,0,571,-,-,571,4.9,9.7,1.3
SVK,9,703,703,Slovakia,0,735,-,-,735,6.1,13.7,1.7
VNM,9,704,704,Viet Nam,0,3984,-,-,3984,3.4,4.1,0.80
SVN,9,705,705,Slovenia,0,224,-,-,224,4.1,11.1,1.2
SOM,9,706,706,Somalia,0,238,-,-,238,2.8,1.4,0.54
ZAF,9,710,710,South Africa,0,1057,-,-,1057,1.9,1.7,0.48
ZWE,9,716,716,Zimbabwe,0,172,-,-,172,2.2,1.1,0.62
ESP,9,724,724,Spain,0,3220,-,-,3220,2.8,7.2,0.77
SSD,9,728,728,South Sudan,0,118,-,-,118,1.8,1.0,0.36
SDN,9,729,729,Sudan,0,470,-,-,470,1.5,1.0,0.45
SUR,9,740,740,Suriname,0,9,-,-,9,1.4,1.5,0.37
SWZ,9,748,748,Eswatini,0,10,-,-,10,1.3,0.85,0.19
SWE,9,752,752,Sweden,0,760,-,-,760,2.9,7.6,0.84
CHE,9,756,756,Switzerland,0,488,-,-,488,2.3,5.7,0.63
SYR,9,760,760,Syrian Arab Republic,0,268,-,-,268,1.7,1.4,0.56
TJK,9,762,762,Tajikistan,0,98,-,-,98,1.4,0.99,0.33
THA,9,764,764,Thailand,0,4051,-,-,4051,3.1,5.9,0.81
TGO,9,768,768,Togo,0,66,-,-,66,1.3,0.76,0.29
TTO,9,780,780,Trinidad and Tobago,0,56,-,-,56,2.5,4.0,0.60
ARE,9,784,784,United Arab Emirates,0,80,-,-,80,1.8,0.79,0.61
TUN,9,788,788,Tunisia,0,314,-,-,314,2.0,2.6,0.52
TUR,9,792,792,Türkiye,0,2940,-,-,2940,2.6,3.5,0.66
TKM,9,795,795,Turkmenistan,0,103,-,-,103,1.9,1.7,0.40
UGA,9,800,800,Uganda,0,406,-,-,406,2.2,0.84,0.43
UKR,9,804,804,Ukraine,0,4938,-,-,4938,5.6,11.6,1.3
MKD,9,807,807,North Macedonia,0,211,-,-,211,5.3,10.2,1.3
EGY,9,818,818,Egypt,0,883,-,-,883,0.94,0.83,0.20
GBR,9,826,826,United Kingdom,0,7775,-,-,7775,4.9,11.7,1.4
TZA,9,834,834,"Tanzania, United Republic of",0,507,-,-,507,1.7,0.80,0.50
USA,9,840,840,United States of America,0,12984,-,-,12984,2.2,4.0,0.45
BFA,9,854,854,Burkina Faso,0,65,-,-,65,0.48,0.29,0.10
URY,9,858,858,Uruguay,0,188,-,-,188,2.9,5.5,0.79
UZB,9,860,860,Uzbekistan,0,732,-,-,732,2.4,2.1,0.46
VEN,9,862,862,Venezuela,0,647,-,-,647,1.9,2.2,0.43
WSM,9,882,882,Samoa,0,9,-,-,9,5.4,4.5,1.4
YEM,9,887,887,Yemen,0,382,-,-,382,2.2,1.2,0.42
ZMB,9,894,894,Zambia,0,155,-,-,155,1.9,0.80,0.42
,,,,Total,,298327,,,298327,2.9,3.8,0.75
