"ISOcode","cancer_type","distribution_method","risk_calculation","LRI_lifetime_risk","LRI_lifetime_risk_percent","LRI_variance","LRI_std_error","LRI_std_error_percent","LRI_ci_lower","LRI_ci_upper","LRI_ci_lower_percent","LRI_ci_upper_percent","LRI_n_age_groups","LRI_note","LRM_lifetime_risk","LRM_lifetime_risk_percent","LRM_variance","LRM_std_error","LRM_std_error_percent","LRM_ci_lower","LRM_ci_upper","LRM_ci_lower_percent","LRM_ci_upper_percent","LRM_n_age_groups","LRM_note"
44,"colon","Poisson","both",0.0297393318332411,2.973933,2.23792482428962e-05,0.00473067101402076,0.473067,0.0204672166457604,0.0390114470207218,2.046722,3.901145,18,"Success",0.0204240978741373,2.04241,1.34613930605727e-05,0.00366897711366161,0.366898,0.0132329027313606,0.0276152930169141,1.32329,2.761529,18,"Success"
188,"colon","Poisson","both",0.0291486691307197,2.914867,1.69023446581474e-06,0.00130009017603193,0.130009,0.0266004923856972,0.0316968458757423,2.660049,3.169685,18,"Success",0.0226522787903739,2.265228,1.46733927931699e-06,0.00121133780561699,0.121134,0.0202780566913646,0.0250265008893832,2.027806,2.50265,18,"Success"
900,"colon","Poisson","both",0.028976928006481,2.897693,1.13107243117697e-09,3.36314202967548e-05,0.003363,0.0289110104226993,0.0290428455902626,2.891101,2.904285,18,"Success",0.0167886994111711,1.67887,7.73000824882562e-10,2.78028923833935e-05,0.00278,0.0167342057420997,0.0168431930802426,1.673421,1.684319,18,"Success"
792,"colon","Poisson","both",0.0286394841714386,2.863948,9.1397968376274e-08,0.000302320969130945,0.030232,0.0280469350719419,0.0292320332709352,2.804694,2.923203,18,"Success",0.0206852811902544,2.068528,7.53350684401586e-08,0.000274472345492508,0.027447,0.0201473153930891,0.0212232469874197,2.014732,2.122325,18,"Success"
480,"colon","Poisson","both",0.0283392385551904,2.833924,5.30580194005899e-06,0.00230343264283091,0.230343,0.0238245105752418,0.032853966535139,2.382451,3.285397,18,"Success",0.0172001614449991,1.720016,4.01260940241413e-06,0.00200314987018299,0.200315,0.0132739876994405,0.0211263351905578,1.327399,2.112634,18,"Success"
434,"colon","Poisson","both",0.0283353303794355,2.833533,2.74614097958208e-06,0.00165714844826349,0.165715,0.0250873194208391,0.0315833413380319,2.508732,3.158334,18,"Success",0.0307537735075704,3.075377,3.572697680522e-06,0.00189015810992678,0.189016,0.0270490636121139,0.0344584834030269,2.704906,3.445848,18,"Success"
328,"colon","Poisson","both",0.0278340777533231,2.783408,2.37811962356427e-05,0.00487659678829845,0.48766,0.0182759480482582,0.0373922074583881,1.827595,3.739221,18,"Success",0.0168716821150914,1.687168,1.44372845126675e-05,0.00379964268223572,0.379964,0.00942438245790937,0.0243189817722734,0.942438,2.431898,18,"Success"
254,"colon","Poisson","both",0.0277551233126099,2.775512,3.82002140797525e-05,0.00618063217476598,0.618063,0.0156410842500686,0.0398691623751513,1.564108,3.986916,17,"Success",0.0185909543838179,1.859095,3.73660489608959e-05,0.00611277751606386,0.611278,0.00660991045233271,0.030571998315303,0.660991,3.0572,17,"Success"
218,"colon","Poisson","both",0.0275466409568982,2.754664,7.42542611446877e-07,0.000861709122295266,0.086171,0.0258576910771994,0.0292355908365969,2.585769,2.923559,18,"Success",0.0175279875395665,1.752799,5.26368172706624e-07,0.000725512351863581,0.072551,0.0161059833299139,0.0189499917492192,1.610598,1.894999,18,"Success"
48,"colon","Poisson","both",0.0270711190357376,2.707112,2.11454096224731e-05,0.00459841381592317,0.459841,0.0180582279565282,0.036084010114947,1.805823,3.608401,18,"Success",0.0129210799644096,1.292108,1.08127621820405e-05,0.00328827647591265,0.328828,0.00647605807162079,0.0193661018571984,0.647606,1.93661,18,"Success"
