"ISOcode","cancer_type","distribution_method","risk_calculation","LRI_lifetime_risk","LRI_lifetime_risk_percent","LRI_variance","LRI_std_error","LRI_std_error_percent","LRI_ci_lower","LRI_ci_upper","LRI_ci_lower_percent","LRI_ci_upper_percent","LRI_n_age_groups","LRI_note","LRM_lifetime_risk","LRM_lifetime_risk_percent","LRM_variance","LRM_std_error","LRM_std_error_percent","LRM_ci_lower","LRM_ci_upper","LRM_ci_lower_percent","LRM_ci_upper_percent","LRM_n_age_groups","LRM_note"
242,"rectum","Poisson","both",0.0102164153910115,1.021642,6.22524357927764e-06,0.00249504380307794,0.249504,0.0053261295369787,0.0151067012450442,0.532613,1.51067,18,"Success",0.00872282431679713,0.872282,6.04618833213544e-06,0.00245889982149242,0.24589,0.00390338066667199,0.0135422679669223,0.390338,1.354227,18,"Success"
591,"rectum","Poisson","both",0.0100638856365065,1.006389,9.15258343651405e-07,0.000956691352344843,0.095669,0.00818877058591062,0.0119390006871024,0.818877,1.1939,18,"Success",0.00503841260345895,0.503841,5.57856645529628e-07,0.000746898015481115,0.07469,0.00357449249311597,0.00650233271380194,0.357449,0.650233,18,"Success"
44,"rectum","Poisson","both",0.0100459756816604,1.004598,6.31551385868998e-06,0.0025130686140036,0.251307,0.00512036119821333,0.0149715901651074,0.512036,1.497159,18,"Success",0.00474968465936175,0.474968,1.7239639500396e-06,0.00131299807693675,0.1313,0.00217620842856573,0.00732316089015778,0.217621,0.732316,18,"Success"
862,"rectum","Poisson","both",0.00998549637934375,0.99855,1.02803623924331e-07,0.000320630042142546,0.032063,0.00935706149674436,0.0106139312619431,0.935706,1.061393,18,"Success",0.00493541693033423,0.493542,6.55664897070118e-08,0.000256059543284393,0.025606,0.00443354022549682,0.00543729363517164,0.443354,0.543729,18,"Success"
104,"rectum","Poisson","both",0.00989201473633544,0.989201,7.97174082222419e-08,0.000282342714129906,0.028234,0.00933862301664082,0.0104454064560301,0.933862,1.044541,18,"Success",0.0077181158680901,0.771812,7.23688777062595e-08,0.00026901464217819,0.026901,0.00719084716942084,0.00824538456675935,0.719085,0.824538,18,"Success"
300,"rectum","Poisson","both",0.00978096982303194,0.978097,9.25200006746534e-08,0.000304171005644281,0.030417,0.00918479465196915,0.0103771449940947,0.918479,1.037714,18,"Success",0.00447527055736209,0.447527,4.64291156811025e-08,0.000215474164764833,0.021547,0.00405294119442302,0.00489759992030116,0.405294,0.48976,18,"Success"
598,"rectum","Poisson","both",0.00977631734254772,0.977632,9.9501514132651e-07,0.000997504456795312,0.09975,0.00782120860722891,0.0117314260778665,0.782121,1.173143,18,"Success",0.00776606821684747,0.776607,9.48025548189571e-07,0.000973666035244925,0.097367,0.00585768278776741,0.00967445364592752,0.585768,0.967445,18,"Success"
928,"rectum","Poisson","both",0.0097617537341207,0.976175,6.55627803238507e-07,0.000809708468054094,0.080971,0.00817472513673468,0.0113487823315067,0.817473,1.134878,18,"Success",0.00713642936427881,0.713643,5.39199396537164e-07,0.000734301979118376,0.07343,0.00569719748520679,0.00857566124335082,0.56972,0.857566,18,"Success"
8,"rectum","Poisson","both",0.00971387476825888,0.971387,5.17602195045339e-07,0.000719445755457171,0.071945,0.00830376108756283,0.0111239884489549,0.830376,1.112399,18,"Success",0.00645307451324553,0.645307,4.23417709038859e-07,0.000650705547109335,0.065071,0.00517769164091124,0.00772845738557983,0.517769,0.772846,18,"Success"
710,"rectum","Poisson","both",0.00955251849660494,0.955252,4.87663460171522e-08,0.000220831034995428,0.022083,0.0091196896680139,0.00998534732519597,0.911969,0.998535,18,"Success",0.00434999332842794,0.434999,2.92494074821689e-08,0.00017102458151438,0.017102,0.00401478514865975,0.00468520150819612,0.401479,0.46852,18,"Success"
32,"rectum","Poisson","both",0.00954140801688715,0.954141,3.85828419444585e-08,0.00019642515608867,0.019643,0.00915641471095336,0.00992640132282094,0.915641,0.99264,18,"Success",0.00424770518166019,0.424771,2.00014090694941e-08,0.000141426337962538,0.014143,0.00397050955925362,0.00452490080406677,0.397051,0.45249,18,"Success"
192,"rectum","Poisson","both",0.00939899959347201,0.9399,1.39061605344739e-07,0.000372909647695978,0.037291,0.0086680966839879,0.0101299025029561,0.86681,1.01299,18,"Success",0.00466070651573155,0.466071,8.13881261384603e-08,0.000285286042663255,0.028529,0.00410154587211157,0.00521986715935153,0.410155,0.521987,18,"Success"
31,"rectum","Poisson","both",0.00924595244346629,0.924595,3.15038751199341e-07,0.000561283129266631,0.056128,0.0081458375101037,0.0103460673768289,0.814584,1.034607,18,"Success",0.006562249934611,0.656225,2.70300813531371e-07,0.000519904619648037,0.05199,0.00554323688010085,0.00758126298912116,0.554324,0.758126,18,"Success"
913,"rectum","Poisson","both",0.00905146129069641,0.905146,4.24187553533616e-08,0.000205958139808461,0.020596,0.00864778333667183,0.009455139244721,0.864778,0.945514,18,"Success",0.004228805672234,0.422881,2.59752623217821e-08,0.000161168428427475,0.016117,0.00391291555251615,0.00454469579195185,0.391292,0.45447,18,"Success"
915,"rectum","Poisson","both",0.00860844647863834,0.860845,4.92978871642432e-08,0.000222031275193931,0.022203,0.00817326517925824,0.00904362777801845,0.817327,0.904363,18,"Success",0.00463903442372071,0.463903,3.17872179510693e-08,0.000178289702313592,0.017829,0.00428958660718607,0.00498848224025535,0.428959,0.498848,18,"Success"
417,"rectum","Poisson","both",0.00859454130446124,0.859454,6.80458562327022e-07,0.000824899122515609,0.08249,0.00697773902433065,0.0102113435845918,0.697774,1.021134,18,"Success",0.00590034696662605,0.590035,4.66553513219028e-07,0.000683047226199644,0.068305,0.00456157440327475,0.00723911952997735,0.456157,0.723912,18,"Success"
144,"rectum","Poisson","both",0.00843320413344106,0.84332,9.3533054881881e-08,0.000305831742763698,0.030583,0.00783377391762421,0.00903263434925791,0.783377,0.903263,18,"Success",0.00428286836300196,0.428287,5.11046052040222e-08,0.000226063276991249,0.022606,0.00383978434009911,0.00472595238590481,0.383978,0.472595,18,"Success"
600,"rectum","Poisson","both",0.00822687996620117,0.822688,4.69121752575365e-07,0.000684924632770179,0.068492,0.00688442768597161,0.00956933224643072,0.688443,0.956933,18,"Success",0.00415132828807586,0.415133,2.93303787453418e-07,0.000541575283274097,0.054158,0.00308984073285863,0.00521281584329309,0.308984,0.521282,18,"Success"
912,"rectum","Poisson","both",0.00822282466481827,0.822282,1.85105755102326e-08,0.000136053575881829,0.013605,0.00795615965608988,0.00848948967354666,0.795616,0.848949,18,"Success",0.00660645402408036,0.660645,2.07853048186335e-08,0.000144171095642065,0.014417,0.00632387867662191,0.00688902937153881,0.632388,0.688903,18,"Success"
48,"rectum","Poisson","both",0.00811101110178519,0.811101,2.89933312718681e-06,0.00170274282473508,0.170274,0.00477363516530442,0.011448387038266,0.477364,1.144839,18,"Success",0.00835054472531673,0.835054,8.81940919999582e-06,0.00296974901296319,0.296975,0.00252983665990889,0.0141712527907246,0.252984,1.417125,18,"Success"
218,"rectum","Poisson","both",0.00810588721855799,0.810589,1.92405312294772e-07,0.000438640299442233,0.043864,0.00724615223165121,0.00896562220546476,0.724615,0.896562,18,"Success",0.00447632959890595,0.447633,1.23402845560484e-07,0.000351287411616875,0.035129,0.00378780627213688,0.00516485292567503,0.378781,0.516485,18,"Success"
414,"rectum","Poisson","both",0.00792106410365673,0.792106,1.42346923491414e-06,0.00119309229941113,0.119309,0.00558260319681091,0.0102595250105026,0.55826,1.025953,18,"Success",0.00441950757959218,0.441951,1.01765108556845e-06,0.00100878693764762,0.100879,0.00244228518180285,0.00639672997738151,0.244229,0.639673,18,"Success"
400,"rectum","Poisson","both",0.00773757825770145,0.773758,5.5213049884805e-07,0.000743054842422853,0.074305,0.00628119076655265,0.00919396574885024,0.628119,0.919397,18,"Success",0.00519852829545398,0.519853,4.82058915290188e-07,0.000694304627155968,0.06943,0.00383769122622828,0.00655936536467968,0.383769,0.655937,18,"Success"
740,"rectum","Poisson","both",0.00772419605364747,0.77242,4.81910050496087e-06,0.00219524497607007,0.219524,0.00342151590055014,0.0120268762067448,0.342152,1.202688,18,"Success",0.00294590052585261,0.29459,1.25764612095763e-06,0.00112144822482254,0.112145,0.000747862005200433,0.0051439390465048,0.074786,0.514394,18,"Success"
364,"rectum","Poisson","both",0.00742231656729997,0.742232,3.23741862089877e-08,0.000179928280737042,0.017993,0.00706965713705537,0.00777497599754457,0.706966,0.777498,18,"Success",0.00525565089210369,0.525565,3.51925828778189e-08,0.00018759686265452,0.01876,0.00488796104130083,0.00562334074290655,0.488796,0.562334,18,"Success"
422,"rectum","Poisson","both",0.00725321724159655,0.725322,3.28539688278844e-07,0.000573183817181577,0.057318,0.00612977695992066,0.00837665752327244,0.612978,0.837666,18,"Success",0.0047814448418946,0.478144,2.6919548351704e-07,0.00051884051838406,0.051884,0.00376451742586184,0.00579837225792736,0.376452,0.579837,18,"Success"
254,"rectum","Poisson","both",0.00716041599330837,0.716042,6.81099967067708e-06,0.00260978920042924,0.260979,0.00204522916046706,0.0122756028261497,0.204523,1.22756,17,"Success",0.00660055218914574,0.660055,9.33863925304741e-06,0.00305591872487594,0.305592,0.000610951488388891,0.0125901528899026,0.061095,1.259015,17,"Success"
626,"rectum","Poisson","both",0.00684022700235879,0.684023,3.42290922463503e-06,0.00185011059794679,0.185011,0.00321401023038308,0.0104664437743345,0.321401,1.046644,18,"Success",0.00514605621803569,0.514606,3.17927998581308e-06,0.00178305355663061,0.178305,0.00165127124703968,0.00864084118903169,0.165127,0.864084,18,"Success"
860,"rectum","Poisson","both",0.00654211165905523,0.654211,5.93517818105332e-08,0.000243622211242188,0.024362,0.00606461212502054,0.00701961119308991,0.606461,0.701961,18,"Success",0.00394052162055661,0.394052,3.85324503747448e-08,0.000196296842498153,0.01963,0.00355577980926023,0.00432526343185299,0.355578,0.432526,18,"Success"
716,"rectum","Poisson","both",0.00642921715554116,0.642922,2.89701991256321e-07,0.000538239715420853,0.053824,0.00537426731331628,0.00748416699776603,0.537427,0.748417,18,"Success",0.00512630749777754,0.512631,2.65495463208975e-07,0.000515262518730962,0.051526,0.00411639296106485,0.00613622203449022,0.411639,0.613622,18,"Success"
558,"rectum","Poisson","both",0.00641550966707681,0.641551,6.36074404961624e-07,0.000797542729238769,0.079754,0.00485232591776882,0.00797869341638479,0.485233,0.797869,18,"Success",0.00404672220081081,0.404672,4.13469427394678e-07,0.000643015884247566,0.064302,0.00278641106768558,0.00530703333393604,0.278641,0.530703,18,"Success"
662,"rectum","Poisson","both",0.00636654936952286,0.636655,7.14885597505597e-06,0.00267373446233091,0.267373,0.00112602982335428,0.0116070689156915,0.112603,1.160707,18,"Success",0.00415791982801508,0.415792,5.8589055093159e-06,0.00242051761185824,0.242052,0,0.00890213434725723,0,0.890213,18,"Success"
232,"rectum","Poisson","both",0.00604118064500651,0.604118,1.06958432016652e-06,0.00103420709732941,0.103421,0.00401413473424088,0.00806822655577215,0.401413,0.806823,18,"Success",0.00511093568686418,0.511094,1.01235848220569e-06,0.00100616026666018,0.100616,0.00313886156421022,0.00708300980951814,0.313886,0.708301,18,"Success"
340,"rectum","Poisson","both",0.00602187425976861,0.602187,6.18547361087599e-07,0.000786477819831938,0.078648,0.00448037773289801,0.00756337078663921,0.448038,0.756337,18,"Success",0.00246632967523725,0.246633,2.51628834954905e-07,0.000501626190459494,0.050163,0.00148314234193664,0.00344951700853786,0.148314,0.344952,18,"Success"
729,"rectum","Poisson","both",0.0059228145938826,0.592281,1.19772120623091e-07,0.0003460810896641,0.034608,0.00524449565814096,0.00660113352962423,0.52445,0.660113,18,"Success",0.00603659327882647,0.603659,1.64612137469789e-07,0.00040572421356112,0.040572,0.00524137382024667,0.00683181273740626,0.524137,0.683181,18,"Success"
368,"rectum","Poisson","both",0.00589437745739113,0.589438,1.22283025027704e-07,0.000349689898378126,0.034969,0.00520898525657,0.00657976965821225,0.520899,0.657977,18,"Success",0.00442980318669599,0.44298,1.11341051600635e-07,0.000333678065806901,0.033368,0.00377579417771446,0.00508381219567752,0.377579,0.508381,18,"Success"
984,"rectum","Poisson","both",0.00583132787949664,0.583133,4.88865630751106e-09,6.99189266759084e-05,0.006992,0.00569428678321186,0.00596836897578143,0.569429,0.596837,18,"Success",0.00438313633402198,0.438314,4.0986244023384e-09,6.40204998601104e-05,0.006402,0.00425765615429616,0.0045086165137478,0.425766,0.450862,18,"Success"
795,"rectum","Poisson","both",0.00583008534595499,0.583009,4.94377749607034e-07,0.000703120010813968,0.070312,0.00445197012475962,0.00720820056715037,0.445197,0.72082,18,"Success",0.00427029422294092,0.427029,4.21671887515608e-07,0.000649362677950934,0.064936,0.00299754337415709,0.00554304507172475,0.299754,0.554305,18,"Success"
231,"rectum","Poisson","both",0.00581159105261714,0.581159,3.48864041456956e-08,0.000186779024908301,0.018678,0.00544550416379687,0.0061776779414374,0.54455,0.617768,18,"Success",0.00437012510237534,0.437013,2.71175031087734e-08,0.000164673929657288,0.016467,0.00404736420024706,0.00469288600450363,0.404736,0.469289,18,"Success"
466,"rectum","Poisson","both",0.00580746842470749,0.580747,2.34515246226606e-07,0.000484267742294081,0.048427,0.00485830364981109,0.00675663319960388,0.48583,0.675663,18,"Success",0.004514599807451,0.45146,1.84807605522464e-07,0.000429892551136286,0.042989,0.00367201040722388,0.00535718920767812,0.367201,0.535719,18,"Success"
404,"rectum","Poisson","both",0.0056452173005174,0.564522,5.90337427586298e-08,0.000242968604471092,0.024297,0.00516899883575406,0.00612143576528074,0.5169,0.612144,18,"Success",0.00459767274572365,0.459767,5.45690269500183e-08,0.000233600143300509,0.02336,0.00413981646485466,0.00505552902659265,0.413982,0.505553,18,"Success"
706,"rectum","Poisson","both",0.00556322066214376,0.556322,3.12016762235578e-07,0.000558584606157006,0.055858,0.00446839483407602,0.00665804649021149,0.446839,0.665805,18,"Success",0.00510789992632653,0.51079,3.06758432173543e-07,0.000553857772513434,0.055386,0.0040223386922002,0.00619346116045286,0.402234,0.619346,18,"Success"
604,"rectum","Poisson","both",0.00548772978864992,0.548773,4.3293039534191e-08,0.000208069794862664,0.020807,0.0050799129907191,0.00589554658658074,0.507991,0.589555,18,"Success",0.00292362848278907,0.292363,2.54972797507522e-08,0.000159678676568765,0.015968,0.00261065827671429,0.00323659868886385,0.261066,0.32366,18,"Success"
762,"rectum","Poisson","both",0.0054026555180693,0.540266,4.82300356227007e-07,0.00069447847787171,0.069448,0.00404147770144075,0.00676383333469785,0.404148,0.676383,18,"Success",0.0036329656405986,0.363297,3.56234937694582e-07,0.000596854201371308,0.059685,0.00246313140591083,0.00480279987528636,0.246313,0.48028,18,"Success"
983,"rectum","Poisson","both",0.00539845132848245,0.539845,1.09284920467183e-09,3.30582698378459e-05,0.003306,0.00533365711960027,0.00546324553736462,0.533366,0.546325,18,"Success",0.00348380776857436,0.348381,8.17175223052785e-10,2.85862768308989e-05,0.002859,0.0034277786659858,0.00353983687116292,0.342778,0.353984,18,"Success"
916,"rectum","Poisson","both",0.00534107897293492,0.534108,1.11432157902652e-08,0.000105561431357599,0.010556,0.00513417856747403,0.00554797937839581,0.513418,0.554798,18,"Success",0.00266672628594569,0.266673,6.50320423487836e-09,8.06424468557246e-05,0.008064,0.00250866709010847,0.00282478548178291,0.250867,0.282479,18,"Success"
450,"rectum","Poisson","both",0.00530539491670507,0.530539,1.7999903300031e-07,0.000424262929090334,0.042426,0.00447383957568801,0.00613695025772212,0.447384,0.613695,18,"Success",0.00450615527803248,0.450616,1.69682401521292e-07,0.000411925237781435,0.041193,0.00369878181198087,0.00531352874408409,0.369878,0.531353,18,"Success"
910,"rectum","Poisson","both",0.00527836403960316,0.527836,8.81185239256772e-09,9.38714674039334e-05,0.009387,0.00509437596349145,0.00546235211571487,0.509438,0.546235,18,"Success",0.00419759556430009,0.41976,7.84654621938188e-09,8.85807327774041e-05,0.008858,0.00402397732805638,0.0043712138005438,0.402398,0.437121,18,"Success"
484,"rectum","Poisson","both",0.00520260811055063,0.520261,1.32511324478421e-08,0.000115113563266203,0.011511,0.00497698552654887,0.00542823069455239,0.497699,0.542823,18,"Success",0.00246898730021469,0.246899,7.35494934962362e-09,8.57610013329114e-05,0.008576,0.00230089573760218,0.0026370788628272,0.23009,0.263708,18,"Success"
834,"rectum","Poisson","both",0.00516169586488336,0.51617,7.56237639629808e-08,0.000274997752650782,0.0275,0.00462270026968782,0.00570069146007889,0.46227,0.570069,18,"Success",0.00424425632581324,0.424426,7.16579402369147e-08,0.000267690007727062,0.026769,0.0037195839106682,0.00476892874095828,0.371958,0.476893,18,"Success"
108,"rectum","Poisson","both",0.00509610771519438,0.509611,4.60137240544957e-07,0.000678334165839343,0.067833,0.00376657275014927,0.0064256426802395,0.376657,0.642564,18,"Success",0.00451139372679546,0.451139,4.47838148998862e-07,0.000669207104713378,0.066921,0.00319974780155724,0.00582303965203368,0.319975,0.582304,18,"Success"
204,"rectum","Poisson","both",0.00501792858081896,0.501793,4.00911835389615e-07,0.000633175990850581,0.063318,0.00377690363875182,0.0062589535228861,0.37769,0.625895,18,"Success",0.00460753472855794,0.460753,3.95344920974091e-07,0.00062876459901468,0.062876,0.00337515611448917,0.00583991334262671,0.337516,0.583991,18,"Success"
516,"rectum","Poisson","both",0.00498749612663638,0.49875,9.96464781181807e-07,0.000998230825601878,0.099823,0.0030309637084567,0.00694402854481607,0.303096,0.694403,18,"Success",0.00397788020725577,0.397788,9.06725897339835e-07,0.000952221558955601,0.095222,0.0021115259517028,0.00584423446280875,0.211153,0.584423,18,"Success"
887,"rectum","Poisson","both",0.0049733346623443,0.497333,9.68867785407263e-08,0.000311266410877766,0.031127,0.00436325249702388,0.00558341682766472,0.436325,0.558342,18,"Success",0.00346116068443202,0.346116,7.20186029361846e-08,0.000268362819586068,0.026836,0.00293516955804333,0.00398715181082072,0.293517,0.398715,18,"Success"
894,"rectum","Poisson","both",0.0049611291590634,0.496113,3.40607140782991e-07,0.000583615576199771,0.058362,0.00381724262971185,0.00610501568841495,0.381724,0.610502,18,"Success",0.00420408214626075,0.420408,3.30269282016842e-07,0.000574690596770855,0.057469,0.00307768857658987,0.00533047571593163,0.307769,0.533048,18,"Success"
64,"rectum","Poisson","both",0.00487741349193861,0.487741,2.23745316528237e-06,0.00149581187496368,0.149581,0.0019456222170098,0.00780920476686743,0.194562,0.78092,18,"Success",0.00404633886016145,0.404634,1.9676953790859e-06,0.00140274565730424,0.140275,0.00129695737184514,0.00679572034847775,0.129696,0.679572,18,"Success"
548,"rectum","Poisson","both",0.00478769156415293,0.478769,3.7047866935274e-06,0.00192478224574298,0.192478,0.00101511836249668,0.00856026476580917,0.101512,0.856026,18,"Success",0.00478769156415293,0.478769,3.7047866935274e-06,0.00192478224574298,0.192478,0.00101511836249668,0.00856026476580917,0.101512,0.856026,18,"Success"
4,"rectum","Poisson","both",0.00475583469582901,0.475583,1.26297651765516e-07,0.000355383809093094,0.035538,0.00405928243000655,0.00545238696165147,0.405928,0.545239,18,"Success",0.00276570147271029,0.27657,7.411691864654e-08,0.000272244226103218,0.027224,0.00223210278954798,0.00329930015587259,0.22321,0.32993,18,"Success"
90,"rectum","Poisson","both",0.00474882318699861,0.474882,3.71507149939271e-06,0.00192745207447363,0.192745,0.000971017121030296,0.00852662925296693,0.097102,0.852663,18,"Success",0.00193517207899808,0.193517,7.59995588486246e-07,0.0008717772585278,0.087178,0.000226488652283589,0.00364385550571256,0.022649,0.364386,18,"Success"
800,"rectum","Poisson","both",0.00474247571786751,0.474248,8.23154647332871e-08,0.000286906717825301,0.028691,0.00418013855092992,0.0053048128848051,0.418014,0.530481,18,"Success",0.00391160050754728,0.39116,7.55262186709013e-08,0.00027482033889598,0.027482,0.00337295264331116,0.00445024837178341,0.337295,0.445025,18,"Success"
728,"rectum","Poisson","both",0.0046490726891499,0.464907,5.22788617845317e-07,0.00072304122831642,0.072304,0.00323191188164971,0.00606623349665008,0.323191,0.606623,18,"Success",0.00421339165511978,0.421339,5.1661767283479e-07,0.000718761207102046,0.071876,0.00280461968919977,0.00562216362103979,0.280462,0.562216,18,"Success"
180,"rectum","Poisson","both",0.00444230472682994,0.44423,3.66939161853723e-08,0.000191556561321643,0.019156,0.00406685386663952,0.00481775558702036,0.406685,0.481776,18,"Success",0.00365467682515714,0.365468,3.43285916903427e-08,0.000185279766003584,0.018528,0.00329152848379012,0.00401782516652417,0.329153,0.401783,18,"Success"
328,"rectum","Poisson","both",0.00441868023599003,0.441868,3.42923015339068e-06,0.00185181806703323,0.185182,0.000789116824604899,0.00804824364737515,0.078912,0.804824,18,"Success",0.00375804550879747,0.375805,3.31386144776699e-06,0.00182040145236346,0.18204,0.000190058662165095,0.00732603235542986,0.019006,0.732603,18,"Success"
426,"rectum","Poisson","both",0.00427876196686847,0.427876,8.38969001537861e-07,0.000915952510525442,0.091595,0.0024834950462386,0.00607402888749834,0.24835,0.607403,18,"Success",0.00333465550883153,0.333466,7.37062899809844e-07,0.000858523674577378,0.085852,0.00165194910665987,0.00501736191100319,0.165195,0.501736,18,"Success"
356,"rectum","Poisson","both",0.00398269147918358,0.398269,1.07327731343641e-09,3.27609113645578e-05,0.003276,0.00391848009290905,0.00404690286545811,0.391848,0.40469,18,"Success",0.00241433932713901,0.241434,7.06551353925537e-10,2.65810337256762e-05,0.002658,0.00236224050103668,0.00246643815324134,0.236224,0.246644,18,"Success"
478,"rectum","Poisson","both",0.00393531020713419,0.393531,5.36933698911589e-07,0.0007327575990132,0.073276,0.00249910531306832,0.00537151510120006,0.249911,0.537152,18,"Success",0.00320128997904654,0.320129,4.9669705439435e-07,0.000704767376085435,0.070477,0.00181994592191909,0.00458263403617399,0.181995,0.458263,18,"Success"
222,"rectum","Poisson","both",0.00389419645303579,0.38942,2.03931282883991e-07,0.000451587514092219,0.045159,0.00300908492541504,0.00477930798065654,0.300908,0.477931,18,"Success",0.00205077869763156,0.205078,1.29352355350074e-07,0.000359655884631509,0.035966,0.0013458531637538,0.00275570423150932,0.134585,0.27557,18,"Success"
332,"rectum","Poisson","both",0.00387975833665006,0.387976,2.26707954117328e-07,0.00047613858709133,0.047614,0.00294652670595106,0.00481298996734907,0.294653,0.481299,18,"Success",0.00133037865588844,0.133038,3.04643456493369e-08,0.000174540384007074,0.017454,0.000988279503234579,0.00167247780854231,0.098828,0.167248,18,"Success"
686,"rectum","Poisson","both",0.00385867430419099,0.385867,1.39020373213667e-07,0.0003728543592526,0.037285,0.00312787976005589,0.00458946884832609,0.312788,0.458947,18,"Success",0.00303852652646784,0.303853,1.16084544851952e-07,0.000340711820828031,0.034071,0.0023707313576449,0.00370632169529078,0.237073,0.370632,18,"Success"
120,"rectum","Poisson","both",0.00380418431095345,0.380418,9.64342220911162e-08,0.000310538600001862,0.031054,0.0031955286549498,0.0044128399669571,0.319553,0.441284,18,"Success",0.00306064975831057,0.306065,8.94793953029793e-08,0.000299131067097651,0.029913,0.00247435286679917,0.00364694664982197,0.247435,0.364695,18,"Success"
214,"rectum","Poisson","both",0.0037587801929554,0.375878,1.22388388919804e-07,0.000349840519265285,0.034984,0.00307309277519544,0.00444446761071536,0.307309,0.444447,18,"Success",0.00189109915666509,0.18911,7.6216293624068e-08,0.00027607298604548,0.027607,0.00134999610401595,0.00243220220931423,0.135,0.24322,18,"Success"
586,"rectum","Poisson","both",0.0037188552785204,0.371886,1.00418536141754e-08,0.00010020904956228,0.010021,0.00352244554137833,0.00391526501566246,0.352245,0.391527,18,"Success",0.00211368443822902,0.211368,6.26443248750022e-09,7.91481679352101e-05,0.007915,0.00195855402907601,0.00226881484738203,0.195855,0.226881,18,"Success"
566,"rectum","Poisson","both",0.00366580902871407,0.366581,8.5371638316233e-09,9.23967739243276e-05,0.00924,0.00348471135182239,0.00384690670560575,0.348471,0.384691,18,"Success",0.00294333832853868,0.294334,7.76276929266591e-09,8.810657916788e-05,0.008811,0.00277064943336963,0.00311602722370772,0.277065,0.311603,18,"Success"
262,"rectum","Poisson","both",0.00361522124933827,0.361522,7.13946620643446e-07,0.000844953620409692,0.084495,0.00195911215333527,0.00527133034534127,0.195911,0.527133,18,"Success",0.00314958077412123,0.314958,6.76025167839381e-07,0.000822207496827523,0.082221,0.00153805408033929,0.00476110746790318,0.153805,0.476111,18,"Success"
50,"rectum","Poisson","both",0.00359710865463709,0.359711,1.4693486104042e-08,0.000121216690699103,0.012122,0.00335952394086685,0.00383469336840734,0.335952,0.383469,18,"Success",0.0022960176213778,0.229602,1.02626179787641e-08,0.000101304580245733,0.01013,0.00209746064409617,0.00249457459865944,0.209746,0.249457,18,"Success"
524,"rectum","Poisson","both",0.00355689183832342,0.355689,5.89268372022404e-08,0.000242748506076228,0.024275,0.00308110476641401,0.00403267891023283,0.30811,0.403268,18,"Success",0.00215069003486144,0.215069,3.78674644505677e-08,0.000194595643452179,0.01946,0.00176928257369517,0.00253209749602771,0.176928,0.25321,18,"Success"
911,"rectum","Poisson","both",0.00349673614456875,0.349674,1.32137442812988e-08,0.00011495105167548,0.011495,0.00327143208328481,0.00372204020585269,0.327143,0.372204,18,"Success",0.00280601175725818,0.280601,1.21926421122843e-08,0.000110420297555677,0.011042,0.00258958797404905,0.0030224355404673,0.258959,0.302244,18,"Success"
496,"rectum","Poisson","both",0.00347007037196519,0.347007,4.91121401729314e-07,0.000700800543471046,0.07008,0.00209650130676193,0.00484363943716844,0.20965,0.484364,18,"Success",0.00467558392630938,0.467558,1.0949813122243e-06,0.00104641354742009,0.104641,0.002624613373366,0.00672655447925275,0.262461,0.672655,18,"Success"
768,"rectum","Poisson","both",0.00345639229393936,0.345639,4.54506602125704e-07,0.000674171048121843,0.067417,0.00213501703962055,0.00477776754825818,0.213502,0.477777,18,"Success",0.00271060781591017,0.271061,4.16498359385159e-07,0.00064536684094022,0.064537,0.00144568880766734,0.003975526824153,0.144569,0.397553,18,"Success"
508,"rectum","Poisson","both",0.00335474730875987,0.335475,1.32889490576925e-07,0.000364540108324071,0.036454,0.00264024869644469,0.00406924592107505,0.264025,0.406925,18,"Success",0.0028616706042029,0.286167,1.26245017740281e-07,0.000355309749008215,0.035531,0.0021652634961468,0.003558077712259,0.216526,0.355808,18,"Success"
914,"rectum","Poisson","both",0.00335247705399712,0.335248,4.75738511067866e-09,6.89738001757092e-05,0.006897,0.00321728840565273,0.00348766570234151,0.321729,0.348767,18,"Success",0.00270859522386448,0.27086,4.32473440984605e-09,6.57627129142803e-05,0.006576,0.00257970030655249,0.00283749014117647,0.25797,0.283749,18,"Success"
454,"rectum","Poisson","both",0.00330268740236569,0.330269,9.91876201366825e-08,0.000314940661294604,0.031494,0.00268540370622826,0.00391997109850311,0.26854,0.391997,18,"Success",0.00243873561412432,0.243874,7.38170788073893e-08,0.000271692986305111,0.027169,0.0019062173609663,0.00297125386728234,0.190622,0.297125,18,"Success"
646,"rectum","Poisson","both",0.00322014298964578,0.322014,1.50148905398594e-07,0.000387490522979071,0.038749,0.0024606615646068,0.00397962441468476,0.246066,0.397962,18,"Success",0.00256636238404094,0.256636,1.39043328774758e-07,0.00037288514153122,0.037289,0.00183550750663975,0.00329721726144213,0.183551,0.329722,18,"Success"
818,"rectum","Poisson","both",0.0031240215728269,0.312402,1.4668156362413e-08,0.000121112164386626,0.012111,0.00288664173062912,0.00336140141502469,0.288664,0.33614,18,"Success",0.00264832985767945,0.264833,2.19750543466297e-08,0.000148239854110255,0.014824,0.00235777974362335,0.00293887997173555,0.235778,0.293888,18,"Success"
288,"rectum","Poisson","both",0.00299970886423263,0.299971,4.33373598856402e-08,0.000208176271187761,0.020818,0.00259168337270461,0.00340773435576064,0.259168,0.340773,18,"Success",0.0024153740009607,0.241537,4.04938771532026e-08,0.00020123090506481,0.020123,0.00202096142703367,0.00280978657488772,0.202096,0.280979,18,"Success"
