"ISOcode","cancer_type","distribution_method","risk_calculation","LRI_lifetime_risk","LRI_lifetime_risk_percent","LRI_variance","LRI_std_error","LRI_std_error_percent","LRI_ci_lower","LRI_ci_upper","LRI_ci_lower_percent","LRI_ci_upper_percent","LRI_formatted","LRI_n_age_groups","LRI_note","LRM_lifetime_risk","LRM_lifetime_risk_percent","LRM_variance","LRM_std_error","LRM_std_error_percent","LRM_ci_lower","LRM_ci_upper","LRM_ci_lower_percent","LRM_ci_upper_percent","LRM_formatted","LRM_n_age_groups","LRM_note"
862,"colorectum","Poisson","both",0.0427719428728513,4.277194,5.32868849647801e-07,0.000729978663830527,0.072998,0.0413411846917434,0.0442027010539591,4.134118,4.42027,"4.28(4.13-4.42)",18,"Success",0.0217914962035016,2.17915,3.20289013086572e-07,0.000565940821187668,0.056594,0.0206822521939738,0.0229007402130294,2.068225,2.290074,"2.18(2.07-2.29)",18,"Success"
12,"colorectum","Poisson","both",0.0415920929101229,4.159209,4.70954082255434e-07,0.000686260943268254,0.068626,0.0402470214613171,0.0429371643589287,4.024702,4.293716,"4.16(4.02-4.29)",18,"Success",0.0323049231022412,3.230492,4.61988945255271e-07,0.000679697686663175,0.06797,0.0309727156363814,0.0336371305681011,3.097272,3.363713,"3.23(3.10-3.36)",18,"Success"
882,"colorectum","Poisson","both",0.0412424916756852,4.124249,5.77087407801649e-05,0.00759662693438113,0.759663,0.0263531028842982,0.0561318804670723,2.63531,5.613188,"4.12(2.64-5.61)",18,"Success",0.0252023254514597,2.520233,4.35890546882259e-05,0.00660220074582907,0.66022,0.0122620119896347,0.0381426389132847,1.226201,3.814264,"2.52(1.23-3.81)",18,"Success"
188,"colorectum","Poisson","both",0.0411668316173967,4.116683,2.33113042605819e-06,0.00152680399071334,0.15268,0.0381742957955985,0.0441593674391949,3.81743,4.415937,"4.12(3.82-4.42)",18,"Success",0.0299540824869723,2.995408,1.92095942560229e-06,0.00138598680571003,0.138599,0.0272375483477807,0.032670616626164,2.723755,3.267062,"3.00(2.72-3.27)",18,"Success"
44,"colorectum","Poisson","both",0.0409674258193379,4.096743,2.89115504266997e-05,0.00537694619897761,0.537695,0.0304286112693418,0.051506240369334,3.042861,5.150624,"4.10(3.04-5.15)",18,"Success",0.0251737825334991,2.517378,1.52391255668615e-05,0.00390373226116514,0.390373,0.0175224673016154,0.0328250977653827,1.752247,3.28251,"2.52(1.75-3.28)",18,"Success"
258,"colorectum","Poisson","both",0.0409611127625048,4.096111,7.50589194886238e-05,0.00866365508827676,0.866366,0.0239803487894823,0.0579418767355272,2.398035,5.794188,"4.10(2.40-5.79)",18,"Success",0.017315667668705,1.731567,1.49285512524708e-05,0.00386374834227991,0.386375,0.00974272091783637,0.0248886144195736,0.974272,2.488861,"1.73(0.97-2.49)",18,"Success"
982,"colorectum","Poisson","both",0.0407791515258393,4.077915,3.7157546789213e-09,6.09569904024247e-05,0.006096,0.0406596758246505,0.040898627227028,4.065968,4.089863,"4.08(4.07-4.09)",18,"Success",0.0255689347642112,2.556893,2.92183302200285e-09,5.4053982480506e-05,0.005405,0.0254629889585494,0.025674880569873,2.546299,2.567488,"2.56(2.55-2.57)",18,"Success"
480,"colorectum","Poisson","both",0.0397699283144367,3.976993,7.25734307261071e-06,0.00269394563282385,0.269395,0.034489794874102,0.0450500617547715,3.448979,4.505006,"3.98(3.45-4.51)",18,"Success",0.023747451384711,2.374745,5.52495573206219e-06,0.00235052243811077,0.235052,0.0191404274060139,0.0283544753634081,1.914043,2.835448,"2.37(1.91-2.84)",18,"Success"
275,"colorectum","Poisson","both",0.0382722518082814,3.827225,6.47309671831629e-06,0.00254422811837231,0.254423,0.0332855646962717,0.0432589389202911,3.328556,4.325894,"3.83(3.33-4.33)",18,"Success",0.0276322671565567,2.763227,5.72731901498737e-06,0.0023931817764197,0.239318,0.022941630874774,0.0323229034383393,2.294163,3.23229,"2.76(2.29-3.23)",18,"Success"
218,"colorectum","Poisson","both",0.0375373967471146,3.75374,9.79068230966496e-07,0.000989478767314638,0.098948,0.0355980183631779,0.0394767751310513,3.559802,3.947678,"3.75(3.56-3.95)",18,"Success",0.0225394804710138,2.253948,6.6455363769601e-07,0.000815201593285986,0.08152,0.0209416853481733,0.0241372755938543,2.094169,2.413728,"2.25(2.09-2.41)",18,"Success"
214,"colorectum","Poisson","both",0.0370459202743835,3.704592,1.42822642218398e-06,0.00119508427409283,0.119508,0.0347035550971616,0.0393882854516055,3.470356,3.938829,"3.70(3.47-3.94)",18,"Success",0.0210750808715652,2.107508,8.48578665131609e-07,0.00092118329616402,0.092118,0.0192695616110837,0.0228806001320467,1.926956,2.28806,"2.11(1.93-2.29)",18,"Success"
922,"colorectum","Poisson","both",0.0370176346196868,3.701763,5.80468822040025e-08,0.00024092920579291,0.024093,0.0365454133763327,0.0374898558630409,3.654541,3.748986,"3.70(3.65-3.75)",18,"Success",0.0247100120516019,2.471001,4.59202057244624e-08,0.000214290003790336,0.021429,0.0242900036441729,0.025130020459031,2.429,2.513002,"2.47(2.43-2.51)",18,"Success"
764,"colorectum","Poisson","both",0.0364887215880265,3.648872,1.07977753466778e-07,0.000328599685737491,0.03286,0.035844666203981,0.037132776972072,3.584467,3.713278,"3.65(3.58-3.71)",18,"Success",0.0236005569292698,2.360056,8.6999928019873e-08,0.000294957502057285,0.029496,0.0230224402252375,0.0241786736333021,2.302244,2.417867,"2.36(2.30-2.42)",18,"Success"
957,"colorectum","Poisson","both",0.0363149571804913,3.631496,1.88073902610949e-05,0.00433674881231262,0.433675,0.0278149295083586,0.0448149848526241,2.781493,4.481498,"3.63(2.78-4.48)",18,"Success",0.0187635140374657,1.876351,7.50615376731132e-06,0.00273973607621452,0.273974,0.0133936313280852,0.0241333967468461,1.339363,2.41334,"1.88(1.34-2.41)",18,"Success"
254,"colorectum","Poisson","both",0.0360703962316165,3.60704,4.60779290348255e-05,0.0067880725566854,0.678807,0.0227657740205131,0.0493750184427199,2.276577,4.937502,"3.61(2.28-4.94)",17,"Success",0.0251915065729636,2.519151,4.67615269448429e-05,0.00683824004732525,0.683824,0.0117885560802061,0.0385944570657211,1.178856,3.859446,"2.52(1.18-3.86)",17,"Success"
48,"colorectum","Poisson","both",0.0355508667583202,3.555087,2.43040204027047e-05,0.00492991079054222,0.492991,0.0258882416088575,0.045213491907783,2.588824,4.521349,"3.56(2.59-4.52)",18,"Success",0.0214616229915904,2.146162,1.97143360316706e-05,0.00444008288567573,0.444008,0.012759060535666,0.0301641854475148,1.275906,3.016419,"2.15(1.28-3.02)",18,"Success"
268,"colorectum","Poisson","both",0.034984738666359,3.498474,1.36071937091502e-06,0.00116649876592949,0.11665,0.0326984010851372,0.0372710762475808,3.26984,3.727108,"3.50(3.27-3.73)",18,"Success",0.0223971993074081,2.23972,9.65332842993295e-07,0.000982513533236716,0.098251,0.0204714727822642,0.0243229258325521,2.047147,2.432293,"2.24(2.05-2.43)",18,"Success"
408,"colorectum","Poisson","both",0.0346197862980753,3.461979,2.51693186078106e-07,0.000501690328866429,0.050169,0.0336364732534971,0.0356030993426535,3.363647,3.56031,"3.46(3.36-3.56)",18,"Success",0.021524793647522,2.152479,1.70698097383726e-07,0.000413156262670344,0.041316,0.0207150073726881,0.0223345799223559,2.071501,2.233458,"2.15(2.07-2.23)",18,"Success"
558,"colorectum","Poisson","both",0.0333490860986117,3.334909,3.52489800647035e-06,0.0018774711732728,0.187747,0.029669242598997,0.0370289295982264,2.966924,3.702893,"3.33(2.97-3.70)",18,"Success",0.0204675649003168,2.046756,2.2184401336251e-06,0.00148944289371063,0.148944,0.0175482568286439,0.0233868729719896,1.754826,2.338687,"2.05(1.75-2.34)",18,"Success"
682,"colorectum","Poisson","both",0.0333055757997326,3.330558,1.01339154927882e-06,0.00100667350679295,0.100667,0.0313324957264185,0.0352786558730468,3.13325,3.527866,"3.33(3.13-3.53)",18,"Success",0.0216313032766471,2.16313,8.50891455768531e-07,0.000922437778805992,0.092244,0.0198233252301874,0.0234392813231068,1.982333,2.343928,"2.16(1.98-2.34)",18,"Success"
662,"colorectum","Poisson","both",0.0327718645504864,3.277186,5.29674196826247e-05,0.0072778719199107,0.727787,0.0185072355874614,0.0470364935135114,1.850724,4.703649,"3.28(1.85-4.70)",18,"Success",0.0259924275549724,2.599243,4.81639278926792e-05,0.00694002362335167,0.694002,0.0123899812532031,0.0395948738567416,1.238998,3.959487,"2.60(1.24-3.96)",18,"Success"
398,"colorectum","Poisson","both",0.0324062778327278,3.240628,5.47500708559311e-07,0.000739932908147293,0.073993,0.0309560093327591,0.0338565463326965,3.095601,3.385655,"3.24(3.10-3.39)",18,"Success",0.020243061213105,2.024306,3.95352032659641e-07,0.000628770254273881,0.062877,0.0190106715147282,0.0214754509114818,1.901067,2.147545,"2.02(1.90-2.15)",18,"Success"
328,"colorectum","Poisson","both",0.0323814265911365,3.238143,2.72115645002253e-05,0.00521647050219066,0.521647,0.0221571444068428,0.0426057087754301,2.215714,4.260571,"3.24(2.22-4.26)",18,"Success",0.0206297276238889,2.062973,1.77684202917646e-05,0.0042152604061629,0.421526,0.0123678172278096,0.0288916380199681,1.236782,2.889164,"2.06(1.24-2.89)",18,"Success"
920,"colorectum","Poisson","both",0.031931175619992,3.193118,1.78651889776139e-08,0.00013366072339178,0.013366,0.0316692006021441,0.0321931506378398,3.16692,3.219315,"3.19(3.17-3.22)",18,"Success",0.0217617128830067,2.176171,1.52057263114872e-08,0.000123311501132243,0.012331,0.0215200223407875,0.0220034034252259,2.152002,2.20034,"2.18(2.15-2.20)",18,"Success"
604,"colorectum","Poisson","both",0.0314324866187032,3.143249,2.59935855002067e-07,0.000509839048133886,0.050984,0.0304332020843607,0.0324317711530456,3.04332,3.243177,"3.14(3.04-3.24)",18,"Success",0.0180788246382656,1.807882,1.62752041712171e-07,0.000403425385557443,0.040343,0.017288110882573,0.0188695383939582,1.728811,1.886954,"1.81(1.73-1.89)",18,"Success"
784,"colorectum","Poisson","both",0.0308692251587778,3.086923,9.27030618264468e-06,0.00304471775089986,0.304472,0.0249015783670141,0.0368368719505416,2.490158,3.683687,"3.09(2.49-3.68)",18,"Success",0.019043176300339,1.904318,8.00373622874734e-06,0.00282908752581947,0.282909,0.0134981647497329,0.0245881878509452,1.349816,2.458819,"1.90(1.35-2.46)",18,"Success"
400,"colorectum","Poisson","both",0.0307365286181107,3.073653,2.17044683155491e-06,0.00147324364297115,0.147324,0.0278489710778873,0.0336240861583342,2.784897,3.362409,"3.07(2.78-3.36)",18,"Success",0.0205037908402044,2.050379,1.87927477332436e-06,0.00137086643161336,0.137087,0.0178168926342422,0.0231906890461666,1.781689,2.319069,"2.05(1.78-2.32)",18,"Success"
422,"colorectum","Poisson","both",0.0301432681000952,3.014327,1.522375882706e-06,0.0012338459720346,0.123385,0.0277249299949074,0.032561606205283,2.772493,3.256161,"3.01(2.77-3.26)",18,"Success",0.02082961421455,2.082961,1.25733925102594e-06,0.00112131139788461,0.112131,0.0186318438746962,0.0230273845544039,1.863184,2.302738,"2.08(1.86-2.30)",18,"Success"
462,"colorectum","Poisson","both",0.0295884668438656,2.958847,4.65637681818738e-05,0.00682376495652318,0.682376,0.0162138875290801,0.042963046158651,1.621389,4.296305,"2.96(1.62-4.30)",18,"Success",0.0231037278127241,2.310373,4.38816914263372e-05,0.00662432573371337,0.662433,0.0101200493746459,0.0360874062508023,1.012005,3.608741,"2.31(1.01-3.61)",18,"Success"
704,"colorectum","Poisson","both",0.0292636051397253,2.926361,9.17113215760055e-08,0.000302838771586475,0.030284,0.0286700411474158,0.0298571691320348,2.867004,2.985717,"2.93(2.87-2.99)",18,"Success",0.0189094697031009,1.890947,7.34293622806716e-08,0.000270978527342429,0.027098,0.0183783517895098,0.0194405876166921,1.837835,1.944059,"1.89(1.84-1.94)",18,"Success"
31,"colorectum","Poisson","both",0.029113062128067,2.911306,1.13176971700984e-06,0.00106384666047783,0.106385,0.0270279226735305,0.0311982015826036,2.702792,3.11982,"2.91(2.70-3.12)",18,"Success",0.0184868304212336,1.848683,8.37003236960019e-07,0.000914878809985245,0.091488,0.0166936679536625,0.0202799928888047,1.669367,2.027999,"1.85(1.67-2.03)",18,"Success"
760,"colorectum","Poisson","both",0.0290784732409372,2.907847,1.10134724067206e-06,0.00104945092342237,0.104945,0.0270215494310294,0.0311353970508451,2.702155,3.11354,"2.91(2.70-3.11)",18,"Success",0.0201613807687363,2.016138,7.90095638686861e-07,0.000888873241068073,0.088887,0.0184191892162429,0.0219035723212298,1.841919,2.190357,"2.02(1.84-2.19)",18,"Success"
634,"colorectum","Poisson","both",0.0289304660278514,2.893047,3.3057945014905e-05,0.00574960390069655,0.57496,0.0176612423824862,0.0401996896732167,1.766124,4.019969,"2.89(1.77-4.02)",18,"Success",0.0200034796062805,2.000348,3.10341677875541e-05,0.00557083187572144,0.557083,0.00908464912986649,0.0309223100826946,0.908465,3.092231,"2.00(0.91-3.09)",18,"Success"
414,"colorectum","Poisson","both",0.0281646135563651,2.816461,5.42691178297576e-06,0.00232957330491568,0.232957,0.0235986498787303,0.0327305772339998,2.359865,3.273058,"2.82(2.36-3.27)",18,"Success",0.0164713584469728,1.647136,4.04920458363416e-06,0.00201226354726069,0.201226,0.0125273218943418,0.0204153949996037,1.252732,2.041539,"1.65(1.25-2.04)",18,"Success"
222,"colorectum","Poisson","both",0.0271215303637539,2.712153,1.74973447159571e-06,0.00132277529142168,0.132278,0.0245288907925674,0.0297141699349404,2.452889,2.971417,"2.71(2.45-2.97)",18,"Success",0.0159692074582399,1.596921,1.08805228164565e-06,0.00104309744590122,0.10431,0.0139247364642735,0.0180136784522063,1.392474,1.801368,"1.60(1.39-1.80)",18,"Success"
504,"colorectum","Poisson","both",0.0269375239267329,2.693752,3.07666612899591e-07,0.000554677034768513,0.055468,0.0258503569385867,0.0280246909148792,2.585036,2.802469,"2.69(2.59-2.80)",18,"Success",0.0193297322615595,1.932973,2.90036385190819e-07,0.000538550262455436,0.053855,0.0182741737471469,0.0203852907759722,1.827417,2.038529,"1.93(1.83-2.04)",18,"Success"
418,"colorectum","Poisson","both",0.0262915977653618,2.62916,1.83700921849317e-06,0.00135536313159727,0.135536,0.0236350860274311,0.0289481095032924,2.363509,2.894811,"2.63(2.36-2.89)",18,"Success",0.0190287493545029,1.902875,1.61015389891787e-06,0.00126891839726512,0.126892,0.0165416692958633,0.0215158294131425,1.654167,2.151583,"1.90(1.65-2.15)",18,"Success"
916,"colorectum","Poisson","both",0.0261766690372335,2.617667,6.20434095592999e-08,0.00024908514519999,0.024909,0.0256884621526415,0.0266648759218255,2.568846,2.666488,"2.62(2.57-2.67)",18,"Success",0.0161099959213086,1.611,4.28123508109925e-08,0.000206911456451769,0.020691,0.0157044494666632,0.0165155423759541,1.570445,1.651554,"1.61(1.57-1.65)",18,"Success"
788,"colorectum","Poisson","both",0.0260545573653017,2.605456,7.21671734588399e-07,0.000849512645337548,0.084951,0.0243895125804401,0.0277196021501633,2.438951,2.77196,"2.61(2.44-2.77)",18,"Success",0.0181686423349281,1.816864,6.53842517644587e-07,0.000808605291625393,0.080861,0.0165837759633423,0.0197535087065139,1.658378,1.975351,"1.82(1.66-1.98)",18,"Success"
364,"colorectum","Poisson","both",0.0260309836598132,2.603098,1.20497923148119e-07,0.000347128107689537,0.034713,0.0253506125687417,0.0267113547508847,2.535061,2.671135,"2.60(2.54-2.67)",18,"Success",0.0218725091189012,2.187251,1.55912773140262e-07,0.000394857915129306,0.039486,0.0210985876052478,0.0226464306325546,2.109859,2.264643,"2.19(2.11-2.26)",18,"Success"
512,"colorectum","Poisson","both",0.0258575614489704,2.585756,5.72065749071408e-06,0.0023917896000096,0.239179,0.0211696538329516,0.0305454690649892,2.116965,3.054547,"2.59(2.12-3.05)",18,"Success",0.0188837065871824,1.888371,5.16023388945585e-06,0.00227161481978258,0.227161,0.0144313415404086,0.0233360716339563,1.443134,2.333607,"1.89(1.44-2.33)",18,"Success"
484,"colorectum","Poisson","both",0.0250740023985513,2.5074,7.34573367316472e-08,0.000271030139895266,0.027103,0.0245427833243565,0.025605221472746,2.454278,2.560522,"2.51(2.45-2.56)",18,"Success",0.0151654163772314,1.516542,5.02220168238787e-08,0.000224102692585071,0.02241,0.0147261750997646,0.0156046576546981,1.472618,1.560466,"1.52(1.47-1.56)",18,"Success"
116,"colorectum","Poisson","both",0.0246234779534475,2.462348,8.18973486554563e-07,0.000904971539085381,0.090497,0.0228497337368401,0.0263972221700548,2.284973,2.639722,"2.46(2.28-2.64)",18,"Success",0.0184898005722055,1.84898,7.39346533239686e-07,0.000859852622976569,0.085985,0.0168044894311714,0.0201751117132395,1.680449,2.017511,"1.85(1.68-2.02)",18,"Success"
598,"colorectum","Poisson","both",0.0245213049646769,2.45213,2.36227579054295e-06,0.00153696967782157,0.153697,0.0215088443961466,0.0275337655332072,2.150884,2.753377,"2.45(2.15-2.75)",18,"Success",0.0179140716489517,1.791407,2.06148606296639e-06,0.0014357876106745,0.143579,0.0150999279320297,0.0207282153658737,1.509993,2.072822,"1.79(1.51-2.07)",18,"Success"
928,"colorectum","Poisson","both",0.0244201126739609,2.442011,1.5642570878455e-06,0.00125070263765833,0.12507,0.0219687355041505,0.0268714898437712,2.196874,2.687149,"2.44(2.20-2.69)",18,"Success",0.0168141728278908,1.681417,1.2509340784675e-06,0.00111845164332997,0.111845,0.0146220076069641,0.0190063380488175,1.462201,1.900634,"1.68(1.46-1.90)",18,"Success"
242,"colorectum","Poisson","both",0.0236637612560822,2.366376,1.35780715075706e-05,0.00368484348481325,0.368484,0.0164414680258482,0.0308860544863161,1.644147,3.088605,"2.37(1.64-3.09)",18,"Success",0.0180835579177592,1.808356,1.26413527988901e-05,0.00355546801404402,0.355547,0.0111148406102329,0.0250522752252854,1.111484,2.505228,"1.81(1.11-2.51)",18,"Success"
360,"colorectum","Poisson","both",0.023545493390398,2.354549,3.23973404580576e-08,0.000179992612231885,0.017999,0.0231927078704235,0.0238982789103725,2.319271,2.389828,"2.35(2.32-2.39)",18,"Success",0.0160376865874011,1.603769,2.72808765644435e-08,0.000165169236132046,0.016517,0.0157139548845823,0.0163614182902199,1.571395,1.636142,"1.60(1.57-1.64)",18,"Success"
710,"colorectum","Poisson","both",0.0233032517611433,2.330325,1.26175995312176e-07,0.000355212605790076,0.035521,0.0226070350537947,0.0239994684684918,2.260704,2.399947,"2.33(2.26-2.40)",18,"Success",0.019434313990294,1.943431,1.40180779762686e-07,0.000374407237860977,0.037441,0.0187004758040865,0.0201681521765015,1.870048,2.016815,"1.94(1.87-2.02)",18,"Success"
8,"colorectum","Poisson","both",0.0222579992459569,2.2258,1.31470832300104e-06,0.00114660730984982,0.114661,0.0200106489186512,0.0245053495732625,2.001065,2.450535,"2.23(2.00-2.45)",18,"Success",0.014421647882609,1.442165,9.61574737409676e-07,0.000980599172653983,0.09806,0.0124996735042072,0.0163436222610108,1.249967,1.634362,"1.44(1.25-1.63)",18,"Success"
913,"colorectum","Poisson","both",0.0222260453151877,2.222605,1.10211749087946e-07,0.000331981549318552,0.033198,0.0215753614785233,0.022876729151852,2.157536,2.287673,"2.22(2.16-2.29)",18,"Success",0.0185208766435371,1.852088,1.22365607579865e-07,0.000349807958142558,0.034981,0.0178352530455777,0.0192065002414965,1.783525,1.92065,"1.85(1.78-1.92)",18,"Success"
912,"colorectum","Poisson","both",0.0220156705888728,2.201567,5.08012661701178e-08,0.000225391362234931,0.022539,0.0215739035188923,0.0224574376588532,2.15739,2.245744,"2.20(2.16-2.25)",18,"Success",0.017190811090598,1.719081,5.21462398658375e-08,0.000228355512011069,0.022836,0.0167432342870563,0.0176383878941397,1.674323,1.763839,"1.72(1.67-1.76)",18,"Success"
340,"colorectum","Poisson","both",0.0216100478395091,2.161005,2.2308904168211e-06,0.00149361655615526,0.149362,0.0186825593894448,0.0245375362895734,1.868256,2.453754,"2.16(1.87-2.45)",18,"Success",0.0158864730812043,1.588647,2.06954131609535e-06,0.00143859004448639,0.143859,0.0130668365940109,0.0187061095683976,1.306684,1.870611,"1.59(1.31-1.87)",18,"Success"
320,"colorectum","Poisson","both",0.0215524343316749,2.155243,9.72361186316563e-07,0.000986083762322736,0.098608,0.0196197101575224,0.0234851585058275,1.961971,2.348516,"2.16(1.96-2.35)",18,"Success",0.0134444990781235,1.34445,6.21790304008006e-07,0.000788536812081723,0.078854,0.0118989669264434,0.0149900312298037,1.189897,1.499003,"1.34(1.19-1.50)",18,"Success"
104,"colorectum","Poisson","both",0.0196156661730136,1.961567,1.48484189475016e-07,0.000385336462685554,0.038534,0.0188604067061499,0.0203709256398773,1.886041,2.037093,"1.96(1.89-2.04)",18,"Success",0.0144999091266646,1.449991,1.31170329779543e-07,0.000362174446613152,0.036217,0.0137900472113028,0.0152097710420264,1.379005,1.520977,"1.45(1.38-1.52)",18,"Success"
84,"colorectum","Poisson","both",0.0188488042398775,1.88488,3.25290268825563e-05,0.00570342238332006,0.570342,0.00767009636857018,0.0300275121111848,0.76701,3.002751,"1.88(0.77-3.00)",18,"Success",0.0183278752704449,1.832788,3.23952744729916e-05,0.00569168467793075,0.569168,0.00717217330170066,0.0294835772391892,0.717217,2.948358,"1.83(0.72-2.95)",18,"Success"
404,"colorectum","Poisson","both",0.0177218111830592,1.772181,1.8773463716697e-07,0.000433283552846135,0.043328,0.0168725754194808,0.0185710469466376,1.687258,1.857105,"1.77(1.69-1.86)",18,"Success",0.0139048954791725,1.39049,1.65062094752553e-07,0.000406278346398812,0.040628,0.0131085899202308,0.0147012010381141,1.310859,1.47012,"1.39(1.31-1.47)",18,"Success"
144,"colorectum","Poisson","both",0.0172387179509432,1.723872,2.01771281006993e-07,0.000449189582478259,0.044919,0.0163583063692858,0.0181191295326005,1.635831,1.811913,"1.72(1.64-1.81)",18,"Success",0.00941253197142792,0.941253,1.20476364411689e-07,0.000347097053303091,0.03471,0.00873222174695386,0.010092842195902,0.873222,1.009284,"0.94(0.87-1.01)",18,"Success"
417,"colorectum","Poisson","both",0.0167690874573925,1.676909,1.27266023431018e-06,0.00112812243764149,0.112812,0.0145579674796151,0.0189802074351698,1.455797,1.898021,"1.68(1.46-1.90)",18,"Success",0.011661251504555,1.166125,9.17718605052417e-07,0.00095797630714565,0.095798,0.00978361794254953,0.0135388850665605,0.978362,1.353889,"1.17(0.98-1.35)",18,"Success"
626,"colorectum","Poisson","both",0.0159922381107255,1.599224,7.28386430800303e-06,0.00269886352155922,0.269886,0.0107024656084694,0.0212820106129815,1.070247,2.128201,"1.60(1.07-2.13)",18,"Success",0.0114017701646099,1.140177,6.63699215818759e-06,0.00257623604473418,0.257624,0.00635234751693096,0.0164511928122889,0.635235,1.645119,"1.14(0.64-1.65)",18,"Success"
368,"colorectum","Poisson","both",0.0159316957302901,1.59317,3.05833892011733e-07,0.000553022505881753,0.055302,0.0148477716187618,0.0170156198418183,1.484777,1.701562,"1.59(1.48-1.70)",18,"Success",0.0117533390887674,1.175334,2.74052883110122e-07,0.000523500604689356,0.05235,0.0107272779035762,0.0127794002739585,1.072728,1.27794,"1.18(1.07-1.28)",18,"Success"
716,"colorectum","Poisson","both",0.0158611094651421,1.586111,6.36999296290103e-07,0.000798122356716126,0.079812,0.0142967896459785,0.0174254292843057,1.429679,1.742543,"1.59(1.43-1.74)",18,"Success",0.0125676790259367,1.256768,5.79324782152498e-07,0.000761133879256796,0.076113,0.0110758566225934,0.01405950142928,1.107586,1.40595,"1.26(1.11-1.41)",18,"Success"
984,"colorectum","Poisson","both",0.0153658048803121,1.53658,1.34117373536552e-08,0.00011580905557708,0.011581,0.015138819131381,0.0155927906292432,1.513882,1.559279,"1.54(1.51-1.56)",18,"Success",0.0117100469311336,1.171005,1.1182635452395e-08,0.000105747980843111,0.010575,0.0115027808886811,0.0119173129735861,1.150278,1.191731,"1.17(1.15-1.19)",18,"Success"
496,"colorectum","Poisson","both",0.0153020695060306,1.530207,2.21940575368301e-06,0.00148976701322153,0.148977,0.0123821261601164,0.0182220128519448,1.238213,1.822201,"1.53(1.24-1.82)",18,"Success",0.0112444825898973,1.124448,2.30912439865433e-06,0.00151958033636078,0.151958,0.00826610513063019,0.0142228600491644,0.826611,1.422286,"1.12(0.83-1.42)",18,"Success"
68,"colorectum","Poisson","both",0.0150893668525955,1.508937,5.45034245350187e-07,0.000738264346525136,0.073826,0.0136423687334062,0.0165363649717848,1.364237,1.653636,"1.51(1.36-1.65)",18,"Success",0.0104174098779129,1.041741,4.0478092608084e-07,0.000636223959059104,0.063622,0.00917041091815708,0.0116644088376688,0.917041,1.166441,"1.04(0.92-1.17)",18,"Success"
706,"colorectum","Poisson","both",0.0149429814489933,1.494298,8.33446795062048e-07,0.000912933072608309,0.091293,0.013153632626681,0.0167323302713056,1.315363,1.673233,"1.49(1.32-1.67)",18,"Success",0.0134439905801074,1.344399,8.1045938259165e-07,0.000900255176375926,0.090026,0.0116794904344106,0.0152084907258042,1.167949,1.520849,"1.34(1.17-1.52)",18,"Success"
204,"colorectum","Poisson","both",0.0146193146192556,1.461931,1.07896739224584e-06,0.00103873355209401,0.103873,0.0125833968571513,0.0166552323813598,1.25834,1.665523,"1.46(1.26-1.67)",18,"Success",0.0127130165844959,1.271302,1.03882626299986e-06,0.0010192282683481,0.101923,0.0107153291785337,0.0147107039904582,1.071533,1.47107,"1.27(1.07-1.47)",18,"Success"
860,"colorectum","Poisson","both",0.014586485288862,1.458649,1.4100719568096e-07,0.000375509248462617,0.037551,0.0138504871618753,0.0153224834158488,1.385049,1.532248,"1.46(1.39-1.53)",18,"Success",0.00830942760510576,0.830943,9.12016803451663e-08,0.000301996159487445,0.0302,0.00771751513251037,0.00890134007770115,0.771752,0.890134,"0.83(0.77-0.89)",18,"Success"
231,"colorectum","Poisson","both",0.0142843296369688,1.428433,8.22657971239501e-08,0.000286820147695294,0.028682,0.013722162147486,0.0148464971264516,1.372216,1.48465,"1.43(1.37-1.48)",18,"Success",0.0106143913165967,1.061439,6.31577571452192e-08,0.00025131207122862,0.025131,0.0101218196569886,0.0111069629762048,1.012182,1.110696,"1.06(1.01-1.11)",18,"Success"
983,"colorectum","Poisson","both",0.0139225047778904,1.39225,2.98421739803056e-09,5.4627990975603e-05,0.005463,0.0138154339155782,0.0140295756402026,1.381543,1.402958,"1.39(1.38-1.40)",18,"Success",0.00924524907553916,0.924525,2.2865239478522e-09,4.7817611272963e-05,0.004782,0.00915152655744416,0.00933897159363417,0.915153,0.933897,"0.92(0.92-0.93)",18,"Success"
466,"colorectum","Poisson","both",0.0133876080020283,1.338761,5.60494491692059e-07,0.000748661800609634,0.074866,0.0119202308728334,0.0148549851312232,1.192023,1.485499,"1.34(1.19-1.49)",18,"Success",0.0104705900591836,1.047059,4.53911491883133e-07,0.000673729539120212,0.067373,0.00915008016250801,0.0117910999558592,0.915008,1.17911,"1.05(0.92-1.18)",18,"Success"
887,"colorectum","Poisson","both",0.0133379989749716,1.3338,2.71852942192028e-07,0.000521395188117447,0.05214,0.0123160644062614,0.0143599335436818,1.231606,1.435993,"1.33(1.23-1.44)",18,"Success",0.00986330071415702,0.98633,2.18315738583265e-07,0.000467242697731345,0.046724,0.00894750502660359,0.0107790964017105,0.894751,1.07791,"0.99(0.89-1.08)",18,"Success"
910,"colorectum","Poisson","both",0.0133036868270056,1.330369,2.16125578413473e-08,0.000147012101003106,0.014701,0.0130155431090395,0.0135918305449717,1.301554,1.359183,"1.33(1.30-1.36)",18,"Success",0.010481014291593,1.048101,1.90547552049865e-08,0.000138038962633694,0.013804,0.0102104579248309,0.010751570658355,1.021046,1.075157,"1.05(1.02-1.08)",18,"Success"
