Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
JAM,1,388,388,Jamaica,0,12,-,-,12,0.40,0.47,0.03
JPN,1,392,392,Japan,0,2007,-,-,2007,1.4,2.5,0.12
KAZ,1,398,398,Kazakhstan,0,228,-,-,228,1.2,1.4,0.11
JOR,1,400,400,Jordan,0,58,-,-,58,0.67,0.60,0.06
KEN,1,404,404,Kenya,0,369,-,-,369,1.0,0.69,0.09
PRK,1,408,408,"Korea, Democratic People Republic of",0,135,-,-,135,0.41,0.62,0.04
KOR,1,410,410,"Korea, Republic of",0,553,-,-,553,0.80,1.4,0.07
KWT,1,414,414,Kuwait,0,38,-,-,38,0.59,0.94,0.05
KGZ,1,417,417,Kyrgyzstan,0,41,-,-,41,0.69,0.67,0.06
LAO,1,418,418,"Lao People's Democratic Republic",0,105,-,-,105,1.7,1.5,0.14
LBN,1,422,422,Lebanon,0,41,-,-,41,0.59,0.70,0.05
LSO,1,426,426,Lesotho,0,12,-,-,12,0.78,0.60,0.07
LVA,1,428,428,Latvia,0,59,-,-,59,2.6,4.5,0.24
LBR,1,430,430,Liberia,0,25,-,-,25,0.68,0.50,0.06
LBY,1,434,434,Libya,0,36,-,-,36,0.50,0.55,0.04
LTU,1,440,440,Lithuania,0,102,-,-,102,3.0,5.4,0.27
LUX,1,442,442,Luxembourg,0,8,-,-,8,0.91,1.6,0.09
MDG,1,450,450,Madagascar,0,180,-,-,180,0.88,0.65,0.07
MWI,1,454,454,Malawi,0,130,-,-,130,0.98,0.67,0.08
MYS,1,458,458,Malaysia,0,293,-,-,293,0.91,1.0,0.08
MDV,1,462,462,Maldives,0,2,-,-,2,0.46,0.40,0.04
MLI,1,466,466,Mali,0,162,-,-,162,1.3,0.78,0.11
MLT,1,470,470,Malta,0,10,-,-,10,2.0,3.2,0.18
MTQ,1,474,474,"France, Martinique",0,5,-,-,5,0.92,1.9,0.09
MRT,1,478,478,Mauritania,0,30,-,-,30,0.88,0.65,0.07
MUS,1,480,480,Mauritius,0,24,-,-,24,1.6,2.4,0.14
MEX,1,484,484,Mexico,0,562,-,-,562,0.43,0.48,0.04
MNG,1,496,496,Mongolia,0,15,-,-,15,0.46,0.48,0.04
MDA,1,498,498,Republic of Moldova,0,112,-,-,112,2.4,3.5,0.21
MNE,1,499,499,Montenegro,0,7,-,-,7,1.1,1.5,0.08
MAR,1,504,504,Morocco,0,271,-,-,271,0.73,0.82,0.06
MOZ,1,508,508,Mozambique,0,174,-,-,174,0.77,0.55,0.06
OMN,1,512,512,Oman,0,57,-,-,57,1.2,1.1,0.10
NAM,1,516,516,Namibia,0,54,-,-,54,3.1,2.2,0.27
NPL,1,524,524,Nepal,0,438,-,-,438,1.8,1.6,0.15
NLD,1,528,528,The Netherlands,0,378,-,-,378,1.8,3.0,0.16
NCL,1,540,540,New Caledonia,0,7,-,-,7,2.0,2.8,0.18
VUT,1,548,548,Vanuatu,0,5,-,-,5,2.4,1.7,0.20
NZL,1,554,554,New Zealand,0,108,-,-,108,2.0,2.9,0.17
NIC,1,558,558,Nicaragua,0,20,-,-,20,0.33,0.32,0.03
NER,1,562,562,Niger,0,91,-,-,91,0.63,0.36,0.05
NGA,1,566,566,Nigeria,0,563,-,-,563,0.39,0.27,0.03
NOR,1,578,578,Norway,0,103,-,-,103,1.6,2.5,0.14
PAK,1,586,586,Pakistan,0,10390,-,-,10390,6.0,4.9,0.51
PAN,1,591,591,Panama,0,13,-,-,13,0.30,0.34,0.02
PNG,1,598,598,Papua New Guinea,0,715,-,-,715,10.5,8.2,0.92
PRY,1,600,600,Paraguay,0,64,-,-,64,1.1,0.98,0.10
PER,1,604,604,Peru,0,240,-,-,240,0.71,0.82,0.06
PHL,1,608,608,Philippines,0,671,-,-,671,0.68,0.66,0.06
POL,1,616,616,Poland,0,1275,-,-,1275,2.9,4.6,0.26
PRT,1,620,620,Portugal,0,497,-,-,497,4.0,7.0,0.34
GNB,1,624,624,Guinea-Bissau,0,6,-,-,6,0.57,0.30,0.05
TLS,1,626,626,Timor-Leste,0,1,-,-,1,0.11,0.08,0.01
PRI,1,630,630,Puerto Rico,0,53,-,-,53,1.5,2.6,0.13
QAT,1,634,634,Qatar,0,23,-,-,23,0.64,0.81,0.06
REU,1,638,638,"France, La Réunion",0,31,-,-,31,2.9,4.2,0.25
ROU,1,642,642,Romania,0,768,-,-,768,3.2,5.5,0.28
RUS,1,643,643,Russian Federation,0,3764,-,-,3764,2.2,3.4,0.20
RWA,1,646,646,Rwanda,0,50,-,-,50,0.53,0.39,0.04
LCA,1,662,662,Saint Lucia,0,7,-,-,7,3.1,4.5,0.29
STP,1,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,1,682,682,Saudi Arabia,0,269,-,-,269,0.66,0.80,0.06
SEN,1,686,686,Senegal,0,109,-,-,109,0.96,0.65,0.08
SRB,1,688,688,Serbia,0,143,-,-,143,1.4,2.2,0.13
SLE,1,694,694,Sierra Leone,0,2,-,-,2,0.04,0.03,0.00
SGP,1,702,702,Singapore,0,95,-,-,95,1.2,2.1,0.10
SVK,1,703,703,Slovakia,0,255,-,-,255,3.8,6.2,0.33
VNM,1,704,704,Viet Nam,0,1287,-,-,1287,1.2,1.5,0.10
SVN,1,705,705,Slovenia,0,50,-,-,50,1.9,3.4,0.17
SOM,1,706,706,Somalia,0,99,-,-,99,1.1,0.62,0.09
ZAF,1,710,710,South Africa,0,738,-,-,738,1.4,1.3,0.13
ZWE,1,716,716,Zimbabwe,0,52,-,-,52,0.54,0.36,0.05
ESP,1,724,724,Spain,0,999,-,-,999,1.5,2.9,0.14
SSD,1,728,728,South Sudan,0,69,-,-,69,0.95,0.63,0.08
SDN,1,729,729,Sudan,0,367,-,-,367,1.2,0.85,0.10
SUR,1,740,740,Suriname,0,5,-,-,5,0.86,0.95,0.07
SWZ,1,748,748,Eswatini,0,2,-,-,2,0.22,0.18,0.02
SWE,1,752,752,Sweden,0,169,-,-,169,1.5,2.2,0.13
CHE,1,756,756,Switzerland,0,197,-,-,197,1.7,3.1,0.15
SYR,1,760,760,Syrian Arab Republic,0,90,-,-,90,0.55,0.50,0.05
TJK,1,762,762,Tajikistan,0,36,-,-,36,0.44,0.39,0.04
THA,1,764,764,Thailand,0,1430,-,-,1430,1.6,2.6,0.14
TGO,1,768,768,Togo,0,41,-,-,41,0.68,0.50,0.06
TTO,1,780,780,Trinidad and Tobago,0,17,-,-,17,1.0,1.5,0.10
ARE,1,784,784,United Arab Emirates,0,53,-,-,53,0.54,0.55,0.05
TUN,1,788,788,Tunisia,0,111,-,-,111,0.84,1.1,0.07
TUR,1,792,792,Türkiye,0,901,-,-,901,1.0,1.2,0.09
TKM,1,795,795,Turkmenistan,0,74,-,-,74,1.3,1.3,0.11
UGA,1,800,800,Uganda,0,261,-,-,261,1.0,0.56,0.09
UKR,1,804,804,Ukraine,0,1319,-,-,1319,2.5,4.0,0.22
MKD,1,807,807,North Macedonia,0,9,-,-,9,0.32,0.55,0.03
EGY,1,818,818,Egypt,0,759,-,-,759,0.87,0.78,0.07
GBR,1,826,826,United Kingdom,0,1981,-,-,1981,2.5,3.9,0.22
TZA,1,834,834,"Tanzania, United Republic of",0,179,-,-,179,0.43,0.30,0.04
USA,1,840,840,United States of America,0,7969,-,-,7969,2.2,3.1,0.19
BFA,1,854,854,Burkina Faso,0,148,-,-,148,1.2,0.70,0.10
URY,1,858,858,Uruguay,0,52,-,-,52,1.4,1.9,0.13
UZB,1,860,860,Uzbekistan,0,514,-,-,514,1.6,1.6,0.14
VEN,1,862,862,Venezuela,0,266,-,-,266,0.91,1.0,0.08
WSM,1,882,882,Samoa,0,1,-,-,1,0.57,0.54,0.06
YEM,1,887,887,Yemen,0,156,-,-,156,0.86,0.53,0.08
ZMB,1,894,894,Zambia,0,70,-,-,70,0.56,0.37,0.04
,,,,Total,,176566,,,176566,2.2,2.6,0.19
