Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
CIV,1,384,384,"Côte d'Ivoire",0,57,-,-,57,0.33,0.23,0.02
JAM,1,388,388,Jamaica,0,0,-,-,0,0.00,0.00,0.00
JPN,1,392,392,Japan,0,125,-,-,125,0.12,0.19,0.01
KAZ,1,398,398,Kazakhstan,0,45,-,-,45,0.28,0.31,0.02
JOR,1,400,400,Jordan,0,11,-,-,11,0.13,0.12,0.01
KEN,1,404,404,Kenya,0,82,-,-,82,0.21,0.16,0.01
PRK,1,408,408,"Korea, Democratic People Republic of",0,16,-,-,16,0.07,0.09,0.00
KOR,1,410,410,"Korea, Republic of",0,44,-,-,44,0.09,0.15,0.01
KWT,1,414,414,Kuwait,0,5,-,-,5,0.09,0.15,0.01
KGZ,1,417,417,Kyrgyzstan,0,8,-,-,8,0.16,0.14,0.01
LAO,1,418,418,"Lao People's Democratic Republic",0,27,-,-,27,0.45,0.42,0.03
LBN,1,422,422,Lebanon,0,6,-,-,6,0.10,0.12,0.01
LSO,1,426,426,Lesotho,0,4,-,-,4,0.25,0.21,0.02
LVA,1,428,428,Latvia,0,9,-,-,9,0.54,0.84,0.04
LBR,1,430,430,Liberia,0,11,-,-,11,0.30,0.23,0.02
LBY,1,434,434,Libya,0,3,-,-,3,0.04,0.05,0.00
LTU,1,440,440,Lithuania,0,17,-,-,17,0.76,1.1,0.05
LUX,1,442,442,Luxembourg,0,0,-,-,0,0.00,0.00,0.00
MDG,1,450,450,Madagascar,0,60,-,-,60,0.28,0.23,0.02
MWI,1,454,454,Malawi,0,51,-,-,51,0.34,0.28,0.02
MYS,1,458,458,Malaysia,0,53,-,-,53,0.18,0.20,0.01
MDV,1,462,462,Maldives,0,0,-,-,0,0.00,0.00,0.00
MLI,1,466,466,Mali,0,73,-,-,73,0.53,0.37,0.03
MLT,1,470,470,Malta,0,0,-,-,0,0.00,0.00,0.00
MTQ,1,474,474,"France, Martinique",0,0,-,-,0,0.00,0.00,0.00
MRT,1,478,478,Mauritania,0,3,-,-,3,0.09,0.07,0.01
MUS,1,480,480,Mauritius,0,2,-,-,2,0.16,0.23,0.01
MEX,1,484,484,Mexico,0,77,-,-,77,0.07,0.08,0.00
MNG,1,496,496,Mongolia,0,2,-,-,2,0.07,0.07,0.00
MDA,1,498,498,Republic of Moldova,0,22,-,-,22,0.56,0.81,0.04
MNE,1,499,499,Montenegro,0,2,-,-,2,0.35,0.49,0.02
MAR,1,504,504,Morocco,0,39,-,-,39,0.12,0.13,0.01
MOZ,1,508,508,Mozambique,0,76,-,-,76,0.35,0.25,0.02
OMN,1,512,512,Oman,0,12,-,-,12,0.21,0.25,0.01
NAM,1,516,516,Namibia,0,5,-,-,5,0.31,0.22,0.02
NPL,1,524,524,Nepal,0,87,-,-,87,0.38,0.35,0.02
NLD,1,528,528,The Netherlands,0,7,-,-,7,0.05,0.07,0.00
NCL,1,540,540,New Caledonia,0,0,-,-,0,0.00,0.00,0.00
VUT,1,548,548,Vanuatu,0,2,-,-,2,1.1,0.71,0.07
NZL,1,554,554,New Zealand,0,3,-,-,3,0.08,0.10,0.01
NIC,1,558,558,Nicaragua,0,5,-,-,5,0.08,0.09,0.01
NER,1,562,562,Niger,0,37,-,-,37,0.26,0.15,0.02
NGA,1,566,566,Nigeria,0,136,-,-,136,0.08,0.07,0.00
NOR,1,578,578,Norway,0,2,-,-,2,0.04,0.06,0.00
PAK,1,586,586,Pakistan,0,3512,-,-,3512,2.1,1.8,0.14
PAN,1,591,591,Panama,0,1,-,-,1,0.03,0.03,0.00
PNG,1,598,598,Papua New Guinea,0,51,-,-,51,0.79,0.63,0.05
PRY,1,600,600,Paraguay,0,7,-,-,7,0.13,0.12,0.01
PER,1,604,604,Peru,0,42,-,-,42,0.14,0.16,0.01
PHL,1,608,608,Philippines,0,99,-,-,99,0.11,0.11,0.01
POL,1,616,616,Poland,0,200,-,-,200,0.53,0.86,0.04
PRT,1,620,620,Portugal,0,48,-,-,48,0.48,0.86,0.03
GNB,1,624,624,Guinea-Bissau,0,0,-,-,0,0.00,0.00,0.00
TLS,1,626,626,Timor-Leste,0,0,-,-,0,0.00,0.00,0.00
PRI,1,630,630,Puerto Rico,0,1,-,-,1,0.04,0.06,0.00
QAT,1,634,634,Qatar,0,2,-,-,2,0.06,0.08,0.00
REU,1,638,638,"France, La Réunion",0,2,-,-,2,0.26,0.33,0.02
ROU,1,642,642,Romania,0,110,-,-,110,0.57,0.97,0.04
RUS,1,643,643,Russian Federation,0,729,-,-,729,0.53,0.78,0.03
RWA,1,646,646,Rwanda,0,13,-,-,13,0.12,0.11,0.01
LCA,1,662,662,Saint Lucia,0,0,-,-,0,0.00,0.00,0.00
STP,1,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,1,682,682,Saudi Arabia,0,48,-,-,48,0.12,0.16,0.01
SEN,1,686,686,Senegal,0,34,-,-,34,0.29,0.21,0.02
SRB,1,688,688,Serbia,0,18,-,-,18,0.22,0.34,0.01
SLE,1,694,694,Sierra Leone,0,1,-,-,1,0.02,0.01,0.00
SGP,1,702,702,Singapore,0,6,-,-,6,0.10,0.17,0.01
SVK,1,703,703,Slovakia,0,39,-,-,39,0.67,1.1,0.04
VNM,1,704,704,Viet Nam,0,233,-,-,233,0.26,0.31,0.02
SVN,1,705,705,Slovenia,0,2,-,-,2,0.10,0.17,0.01
SOM,1,706,706,Somalia,0,32,-,-,32,0.33,0.21,0.02
ZAF,1,710,710,South Africa,0,77,-,-,77,0.15,0.15,0.01
ZWE,1,716,716,Zimbabwe,0,12,-,-,12,0.12,0.09,0.01
ESP,1,724,724,Spain,0,50,-,-,50,0.10,0.19,0.01
SSD,1,728,728,South Sudan,0,24,-,-,24,0.31,0.23,0.02
SDN,1,729,729,Sudan,0,90,-,-,90,0.30,0.22,0.02
SUR,1,740,740,Suriname,0,1,-,-,1,0.21,0.22,0.01
SWZ,1,748,748,Eswatini,0,0,-,-,0,0.00,0.00,0.00
SWE,1,752,752,Sweden,0,5,-,-,5,0.06,0.08,0.00
CHE,1,756,756,Switzerland,0,6,-,-,6,0.08,0.12,0.01
SYR,1,760,760,Syrian Arab Republic,0,25,-,-,25,0.15,0.15,0.01
TJK,1,762,762,Tajikistan,0,13,-,-,13,0.17,0.15,0.01
THA,1,764,764,Thailand,0,198,-,-,198,0.31,0.44,0.02
TGO,1,768,768,Togo,0,16,-,-,16,0.26,0.21,0.02
TTO,1,780,780,Trinidad and Tobago,0,0,-,-,0,0.00,0.00,0.00
ARE,1,784,784,United Arab Emirates,0,5,-,-,5,0.04,0.06,0.00
TUN,1,788,788,Tunisia,0,17,-,-,17,0.15,0.19,0.01
TUR,1,792,792,Türkiye,0,61,-,-,61,0.08,0.09,0.01
TKM,1,795,795,Turkmenistan,0,21,-,-,21,0.39,0.41,0.02
UGA,1,800,800,Uganda,0,79,-,-,79,0.29,0.18,0.02
UKR,1,804,804,Ukraine,0,248,-,-,248,0.57,0.92,0.04
MKD,1,807,807,North Macedonia,0,1,-,-,1,0.05,0.07,0.00
EGY,1,818,818,Egypt,0,133,-,-,133,0.16,0.15,0.01
GBR,1,826,826,United Kingdom,0,81,-,-,81,0.14,0.19,0.01
TZA,1,834,834,"Tanzania, United Republic of",0,57,-,-,57,0.13,0.10,0.01
USA,1,840,840,United States of America,0,229,-,-,229,0.08,0.11,0.01
BFA,1,854,854,Burkina Faso,0,58,-,-,58,0.44,0.29,0.03
URY,1,858,858,Uruguay,0,4,-,-,4,0.13,0.17,0.01
UZB,1,860,860,Uzbekistan,0,91,-,-,91,0.31,0.32,0.02
VEN,1,862,862,Venezuela,0,36,-,-,36,0.15,0.16,0.01
WSM,1,882,882,Samoa,0,0,-,-,0,0.00,0.00,0.00
YEM,1,887,887,Yemen,0,52,-,-,52,0.28,0.18,0.02
ZMB,1,894,894,Zambia,0,23,-,-,23,0.18,0.13,0.01
,,,,Total,,37596,,,37596,0.56,0.64,0.04
