Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
GUY,1,328,328,Guyana,0,10,-,-,10,1.2,1.3,0.30
HTI,1,332,332,Haiti,0,123,-,-,123,1.2,1.1,0.26
HND,1,340,340,Honduras,0,79,-,-,79,0.96,0.78,0.25
HUN,1,348,348,Hungary,0,1115,-,-,1115,6.3,11.9,1.0
ISL,1,352,352,Iceland,0,16,-,-,16,2.6,4.7,0.58
IND,1,356,356,India,0,141415,-,-,141415,9.8,10.1,1.6
IDN,1,360,360,Indonesia,0,6280,-,-,6280,2.1,2.3,0.47
IRN,1,364,364,"Iran, Islamic Republic of",0,1248,-,-,1248,1.4,1.5,0.30
IRQ,1,368,368,Iraq,0,285,-,-,285,1.1,0.68,0.23
IRL,1,372,372,Ireland,0,323,-,-,323,4.0,6.5,0.72
ISR,1,376,376,Israel,0,188,-,-,188,1.6,2.1,0.33
ITA,1,380,380,Italy,0,4176,-,-,4176,3.1,7.2,0.62
CIV,1,384,384,"Côte d'Ivoire",0,198,-,-,198,1.2,0.71,0.23
JAM,1,388,388,Jamaica,0,27,-,-,27,0.72,0.91,0.15
JPN,1,392,392,Japan,0,8895,-,-,8895,2.9,7.5,0.59
KAZ,1,398,398,Kazakhstan,0,582,-,-,582,2.6,3.1,0.49
JOR,1,400,400,Jordan,0,100,-,-,100,1.3,0.97,0.26
KEN,1,404,404,Kenya,0,735,-,-,735,2.5,1.3,0.50
PRK,1,408,408,"Korea, Democratic People Republic of",0,317,-,-,317,0.84,1.2,0.17
KOR,1,410,410,"Korea, Republic of",0,1588,-,-,1588,1.6,3.2,0.30
KWT,1,414,414,Kuwait,0,65,-,-,65,1.5,1.5,0.36
KGZ,1,417,417,Kyrgyzstan,0,96,-,-,96,1.7,1.4,0.40
LAO,1,418,418,"Lao People's Democratic Republic",0,201,-,-,201,3.5,2.7,0.77
LBN,1,422,422,Lebanon,0,83,-,-,83,1.1,1.3,0.21
LSO,1,426,426,Lesotho,0,28,-,-,28,1.8,1.3,0.28
LVA,1,428,428,Latvia,0,146,-,-,146,4.4,8.2,0.69
LBR,1,430,430,Liberia,0,38,-,-,38,1.1,0.72,0.19
LBY,1,434,434,Libya,0,70,-,-,70,1.2,1.0,0.24
LTU,1,440,440,Lithuania,0,246,-,-,246,5.0,9.6,0.77
LUX,1,442,442,Luxembourg,0,19,-,-,19,1.7,3.0,0.34
MDG,1,450,450,Madagascar,0,362,-,-,362,2.1,1.2,0.54
MWI,1,454,454,Malawi,0,178,-,-,178,1.5,0.88,0.22
MYS,1,458,458,Malaysia,0,779,-,-,779,2.1,2.4,0.49
MDV,1,462,462,Maldives,0,4,-,-,4,1.1,0.74,0.14
MLI,1,466,466,Mali,0,251,-,-,251,2.3,1.2,0.39
MLT,1,470,470,Malta,0,31,-,-,31,3.4,7.2,0.68
MTQ,1,474,474,"France, Martinique",0,16,-,-,16,2.0,4.4,0.35
MRT,1,478,478,Mauritania,0,49,-,-,49,1.6,1.0,0.31
MUS,1,480,480,Mauritius,0,61,-,-,61,3.0,4.8,0.56
MEX,1,484,484,Mexico,0,1437,-,-,1437,0.99,1.1,0.21
MNG,1,496,496,Mongolia,0,36,-,-,36,1.3,1.1,0.29
MDA,1,498,498,Republic of Moldova,0,271,-,-,271,4.3,6.8,0.75
MNE,1,499,499,Montenegro,0,23,-,-,23,2.1,3.7,0.42
MAR,1,504,504,Morocco,0,662,-,-,662,1.5,1.8,0.31
MOZ,1,508,508,Mozambique,0,238,-,-,238,1.2,0.72,0.17
OMN,1,512,512,Oman,0,75,-,-,75,1.8,1.4,0.30
NAM,1,516,516,Namibia,0,103,-,-,103,6.2,3.9,1.3
NPL,1,524,524,Nepal,0,932,-,-,932,3.5,3.1,0.70
NLD,1,528,528,The Netherlands,0,1439,-,-,1439,4.0,8.6,0.80
NCL,1,540,540,New Caledonia,0,18,-,-,18,4.5,6.2,0.95
VUT,1,548,548,Vanuatu,0,5,-,-,5,2.1,1.6,0.20
NZL,1,554,554,New Zealand,0,327,-,-,327,3.9,6.8,0.74
NIC,1,558,558,Nicaragua,0,34,-,-,34,0.55,0.50,0.09
NER,1,562,562,Niger,0,179,-,-,179,1.4,0.69,0.32
NGA,1,566,566,Nigeria,0,1399,-,-,1399,1.3,0.65,0.33
NOR,1,578,578,Norway,0,429,-,-,429,4.0,8.0,0.88
PAK,1,586,586,Pakistan,0,15734,-,-,15734,9.1,6.9,1.4
PAN,1,591,591,Panama,0,53,-,-,53,1.0,1.2,0.23
PNG,1,598,598,Papua New Guinea,0,1152,-,-,1152,17.6,12.4,3.1
PRY,1,600,600,Paraguay,0,116,-,-,116,1.7,1.6,0.28
PER,1,604,604,Peru,0,634,-,-,634,1.6,1.9,0.33
PHL,1,608,608,Philippines,0,1840,-,-,1840,1.8,1.6,0.40
POL,1,616,616,Poland,0,3866,-,-,3866,5.5,10.5,0.99
PRT,1,620,620,Portugal,0,1186,-,-,1186,6.1,12.1,0.98
GNB,1,624,624,Guinea-Bissau,0,11,-,-,11,1.1,0.53,0.16
TLS,1,626,626,Timor-Leste,0,10,-,-,10,1.1,0.73,0.31
PRI,1,630,630,Puerto Rico,0,164,-,-,164,2.9,6.0,0.53
QAT,1,634,634,Qatar,0,33,-,-,33,1.7,1.1,0.37
REU,1,638,638,"France, La Réunion",0,67,-,-,67,4.9,7.5,0.79
ROU,1,642,642,Romania,0,1945,-,-,1945,5.6,10.5,0.92
RUS,1,643,643,Russian Federation,0,9379,-,-,9379,3.9,6.6,0.63
RWA,1,646,646,Rwanda,0,91,-,-,91,1.1,0.67,0.20
LCA,1,662,662,Saint Lucia,0,11,-,-,11,4.4,6.0,0.61
STP,1,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,1,682,682,Saudi Arabia,0,469,-,-,469,1.5,1.3,0.33
SEN,1,686,686,Senegal,0,174,-,-,174,1.7,0.99,0.30
SRB,1,688,688,Serbia,0,652,-,-,652,3.6,7.7,0.81
SLE,1,694,694,Sierra Leone,0,2,-,-,2,0.04,0.02,0.00
SGP,1,702,702,Singapore,0,243,-,-,243,2.3,4.1,0.42
SVK,1,703,703,Slovakia,0,603,-,-,603,6.4,11.2,1.0
VNM,1,704,704,Viet Nam,0,2358,-,-,2358,2.0,2.4,0.33
SVN,1,705,705,Slovenia,0,150,-,-,150,3.7,7.4,0.64
SOM,1,706,706,Somalia,0,185,-,-,185,2.2,1.1,0.41
ZAF,1,710,710,South Africa,0,1624,-,-,1624,3.0,2.7,0.57
ZWE,1,716,716,Zimbabwe,0,111,-,-,111,1.4,0.73,0.28
ESP,1,724,724,Spain,0,3470,-,-,3470,3.5,7.7,0.73
SSD,1,728,728,South Sudan,0,117,-,-,117,1.7,1.0,0.30
SDN,1,729,729,Sudan,0,558,-,-,558,1.9,1.2,0.29
SUR,1,740,740,Suriname,0,10,-,-,10,1.6,1.7,0.28
SWZ,1,748,748,Eswatini,0,6,-,-,6,0.91,0.51,0.14
SWE,1,752,752,Sweden,0,723,-,-,723,3.5,7.3,0.73
CHE,1,756,756,Switzerland,0,647,-,-,647,3.7,7.6,0.71
SYR,1,760,760,Syrian Arab Republic,0,187,-,-,187,1.2,0.97,0.24
TJK,1,762,762,Tajikistan,0,79,-,-,79,1.2,0.79,0.30
THA,1,764,764,Thailand,0,4130,-,-,4130,3.4,6.0,0.72
TGO,1,768,768,Togo,0,64,-,-,64,1.2,0.74,0.22
TTO,1,780,780,Trinidad and Tobago,0,39,-,-,39,1.9,2.8,0.33
ARE,1,784,784,United Arab Emirates,0,92,-,-,92,1.7,0.91,0.44
TUN,1,788,788,Tunisia,0,269,-,-,269,1.8,2.3,0.35
TUR,1,792,792,Türkiye,0,2129,-,-,2129,2.0,2.5,0.39
TKM,1,795,795,Turkmenistan,0,147,-,-,147,2.7,2.4,0.52
UGA,1,800,800,Uganda,0,449,-,-,449,2.2,0.93,0.49
UKR,1,804,804,Ukraine,0,3191,-,-,3191,4.3,7.5,0.68
MKD,1,807,807,North Macedonia,0,59,-,-,59,1.5,2.9,0.31
EGY,1,818,818,Egypt,0,1524,-,-,1524,1.7,1.4,0.34
GBR,1,826,826,United Kingdom,0,5826,-,-,5826,4.8,8.7,0.85
TZA,1,834,834,"Tanzania, United Republic of",0,613,-,-,613,2.1,0.97,0.69
USA,1,840,840,United States of America,0,25826,-,-,25826,4.5,7.9,0.83
BFA,1,854,854,Burkina Faso,0,221,-,-,221,1.9,1.0,0.24
URY,1,858,858,Uruguay,0,154,-,-,154,2.9,4.5,0.54
UZB,1,860,860,Uzbekistan,0,994,-,-,994,3.2,2.9,0.57
VEN,1,862,862,Venezuela,0,597,-,-,597,1.8,2.1,0.36
WSM,1,882,882,Samoa,0,3,-,-,3,1.8,1.5,0.25
YEM,1,887,887,Yemen,0,278,-,-,278,1.6,0.89,0.36
ZMB,1,894,894,Zambia,0,121,-,-,121,1.3,0.62,0.31
,,,,Total,,372051,,,372051,3.9,4.8,0.68
