Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
ESP,1,724,724,Spain,0,833,-,-,833,0.88,1.9,0.16
SSD,1,728,728,South Sudan,0,82,-,-,82,1.2,0.71,0.20
SDN,1,729,729,Sudan,0,239,-,-,239,0.80,0.52,0.11
SUR,1,740,740,Suriname,0,7,-,-,7,1.1,1.2,0.20
SWZ,1,748,748,Eswatini,0,4,-,-,4,0.72,0.34,0.12
SWE,1,752,752,Sweden,0,159,-,-,159,0.72,1.7,0.15
CHE,1,756,756,Switzerland,0,151,-,-,151,0.85,1.8,0.16
SYR,1,760,760,Syrian Arab Republic,0,123,-,-,123,0.82,0.64,0.14
TJK,1,762,762,Tajikistan,0,48,-,-,48,0.73,0.48,0.14
THA,1,764,764,Thailand,0,1755,-,-,1755,1.5,2.6,0.28
TGO,1,768,768,Togo,0,43,-,-,43,0.84,0.50,0.15
TTO,1,780,780,Trinidad and Tobago,0,18,-,-,18,0.84,1.3,0.15
ARE,1,784,784,United Arab Emirates,0,35,-,-,35,0.66,0.35,0.15
TUN,1,788,788,Tunisia,0,105,-,-,105,0.70,0.89,0.12
TUR,1,792,792,Türkiye,0,414,-,-,414,0.40,0.49,0.07
TKM,1,795,795,Turkmenistan,0,89,-,-,89,1.6,1.5,0.27
UGA,1,800,800,Uganda,0,266,-,-,266,1.4,0.55,0.27
UKR,1,804,804,Ukraine,0,1638,-,-,1638,2.3,4.0,0.32
MKD,1,807,807,North Macedonia,0,28,-,-,28,0.76,1.4,0.13
EGY,1,818,818,Egypt,0,564,-,-,564,0.63,0.54,0.12
GBR,1,826,826,United Kingdom,0,1281,-,-,1281,1.0,2.0,0.18
TZA,1,834,834,"Tanzania, United Republic of",0,373,-,-,373,1.3,0.59,0.35
USA,1,840,840,United States of America,0,3095,-,-,3095,0.53,0.96,0.09
BFA,1,854,854,Burkina Faso,0,166,-,-,166,1.5,0.75,0.19
URY,1,858,858,Uruguay,0,59,-,-,59,1.1,1.8,0.19
UZB,1,860,860,Uzbekistan,0,425,-,-,425,1.4,1.3,0.23
VEN,1,862,862,Venezuela,0,233,-,-,233,0.71,0.81,0.13
WSM,1,882,882,Samoa,0,1,-,-,1,0.64,0.50,0.08
YEM,1,887,887,Yemen,0,187,-,-,187,1.2,0.60,0.20
ZMB,1,894,894,Zambia,0,62,-,-,62,0.73,0.32,0.16
,,,,Total,,166414,,,166414,1.8,2.2,0.27
