Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
PNG,41,598,598,Papua New Guinea,0,359,-,-,359,6.2,3.9,1.9
PRY,41,600,600,Paraguay,0,577,-,-,577,8.0,7.9,2.1
PER,41,604,604,Peru,0,2066,-,-,2066,4.7,6.2,1.4
PHL,41,608,608,Philippines,0,9777,-,-,9777,9.7,8.7,2.7
POL,41,616,616,Poland,0,12616,-,-,12616,14.3,34.3,3.9
PRT,41,620,620,Portugal,0,3573,-,-,3573,12.0,36.5,3.6
GNB,41,624,624,Guinea-Bissau,0,35,-,-,35,3.3,1.7,0.56
TLS,41,626,626,Timor-Leste,0,39,-,-,39,4.1,2.9,1.1
PRI,41,630,630,Puerto Rico,0,793,-,-,793,12.0,28.9,2.8
QAT,41,634,634,Qatar,0,77,-,-,77,4.4,2.6,1.2
REU,41,638,638,"France, La Réunion",0,129,-,-,129,7.9,14.4,2.3
ROU,41,642,642,Romania,0,6327,-,-,6327,14.4,34.0,3.7
RUS,41,643,643,Russian Federation,0,36779,-,-,36779,12.5,25.7,3.2
RWA,41,646,646,Rwanda,0,246,-,-,246,3.0,1.8,0.54
LCA,41,662,662,Saint Lucia,0,20,-,-,20,7.0,10.9,2.0
STP,41,678,678,Sao Tome and Principe,0,5,-,-,5,4.5,2.2,0.60
SAU,41,682,682,Saudi Arabia,0,1817,-,-,1817,5.8,5.1,1.2
SEN,41,686,686,Senegal,0,421,-,-,421,4.2,2.4,0.90
SRB,41,688,688,Serbia,0,2677,-,-,2677,13.8,31.5,3.5
SLE,41,694,694,Sierra Leone,0,10,-,-,10,0.18,0.12,0.03
SGP,41,702,702,Singapore,0,1717,-,-,1717,14.5,29.2,4.2
SVK,41,703,703,Slovakia,0,1907,-,-,1907,15.4,35.5,4.4
VNM,41,704,704,Viet Nam,0,7529,-,-,7529,6.4,7.7,1.5
SVN,41,705,705,Slovenia,0,570,-,-,570,9.8,28.2,3.1
SOM,41,706,706,Somalia,0,610,-,-,610,7.4,3.6,1.4
ZAF,41,710,710,South Africa,0,4214,-,-,4214,7.6,7.0,2.1
ZWE,41,716,716,Zimbabwe,0,504,-,-,504,6.4,3.3,1.5
ESP,41,724,724,Spain,0,11979,-,-,11979,9.8,26.6,2.9
SSD,41,728,728,South Sudan,0,284,-,-,284,4.3,2.5,0.86
SDN,41,729,729,Sudan,0,1000,-,-,1000,3.2,2.2,0.87
SUR,41,740,740,Suriname,0,58,-,-,58,8.6,9.8,2.3
SWZ,41,748,748,Eswatini,0,31,-,-,31,4.0,2.6,0.63
SWE,41,752,752,Sweden,0,2501,-,-,2501,9.2,25.2,2.8
CHE,41,756,756,Switzerland,0,1508,-,-,1508,6.8,17.7,2.0
SYR,41,760,760,Syrian Arab Republic,0,981,-,-,981,6.4,5.1,1.7
TJK,41,762,762,Tajikistan,0,217,-,-,217,3.2,2.2,0.74
THA,41,764,764,Thailand,0,8765,-,-,8765,6.7,12.7,1.8
TGO,41,768,768,Togo,0,248,-,-,248,5.0,2.9,1.1
TTO,41,780,780,Trinidad and Tobago,0,219,-,-,219,9.4,15.7,2.5
ARE,41,784,784,United Arab Emirates,0,229,-,-,229,5.0,2.3,1.5
TUN,41,788,788,Tunisia,0,852,-,-,852,5.4,7.1,1.3
TUR,41,792,792,Türkiye,0,10268,-,-,10268,9.1,12.1,2.4
TKM,41,795,795,Turkmenistan,0,190,-,-,190,3.5,3.1,0.79
UGA,41,800,800,Uganda,0,999,-,-,999,5.3,2.1,1.1
UKR,41,804,804,Ukraine,0,10564,-,-,10564,11.9,24.9,2.7
MKD,41,807,807,North Macedonia,0,479,-,-,479,11.9,23.3,3.0
EGY,41,818,818,Egypt,0,2957,-,-,2957,3.2,2.8,0.62
GBR,41,826,826,United Kingdom,0,17162,-,-,17162,10.3,25.7,3.1
TZA,41,834,834,"Tanzania, United Republic of",0,1432,-,-,1432,4.5,2.3,1.1
USA,41,840,840,United States of America,0,45215,-,-,45215,7.2,13.8,1.6
BFA,41,854,854,Burkina Faso,0,362,-,-,362,2.7,1.6,0.31
URY,41,858,858,Uruguay,0,861,-,-,861,13.1,25.3,3.7
UZB,41,860,860,Uzbekistan,0,1418,-,-,1418,4.7,4.1,0.97
VEN,41,862,862,Venezuela,0,2426,-,-,2426,7.1,8.4,1.8
WSM,41,882,882,Samoa,0,20,-,-,20,12.0,9.9,3.6
YEM,41,887,887,Yemen,0,1039,-,-,1039,6.0,3.3,1.2
ZMB,41,894,894,Zambia,0,303,-,-,303,3.4,1.6,0.68
,,,,Total,,757796,,,757796,7.1,9.7,2.0
