Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
IRL,41,372,372,Ireland,0,0,-,-,0,0.00,0.00,0.00
ISR,41,376,376,Israel,0,11,-,-,11,0.21,0.22,0.01
ITA,41,380,380,Italy,0,23,-,-,23,0.07,0.12,0.00
CIV,41,384,384,"Côte d'Ivoire",0,64,-,-,64,0.33,0.30,0.01
JAM,41,388,388,Jamaica,0,10,-,-,10,0.43,0.60,0.02
JPN,41,392,392,Japan,0,140,-,-,140,0.23,0.36,0.01
KAZ,41,398,398,Kazakhstan,0,36,-,-,36,0.25,0.33,0.01
JOR,41,400,400,Jordan,0,24,-,-,24,0.32,0.35,0.01
KEN,41,404,404,Kenya,0,116,-,-,116,0.30,0.28,0.01
PRK,41,408,408,"Korea, Democratic People Republic of",0,40,-,-,40,0.25,0.31,0.01
KOR,41,410,410,"Korea, Republic of",0,53,-,-,53,0.17,0.29,0.01
KWT,41,414,414,Kuwait,0,1,-,-,1,0.03,0.05,0.00
KGZ,41,417,417,Kyrgyzstan,0,8,-,-,8,0.17,0.18,0.01
LAO,41,418,418,"Lao People's Democratic Republic",0,14,-,-,14,0.24,0.28,0.01
LBN,41,422,422,Lebanon,0,6,-,-,6,0.12,0.16,0.01
LSO,41,426,426,Lesotho,0,3,-,-,3,0.18,0.20,0.01
LVA,41,428,428,Latvia,0,0,-,-,0,0.00,0.00,0.00
LBR,41,430,430,Liberia,0,10,-,-,10,0.30,0.25,0.01
LBY,41,434,434,Libya,0,24,-,-,24,0.49,0.58,0.02
LTU,41,440,440,Lithuania,0,4,-,-,4,0.24,0.40,0.01
LUX,41,442,442,Luxembourg,0,0,-,-,0,0.00,0.00,0.00
MDG,41,450,450,Madagascar,0,57,-,-,57,0.29,0.26,0.01
MWI,41,454,454,Malawi,0,56,-,-,56,0.41,0.35,0.02
MYS,41,458,458,Malaysia,0,92,-,-,92,0.35,0.49,0.02
MDV,41,462,462,Maldives,0,0,-,-,0,0.00,0.00,0.00
MLI,41,466,466,Mali,0,100,-,-,100,0.78,0.59,0.03
MLT,41,470,470,Malta,0,0,-,-,0,0.00,0.00,0.00
MTQ,41,474,474,"France, Martinique",0,0,-,-,0,0.00,0.00,0.00
MRT,41,478,478,Mauritania,0,13,-,-,13,0.39,0.36,0.02
MUS,41,480,480,Mauritius,0,0,-,-,0,0.00,0.00,0.00
MEX,41,484,484,Mexico,0,225,-,-,225,0.24,0.29,0.01
MNG,41,496,496,Mongolia,0,6,-,-,6,0.31,0.29,0.01
MDA,41,498,498,Republic of Moldova,0,3,-,-,3,0.07,0.17,0.00
MNE,41,499,499,Montenegro,0,0,-,-,0,0.00,0.00,0.00
MAR,41,504,504,Morocco,0,105,-,-,105,0.42,0.48,0.02
MOZ,41,508,508,Mozambique,0,79,-,-,79,0.38,0.30,0.02
OMN,41,512,512,Oman,0,24,-,-,24,0.37,0.72,0.02
NAM,41,516,516,Namibia,0,1,-,-,1,0.05,0.05,0.00
NPL,41,524,524,Nepal,0,74,-,-,74,0.31,0.37,0.01
NLD,41,528,528,The Netherlands,0,6,-,-,6,0.05,0.09,0.00
NCL,41,540,540,New Caledonia,0,0,-,-,0,0.00,0.00,0.00
VUT,41,548,548,Vanuatu,0,0,-,-,0,0.00,0.00,0.00
NZL,41,554,554,New Zealand,0,12,-,-,12,0.42,0.53,0.02
NIC,41,558,558,Nicaragua,0,12,-,-,12,0.23,0.28,0.01
NER,41,562,562,Niger,0,122,-,-,122,0.79,0.58,0.03
NGA,41,566,566,Nigeria,0,286,-,-,286,0.21,0.17,0.01
NOR,41,578,578,Norway,0,4,-,-,4,0.10,0.17,0.01
PAK,41,586,586,Pakistan,0,596,-,-,596,0.36,0.37,0.02
PAN,41,591,591,Panama,0,5,-,-,5,0.17,0.20,0.01
PNG,41,598,598,Papua New Guinea,0,3,-,-,3,0.04,0.05,0.00
PRY,41,600,600,Paraguay,0,12,-,-,12,0.21,0.26,0.01
PER,41,604,604,Peru,0,44,-,-,44,0.18,0.24,0.01
PHL,41,608,608,Philippines,0,159,-,-,159,0.19,0.22,0.01
POL,41,616,616,Poland,0,14,-,-,14,0.05,0.10,0.00
PRT,41,620,620,Portugal,0,10,-,-,10,0.19,0.29,0.01
GNB,41,624,624,Guinea-Bissau,0,2,-,-,2,0.14,0.13,0.01
TLS,41,626,626,Timor-Leste,0,0,-,-,0,0.00,0.00,0.00
PRI,41,630,630,Puerto Rico,0,3,-,-,3,0.21,0.28,0.01
QAT,41,634,634,Qatar,0,1,-,-,1,0.02,0.06,0.00
REU,41,638,638,"France, La Réunion",0,0,-,-,0,0.00,0.00,0.00
ROU,41,642,642,Romania,0,10,-,-,10,0.07,0.14,0.00
RUS,41,643,643,Russian Federation,0,204,-,-,204,0.24,0.34,0.01
RWA,41,646,646,Rwanda,0,24,-,-,24,0.26,0.24,0.01
LCA,41,662,662,Saint Lucia,0,0,-,-,0,0.00,0.00,0.00
STP,41,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,41,682,682,Saudi Arabia,0,68,-,-,68,0.26,0.35,0.01
SEN,41,686,686,Senegal,0,50,-,-,50,0.43,0.37,0.02
SRB,41,688,688,Serbia,0,6,-,-,6,0.10,0.17,0.01
SLE,41,694,694,Sierra Leone,0,4,-,-,4,0.07,0.06,0.00
SGP,41,702,702,Singapore,0,8,-,-,8,0.21,0.36,0.01
SVK,41,703,703,Slovakia,0,2,-,-,2,0.05,0.09,0.00
VNM,41,704,704,Viet Nam,0,129,-,-,129,0.18,0.25,0.01
SVN,41,705,705,Slovenia,0,1,-,-,1,0.08,0.14,0.00
SOM,41,706,706,Somalia,0,56,-,-,56,0.52,0.42,0.02
ZAF,41,710,710,South Africa,0,146,-,-,146,0.30,0.39,0.01
ZWE,41,716,716,Zimbabwe,0,37,-,-,37,0.37,0.32,0.02
ESP,41,724,724,Spain,0,9,-,-,9,0.04,0.06,0.00
SSD,41,728,728,South Sudan,0,20,-,-,20,0.25,0.23,0.01
SDN,41,729,729,Sudan,0,219,-,-,219,0.69,0.64,0.03
SUR,41,740,740,Suriname,0,0,-,-,0,0.00,0.00,0.00
SWZ,41,748,748,Eswatini,0,3,-,-,3,0.35,0.35,0.02
SWE,41,752,752,Sweden,0,8,-,-,8,0.11,0.19,0.01
CHE,41,756,756,Switzerland,0,6,-,-,6,0.11,0.18,0.01
SYR,41,760,760,Syrian Arab Republic,0,60,-,-,60,0.40,0.48,0.02
TJK,41,762,762,Tajikistan,0,30,-,-,30,0.44,0.43,0.02
THA,41,764,764,Thailand,0,89,-,-,89,0.21,0.30,0.01
TGO,41,768,768,Togo,0,27,-,-,27,0.47,0.42,0.02
TTO,41,780,780,Trinidad and Tobago,0,2,-,-,2,0.28,0.31,0.01
ARE,41,784,784,United Arab Emirates,0,5,-,-,5,0.04,0.09,0.00
TUN,41,788,788,Tunisia,0,27,-,-,27,0.35,0.43,0.02
TUR,41,792,792,Türkiye,0,191,-,-,191,0.34,0.41,0.01
TKM,41,795,795,Turkmenistan,0,12,-,-,12,0.26,0.31,0.01
UGA,41,800,800,Uganda,0,74,-,-,74,0.23,0.19,0.01
UKR,41,804,804,Ukraine,0,45,-,-,45,0.17,0.27,0.01
MKD,41,807,807,North Macedonia,0,1,-,-,1,0.06,0.11,0.00
EGY,41,818,818,Egypt,0,391,-,-,391,0.55,0.56,0.02
GBR,41,826,826,United Kingdom,0,151,-,-,151,0.36,0.52,0.02
TZA,41,834,834,"Tanzania, United Republic of",0,122,-,-,122,0.30,0.25,0.01
USA,41,840,840,United States of America,0,397,-,-,397,0.18,0.26,0.01
BFA,41,854,854,Burkina Faso,0,71,-,-,71,0.50,0.41,0.02
URY,41,858,858,Uruguay,0,4,-,-,4,0.19,0.24,0.01
UZB,41,860,860,Uzbekistan,0,55,-,-,55,0.20,0.26,0.01
VEN,41,862,862,Venezuela,0,69,-,-,69,0.35,0.41,0.02
WSM,41,882,882,Samoa,0,0,-,-,0,0.00,0.00,0.00
YEM,41,887,887,Yemen,0,77,-,-,77,0.31,0.33,0.01
ZMB,41,894,894,Zambia,0,28,-,-,28,0.22,0.18,0.01
,,,,Total,,13429,,,13429,0.26,0.31,0.01
