Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
SGP,41,702,702,Singapore,0,193,-,-,193,2.7,4.7,0.20
SVK,41,703,703,Slovakia,0,119,-,-,119,1.9,3.1,0.15
VNM,41,704,704,Viet Nam,0,1457,-,-,1457,1.4,1.8,0.11
SVN,41,705,705,Slovenia,0,33,-,-,33,1.4,2.5,0.11
SOM,41,706,706,Somalia,0,232,-,-,232,2.7,1.5,0.20
ZAF,41,710,710,South Africa,0,1010,-,-,1010,1.9,1.9,0.14
ZWE,41,716,716,Zimbabwe,0,142,-,-,142,1.5,0.99,0.11
ESP,41,724,724,Spain,0,816,-,-,816,1.4,2.7,0.11
SSD,41,728,728,South Sudan,0,107,-,-,107,1.5,1.0,0.11
SDN,41,729,729,Sudan,0,445,-,-,445,1.3,1.1,0.09
SUR,41,740,740,Suriname,0,10,-,-,10,1.8,2.0,0.14
SWZ,41,748,748,Eswatini,0,19,-,-,19,2.4,1.7,0.18
SWE,41,752,752,Sweden,0,140,-,-,140,1.4,2.0,0.11
CHE,41,756,756,Switzerland,0,118,-,-,118,1.3,2.0,0.10
SYR,41,760,760,Syrian Arab Republic,0,259,-,-,259,1.6,1.5,0.12
TJK,41,762,762,Tajikistan,0,83,-,-,83,1.1,0.92,0.07
THA,41,764,764,Thailand,0,1234,-,-,1234,1.5,2.5,0.12
TGO,41,768,768,Togo,0,108,-,-,108,1.9,1.3,0.14
TTO,41,780,780,Trinidad and Tobago,0,25,-,-,25,1.9,2.4,0.14
ARE,41,784,784,United Arab Emirates,0,55,-,-,55,0.50,0.59,0.04
TUN,41,788,788,Tunisia,0,191,-,-,191,1.6,2.0,0.12
TUR,41,792,792,Türkiye,0,1727,-,-,1727,2.1,2.5,0.16
TKM,41,795,795,Turkmenistan,0,64,-,-,64,1.2,1.2,0.09
UGA,41,800,800,Uganda,0,348,-,-,348,1.4,0.76,0.10
UKR,41,804,804,Ukraine,0,1007,-,-,1007,2.2,3.4,0.17
MKD,41,807,807,North Macedonia,0,55,-,-,55,2.4,3.7,0.19
EGY,41,818,818,Egypt,0,1410,-,-,1410,1.6,1.5,0.11
GBR,41,826,826,United Kingdom,0,1506,-,-,1506,2.3,3.2,0.17
TZA,41,834,834,"Tanzania, United Republic of",0,564,-,-,564,1.5,0.95,0.11
USA,41,840,840,United States of America,0,7499,-,-,7499,2.4,3.2,0.18
BFA,41,854,854,Burkina Faso,0,273,-,-,273,2.1,1.3,0.15
URY,41,858,858,Uruguay,0,79,-,-,79,2.4,3.1,0.18
UZB,41,860,860,Uzbekistan,0,394,-,-,394,1.3,1.3,0.10
VEN,41,862,862,Venezuela,0,443,-,-,443,1.7,1.8,0.12
WSM,41,882,882,Samoa,0,1,-,-,1,0.64,0.56,0.05
YEM,41,887,887,Yemen,0,476,-,-,476,2.5,1.6,0.19
ZMB,41,894,894,Zambia,0,150,-,-,150,1.4,0.81,0.10
,,,,Total,,113534,,,113534,1.6,1.8,0.12
