Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
IRL,41,372,372,Ireland,0,577,-,-,577,7.4,12.3,1.2
ISR,41,376,376,Israel,0,583,-,-,583,5.4,6.9,0.79
ITA,41,380,380,Italy,0,8203,-,-,8203,6.7,15.5,1.1
CIV,41,384,384,"Côte d'Ivoire",0,678,-,-,678,4.4,2.5,0.57
JAM,41,388,388,Jamaica,0,324,-,-,324,9.6,11.3,1.4
JPN,41,392,392,Japan,0,19157,-,-,19157,7.6,18.1,1.2
KAZ,41,398,398,Kazakhstan,0,1539,-,-,1539,7.2,8.2,1.1
JOR,41,400,400,Jordan,0,529,-,-,529,7.1,5.2,0.97
KEN,41,404,404,Kenya,0,1771,-,-,1771,6.1,3.2,0.86
PRK,41,408,408,"Korea, Democratic People Republic of",0,3048,-,-,3048,9.0,12.2,1.3
KOR,41,410,410,"Korea, Republic of",0,4812,-,-,4812,5.1,10.1,0.77
KWT,41,414,414,Kuwait,0,171,-,-,171,4.1,3.9,0.64
KGZ,41,417,417,Kyrgyzstan,0,229,-,-,229,4.0,3.5,0.62
LAO,41,418,418,"Lao People's Democratic Republic",0,335,-,-,335,6.1,4.5,0.90
LBN,41,422,422,Lebanon,0,392,-,-,392,5.4,6.0,0.76
LSO,41,426,426,Lesotho,0,49,-,-,49,3.0,2.3,0.41
LVA,41,428,428,Latvia,0,294,-,-,294,8.3,17.7,1.4
LBR,41,430,430,Liberia,0,92,-,-,92,2.9,1.8,0.37
LBY,41,434,434,Libya,0,316,-,-,316,5.6,4.6,0.90
LTU,41,440,440,Lithuania,0,434,-,-,434,8.6,18.3,1.4
LUX,41,442,442,Luxembourg,0,56,-,-,56,5.5,9.3,0.90
MDG,41,450,450,Madagascar,0,510,-,-,510,3.1,1.8,0.46
MWI,41,454,454,Malawi,0,323,-,-,323,3.0,1.6,0.38
MYS,41,458,458,Malaysia,0,2412,-,-,2412,7.0,7.5,1.0
MDV,41,462,462,Maldives,0,15,-,-,15,4.3,2.8,0.61
MLI,41,466,466,Mali,0,626,-,-,626,5.9,2.9,0.76
MLT,41,470,470,Malta,0,57,-,-,57,6.3,14.2,1.0
MTQ,41,474,474,"France, Martinique",0,45,-,-,45,5.9,13.5,0.87
MRT,41,478,478,Mauritania,0,117,-,-,117,3.9,2.4,0.51
MUS,41,480,480,Mauritius,0,112,-,-,112,5.6,9.2,0.82
MEX,41,484,484,Mexico,0,5851,-,-,5851,4.4,4.6,0.62
MNG,41,496,496,Mongolia,0,73,-,-,73,2.5,2.2,0.34
MDA,41,498,498,Republic of Moldova,0,892,-,-,892,13.7,23.2,2.1
MNE,41,499,499,Montenegro,0,93,-,-,93,8.6,15.8,1.3
MAR,41,504,504,Morocco,0,2120,-,-,2120,5.2,5.8,0.73
MOZ,41,508,508,Mozambique,0,373,-,-,373,2.3,1.1,0.33
OMN,41,512,512,Oman,0,218,-,-,218,5.6,4.1,0.74
NAM,41,516,516,Namibia,0,77,-,-,77,5.0,3.0,0.72
NPL,41,524,524,Nepal,0,536,-,-,536,2.1,1.8,0.28
NLD,41,528,528,The Netherlands,0,2759,-,-,2759,8.3,17.7,1.3
NCL,41,540,540,New Caledonia,0,25,-,-,25,6.7,8.9,1.1
VUT,41,548,548,Vanuatu,0,12,-,-,12,6.4,3.8,0.95
NZL,41,554,554,New Zealand,0,686,-,-,686,8.7,15.1,1.3
NIC,41,558,558,Nicaragua,0,245,-,-,245,4.3,3.7,0.63
NER,41,562,562,Niger,0,572,-,-,572,4.4,2.2,0.52
NGA,41,566,566,Nigeria,0,5094,-,-,5094,4.7,2.4,0.67
NOR,41,578,578,Norway,0,777,-,-,777,8.0,15.3,1.3
PAK,41,586,586,Pakistan,0,4331,-,-,4331,2.6,1.9,0.34
PAN,41,591,591,Panama,0,227,-,-,227,4.9,5.3,0.74
PNG,41,598,598,Papua New Guinea,0,283,-,-,283,4.7,3.1,0.71
PRY,41,600,600,Paraguay,0,405,-,-,405,6.4,5.7,0.93
PER,41,604,604,Peru,0,1327,-,-,1327,3.6,4.1,0.55
PHL,41,608,608,Philippines,0,7232,-,-,7232,7.6,6.6,1.2
POL,41,616,616,Poland,0,8312,-,-,8312,11.4,23.9,1.8
PRT,41,620,620,Portugal,0,1813,-,-,1813,9.0,20.2,1.4
GNB,41,624,624,Guinea-Bissau,0,32,-,-,32,3.0,1.6,0.40
TLS,41,626,626,Timor-Leste,0,27,-,-,27,3.1,2.0,0.43
PRI,41,630,630,Puerto Rico,0,509,-,-,509,10.1,20.1,1.4
QAT,41,634,634,Qatar,0,71,-,-,71,3.3,2.4,0.47
REU,41,638,638,"France, La Réunion",0,84,-,-,84,6.1,9.8,0.95
ROU,41,642,642,Romania,0,4226,-,-,4226,11.8,24.2,1.8
RUS,41,643,643,Russian Federation,0,26584,-,-,26584,10.4,19.4,1.6
RWA,41,646,646,Rwanda,0,227,-,-,227,2.7,1.7,0.35
LCA,41,662,662,Saint Lucia,0,13,-,-,13,5.4,7.4,0.82
STP,41,678,678,Sao Tome and Principe,0,5,-,-,5,4.6,2.2,0.60
SAU,41,682,682,Saudi Arabia,0,1643,-,-,1643,5.0,4.6,0.67
SEN,41,686,686,Senegal,0,364,-,-,364,3.7,2.1,0.49
SRB,41,688,688,Serbia,0,1816,-,-,1816,11.3,22.7,1.7
SLE,41,694,694,Sierra Leone,0,9,-,-,9,0.15,0.11,0.02
SGP,41,702,702,Singapore,0,1249,-,-,1249,11.1,22.0,1.7
SVK,41,703,703,Slovakia,0,1220,-,-,1220,12.0,23.9,1.9
VNM,41,704,704,Viet Nam,0,6118,-,-,6118,5.4,6.4,0.80
SVN,41,705,705,Slovenia,0,302,-,-,302,7.2,16.1,1.2
SOM,41,706,706,Somalia,0,545,-,-,545,6.7,3.3,0.89
ZAF,41,710,710,South Africa,0,3140,-,-,3140,6.0,5.3,0.86
ZWE,41,716,716,Zimbabwe,0,406,-,-,406,5.3,2.7,0.78
ESP,41,724,724,Spain,0,6411,-,-,6411,7.4,15.3,1.2
SSD,41,728,728,South Sudan,0,246,-,-,246,3.8,2.1,0.51
SDN,41,729,729,Sudan,0,772,-,-,772,2.5,1.7,0.33
SUR,41,740,740,Suriname,0,42,-,-,42,6.8,7.2,1.1
SWZ,41,748,748,Eswatini,0,28,-,-,28,3.8,2.4,0.43
SWE,41,752,752,Sweden,0,1237,-,-,1237,6.9,13.5,1.1
CHE,41,756,756,Switzerland,0,803,-,-,803,5.1,10.1,0.80
SYR,41,760,760,Syrian Arab Republic,0,741,-,-,741,5.0,3.9,0.72
TJK,41,762,762,Tajikistan,0,192,-,-,192,2.7,2.0,0.37
THA,41,764,764,Thailand,0,6089,-,-,6089,5.4,9.2,0.80
TGO,41,768,768,Togo,0,220,-,-,220,4.4,2.6,0.58
TTO,41,780,780,Trinidad and Tobago,0,151,-,-,151,7.5,11.2,1.1
ARE,41,784,784,United Arab Emirates,0,203,-,-,203,3.9,2.0,0.63
TUN,41,788,788,Tunisia,0,656,-,-,656,4.5,5.6,0.64
TUR,41,792,792,Türkiye,0,7226,-,-,7226,7.4,8.8,1.1
TKM,41,795,795,Turkmenistan,0,165,-,-,165,3.0,2.7,0.41
UGA,41,800,800,Uganda,0,895,-,-,895,4.7,1.9,0.66
UKR,41,804,804,Ukraine,0,8063,-,-,8063,10.5,20.1,1.6
MKD,41,807,807,North Macedonia,0,346,-,-,346,9.9,17.6,1.5
EGY,41,818,818,Egypt,0,2565,-,-,2565,2.8,2.5,0.34
GBR,41,826,826,United Kingdom,0,8780,-,-,8780,7.7,14.1,1.2
TZA,41,834,834,"Tanzania, United Republic of",0,1201,-,-,1201,3.7,1.9,0.52
USA,41,840,840,United States of America,0,31459,-,-,31459,6.2,10.1,0.83
BFA,41,854,854,Burkina Faso,0,350,-,-,350,2.6,1.6,0.24
URY,41,858,858,Uruguay,0,502,-,-,502,10.2,15.5,1.6
UZB,41,860,860,Uzbekistan,0,1276,-,-,1276,4.1,3.8,0.59
VEN,41,862,862,Venezuela,0,1815,-,-,1815,5.8,6.4,0.84
WSM,41,882,882,Samoa,0,14,-,-,14,9.0,7.0,1.4
YEM,41,887,887,Yemen,0,937,-,-,937,5.5,3.0,0.70
ZMB,41,894,894,Zambia,0,274,-,-,274,3.1,1.4,0.41
,,,,Total,,509300,,,509300,5.6,6.7,0.84
