Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
ECU,41,218,218,Ecuador,0,307,-,-,307,1.8,1.9,0.16
SLV,41,222,222,El Salvador,0,99,-,-,99,1.7,1.7,0.15
GNQ,41,226,226,Equatorial Guinea,0,30,-,-,30,2.8,2.1,0.23
ETH,41,231,231,Ethiopia,0,3010,-,-,3010,4.0,2.6,0.34
ERI,41,232,232,Eritrea,0,59,-,-,59,2.7,1.7,0.23
EST,41,233,233,Estonia,0,29,-,-,29,1.7,3.0,0.17
FJI,41,242,242,Fiji,0,16,-,-,16,1.9,2.0,0.16
FIN,41,246,246,Finland,0,118,-,-,118,1.8,3.0,0.17
FRA,41,250,250,France (metropolitan),0,2005,-,-,2005,2.6,4.2,0.24
GUF,41,254,254,French Guyana,0,6,-,-,6,2.1,2.1,0.22
PYF,41,258,258,French Polynesia,0,2,-,-,2,0.51,0.82,0.06
DJI,41,262,262,Djibouti,0,23,-,-,23,2.5,2.5,0.21
GAB,41,266,266,Gabon,0,43,-,-,43,2.3,2.0,0.20
GEO,41,268,268,Georgia,0,96,-,-,96,2.0,3.1,0.19
GMB,41,270,270,The Republic of the Gambia,0,21,-,-,21,1.3,0.85,0.11
PSE,41,275,275,Gaza Strip and West Bank,0,121,-,-,121,3.5,2.4,0.32
DEU,41,276,276,Germany,0,2604,-,-,2604,2.2,4.4,0.21
GHA,41,288,288,Ghana,0,336,-,-,336,1.4,1.1,0.12
GRC,41,300,300,Greece,0,298,-,-,298,2.1,4.1,0.20
GLP,41,312,312,"France, Guadeloupe",0,15,-,-,15,2.8,5.2,0.26
GUM,41,316,316,Guam,0,2,-,-,2,1.1,1.4,0.10
GTM,41,320,320,Guatemala,0,159,-,-,159,1.2,0.92,0.11
GIN,41,324,324,Guinea,0,91,-,-,91,1.1,0.69,0.09
GUY,41,328,328,Guyana,0,11,-,-,11,1.4,1.6,0.13
HTI,41,332,332,Haiti,0,242,-,-,242,2.6,2.3,0.21
HND,41,340,340,Honduras,0,192,-,-,192,2.3,2.0,0.19
HUN,41,348,348,Hungary,0,649,-,-,649,5.3,9.3,0.50
ISL,41,352,352,Iceland,0,8,-,-,8,2.0,3.0,0.19
IND,41,356,356,India,0,16192,-,-,16192,1.2,1.3,0.11
IDN,41,360,360,Indonesia,0,6526,-,-,6526,2.2,2.6,0.20
IRN,41,364,364,"Iran, Islamic Republic of",0,2043,-,-,2043,2.3,2.7,0.20
IRQ,41,368,368,Iraq,0,740,-,-,740,2.5,1.9,0.22
IRL,41,372,372,Ireland,0,138,-,-,138,2.2,3.5,0.21
ISR,41,376,376,Israel,0,191,-,-,191,2.3,2.6,0.21
ITA,41,380,380,Italy,0,1939,-,-,1939,2.3,4.7,0.21
CIV,41,384,384,"Côte d'Ivoire",0,437,-,-,437,2.7,1.7,0.23
JAM,41,388,388,Jamaica,0,117,-,-,117,3.7,4.6,0.34
JPN,41,392,392,Japan,0,4264,-,-,4264,2.7,5.2,0.25
KAZ,41,398,398,Kazakhstan,0,530,-,-,530,2.7,3.2,0.25
JOR,41,400,400,Jordan,0,321,-,-,321,3.7,3.3,0.33
KEN,41,404,404,Kenya,0,953,-,-,953,2.7,1.8,0.25
PRK,41,408,408,"Korea, Democratic People Republic of",0,1196,-,-,1196,3.5,5.5,0.32
KOR,41,410,410,"Korea, Republic of",0,1533,-,-,1533,2.0,4.0,0.18
KWT,41,414,414,Kuwait,0,86,-,-,86,1.4,2.1,0.13
KGZ,41,417,417,Kyrgyzstan,0,89,-,-,89,1.5,1.5,0.13
LAO,41,418,418,"Lao People's Democratic Republic",0,162,-,-,162,2.7,2.3,0.24
LBN,41,422,422,Lebanon,0,184,-,-,184,2.6,3.1,0.23
LSO,41,426,426,Lesotho,0,27,-,-,27,1.7,1.3,0.14
LVA,41,428,428,Latvia,0,53,-,-,53,2.1,4.0,0.21
LBR,41,430,430,Liberia,0,58,-,-,58,1.6,1.2,0.14
LBY,41,434,434,Libya,0,157,-,-,157,2.1,2.4,0.18
LTU,41,440,440,Lithuania,0,94,-,-,94,2.6,5.0,0.24
LUX,41,442,442,Luxembourg,0,14,-,-,14,1.5,2.8,0.15
MDG,41,450,450,Madagascar,0,252,-,-,252,1.3,0.91,0.11
MWI,41,454,454,Malawi,0,232,-,-,232,1.9,1.2,0.15
MYS,41,458,458,Malaysia,0,1043,-,-,1043,3.2,3.6,0.28
MDV,41,462,462,Maldives,0,7,-,-,7,1.6,1.4,0.15
MLI,41,466,466,Mali,0,429,-,-,429,3.6,2.1,0.30
MLT,41,470,470,Malta,0,10,-,-,10,1.9,3.2,0.19
MTQ,41,474,474,"France, Martinique",0,14,-,-,14,2.5,5.4,0.24
MRT,41,478,478,Mauritania,0,76,-,-,76,2.3,1.6,0.20
MUS,41,480,480,Mauritius,0,36,-,-,36,2.3,3.5,0.21
MEX,41,484,484,Mexico,0,2667,-,-,2667,2.0,2.3,0.18
MNG,41,496,496,Mongolia,0,41,-,-,41,1.3,1.3,0.11
MDA,41,498,498,Republic of Moldova,0,214,-,-,214,4.4,6.7,0.41
MNE,41,499,499,Montenegro,0,24,-,-,24,3.2,5.0,0.30
MAR,41,504,504,Morocco,0,914,-,-,914,2.5,2.8,0.22
MOZ,41,508,508,Mozambique,0,191,-,-,191,0.91,0.60,0.08
OMN,41,512,512,Oman,0,162,-,-,162,3.2,3.2,0.28
NAM,41,516,516,Namibia,0,37,-,-,37,2.1,1.5,0.18
NPL,41,524,524,Nepal,0,293,-,-,293,1.1,1.1,0.09
NLD,41,528,528,The Netherlands,0,619,-,-,619,2.8,5.0,0.26
NCL,41,540,540,New Caledonia,0,6,-,-,6,1.7,2.4,0.16
VUT,41,548,548,Vanuatu,0,4,-,-,4,1.8,1.3,0.15
NZL,41,554,554,New Zealand,0,189,-,-,189,3.4,5.0,0.30
NIC,41,558,558,Nicaragua,0,112,-,-,112,1.9,1.8,0.17
NER,41,562,562,Niger,0,408,-,-,408,3.0,1.6,0.24
NGA,41,566,566,Nigeria,0,2544,-,-,2544,2.0,1.2,0.18
NOR,41,578,578,Norway,0,160,-,-,160,2.4,3.8,0.22
PAK,41,586,586,Pakistan,0,2703,-,-,2703,1.5,1.3,0.13
PAN,41,591,591,Panama,0,83,-,-,83,1.9,2.1,0.17
PNG,41,598,598,Papua New Guinea,0,120,-,-,120,1.8,1.4,0.16
PRY,41,600,600,Paraguay,0,167,-,-,167,2.8,2.6,0.25
PER,41,604,604,Peru,0,470,-,-,470,1.4,1.6,0.12
PHL,41,608,608,Philippines,0,2659,-,-,2659,2.7,2.6,0.25
POL,41,616,616,Poland,0,1596,-,-,1596,3.6,5.8,0.34
PRT,41,620,620,Portugal,0,443,-,-,443,3.3,6.3,0.30
GNB,41,624,624,Guinea-Bissau,0,19,-,-,19,1.6,0.97,0.14
TLS,41,626,626,Timor-Leste,0,14,-,-,14,1.6,1.1,0.15
PRI,41,630,630,Puerto Rico,0,164,-,-,164,4.6,8.1,0.41
QAT,41,634,634,Qatar,0,45,-,-,45,1.4,1.6,0.12
REU,41,638,638,"France, La Réunion",0,23,-,-,23,2.0,3.2,0.19
ROU,41,642,642,Romania,0,962,-,-,962,3.8,6.8,0.36
RUS,41,643,643,Russian Federation,0,5731,-,-,5731,3.3,5.1,0.31
RWA,41,646,646,Rwanda,0,142,-,-,142,1.6,1.1,0.14
LCA,41,662,662,Saint Lucia,0,4,-,-,4,1.7,2.6,0.17
STP,41,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,41,682,682,Saudi Arabia,0,1115,-,-,1115,2.7,3.3,0.24
SEN,41,686,686,Senegal,0,228,-,-,228,2.1,1.4,0.18
SRB,41,688,688,Serbia,0,472,-,-,472,4.4,7.4,0.41
SLE,41,694,694,Sierra Leone,0,8,-,-,8,0.14,0.10,0.01
SGP,41,702,702,Singapore,0,351,-,-,351,4.0,7.7,0.37
SVK,41,703,703,Slovakia,0,242,-,-,242,3.5,5.9,0.33
VNM,41,704,704,Viet Nam,0,2434,-,-,2434,2.2,2.8,0.20
SVN,41,705,705,Slovenia,0,62,-,-,62,2.2,4.2,0.21
SOM,41,706,706,Somalia,0,312,-,-,312,3.6,1.9,0.31
ZAF,41,710,710,South Africa,0,1458,-,-,1458,2.7,2.6,0.24
ZWE,41,716,716,Zimbabwe,0,200,-,-,200,2.2,1.4,0.20
ESP,41,724,724,Spain,0,1581,-,-,1581,2.3,4.7,0.22
SSD,41,728,728,South Sudan,0,145,-,-,145,2.1,1.3,0.18
SDN,41,729,729,Sudan,0,494,-,-,494,1.4,1.1,0.11
SUR,41,740,740,Suriname,0,18,-,-,18,2.8,3.4,0.27
SWZ,41,748,748,Eswatini,0,21,-,-,21,2.7,1.9,0.23
SWE,41,752,752,Sweden,0,256,-,-,256,2.1,3.4,0.20
CHE,41,756,756,Switzerland,0,218,-,-,218,1.9,3.4,0.17
SYR,41,760,760,Syrian Arab Republic,0,360,-,-,360,2.2,2.0,0.19
TJK,41,762,762,Tajikistan,0,108,-,-,108,1.4,1.2,0.11
THA,41,764,764,Thailand,0,2094,-,-,2094,2.2,3.8,0.20
TGO,41,768,768,Togo,0,139,-,-,139,2.4,1.7,0.21
TTO,41,780,780,Trinidad and Tobago,0,47,-,-,47,2.9,4.1,0.27
ARE,41,784,784,United Arab Emirates,0,98,-,-,98,0.99,1.0,0.10
TUN,41,788,788,Tunisia,0,293,-,-,293,2.2,2.8,0.20
TUR,41,792,792,Türkiye,0,2720,-,-,2720,3.0,3.7,0.27
TKM,41,795,795,Turkmenistan,0,88,-,-,88,1.5,1.6,0.13
UGA,41,800,800,Uganda,0,491,-,-,491,2.1,1.1,0.19
UKR,41,804,804,Ukraine,0,1994,-,-,1994,3.6,6.1,0.34
MKD,41,807,807,North Macedonia,0,100,-,-,100,3.7,6.1,0.35
EGY,41,818,818,Egypt,0,1710,-,-,1710,1.9,1.8,0.15
GBR,41,826,826,United Kingdom,0,2448,-,-,2448,3.1,4.8,0.27
TZA,41,834,834,"Tanzania, United Republic of",0,716,-,-,716,1.9,1.2,0.16
USA,41,840,840,United States of America,0,12137,-,-,12137,3.3,4.8,0.29
BFA,41,854,854,Burkina Faso,0,320,-,-,320,2.4,1.5,0.20
URY,41,858,858,Uruguay,0,135,-,-,135,3.6,4.9,0.33
UZB,41,860,860,Uzbekistan,0,604,-,-,604,1.9,1.9,0.17
VEN,41,862,862,Venezuela,0,714,-,-,714,2.4,2.8,0.22
WSM,41,882,882,Samoa,0,3,-,-,3,1.8,1.6,0.18
YEM,41,887,887,Yemen,0,611,-,-,611,3.3,2.1,0.29
ZMB,41,894,894,Zambia,0,183,-,-,183,1.7,0.97,0.15
,,,,Total,,179961,,,179961,2.2,2.7,0.20
