Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
CIV,41,384,384,"Côte d'Ivoire",0,717,-,-,717,4.7,2.6,0.72
JAM,41,388,388,Jamaica,0,390,-,-,390,10.8,13.3,2.1
JPN,41,392,392,Japan,0,29115,-,-,29115,8.9,25.6,1.8
KAZ,41,398,398,Kazakhstan,0,1715,-,-,1715,7.9,9.1,1.5
JOR,41,400,400,Jordan,0,585,-,-,585,7.7,5.7,1.3
KEN,41,404,404,Kenya,0,1930,-,-,1930,6.8,3.4,1.2
PRK,41,408,408,"Korea, Democratic People Republic of",0,3641,-,-,3641,9.9,14.3,1.8
KOR,41,410,410,"Korea, Republic of",0,6626,-,-,6626,6.2,13.5,1.3
KWT,41,414,414,Kuwait,0,183,-,-,183,4.7,4.2,0.97
KGZ,41,417,417,Kyrgyzstan,0,253,-,-,253,4.6,3.8,0.93
LAO,41,418,418,"Lao People's Democratic Republic",0,385,-,-,385,7.0,5.2,1.4
LBN,41,422,422,Lebanon,0,453,-,-,453,6.1,6.9,1.1
LSO,41,426,426,Lesotho,0,59,-,-,59,3.5,2.7,0.67
LVA,41,428,428,Latvia,0,396,-,-,396,9.6,22.9,2.0
LBR,41,430,430,Liberia,0,101,-,-,101,3.1,1.9,0.52
LBY,41,434,434,Libya,0,427,-,-,427,7.5,6.1,1.8
LTU,41,440,440,Lithuania,0,582,-,-,582,10.0,23.5,2.1
LUX,41,442,442,Luxembourg,0,74,-,-,74,6.5,12.0,1.4
MDG,41,450,450,Madagascar,0,580,-,-,580,3.6,2.0,0.71
MWI,41,454,454,Malawi,0,352,-,-,352,3.2,1.8,0.52
MYS,41,458,458,Malaysia,0,2887,-,-,2887,8.0,8.8,1.6
MDV,41,462,462,Maldives,0,18,-,-,18,5.1,3.4,0.99
MLI,41,466,466,Mali,0,669,-,-,669,6.4,3.1,1.0
MLT,41,470,470,Malta,0,84,-,-,84,7.5,20.0,1.7
MTQ,41,474,474,"France, Martinique",0,59,-,-,59,6.8,16.9,1.3
MRT,41,478,478,Mauritania,0,127,-,-,127,4.2,2.6,0.69
MUS,41,480,480,Mauritius,0,135,-,-,135,6.3,10.8,1.2
MEX,41,484,484,Mexico,0,6798,-,-,6798,4.8,5.3,0.88
MNG,41,496,496,Mongolia,0,84,-,-,84,3.0,2.5,0.57
MDA,41,498,498,Republic of Moldova,0,993,-,-,993,14.9,25.3,2.8
MNE,41,499,499,Montenegro,0,114,-,-,114,9.8,18.8,1.9
MAR,41,504,504,Morocco,0,2438,-,-,2438,5.7,6.5,1.0
MOZ,41,508,508,Mozambique,0,436,-,-,436,2.6,1.3,0.52
OMN,41,512,512,Oman,0,229,-,-,229,6.0,4.3,0.97
NAM,41,516,516,Namibia,0,84,-,-,84,5.4,3.2,0.93
NPL,41,524,524,Nepal,0,619,-,-,619,2.3,2.1,0.40
NLD,41,528,528,The Netherlands,0,3989,-,-,3989,9.9,24.4,2.1
NCL,41,540,540,New Caledonia,0,29,-,-,29,7.3,10.1,1.4
VUT,41,548,548,Vanuatu,0,13,-,-,13,6.8,4.1,1.2
NZL,41,554,554,New Zealand,0,989,-,-,989,10.4,21.1,2.2
NIC,41,558,558,Nicaragua,0,283,-,-,283,4.9,4.2,0.91
NER,41,562,562,Niger,0,600,-,-,600,4.6,2.3,0.64
NGA,41,566,566,Nigeria,0,5615,-,-,5615,5.1,2.6,0.94
NOR,41,578,578,Norway,0,1213,-,-,1213,10.1,23.0,2.4
PAK,41,586,586,Pakistan,0,4756,-,-,4756,2.8,2.1,0.45
PAN,41,591,591,Panama,0,277,-,-,277,5.6,6.4,1.1
PNG,41,598,598,Papua New Guinea,0,326,-,-,326,5.5,3.5,1.1
PRY,41,600,600,Paraguay,0,494,-,-,494,7.3,6.9,1.4
PER,41,604,604,Peru,0,1688,-,-,1688,4.2,5.1,0.87
PHL,41,608,608,Philippines,0,8686,-,-,8686,8.9,7.8,1.8
POL,41,616,616,Poland,0,10447,-,-,10447,13.0,29.0,2.6
PRT,41,620,620,Portugal,0,2650,-,-,2650,10.7,28.1,2.3
GNB,41,624,624,Guinea-Bissau,0,35,-,-,35,3.3,1.7,0.56
TLS,41,626,626,Timor-Leste,0,34,-,-,34,3.7,2.5,0.72
PRI,41,630,630,Puerto Rico,0,659,-,-,659,11.2,24.7,2.0
QAT,41,634,634,Qatar,0,75,-,-,75,4.0,2.5,0.80
REU,41,638,638,"France, La Réunion",0,106,-,-,106,7.1,12.0,1.5
ROU,41,642,642,Romania,0,5281,-,-,5281,13.3,29.2,2.6
RUS,41,643,643,Russian Federation,0,30986,-,-,30986,11.6,22.1,2.3
RWA,41,646,646,Rwanda,0,239,-,-,239,2.9,1.8,0.43
LCA,41,662,662,Saint Lucia,0,17,-,-,17,6.4,9.4,1.4
STP,41,678,678,Sao Tome and Principe,0,5,-,-,5,4.5,2.2,0.60
SAU,41,682,682,Saudi Arabia,0,1739,-,-,1739,5.5,4.9,0.91
SEN,41,686,686,Senegal,0,398,-,-,398,4.0,2.3,0.66
SRB,41,688,688,Serbia,0,2284,-,-,2284,12.8,27.5,2.4
SLE,41,694,694,Sierra Leone,0,10,-,-,10,0.18,0.12,0.03
SGP,41,702,702,Singapore,0,1489,-,-,1489,13.0,25.7,2.7
SVK,41,703,703,Slovakia,0,1585,-,-,1585,14.0,30.1,2.9
VNM,41,704,704,Viet Nam,0,6876,-,-,6876,6.0,7.1,1.1
SVN,41,705,705,Slovenia,0,427,-,-,427,8.7,21.8,1.9
SOM,41,706,706,Somalia,0,588,-,-,588,7.1,3.5,1.1
ZAF,41,710,710,South Africa,0,3700,-,-,3700,6.9,6.1,1.3
ZWE,41,716,716,Zimbabwe,0,463,-,-,463,6.0,3.0,1.1
ESP,41,724,724,Spain,0,9230,-,-,9230,8.8,21.1,1.9
SSD,41,728,728,South Sudan,0,270,-,-,270,4.1,2.3,0.67
SDN,41,729,729,Sudan,0,898,-,-,898,2.9,2.0,0.54
SUR,41,740,740,Suriname,0,53,-,-,53,8.2,9.0,1.8
SWZ,41,748,748,Eswatini,0,30,-,-,30,4.0,2.6,0.53
SWE,41,752,752,Sweden,0,1918,-,-,1918,8.3,19.9,1.8
CHE,41,756,756,Switzerland,0,1162,-,-,1162,6.1,14.0,1.3
SYR,41,760,760,Syrian Arab Republic,0,867,-,-,867,5.8,4.5,1.1
TJK,41,762,762,Tajikistan,0,205,-,-,205,3.0,2.1,0.52
THA,41,764,764,Thailand,0,7509,-,-,7509,6.2,11.1,1.2
TGO,41,768,768,Togo,0,238,-,-,238,4.7,2.8,0.79
TTO,41,780,780,Trinidad and Tobago,0,189,-,-,189,8.6,13.7,1.7
ARE,41,784,784,United Arab Emirates,0,219,-,-,219,4.5,2.2,0.96
TUN,41,788,788,Tunisia,0,757,-,-,757,5.1,6.4,0.92
TUR,41,792,792,Türkiye,0,8833,-,-,8833,8.4,10.5,1.6
TKM,41,795,795,Turkmenistan,0,179,-,-,179,3.3,2.9,0.60
UGA,41,800,800,Uganda,0,964,-,-,964,5.1,2.0,0.87
UKR,41,804,804,Ukraine,0,9287,-,-,9287,11.4,22.4,2.1
MKD,41,807,807,North Macedonia,0,422,-,-,422,11.2,20.8,2.2
EGY,41,818,818,Egypt,0,2799,-,-,2799,3.0,2.7,0.46
GBR,41,826,826,United Kingdom,0,13084,-,-,13084,9.2,20.2,2.0
TZA,41,834,834,"Tanzania, United Republic of",0,1347,-,-,1347,4.2,2.1,0.76
USA,41,840,840,United States of America,0,38619,-,-,38619,6.8,12.0,1.2
BFA,41,854,854,Burkina Faso,0,362,-,-,362,2.7,1.6,0.31
URY,41,858,858,Uruguay,0,682,-,-,682,11.9,20.4,2.5
UZB,41,860,860,Uzbekistan,0,1363,-,-,1363,4.5,4.0,0.79
VEN,41,862,862,Venezuela,0,2158,-,-,2158,6.5,7.5,1.3
WSM,41,882,882,Samoa,0,17,-,-,17,10.5,8.5,2.2
YEM,41,887,887,Yemen,0,1001,-,-,1001,5.8,3.2,0.90
ZMB,41,894,894,Zambia,0,292,-,-,292,3.3,1.5,0.53
,,,,Total,,634419,,,634419,6.5,8.2,1.3
