"ISOcode","AgeStart","AgeEnd","Di"
430,10,14,0
430,15,19,0
430,20,24,0
430,25,29,4
430,30,34,6
430,35,39,7
430,40,44,9
430,45,49,9
430,50,54,12
430,55,59,11
430,60,64,13
430,65,69,12
430,70,74,9
430,75,79,9
430,80,84,5
430,85,999,2
434,0,4,0
434,5,9,0
434,10,14,3
434,15,19,3
434,20,24,0
434,25,29,7
434,30,34,11
434,35,39,17
434,40,44,22
434,45,49,33
434,50,54,32
434,55,59,29
434,60,64,30
434,65,69,49
434,70,74,80
434,75,79,111
434,80,84,123
434,85,999,110
440,0,4,0
440,5,9,0
440,10,14,0
440,15,19,0
440,20,24,0
440,25,29,1
440,30,34,3
440,35,39,2
440,40,44,5
440,45,49,11
440,50,54,23
440,55,59,49
440,60,64,89
440,65,69,112
440,70,74,139
440,75,79,148
440,80,84,170
440,85,999,186
442,0,4,0
442,5,9,0
442,10,14,0
442,15,19,0
442,20,24,0
442,25,29,0
442,30,34,0
442,35,39,0
442,40,44,0
442,45,49,1
442,50,54,5
442,55,59,8
442,60,64,11
442,65,69,13
442,70,74,18
442,75,79,18
442,80,84,20
442,85,999,26
450,0,4,0
450,5,9,0
450,10,14,0
450,15,19,0
450,20,24,9
450,25,29,28
450,30,34,20
450,35,39,26
450,40,44,30
450,45,49,31
450,50,54,47
450,55,59,61
450,60,64,77
450,65,69,92
450,70,74,89
450,75,79,70
450,80,84,49
450,85,999,35
454,0,4,0
454,5,9,0
454,10,14,0
454,15,19,0
454,20,24,7
454,25,29,23
454,30,34,26
454,35,39,36
454,40,44,36
454,45,49,40
454,50,54,41
454,55,59,23
454,60,64,30
454,65,69,23
454,70,74,38
454,75,79,29
454,80,84,22
454,85,999,12
458,0,4,0
458,5,9,0
458,10,14,0
458,15,19,2
458,20,24,8
458,25,29,32
458,30,34,50
458,35,39,73
458,40,44,109
458,45,49,170
458,50,54,256
458,55,59,343
458,60,64,413
458,65,69,459
458,70,74,497
458,75,79,475
458,80,84,405
458,85,999,423
462,0,4,0
462,5,9,0
462,10,14,0
462,15,19,0
462,20,24,0
462,25,29,0
462,30,34,0
462,35,39,0
462,40,44,1
462,45,49,2
462,50,54,2
462,55,59,2
462,60,64,3
462,65,69,4
462,70,74,1
462,75,79,3
462,80,84,3
462,85,999,3
466,0,4,0
466,5,9,0
466,10,14,0
466,15,19,3
466,20,24,19
466,25,29,35
466,30,34,43
466,35,39,54
466,40,44,62
466,45,49,72
466,50,54,72
466,55,59,69
466,60,64,69
466,65,69,70
466,70,74,58
466,75,79,43
466,80,84,25
466,85,999,10
470,0,4,0
470,5,9,0
470,10,14,0
470,15,19,0
470,20,24,0
470,25,29,0
470,30,34,0
470,35,39,0
470,40,44,0
470,45,49,1
470,50,54,3
470,55,59,6
470,60,64,9
470,65,69,14
470,70,74,24
470,75,79,27
470,80,84,22
470,85,999,27
474,0,4,0
474,5,9,0
474,10,14,0
474,15,19,0
474,20,24,0
474,25,29,0
474,30,34,0
474,35,39,0
474,40,44,0
474,45,49,2
474,50,54,4
474,55,59,8
474,60,64,9
474,65,69,10
474,70,74,12
474,75,79,14
474,80,84,16
474,85,999,27
478,0,4,0
478,5,9,0
478,10,14,0
478,15,19,0
478,20,24,2
478,25,29,5
478,30,34,6
478,35,39,7
478,40,44,10
478,45,49,14
478,50,54,16
478,55,59,16
478,60,64,16
478,65,69,14
478,70,74,11
478,75,79,10
478,80,84,4
478,85,999,4
480,0,4,0
480,5,9,0
480,10,14,0
480,15,19,0
480,20,24,0
480,25,29,0
480,30,34,0
480,35,39,0
480,40,44,3
480,45,49,5
480,50,54,13
480,55,59,15
480,60,64,24
480,65,69,27
480,70,74,25
480,75,79,23
480,80,84,19
480,85,999,19
484,0,4,0
484,5,9,0
484,10,14,1
484,15,19,9
484,20,24,26
484,25,29,57
484,30,34,132
484,35,39,180
484,40,44,302
484,45,49,474
484,50,54,654
484,55,59,832
484,60,64,996
484,65,69,1094
484,70,74,1094
484,75,79,947
484,80,84,720
484,85,999,765
496,0,4,0
496,5,9,0
496,10,14,1
496,15,19,0
496,20,24,2
496,25,29,2
496,30,34,1
496,35,39,4
496,40,44,4
496,45,49,5
496,50,54,13
496,55,59,9
496,60,64,11
496,65,69,14
496,70,74,7
496,75,79,11
496,80,84,15
496,85,999,9
498,0,4,0
498,5,9,0
498,10,14,0
498,15,19,0
498,20,24,0
498,25,29,0
498,30,34,3
498,35,39,4
498,40,44,14
498,45,49,30
498,50,54,55
498,55,59,108
498,60,64,211
498,65,69,239
498,70,74,228
498,75,79,101
498,80,84,85
498,85,999,55
499,0,4,0
499,5,9,0
499,10,14,0
499,15,19,0
499,20,24,0
499,25,29,0
499,30,34,0
499,35,39,0
499,40,44,1
499,45,49,4
499,50,54,7
499,55,59,12
499,60,64,18
499,65,69,23
499,70,74,28
499,75,79,21
499,80,84,23
499,85,999,20
504,0,4,0
504,5,9,0
504,10,14,0
504,15,19,4
504,20,24,22
504,25,29,34
504,30,34,45
504,35,39,46
504,40,44,79
504,45,49,136
504,50,54,222
504,55,59,326
504,60,64,410
504,65,69,431
504,70,74,365
504,75,79,318
504,80,84,274
504,85,999,180
508,0,4,0
508,5,9,0
508,10,14,0
508,15,19,0
508,20,24,9
508,25,29,38
508,30,34,32
508,35,39,22
508,40,44,20
508,45,49,16
508,50,54,19
508,55,59,35
508,60,64,47
508,65,69,65
508,70,74,70
508,75,79,63
508,80,84,37
508,85,999,19
512,0,4,0
512,5,9,0
512,10,14,0
512,15,19,0
512,20,24,2
512,25,29,5
512,30,34,17
512,35,39,23
512,40,44,25
512,45,49,33
512,50,54,28
512,55,59,29
512,60,64,25
512,65,69,17
512,70,74,14
512,75,79,11
512,80,84,12
512,85,999,8
516,0,4,0
516,5,9,0
516,10,14,0
516,15,19,0
516,20,24,0
516,25,29,0
516,30,34,1
516,35,39,5
516,40,44,5
516,45,49,8
516,50,54,10
516,55,59,8
516,60,64,14
516,65,69,14
516,70,74,12
516,75,79,7
516,80,84,6
516,85,999,2
524,0,4,0
524,5,9,0
524,10,14,0
524,15,19,9
524,20,24,20
524,25,29,19
524,30,34,26
524,35,39,25
524,40,44,29
524,45,49,38
524,50,54,58
524,55,59,69
524,60,64,73
524,65,69,84
524,70,74,86
524,75,79,83
524,80,84,59
524,85,999,31
528,0,4,0
528,5,9,0
528,10,14,0
528,15,19,0
528,20,24,0
528,25,29,0
528,30,34,6
528,35,39,14
528,40,44,38
528,45,49,81
528,50,54,181
528,55,59,299
528,60,64,438
528,65,69,656
528,70,74,1046
528,75,79,1230
528,80,84,1139
528,85,999,1337
540,0,4,0
540,5,9,0
540,10,14,0
540,15,19,0
540,20,24,0
540,25,29,0
540,30,34,0
540,35,39,0
540,40,44,0
540,45,49,1
540,50,54,2
540,55,59,3
540,60,64,6
540,65,69,6
540,70,74,7
540,75,79,4
540,80,84,3
540,85,999,4
548,0,4,0
548,5,9,0
548,10,14,0
548,15,19,0
548,20,24,0
548,25,29,0
548,30,34,0
548,35,39,0
548,40,44,1
548,45,49,0
548,50,54,3
548,55,59,0
548,60,64,3
548,65,69,3
548,70,74,2
548,75,79,1
548,80,84,0
548,85,999,0
554,0,4,0
554,5,9,0
554,10,14,0
554,15,19,0
554,20,24,1
554,25,29,7
554,30,34,4
554,35,39,7
554,40,44,14
554,45,49,28
554,50,54,52
554,55,59,76
554,60,64,110
554,65,69,154
554,70,74,233
554,75,79,303
554,80,84,303
554,85,999,412
558,0,4,0
558,5,9,0
558,10,14,0
558,15,19,0
558,20,24,1
558,25,29,4
558,30,34,7
558,35,39,8
558,40,44,14
558,45,49,20
558,50,54,24
558,55,59,34
558,60,64,42
558,65,69,49
558,70,74,42
558,75,79,38
558,80,84,39
558,85,999,43
562,0,4,0
562,5,9,0
562,10,14,0
562,15,19,12
562,20,24,37
562,25,29,31
562,30,34,42
562,35,39,50
562,40,44,42
562,45,49,67
562,50,54,58
562,55,59,69
562,60,64,68
562,65,69,54
562,70,74,42
562,75,79,28
562,80,84,15
562,85,999,5
566,0,4,0
566,5,9,0
566,10,14,0
566,15,19,12
566,20,24,31
566,25,29,73
566,30,34,170
566,35,39,163
566,40,44,274
566,45,49,445
566,50,54,621
566,55,59,755
566,60,64,873
566,65,69,892
566,70,74,785
566,75,79,521
566,80,84,228
566,85,999,69
578,0,4,0
578,5,9,0
578,10,14,0
578,15,19,0
578,20,24,0
578,25,29,0
578,30,34,4
578,35,39,5
578,40,44,11
578,45,49,21
578,50,54,45
578,55,59,74
578,60,64,106
578,65,69,186
578,70,74,325
578,75,79,436
578,80,84,388
578,85,999,537
586,0,4,0
586,5,9,0
586,10,14,17
586,15,19,71
586,20,24,144
586,25,29,163
586,30,34,201
586,35,39,241
586,40,44,325
586,45,49,429
586,50,54,515
586,55,59,597
586,60,64,605
586,65,69,542
586,70,74,481
586,75,79,425
586,80,84,292
586,85,999,187
591,0,4,0
591,5,9,0
591,10,14,0
591,15,19,0
591,20,24,0
591,25,29,2
591,30,34,3
591,35,39,3
591,40,44,7
591,45,49,13
591,50,54,22
591,55,59,33
591,60,64,42
591,65,69,49
591,70,74,53
591,75,79,50
591,80,84,43
591,85,999,54
598,0,4,0
598,5,9,0
598,10,14,0
598,15,19,0
598,20,24,0
598,25,29,0
598,30,34,3
598,35,39,5
598,40,44,9
598,45,49,20
598,50,54,34
598,55,59,49
598,60,64,57
598,65,69,56
598,70,74,50
598,75,79,43
598,80,84,33
598,85,999,23
600,0,4,0
600,5,9,0
600,10,14,0
600,15,19,1
600,20,24,1
600,25,29,3
600,30,34,7
600,35,39,13
600,40,44,23
600,45,49,30
600,50,54,40
600,55,59,49
600,60,64,66
600,65,69,80
600,70,74,92
600,75,79,89
600,80,84,83
600,85,999,82
604,0,4,0
604,5,9,0
604,10,14,0
604,15,19,2
604,20,24,6
604,25,29,10
604,30,34,26
604,35,39,36
604,40,44,43
604,45,49,72
604,50,54,112
604,55,59,163
604,60,64,230
604,65,69,297
604,70,74,330
604,75,79,361
604,80,84,378
604,85,999,461
608,0,4,0
608,5,9,0
608,10,14,4
608,15,19,7
608,20,24,31
608,25,29,49
608,30,34,68
608,35,39,154
608,40,44,198
608,45,49,405
608,50,54,725
608,55,59,1018
608,60,64,1304
608,65,69,1576
608,70,74,1693
608,75,79,1454
608,80,84,1091
608,85,999,915
616,0,4,0
616,5,9,0
616,10,14,0
616,15,19,0
616,20,24,0
616,25,29,0
616,30,34,14
616,35,39,41
616,40,44,128
616,45,49,238
616,50,54,414
616,55,59,761
616,60,64,1517
616,65,69,2373
616,70,74,2826
616,75,79,2135
616,80,84,2169
616,85,999,2668
620,0,4,0
620,5,9,0
620,10,14,0
620,15,19,0
620,20,24,0
620,25,29,2
620,30,34,8
620,35,39,14
620,40,44,35
620,45,49,71
620,50,54,120
620,55,59,193
620,60,64,274
620,65,69,422
620,70,74,674
620,75,79,837
620,80,84,923
620,85,999,1236
624,0,4,0
624,5,9,0
624,10,14,0
624,15,19,0
624,20,24,0
624,25,29,1
624,30,34,1
624,35,39,2
624,40,44,2
624,45,49,4
624,50,54,5
624,55,59,4
624,60,64,5
624,65,69,4
624,70,74,4
624,75,79,3
624,80,84,0
624,85,999,0
626,0,4,0
626,5,9,0
626,10,14,0
626,15,19,0
626,20,24,0
626,25,29,0
626,30,34,0
626,35,39,0
626,40,44,2
626,45,49,1
626,50,54,6
626,55,59,5
626,60,64,5
626,65,69,4
626,70,74,4
626,75,79,7
626,80,84,5
626,85,999,4
630,0,4,0
630,5,9,0
630,10,14,0
630,15,19,0
630,20,24,1
630,25,29,0
630,30,34,2
630,35,39,7
630,40,44,17
630,45,49,28
630,50,54,42
630,55,59,67
630,60,64,100
630,65,69,113
630,70,74,132
630,75,79,150
630,80,84,134
630,85,999,181
634,0,4,0
634,5,9,0
634,10,14,0
634,15,19,0
634,20,24,0
634,25,29,0
634,30,34,1
634,35,39,5
634,40,44,6
634,45,49,11
634,50,54,11
634,55,59,11
634,60,64,13
634,65,69,9
634,70,74,4
634,75,79,4
634,80,84,2
634,85,999,2
638,0,4,0
638,5,9,0
638,10,14,0
638,15,19,0
638,20,24,0
638,25,29,0
638,30,34,0
638,35,39,1
638,40,44,1
638,45,49,3
638,50,54,6
638,55,59,12
638,60,64,17
638,65,69,21
638,70,74,23
638,75,79,22
638,80,84,23
638,85,999,37
642,0,4,0
642,5,9,0
642,10,14,0
642,15,19,0
642,20,24,0
642,25,29,0
642,30,34,10
642,35,39,17
642,40,44,64
642,45,49,152
642,50,54,346
642,55,59,373
642,60,64,761
642,65,69,1192
642,70,74,1311
642,75,79,1055
642,80,84,1046
642,85,999,1054
643,0,4,0
643,5,9,0
643,10,14,0
643,15,19,5
643,20,24,20
643,25,29,42
643,30,34,137
643,35,39,177
643,40,44,217
643,45,49,781
643,50,54,1471
643,55,59,2881
643,60,64,5565
643,65,69,7334
643,70,74,7954
643,75,79,4402
643,80,84,5793
643,85,999,4668
646,0,4,0
646,5,9,0
646,10,14,0
646,15,19,0
646,20,24,4
646,25,29,8
646,30,34,12
646,35,39,14
646,40,44,20
646,45,49,25
646,50,54,24
646,55,59,35
646,60,64,36
646,65,69,29
646,70,74,20
646,75,79,12
646,80,84,7
646,85,999,5
662,0,4,0
662,5,9,0
662,10,14,0
662,15,19,0
662,20,24,0
662,25,29,0
662,30,34,0
662,35,39,0
662,40,44,0
662,45,49,0
662,50,54,2
662,55,59,2
662,60,64,4
662,65,69,2
662,70,74,3
662,75,79,4
662,80,84,3
662,85,999,2
678,0,4,0
678,5,9,0
678,10,14,0
678,15,19,0
678,20,24,0
678,25,29,0
678,30,34,0
678,35,39,0
678,40,44,0
678,45,49,0
678,50,54,0
678,55,59,0
678,60,64,4
678,65,69,1
678,70,74,0
678,75,79,0
678,80,84,0
678,85,999,0
682,0,4,0
682,5,9,0
682,10,14,0
682,15,19,2
682,20,24,10
682,25,29,19
682,30,34,37
682,35,39,80
682,40,44,164
682,45,49,251
682,50,54,277
682,55,59,275
682,60,64,231
682,65,69,175
682,70,74,122
682,75,79,96
682,80,84,78
682,85,999,66
686,0,4,0
686,5,9,0
686,10,14,1
686,15,19,1
686,20,24,10
686,25,29,17
686,30,34,21
686,35,39,26
686,40,44,30
686,45,49,36
686,50,54,43
686,55,59,43
686,60,64,46
686,65,69,46
686,70,74,44
686,75,79,34
686,80,84,23
686,85,999,11
688,0,4,0
688,5,9,0
688,10,14,0
688,15,19,0
688,20,24,0
688,25,29,1
688,30,34,5
688,35,39,8
688,40,44,25
688,45,49,72
688,50,54,133
688,55,59,228
688,60,64,337
688,65,69,457
688,70,74,550
688,75,79,468
688,80,84,393
688,85,999,328
694,0,4,0
694,5,9,0
694,10,14,0
694,15,19,0
694,20,24,0
694,25,29,2
694,30,34,2
694,35,39,0
694,40,44,0
694,45,49,0
694,50,54,3
694,55,59,1
694,60,64,1
694,65,69,0
694,70,74,0
694,75,79,1
694,80,84,0
694,85,999,1
702,0,4,0
702,5,9,0
702,10,14,0
702,15,19,0
702,20,24,0
702,25,29,4
702,30,34,4
702,35,39,11
702,40,44,25
702,45,49,54
702,50,54,95
702,55,59,158
702,60,64,246
702,65,69,335
702,70,74,317
702,75,79,240
702,80,84,228
702,85,999,326
703,0,4,0
703,5,9,0
703,10,14,0
703,15,19,0
703,20,24,0
703,25,29,0
703,30,34,2
703,35,39,4
703,40,44,17
703,45,49,34
703,50,54,62
703,55,59,123
703,60,64,217
703,65,69,344
703,70,74,417
703,75,79,365
703,80,84,322
703,85,999,325
704,0,4,0
704,5,9,0
704,10,14,1
704,15,19,1
704,20,24,6
704,25,29,62
704,30,34,59
704,35,39,130
704,40,44,192
704,45,49,360
704,50,54,646
704,55,59,977
704,60,64,1275
704,65,69,1351
704,70,74,1058
704,75,79,758
704,80,84,653
704,85,999,925
705,0,4,0
705,5,9,0
705,10,14,0
705,15,19,0
705,20,24,0
705,25,29,0
705,30,34,1
705,35,39,2
705,40,44,5
705,45,49,9
705,50,54,16
705,55,59,29
705,60,64,44
705,65,69,80
705,70,74,116
705,75,79,125
705,80,84,143
705,85,999,169
706,0,4,0
706,5,9,0
706,10,14,2
706,15,19,2
706,20,24,13
706,25,29,21
706,30,34,18
706,35,39,26
706,40,44,34
706,45,49,49
706,50,54,67
706,55,59,80
706,60,64,88
706,65,69,80
706,70,74,65
706,75,79,43
706,80,84,22
706,85,999,13
710,0,4,0
710,5,9,0
710,10,14,1
710,15,19,3
710,20,24,12
710,25,29,36
710,30,34,94
710,35,39,141
710,40,44,149
710,45,49,233
710,50,54,341
710,55,59,448
710,60,64,562
710,65,69,606
710,70,74,514
710,75,79,560
710,80,84,514
710,85,999,377
716,0,4,0
716,5,9,0
716,10,14,1
716,15,19,2
716,20,24,5
716,25,29,12
716,30,34,17
716,35,39,17
716,40,44,21
716,45,49,24
716,50,54,43
716,55,59,58
716,60,64,65
716,65,69,74
716,70,74,67
716,75,79,57
716,80,84,41
716,85,999,20
724,0,4,0
724,5,9,0
724,10,14,0
724,15,19,0
724,20,24,0
724,25,29,0
724,30,34,9
724,35,39,18
724,40,44,85
724,45,49,235
724,50,54,469
724,55,59,765
724,60,64,1086
724,65,69,1508
724,70,74,2236
724,75,79,2819
724,80,84,2749
724,85,999,4629
728,0,4,0
728,5,9,0
728,10,14,0
728,15,19,0
728,20,24,5
728,25,29,7
728,30,34,8
728,35,39,12
728,40,44,18
728,45,49,25
728,50,54,32
728,55,59,38
728,60,64,38
728,65,69,34
728,70,74,29
728,75,79,24
728,80,84,14
728,85,999,7
729,0,4,0
729,5,9,0
729,10,14,16
729,15,19,30
729,20,24,48
729,25,29,63
729,30,34,62
729,35,39,55
729,40,44,48
729,45,49,51
729,50,54,72
729,55,59,49
729,60,64,65
729,65,69,93
729,70,74,120
729,75,79,126
729,80,84,102
729,85,999,84
740,0,4,0
740,5,9,0
740,10,14,0
740,15,19,0
740,20,24,0
740,25,29,0
740,30,34,0
740,35,39,1
740,40,44,0
740,45,49,3
740,50,54,6
740,55,59,8
740,60,64,3
740,65,69,9
740,70,74,12
740,75,79,11
740,80,84,5
740,85,999,6
748,0,4,0
748,5,9,0
748,10,14,0
748,15,19,0
748,20,24,0
748,25,29,1
748,30,34,2
748,35,39,3
748,40,44,4
748,45,49,4
748,50,54,5
748,55,59,2
748,60,64,3
748,65,69,3
748,70,74,1
748,75,79,2
748,80,84,1
748,85,999,0
752,0,4,0
752,5,9,0
752,10,14,0
752,15,19,0
752,20,24,0
752,25,29,1
752,30,34,7
752,35,39,10
752,40,44,20
752,45,49,35
752,50,54,67
752,55,59,116
752,60,64,182
752,65,69,300
752,70,74,499
752,75,79,681
752,80,84,583
752,85,999,717
756,0,4,0
756,5,9,0
756,10,14,0
756,15,19,0
756,20,24,0
756,25,29,2
756,30,34,4
756,35,39,8
756,40,44,15
756,45,49,29
756,50,54,60
756,55,59,100
756,60,64,132
756,65,69,181
756,70,74,272
756,75,79,359
756,80,84,346
756,85,999,470
760,0,4,0
760,5,9,0
760,10,14,4
760,15,19,3
760,20,24,0
760,25,29,17
760,30,34,36
760,35,39,39
760,40,44,36
760,45,49,48
760,50,54,76
760,55,59,101
760,60,64,114
760,65,69,153
760,70,74,114
760,75,79,126
760,80,84,114
760,85,999,111
762,0,4,0
762,5,9,0
762,10,14,2
762,15,19,6
762,20,24,6
762,25,29,6
762,30,34,10
762,35,39,12
762,40,44,12
762,45,49,12
762,50,54,17
762,55,59,25
762,60,64,35
762,65,69,30
762,70,74,19
762,75,79,13
762,80,84,12
762,85,999,12
764,0,4,0
764,5,9,0
764,10,14,1
764,15,19,3
764,20,24,6
764,25,29,32
764,30,34,47
764,35,39,76
764,40,44,153
764,45,49,326
764,50,54,590
764,55,59,860
764,60,64,1135
764,65,69,1375
764,70,74,1485
764,75,79,1420
764,80,84,1256
764,85,999,1393
768,0,4,0
768,5,9,0
768,10,14,0
768,15,19,3
768,20,24,3
768,25,29,11
768,30,34,10
768,35,39,11
768,40,44,18
768,45,49,23
768,50,54,29
768,55,59,31
768,60,64,30
768,65,69,27
768,70,74,24
768,75,79,18
768,80,84,10
768,85,999,5
780,0,4,0
780,5,9,0
780,10,14,0
780,15,19,0
780,20,24,0
780,25,29,2
780,30,34,0
780,35,39,1
780,40,44,2
780,45,49,7
780,50,54,13
780,55,59,22
780,60,64,26
780,65,69,38
780,70,74,40
780,75,79,38
780,80,84,30
780,85,999,29
784,0,4,0
784,5,9,0
784,10,14,0
784,15,19,0
784,20,24,0
784,25,29,2
784,30,34,3
784,35,39,4
784,40,44,15
784,45,49,8
784,50,54,23
784,55,59,43
784,60,64,54
784,65,69,33
784,70,74,18
784,75,79,16
784,80,84,10
784,85,999,7
788,0,4,0
788,5,9,0
788,10,14,0
788,15,19,0
788,20,24,2
788,25,29,13
788,30,34,12
788,35,39,14
788,40,44,29
788,45,49,47
788,50,54,74
788,55,59,102
788,60,64,116
788,65,69,129
788,70,74,118
788,75,79,101
788,80,84,95
788,85,999,101
792,0,4,0
792,5,9,0
792,10,14,5
792,15,19,10
792,20,24,23
792,25,29,75
792,30,34,78
792,35,39,129
792,40,44,266
792,45,49,454
792,50,54,687
792,55,59,993
792,60,64,1303
792,65,69,1571
792,70,74,1632
792,75,79,1607
792,80,84,1435
792,85,999,1430
795,0,4,0
795,5,9,0
795,10,14,0
795,15,19,0
795,20,24,2
795,25,29,3
795,30,34,7
795,35,39,9
795,40,44,11
795,45,49,13
795,50,54,19
795,55,59,24
795,60,64,28
795,65,69,28
795,70,74,21
795,75,79,14
795,80,84,11
795,85,999,11
800,0,4,0
800,5,9,0
800,10,14,0
800,15,19,0
800,20,24,28
800,25,29,28
800,30,34,18
800,35,39,37
800,40,44,47
800,45,49,75
800,50,54,115
800,55,59,143
800,60,64,154
800,65,69,142
800,70,74,108
800,75,79,69
800,80,84,35
800,85,999,14
804,0,4,0
804,5,9,0
804,10,14,0
804,15,19,2
804,20,24,4
804,25,29,9
804,30,34,30
804,35,39,71
804,40,44,85
804,45,49,269
804,50,54,537
804,55,59,987
804,60,64,1741
804,65,69,2114
804,70,74,2214
804,75,79,1224
804,80,84,1277
804,85,999,699
807,0,4,0
807,5,9,0
807,10,14,0
807,15,19,0
807,20,24,0
807,25,29,0
807,30,34,1
807,35,39,3
807,40,44,6
807,45,49,16
807,50,54,29
807,55,59,45
807,60,64,67
807,65,69,86
807,70,74,93
807,75,79,76
807,80,84,57
807,85,999,39
818,0,4,0
818,5,9,0
818,10,14,1
818,15,19,50
818,20,24,68
818,25,29,113
818,30,34,159
818,35,39,220
818,40,44,244
818,45,49,268
818,50,54,287
818,55,59,300
818,60,64,304
818,65,69,278
818,70,74,273
818,75,79,234
818,80,84,158
818,85,999,139
826,0,4,0
826,5,9,0
826,10,14,0
826,15,19,0
826,20,24,8
826,25,29,43
826,30,34,100
826,35,39,143
826,40,44,233
826,45,49,345
826,50,54,634
826,55,59,942
826,60,64,1257
826,65,69,1864
826,70,74,3211
826,75,79,4304
826,80,84,4078
826,85,999,5706
834,0,4,0
834,5,9,0
834,10,14,0
834,15,19,0
834,20,24,41
834,25,29,35
834,30,34,46
834,35,39,77
834,40,44,103
834,45,49,121
834,50,54,141
834,55,59,152
834,60,64,154
834,65,69,160
834,70,74,171
834,75,79,146
834,80,84,85
834,85,999,40
840,0,4,0
840,5,9,0
840,10,14,1
840,15,19,10
840,20,24,26
840,25,29,103
840,30,34,257
840,35,39,606
840,40,44,1234
840,45,49,1983
840,50,54,3279
840,55,59,4638
840,60,64,6025
840,65,69,6579
840,70,74,6718
840,75,79,7160
840,80,84,6596
840,85,999,9399
854,0,4,0
854,5,9,0
854,10,14,0
854,15,19,9
854,20,24,14
854,25,29,40
854,30,34,8
854,35,39,62
854,40,44,18
854,45,49,49
854,50,54,73
854,55,59,47
854,60,64,30
854,65,69,0
854,70,74,0
854,75,79,12
854,80,84,0
854,85,999,0
858,0,4,0
858,5,9,0
858,10,14,0
858,15,19,0
858,20,24,0
858,25,29,3
858,30,34,1
858,35,39,6
858,40,44,12
858,45,49,22
858,50,54,35
858,55,59,56
858,60,64,94
858,65,69,119
858,70,74,154
858,75,79,180
858,80,84,179
858,85,999,279
860,0,4,0
860,5,9,0
860,10,14,1
860,15,19,1
860,20,24,6
860,25,29,13
860,30,34,34
860,35,39,44
860,40,44,62
860,45,49,95
860,50,54,138
860,55,59,210
860,60,64,257
860,65,69,251
860,70,74,164
860,75,79,87
860,80,84,55
860,85,999,28
862,0,4,0
862,5,9,0
862,10,14,0
862,15,19,5
862,20,24,8
862,25,29,16
862,30,34,40
862,35,39,32
862,40,44,58
862,45,49,106
862,50,54,178
862,55,59,271
862,60,64,351
862,65,69,382
862,70,74,368
862,75,79,343
862,80,84,268
862,85,999,290
882,0,4,0
882,5,9,0
882,10,14,0
882,15,19,0
882,20,24,0
882,25,29,0
882,30,34,0
882,35,39,0
882,40,44,0
882,45,49,0
882,50,54,1
882,55,59,2
882,60,64,5
882,65,69,3
882,70,74,3
882,75,79,3
882,80,84,3
882,85,999,0
887,0,4,0
887,5,9,0
887,10,14,0
887,15,19,0
887,20,24,23
887,25,29,13
887,30,34,41
887,35,39,66
887,40,44,94
887,45,49,114
887,50,54,125
887,55,59,135
887,60,64,129
887,65,69,108
887,70,74,89
887,75,79,64
887,80,84,38
887,85,999,23
894,0,4,0
894,5,9,0
894,10,14,0
894,15,19,0
894,20,24,3
894,25,29,12
894,30,34,13
894,35,39,17
894,40,44,24
894,45,49,40
894,50,54,41
894,55,59,33
894,60,64,32
894,65,69,35
894,70,74,24
894,75,79,18
894,80,84,11
894,85,999,4
900,0,4,0
900,5,9,0
900,10,14,213
900,15,19,655
900,20,24,1947
900,25,29,3872
900,30,34,6742
900,35,39,9556
900,40,44,15092
900,45,49,27548
900,50,54,47909
900,55,59,66427
900,60,64,85928
900,65,69,115371
900,70,74,128040
900,75,79,125119
900,80,84,123377
900,85,999,145847
