"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
508,"rectum","Poisson",18,0.00335474730875987,0.335475,1.32889490576925e-07,0.000364540108324071,0.036454,0.00264024869644469,0.00406924592107505,0.264025,0.406925,"Success"
454,"rectum","Poisson",18,0.00330268740236569,0.330269,9.91876201366825e-08,0.000314940661294604,0.031494,0.00268540370622826,0.00391997109850311,0.26854,0.391997,"Success"
646,"rectum","Poisson",18,0.00322014298964578,0.322014,1.50148905398594e-07,0.000387490522979071,0.038749,0.0024606615646068,0.00397962441468476,0.246066,0.397962,"Success"
818,"rectum","Poisson",18,0.0031240215728269,0.312402,1.4668156362413e-08,0.000121112164386626,0.012111,0.00288664173062912,0.00336140141502469,0.288664,0.33614,"Success"
288,"rectum","Poisson",18,0.00299970886423263,0.299971,4.33373598856402e-08,0.000208176271187761,0.020818,0.00259168337270461,0.00340773435576064,0.259168,0.340773,"Success"
384,"rectum","Poisson",18,0.00290338070483519,0.290338,7.23636681736787e-08,0.000269004959384913,0.0269,0.00237613098444076,0.00343063042522962,0.237613,0.343063,"Success"
68,"rectum","Poisson",18,0.00275945148321059,0.275945,9.94409461142818e-08,0.000315342585316798,0.031534,0.00214138001598967,0.00337752295043151,0.214138,0.337752,"Success"
174,"rectum","Poisson",18,0.0026888321142871,0.268883,9.64107432729226e-07,0.000981889725340492,0.098189,0.000764328252619738,0.00461333597595446,0.076433,0.461334,"Success"
270,"rectum","Poisson",18,0.00267930515016757,0.267931,5.87768547196863e-07,0.000766660646698957,0.076666,0.00117665028263761,0.00418196001769753,0.117665,0.418196,"Success"
132,"rectum","Poisson",18,0.00260778811855954,0.260779,1.19815847222552e-06,0.00109460425370337,0.10946,0.000462363781300934,0.00475321245581815,0.046236,0.475321,"Success"
430,"rectum","Poisson",18,0.00251993657130081,0.251994,3.90232005949117e-07,0.000624685525643997,0.062469,0.00129555294103858,0.00374432020156305,0.129555,0.374432,"Success"
178,"rectum","Poisson",18,0.00244602434507576,0.244602,1.47166254897417e-07,0.000383622542217499,0.038362,0.00169412416232946,0.00319792452782206,0.169412,0.319792,"Success"
72,"rectum","Poisson",18,0.00244542764574323,0.244543,2.83029178656863e-07,0.000532004867136442,0.0532,0.00140269810615581,0.00348815718533066,0.14027,0.348816,"Success"
266,"rectum","Poisson",18,0.0022328219800975,0.223282,3.12465526935027e-07,0.000558986159877887,0.055899,0.00113720910673684,0.00332843485345816,0.113721,0.332843,"Success"
562,"rectum","Poisson",18,0.00217885741850834,0.217886,5.78166800842528e-08,0.00024045099310307,0.024045,0.00170757347202632,0.00265014136499036,0.170757,0.265014,"Success"
624,"rectum","Poisson",18,0.00193571754067102,0.193572,3.14132354257961e-07,0.000560475114753511,0.056048,0.000837186315754138,0.0030342487655879,0.083719,0.303425,"Success"
324,"rectum","Poisson",18,0.00186903416814946,0.186903,8.20368083716638e-08,0.000286420684259471,0.028642,0.0013076496270009,0.00243041870929802,0.130765,0.243042,"Success"
140,"rectum","Poisson",18,0.00186648251304767,0.186648,9.28911406891554e-08,0.000304780479508048,0.030478,0.0012691127732119,0.00246385225288345,0.126911,0.246385,"Success"
24,"rectum","Poisson",18,0.00185235504101561,0.185236,1.3819219419117e-08,0.000117555176062635,0.011756,0.00162194689593285,0.00208276318609838,0.162195,0.208276,"Success"
748,"rectum","Poisson",18,0.00178509090737449,0.178509,3.91834395382399e-07,0.000625966768592709,0.062597,0.000558196040932781,0.0030119857738162,0.05582,0.301199,"Success"
320,"rectum","Poisson",18,0.00172845280780571,0.172845,8.04288297260505e-08,0.00028359977032087,0.02836,0.0011725972579768,0.00228430835763462,0.11726,0.228431,"Success"
148,"rectum","Poisson",18,0.0014191889460925,0.141919,3.7339699395906e-08,0.000193234829665633,0.019323,0.00104044867994786,0.00179792921223714,0.104045,0.179793,"Success"
678,"rectum","Poisson",18,0.000941881112184282,0.094188,9.02269999820079e-07,0.000949878939560236,0.094988,0,0.00280364383372235,0,0.280364,"Success"
226,"rectum","Poisson",18,0.000939925876831278,0.093993,9.75113990595361e-08,0.000312268152490029,0.031227,0.000327880297950821,0.00155197145571173,0.032788,0.155197,"Success"
854,"rectum","Poisson",18,0.000792611303145223,0.079261,1.52324712696258e-08,0.000123419898191604,0.012342,0.00055070830268968,0.00103451430360077,0.055071,0.103451,"Success"
694,"rectum","Poisson",18,0.000367777712190321,0.036778,9.32611433359085e-08,0.00030538687485861,0.030539,0,0.000966335986913197,0,0.096634,"Success"
84,"rectum","Poisson",18,0,0,0,0,0,0,0,0,0,"Success"
