"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
364,"colorectum","Poisson",16,0.0260850064170581,2.608501,1.21000438379369e-07,0.000347851172743989,0.034785,0.0254032181184799,0.0267667947156363,2.540322,2.676679,"Success"
512,"colorectum","Poisson",16,0.0258994430410509,2.589944,5.73920361143993e-06,0.00239566350129561,0.239566,0.0212039425785115,0.0305949435035903,2.120394,3.059494,"Success"
484,"colorectum","Poisson",16,0.0251304178176006,2.513042,7.37882346906913e-08,0.000271639898929983,0.027164,0.0245980036156979,0.0256628320195034,2.4598,2.566283,"Success"
116,"colorectum","Poisson",16,0.0247377997744736,2.47378,8.26595503757256e-07,0.000909172977907536,0.090917,0.0229558207377748,0.0265197788111723,2.295582,2.651978,"Success"
598,"colorectum","Poisson",16,0.024687424248681,2.468742,2.3943899134757e-06,0.00154738163149099,0.154738,0.0216545562509587,0.0277202922464033,2.165456,2.772029,"Success"
242,"colorectum","Poisson",16,0.0237658956697279,2.37659,1.36955248511658e-05,0.00370074652619789,0.370075,0.01651243247838,0.0310193588610757,1.651243,3.101936,"Success"
360,"colorectum","Poisson",16,0.0236290096785306,2.362901,3.26273726878163e-08,0.000180630486595747,0.018063,0.023274973924803,0.0239830454322583,2.327497,2.398305,"Success"
710,"colorectum","Poisson",16,0.0234484207595236,2.344842,1.27756385299237e-07,0.000357430252355948,0.035743,0.022747857464906,0.0241489840541413,2.274786,2.414898,"Success"
8,"colorectum","Poisson",16,0.0222952407200653,2.229524,1.3191105364469e-06,0.00114852537475099,0.114853,0.0200441309855533,0.0245463504545772,2.004413,2.454635,"Success"
340,"colorectum","Poisson",16,0.0216666937552715,2.166669,2.24260102663268e-06,0.00149753164461813,0.149753,0.0187315317318199,0.024601855778723,1.873153,2.460186,"Success"
320,"colorectum","Poisson",16,0.0216259369775381,2.162594,9.79004547900568e-07,0.000989446586683975,0.098945,0.0196866216676375,0.0235652522874387,1.968662,2.356525,"Success"
