"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
426,"lip-oral-cavity","Poisson",18,0.00325591796982284,0.325592,5.7335733373515e-07,0.000757203627655831,0.07572,0.00177179885961741,0.00474003708002827,0.17718,0.474004,"Success"
214,"lip-oral-cavity","Poisson",18,0.00316490427391764,0.31649,1.24721171347719e-07,0.000353158847188795,0.035316,0.0024727129334276,0.00385709561440768,0.247271,0.38571,"Success"
466,"lip-oral-cavity","Poisson",18,0.00315433042020854,0.315433,1.0621101995209e-07,0.000325900322111056,0.03259,0.00251556578887087,0.00379309505154621,0.251557,0.37931,"Success"
887,"lip-oral-cavity","Poisson",18,0.00307277104908211,0.307277,7.80967114696358e-08,0.000279457888544295,0.027946,0.00252503358753529,0.00362050851062893,0.252503,0.362051,"Success"
364,"lip-oral-cavity","Poisson",18,0.00301222476021697,0.301222,1.55663826930965e-08,0.000124765310455657,0.012477,0.00276768475172388,0.00325676476871006,0.276768,0.325676,"Success"
48,"lip-oral-cavity","Poisson",18,0.00300109289282929,0.300109,4.87008388482398e-07,0.000697859863068796,0.069786,0.00163328756121445,0.00436889822444413,0.163329,0.43689,"Success"
729,"lip-oral-cavity","Poisson",18,0.00300036433308598,0.300036,4.40429652699685e-08,0.000209864159088608,0.020986,0.00258903058127231,0.00341169808489965,0.258903,0.34117,"Success"
388,"lip-oral-cavity","Poisson",18,0.00293100041496552,0.2931,5.27501270854306e-07,0.000726292827208355,0.072629,0.00150746647363714,0.0043545343562939,0.150747,0.435453,"Success"
400,"lip-oral-cavity","Poisson",18,0.00291748681704797,0.291749,2.54235452869401e-07,0.00050421766417828,0.050422,0.00192922019525854,0.0039057534388374,0.192922,0.390575,"Success"
90,"lip-oral-cavity","Poisson",18,0.00291518704799131,0.291519,1.09236740051602e-06,0.00104516381515819,0.104516,0.000866665970281268,0.00496370812570136,0.086667,0.496371,"Success"
478,"lip-oral-cavity","Poisson",18,0.00290013747993177,0.290014,3.5681717387309e-07,0.0005973417563448,0.059734,0.00172934763749597,0.00407092732236758,0.172935,0.407093,"Success"
120,"lip-oral-cavity","Poisson",18,0.00289587647097906,0.289588,7.76636739666583e-08,0.000278682030218416,0.027868,0.00234965969175097,0.00344209325020716,0.234966,0.344209,"Success"
562,"lip-oral-cavity","Poisson",18,0.00285379316136327,0.285379,1.38485908343127e-07,0.000372136948371332,0.037214,0.00212440474255546,0.00358318158017108,0.21244,0.358318,"Success"
51,"lip-oral-cavity","Poisson",18,0.00280888621240479,0.280889,1.63007757268027e-07,0.000403742191587685,0.040374,0.00201755151689293,0.00360022090791665,0.201755,0.360022,"Success"
748,"lip-oral-cavity","Poisson",18,0.00275277897074023,0.275278,3.33521931290995e-06,0.00182625828209209,0.182626,0,0.00633224520364073,0,0.633225,"Success"
328,"lip-oral-cavity","Poisson",18,0.00272344774223716,0.272345,1.23124652190063e-06,0.00110961548380537,0.110962,0.00054860139397863,0.00489829409049569,0.05486,0.489829,"Success"
152,"lip-oral-cavity","Poisson",18,0.00269660008019629,0.26966,3.01903781555781e-08,0.000173753786017969,0.017375,0.00235604265960107,0.00303715750079151,0.235604,0.303716,"Success"
762,"lip-oral-cavity","Poisson",18,0.00267701663931101,0.267702,2.03881781738372e-07,0.000451532702844846,0.045153,0.00179201254173511,0.0035620207368869,0.179201,0.356202,"Success"
484,"lip-oral-cavity","Poisson",18,0.0026377490930231,0.263775,8.24536422312076e-09,9.08039879252049e-05,0.00908,0.0024597732766897,0.0028157249093565,0.245977,0.281572,"Success"
422,"lip-oral-cavity","Poisson",18,0.00261849279430102,0.261849,1.31895689768505e-07,0.000363174461889193,0.036317,0.0019066708489982,0.00333031473960384,0.190667,0.333031,"Success"
148,"lip-oral-cavity","Poisson",18,0.00257785774816673,0.257786,1.03201469715035e-07,0.000321249855587571,0.032125,0.00194820803121509,0.00320750746511837,0.194821,0.320751,"Success"
174,"lip-oral-cavity","Poisson",18,0.00247951896706883,0.247952,1.12480710629458e-06,0.00106056923691694,0.106057,0.000400803262711628,0.00455823467142604,0.04008,0.455823,"Success"
686,"lip-oral-cavity","Poisson",18,0.00246879620215903,0.24688,7.83290975074509e-08,0.000279873359767326,0.027987,0.00192024441701507,0.00301734798730299,0.192024,0.301735,"Success"
