"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
729,"colon","Poisson",18,0.00660461941026352,0.660462,1.49945394474298e-07,0.000387227832773289,0.038723,0.00584565285802788,0.00736358596249917,0.584565,0.736359,"Success"
800,"colon","Poisson",18,0.00643455224959266,0.643455,1.17824437351276e-07,0.000343255644310878,0.034326,0.00576177118674334,0.00710733331244198,0.576177,0.710733,"Success"
818,"colon","Poisson",18,0.0061132927818541,0.611329,2.85518405427715e-08,0.000168972898841121,0.016897,0.00578210590012551,0.0064444796635827,0.578211,0.644448,"Success"
728,"colon","Poisson",18,0.00602376008469776,0.602376,6.96594655570866e-07,0.000834622462896168,0.083462,0.00438790005742127,0.00765962011197425,0.43879,0.765962,"Success"
478,"colon","Poisson",18,0.0059006886136027,0.590069,7.31901692835856e-07,0.000855512532249444,0.085551,0.00422388405039379,0.00757749317681161,0.422388,0.757749,"Success"
678,"colon","Poisson",18,0.00584209169490173,0.584209,5.40884837621593e-06,0.00232569309587829,0.232569,0.00128373322698029,0.0104004501628232,0.128373,1.040045,"Success"
762,"colon","Poisson",18,0.00577121375815518,0.577121,5.32418351093373e-07,0.00072967002891264,0.072967,0.00434106050148641,0.00720136701482396,0.434106,0.720137,"Success"
132,"colon","Poisson",18,0.00562273532225611,0.562274,3.80262699440894e-06,0.00195003256239709,0.195003,0.00180067149995782,0.00944479914455439,0.180067,0.94448,"Success"
4,"colon","Poisson",18,0.00544256364568831,0.544256,1.54383577161439e-07,0.000392916756020202,0.039292,0.00467244680388872,0.00621268048748791,0.467245,0.621268,"Success"
586,"colon","Poisson",18,0.00541201730408709,0.541202,1.38948185826869e-08,0.000117876285073321,0.011788,0.00518097978534338,0.0056430548228308,0.518098,0.564305,"Success"
562,"colon","Poisson",18,0.005361798712699,0.53618,2.32279084574805e-07,0.000481953404983101,0.048195,0.00441717003893212,0.00630642738646587,0.441717,0.630643,"Success"
262,"colon","Poisson",18,0.00535272379957156,0.535272,1.61320073970665e-06,0.00127011839594057,0.127012,0.00286329174352804,0.00784215585561508,0.286329,0.784216,"Success"
524,"colon","Poisson",18,0.00504603959458454,0.504604,7.89294461914552e-08,0.000280943848822955,0.028094,0.00449538965089154,0.00559668953827753,0.449539,0.559669,"Success"
548,"colon","Poisson",18,0.00482813830625532,0.482814,6.00946934482903e-06,0.00245142190265752,0.245142,2.33513770465715e-05,0.00963292523546406,0.002335,0.963293,"Success"
356,"colon","Poisson",18,0.00478410576454596,0.478411,1.41001276497123e-09,3.75501366837889e-05,0.003755,0.00471050749664574,0.00485770403244619,0.471051,0.48577,"Success"
566,"colon","Poisson",18,0.0046907675042146,0.469077,1.21319595815727e-08,0.000110145175026293,0.011015,0.00447488296116306,0.00490665204726613,0.447488,0.490665,"Success"
914,"colon","Poisson",18,0.00466554829787956,0.466555,7.14736688211095e-09,8.45421012402161e-05,0.008454,0.00449984577944874,0.00483125081631038,0.449985,0.483125,"Success"
686,"colon","Poisson",18,0.00464376674404848,0.464377,1.55652645362479e-07,0.000394528383468768,0.039453,0.0038704911124497,0.00541704237564727,0.387049,0.541704,"Success"
120,"colon","Poisson",18,0.00453485356941494,0.453485,9.07319257377398e-08,0.000301217406100212,0.030122,0.00394446745345852,0.00512523968537135,0.394447,0.512524,"Success"
108,"colon","Poisson",18,0.00445787219076948,0.445787,3.65672593016465e-07,0.000604708684422892,0.060471,0.00327264316930061,0.00564310121223835,0.327264,0.56431,"Success"
64,"colon","Poisson",18,0.00438897742588964,0.438898,2.16665560479871e-06,0.00147195638685346,0.147196,0.00150394290765685,0.00727401194412243,0.150394,0.727401,"Success"
266,"colon","Poisson",18,0.00434556934929682,0.434557,4.33741123827581e-07,0.000658590254883551,0.065859,0.00305473244972506,0.00563640624886858,0.305473,0.563641,"Success"
795,"colon","Poisson",18,0.00425567497011907,0.425567,3.84783981071911e-07,0.000620309584862197,0.062031,0.00303986818378916,0.00547148175644897,0.303987,0.547148,"Success"
430,"colon","Poisson",18,0.00419518640545773,0.419519,4.92140696260476e-07,0.000701527402358936,0.070153,0.00282019269683421,0.00557018011408124,0.282019,0.557018,"Success"
508,"colon","Poisson",18,0.00419427798958288,0.419428,1.84064409075099e-07,0.000429027282436792,0.042903,0.00335338451600677,0.00503517146315899,0.335338,0.503517,"Success"
72,"colon","Poisson",18,0.00401072343314285,0.401072,6.45981477036475e-07,0.00080372972884949,0.080373,0.00243541316459785,0.00558603370168785,0.243541,0.558603,"Success"
180,"colon","Poisson",18,0.00385228334753557,0.385228,3.15010027181546e-08,0.000177485218308891,0.017749,0.00350441231965015,0.004200154375421,0.350441,0.420015,"Success"
24,"colon","Poisson",18,0.00380399005735157,0.380399,1.35494252386827e-07,0.000368095439236656,0.03681,0.00308252299644772,0.00452545711825541,0.308252,0.452546,"Success"
454,"colon","Poisson",18,0.00375286757255725,0.375287,1.43092942632735e-07,0.000378276278178708,0.037828,0.00301144606732698,0.00449428907778752,0.301145,0.449429,"Success"
450,"colon","Poisson",18,0.00369465395852644,0.369465,1.0594731894568e-07,0.000325495497581272,0.03255,0.00305668278326715,0.00433262513378573,0.305668,0.433263,"Success"
911,"colon","Poisson",18,0.00363157286183627,0.363157,1.48313171525114e-08,0.000121783895292076,0.012178,0.0033928764270638,0.00387026929660874,0.339288,0.387027,"Success"
90,"colon","Poisson",18,0.00358440471647224,0.35844,3.70937699763183e-06,0.00192597429827914,0.192597,0,0.00735931434109935,0,0.735931,"Success"
834,"colon","Poisson",18,0.00356010066352631,0.35601,3.41600874590903e-08,0.000184824477434917,0.018482,0.00319784468775387,0.00392235663929874,0.319784,0.392236,"Success"
50,"colon","Poisson",18,0.00332448432310442,0.332448,1.10727113447967e-08,0.000105226951608401,0.010523,0.00311823949795196,0.00353072914825689,0.311824,0.353073,"Success"
288,"colon","Poisson",18,0.00330820928897511,0.330821,7.43032416457894e-08,0.000272586209566422,0.027259,0.00277394031822492,0.0038424782597253,0.277394,0.384248,"Success"
748,"colon","Poisson",18,0.0032208332381829,0.322083,9.77742349789223e-07,0.000988808550625056,0.098881,0.00128276847895779,0.00515889799740801,0.128277,0.51589,"Success"
178,"colon","Poisson",18,0.0029376751008583,0.293768,3.60315217332089e-07,0.000600262623634096,0.060026,0.00176116035853547,0.00411418984318113,0.176116,0.411419,"Success"
894,"colon","Poisson",18,0.00289893326911769,0.289893,1.46448987508052e-07,0.000382686539491594,0.038269,0.00214886765171416,0.00364899888652121,0.214887,0.3649,"Success"
624,"colon","Poisson",18,0.00281044220271529,0.281044,4.94999853750211e-07,0.000703562260038308,0.070356,0.00143146017304021,0.00418942423239037,0.143146,0.418942,"Success"
646,"colon","Poisson",18,0.0025638631453826,0.256386,1.03886402367195e-07,0.000322314136157872,0.032231,0.00193212743851317,0.00319559885225203,0.193213,0.31956,"Success"
174,"colon","Poisson",18,0.00239906058430661,0.239906,6.89229893664891e-07,0.000830198707337521,0.08302,0.000771871117925066,0.00402625005068815,0.077187,0.402625,"Success"
140,"colon","Poisson",18,0.00229130789060225,0.229131,1.43494258683632e-07,0.000378806360405461,0.037881,0.00154884742420755,0.00303376835699695,0.154885,0.303377,"Success"
226,"colon","Poisson",18,0.00199756487190658,0.199756,1.70199952017591e-07,0.000412552968741702,0.041255,0.00118896105317284,0.00280616869064031,0.118896,0.280617,"Success"
854,"colon","Poisson",18,0.00166470657963807,0.166471,1.31843862868321e-08,0.000114823282860368,0.011482,0.00143965294523175,0.00188976021404439,0.143965,0.188976,"Success"
324,"colon","Poisson",18,0.00138827035745843,0.138827,4.88766824084921e-08,0.000221080714691472,0.022108,0.000954952156663143,0.00182158855825371,0.095495,0.182159,"Success"
148,"colon","Poisson",18,0.000811964721420622,0.081196,1.33325819904382e-08,0.00011546680038192,0.011547,0.000585649792672058,0.00103827965016919,0.058565,0.103828,"Success"
270,"colon","Poisson",18,0.000738345967125391,0.073835,4.890535153526e-08,0.00022114554378341,0.022115,0.000304900701309908,0.00117179123294087,0.03049,0.117179,"Success"
694,"colon","Poisson",18,0.000111709235284752,0.011171,5.4790435954543e-09,7.40205619774283e-05,0.007402,0,0.000256789536760511,0,0.025679,"Success"
