"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
729,"colorectum","Poisson",18,0.0126202906485943,1.262029,2.70329675469025e-07,0.000519932375861539,0.051993,0.0116012231919057,0.0136393581052829,1.160122,1.363936,"Success"
800,"colorectum","Poisson",18,0.0124047217755128,1.240472,2.29798516886525e-07,0.00047937304564037,0.047937,0.0114651506060577,0.013344292944968,1.146515,1.334429,"Success"
768,"colorectum","Poisson",18,0.0121216280446334,1.212163,1.43612022715087e-06,0.00119838233763306,0.119838,0.00977279866287263,0.0144704574263942,0.97728,1.447046,"Success"
762,"colorectum","Poisson",18,0.0118244918791428,1.182449,1.03453442225263e-06,0.001017120652751,0.101712,0.00983093539975085,0.0138180483585348,0.983094,1.381805,"Success"
795,"colorectum","Poisson",18,0.0115536576261038,1.155366,1.03441061377042e-06,0.00101705978869014,0.101706,0.00956022044027111,0.0135470948119364,0.956022,1.354709,"Success"
450,"colorectum","Poisson",18,0.0114315230525327,1.143152,3.56588405997831e-07,0.00059715023737568,0.059715,0.0102611085872764,0.012601937517789,1.026111,1.260194,"Success"
108,"colorectum","Poisson",18,0.011430611641838,1.143061,1.02732989504089e-06,0.00101357283657411,0.101357,0.00944400888215274,0.0134172144015233,0.944401,1.341721,"Success"
834,"colorectum","Poisson",18,0.011295474466587,1.129547,1.37053685061402e-07,0.000370207624261578,0.037021,0.0105698675230343,0.0120210814101397,1.056987,1.202108,"Success"
728,"colorectum","Poisson",18,0.0112179662408799,1.121797,1.23438429188834e-06,0.00111102848383304,0.111103,0.00904035041256716,0.0133955820691927,0.904035,1.339558,"Success"
478,"colorectum","Poisson",18,0.0110647674725784,1.106477,1.35548187638365e-06,0.00116425163791324,0.116425,0.00878283426226845,0.0133467006828883,0.878283,1.33467,"Success"
4,"colorectum","Poisson",18,0.0109240540180202,1.092405,2.89933394928669e-07,0.000538454635906006,0.053845,0.00986868293164438,0.0119794251043959,0.986868,1.197943,"Success"
384,"colorectum","Poisson",18,0.0106095133552941,1.060951,2.42746229890535e-07,0.000492692835233612,0.049269,0.00964383539823627,0.011575191312352,0.964384,1.157519,"Success"
566,"colorectum","Poisson",18,0.010363958713813,1.036396,2.7567954270763e-08,0.000166036002935397,0.016604,0.0100385281480596,0.0106893892795664,1.003853,1.068939,"Success"
818,"colorectum","Poisson",18,0.0101966896299338,1.019669,5.01074832848363e-08,0.000223847008657333,0.022385,0.00975794949296544,0.0106354297669022,0.975795,1.063543,"Success"
548,"colorectum","Poisson",18,0.0099652875217615,0.996529,9.88564376606663e-06,0.00314414436151819,0.314414,0.00380276457318584,0.0161278104703372,0.380276,1.612781,"Success"
180,"colorectum","Poisson",18,0.00979558145040875,0.979558,7.95714323935956e-08,0.000282084087451943,0.028208,0.00924269663900294,0.0103484662618146,0.92427,1.034847,"Success"
586,"colorectum","Poisson",18,0.00973225930975895,0.973226,2.54052301101451e-08,0.000159390181975381,0.015939,0.0094198545530872,0.0100446640664307,0.941985,1.004466,"Success"
686,"colorectum","Poisson",18,0.00948527652576945,0.948528,3.25626755613677e-07,0.000570637148820226,0.057064,0.00836682771408181,0.0106037253374571,0.836683,1.060373,"Success"
914,"colorectum","Poisson",18,0.00947656277964806,0.947656,1.42172516211536e-08,0.000119236117100288,0.011924,0.00924285999013149,0.00971026556916463,0.924286,0.971027,"Success"
356,"colorectum","Poisson",18,0.00945754722454135,0.945755,2.68514733384661e-09,5.1818407287822e-05,0.005182,0.00935598314625721,0.00955911130282548,0.935598,0.955911,"Success"
64,"colorectum","Poisson",18,0.0092630176805564,0.926302,4.40532414839958e-06,0.00209888640674039,0.209889,0.00514920032334525,0.0133768350377676,0.51492,1.337684,"Success"
90,"colorectum","Poisson",18,0.00921683767951331,0.921684,8.03065591309227e-06,0.00283384119404957,0.283384,0.00366250893917616,0.0147711664198505,0.366251,1.477117,"Success"
120,"colorectum","Poisson",18,0.00917468594297455,0.917469,1.97834035505855e-07,0.000444785381398551,0.044479,0.00830290659543339,0.0100464652905157,0.830291,1.004647,"Success"
262,"colorectum","Poisson",18,0.00896708683201863,0.896709,2.33186453781872e-06,0.00152704437978034,0.152704,0.00597407984764916,0.0119600938163881,0.597408,1.196009,"Success"
508,"colorectum","Poisson",18,0.00891839366549422,0.891839,3.72347201866232e-07,0.000610202590838676,0.06102,0.00772239658745042,0.010114390743538,0.77224,1.011439,"Success"
524,"colorectum","Poisson",18,0.00881272947713557,0.881273,1.39461394240584e-07,0.000373445302876584,0.037345,0.00808077668349746,0.00954468227077367,0.808078,0.954468,"Success"
132,"colorectum","Poisson",18,0.00871563248612896,0.871563,5.145690973333e-06,0.00226841155290062,0.226841,0.00426954584244375,0.0131617191298142,0.426955,1.316172,"Success"
562,"colorectum","Poisson",18,0.00852406878659374,0.852407,3.04291035545676e-07,0.000551625811167023,0.055163,0.00744288219670638,0.00960525537648111,0.744288,0.960526,"Success"
454,"colorectum","Poisson",18,0.00832459173102129,0.832459,2.80905798654451e-07,0.000530005470400496,0.053001,0.00728578100903632,0.00936340245300626,0.728578,0.93634,"Success"
894,"colorectum","Poisson",18,0.00827710744389233,0.827711,4.91189984129625e-07,0.000700849473232038,0.070085,0.00690344247635753,0.00965077241142712,0.690344,0.965077,"Success"
911,"colorectum","Poisson",18,0.00816659711683445,0.81666,3.16251871206084e-08,0.000177834718546769,0.017783,0.00781804106848278,0.00851515316518611,0.781804,0.851515,"Success"
72,"colorectum","Poisson",18,0.00775947471016841,0.775947,1.15825134465698e-06,0.00107622086239627,0.107622,0.00565008181987171,0.00986886760046511,0.565008,0.986887,"Success"
288,"colorectum","Poisson",18,0.00756176815151307,0.756177,1.34739724243502e-07,0.000367069100093568,0.036707,0.00684231271532968,0.00828122358769646,0.684231,0.828122,"Success"
266,"colorectum","Poisson",18,0.00753518887581407,0.753519,8.10356469562187e-07,0.00090019801686195,0.09002,0.00577080076276465,0.00929957698886349,0.57708,0.929958,"Success"
50,"colorectum","Poisson",18,0.0074298780716367,0.742988,2.76474924637246e-08,0.000166275351341456,0.016628,0.00710397838300744,0.00775577776026595,0.710398,0.775578,"Success"
430,"colorectum","Poisson",18,0.00716605090347907,0.716605,9.03680824660102e-07,0.000950621283508897,0.095062,0.00530283318780163,0.00902926861915651,0.530283,0.902927,"Success"
678,"colorectum","Poisson",18,0.00678392390183815,0.678392,6.34176698185932e-06,0.00251828651703084,0.251829,0.00184808232845771,0.0117197654752186,0.184808,1.171977,"Success"
178,"colorectum","Poisson",18,0.00640725214400451,0.640725,5.61572232693098e-07,0.000749381233213841,0.074938,0.00493846492690538,0.00787603936110364,0.493846,0.787604,"Success"
646,"colorectum","Poisson",18,0.00612411201043687,0.612411,2.64732752267545e-07,0.000514521867628136,0.051452,0.00511564914988573,0.00713257487098802,0.511565,0.713257,"Success"
24,"colorectum","Poisson",18,0.00591016719103492,0.591017,1.5165352010357e-07,0.000389427169190299,0.038943,0.00514688993942193,0.0066734444426479,0.514689,0.667344,"Success"
748,"colorectum","Poisson",18,0.00565902635325823,0.565903,1.43776981949605e-06,0.00119907039805678,0.119907,0.00330884837306694,0.00800920433344952,0.330885,0.80092,"Success"
174,"colorectum","Poisson",18,0.00508705840899668,0.508706,1.65637331389666e-06,0.00128700167594944,0.1287,0.00256453512413578,0.00760958169385757,0.256454,0.760958,"Success"
624,"colorectum","Poisson",18,0.00493888543279671,0.493889,8.30351044642203e-07,0.000911235998324366,0.091124,0.00315286287608095,0.00672490798951247,0.315286,0.672491,"Success"
140,"colorectum","Poisson",18,0.0045336567068911,0.453366,2.47930034608069e-07,0.000497925732020417,0.049793,0.00355772227213108,0.00550959114165112,0.355772,0.550959,"Success"
324,"colorectum","Poisson",18,0.0038749006443643,0.38749,1.62352802453078e-07,0.000402930269963772,0.040293,0.0030851573152353,0.00466464397349329,0.308516,0.466464,"Success"
270,"colorectum","Poisson",18,0.00341757312801884,0.341757,6.36804584646523e-07,0.000798000366319792,0.0798,0.00185349241003204,0.00498165384600563,0.185349,0.498165,"Success"
226,"colorectum","Poisson",18,0.00333526035835831,0.333526,2.95214718351509e-07,0.000543336652869571,0.054334,0.00227032051873395,0.00440020019798267,0.227032,0.44002,"Success"
854,"colorectum","Poisson",18,0.00320176762965746,0.320177,3.41833413739089e-08,0.000184887374836436,0.018489,0.00283938837497805,0.00356414688433688,0.283939,0.356415,"Success"
148,"colorectum","Poisson",18,0.00270502110642373,0.270502,7.57048037207884e-08,0.000275145059415553,0.027515,0.00216573678996924,0.00324430542287821,0.216574,0.324431,"Success"
694,"colorectum","Poisson",18,0.000513988588042848,0.051399,9.91946338303243e-08,0.000314951796042385,0.031495,0,0.00113129410828592,0,0.113129,"Success"
