"ISOcode","AgeStart","AgeEnd","Ni","Mi"
384,5,"9",2185865,3292
384,10,"14",1932640,2311
384,15,"19",1605630.5,3321
384,20,"24",1352224.5,4304
384,25,"29",1113062.5,4340
384,30,"34",1055395.5,5156
384,35,"39",979599,6288
384,40,"44",839654.5,7128
384,45,"49",661406.5,7567
384,50,"54",480990.5,7632
384,55,"59",351131,7655
384,60,"64",252989,8018
384,65,"69",172185,7820
384,70,"74",107059,6991
384,75,"79",59562,5609
384,80,"84",29023.5,4011
384,85,"89",11090.5,2254
384,90,"94",3423.5,986
384,95,"99",846.5,327
384,100,"null",126,63
388,0,"4",85151.5,370
388,5,"9",92205,35
388,10,"14",105501,41
388,15,"19",118313.5,120
388,20,"24",124955.5,204
388,25,"29",137988.5,253
388,30,"34",128260,279
388,35,"39",118846.5,343
388,40,"44",102928,424
388,45,"49",90631.5,570
388,50,"54",78335,764
388,55,"59",70506,1056
388,60,"64",57702.5,1328
388,65,"69",38466.5,1346
388,70,"74",24472,1331
388,75,"79",17787.5,1509
388,80,"84",8644.5,1135
388,85,"89",3259.5,666
388,90,"94",907.5,270
388,95,"99",121,52
388,100,"null",5,3
392,0,"4",2201019,997
392,5,"9",2599756,176
392,10,"14",2813268.5,243
392,15,"19",2940891.5,818
392,20,"24",3108317,1447
392,25,"29",3083690,1469
392,30,"34",3178011,1832
392,35,"39",3557993.5,2755
392,40,"44",3981353,4580
392,45,"49",4856037.5,8887
392,50,"54",4764053,14377
392,55,"59",4015429,19575
392,60,"64",3764728.5,29956
392,65,"69",3742566,48750
392,70,"74",4405876.5,96276
392,75,"79",3372257.5,118103
392,80,"84",2503865.5,153337
392,85,"89",1445083.5,163803
392,90,"94",551345,111698
392,95,"99",124460.5,41599
392,100,"null",16467,8247
398,0,"4",1085847,2373
398,5,"9",1010024,305
398,10,"14",933595,322
398,15,"19",722456,562
398,20,"24",601095.5,693
398,25,"29",701509.5,1122
398,30,"34",813264.5,1881
398,35,"39",754220.5,2656
398,40,"44",631764.5,3748
398,45,"49",559290.5,4573
398,50,"54",494334.5,5646
398,55,"59",460905.5,7614
398,60,"64",406876,10071
398,65,"69",279177,10431
398,70,"74",164090,9251
398,75,"79",58902,4877
398,80,"84",47595,5993
398,85,"89",17978,3140
398,90,"94",4796,1195
398,95,"99",697,229
398,100,"null",34.5,15
400,0,"4",596581.5,1866
400,5,"9",613068.5,139
400,10,"14",613044.5,119
400,15,"19",539281.5,215
400,20,"24",497480,278
400,25,"29",528327,294
400,30,"34",479560,300
400,35,"39",413234,350
400,40,"44",354454.5,491
400,45,"49",312440,805
400,50,"54",276013.5,1254
400,55,"59",214733,1753
400,60,"64",147027,1995
400,65,"69",98231,2269
400,70,"74",64541.5,2523
400,75,"79",36833,2406
400,80,"84",19341,2157
400,85,"89",6758,1243
400,90,"94",1238,363
400,95,"99",100.5,47
400,100,"null",2.5,2
404,0,"4",3516006,33042
404,5,"9",3427991,3310
404,10,"14",3450061.5,2993
404,15,"19",3069407.5,5366
404,20,"24",2565105,7640
404,25,"29",2154192,8940
404,30,"34",1970234.5,11194
404,35,"39",1713247,13372
404,40,"44",1384821.5,14315
404,45,"49",1095353,14972
404,50,"54",863481,15636
404,55,"59",650975,15463
404,60,"64",450543.5,14891
404,65,"69",283919,12637
404,70,"74",183307,10969
404,75,"79",105930,8685
404,80,"84",52011.5,6324
404,85,"89",27290.5,5058
404,90,"94",11833.5,3168
404,95,"99",3953,1458
404,100,"null",880,426
408,0,"4",880836.5,3497
408,5,"9",856499,732
408,10,"14",832486,560
408,15,"19",863574,1202
408,20,"24",960034,1932
408,25,"29",1013762,2092
408,30,"34",980503,2213
408,35,"39",911581,2306
408,40,"44",828110.5,2658
408,45,"49",915292.5,4026
408,50,"54",1098485.5,7675
408,55,"59",898533.5,8170
408,60,"64",707890,10246
408,65,"69",477958.5,10865
408,70,"74",326523.5,13398
408,75,"79",264284.5,19287
408,80,"84",138216.5,17710
408,85,"89",41374.5,8219
408,90,"94",5965,1761
408,95,"99",506,209
408,100,"null",25,14
410,0,"4",751425.5,453
410,5,"9",1093861.5,72
410,10,"14",1189913,91
410,15,"19",1199311.5,231
410,20,"24",1628578,525
410,25,"29",1939969.5,836
410,30,"34",1797923,1023
410,35,"39",1822261,1473
410,40,"44",2064564,2479
410,45,"49",2062722.5,4294
410,50,"54",2259255.5,7920
410,55,"59",2055562,10013
410,60,"64",2046706,15062
410,65,"69",1493021.5,22922
410,70,"74",1007116.5,24166
410,75,"79",694956,27620
410,80,"84",472491,36912
410,85,"89",200655.5,33230
410,90,"94",52989,17250
410,95,"99",6941.5,4253
410,100,"null",430.5,420
412,0,"4",54571,115
412,5,"9",65132,14
412,10,"14",74306,3
412,15,"19",74690,20
412,20,"24",76997.5,20
412,25,"29",68756.5,33
412,30,"34",68209,46
412,35,"39",61681,63
412,40,"44",55320,72
412,45,"49",52196.5,149
412,50,"54",46936.5,218
412,55,"59",41929.5,367
412,60,"64",35526.5,536
412,65,"69",27355.5,680
412,70,"74",18587,766
412,75,"79",12632,856
412,80,"84",7052.5,763
412,85,"89",2617,438
412,90,"94",549,140
412,95,"99",32,13
412,100,"null",0,0
414,0,"4",137986.5,242
414,5,"9",158468,33
414,10,"14",154421,31
414,15,"19",127467.5,56
414,20,"24",127402,79
414,25,"29",307250,129
414,30,"34",347989,166
414,35,"39",382409.5,232
414,40,"44",347618.5,282
414,45,"49",259663,361
414,50,"54",195453.5,448
414,55,"59",126209.5,447
414,60,"64",64766.5,427
414,65,"69",33320.5,427
414,70,"74",15830.5,464
414,75,"79",8461.5,589
414,80,"84",5164,844
414,85,"89",1778,472
414,90,"94",387,99
414,95,"99",53,8
414,100,"null",1,1
417,0,"4",412247.5,1523
417,5,"9",402064.5,127
417,10,"14",362182,156
417,15,"19",286625,205
417,20,"24",256620.5,249
417,25,"29",275034,316
417,30,"34",276401.5,504
417,35,"39",236439.5,803
417,40,"44",198988.5,1185
417,45,"49",171984.5,1352
417,50,"54",156506.5,1792
417,55,"59",139262.5,2342
417,60,"64",115866.5,3045
417,65,"69",73474,2893
417,70,"74",42291,2371
417,75,"79",15007.5,1580
417,80,"84",12242.5,1870
417,85,"89",5444,1297
417,90,"94",829.5,318
417,95,"99",52,31
417,100,"null",0,0
418,0,"4",408479.5,3763
418,5,"9",400309.5,381
418,10,"14",382112.5,295
418,15,"19",368441,501
418,20,"24",364720,704
418,25,"29",340924.5,667
418,30,"34",317824,697
418,35,"39",277085,779
418,40,"44",225972.5,905
418,45,"49",185015,1139
418,50,"54",152091.5,1460
418,55,"59",125168.5,1901
418,60,"64",97772.5,2309
418,65,"69",68913.5,2532
418,70,"74",42764.5,2483
418,75,"79",23747.5,2198
418,80,"84",11944.5,1764
418,85,"89",4541.5,1048
418,90,"94",1125,408
418,95,"99",173,90
418,100,"null",24,18
422,0,"4",235185,893
422,5,"9",280064.5,58
422,10,"14",286213,50
422,15,"19",267313,99
422,20,"24",243755,129
422,25,"29",187675,95
422,30,"34",160714,90
422,35,"39",170548,127
422,40,"44",159953,189
422,45,"49",147107,323
422,50,"54",152916.5,598
422,55,"59",142873.5,1013
422,60,"64",115929,1376
422,65,"69",92207,1879
422,70,"74",72634,2531
422,75,"79",40532.5,2343
422,80,"84",21601,2191
422,85,"89",10496,1781
422,90,"94",3040.5,815
422,95,"99",331,142
422,100,"null",4.5,4
426,0,"4",136178.5,2236
426,5,"9",139534.5,196
426,10,"14",129797,165
426,15,"19",118136.5,303
426,20,"24",106448.5,483
426,25,"29",101057,676
426,30,"34",100653,945
426,35,"39",83511,1068
426,40,"44",58189.5,952
426,45,"49",38314,789
426,50,"54",28508.5,740
426,55,"59",23185,751
426,60,"64",18975,825
426,65,"69",13206.5,750
426,70,"74",7836,588
426,75,"79",4641.5,470
426,80,"84",2986.5,433
426,85,"89",1399,295
426,90,"94",364,108
426,95,"99",56,22
426,100,"null",4,3
428,0,"4",47334,40
428,5,"9",55771.5,5
428,10,"14",51508,6
428,15,"19",48983.5,32
428,20,"24",43749.5,48
428,25,"29",49220.5,75
428,30,"34",67996.5,150
428,35,"39",70066,220
428,40,"44",61444,350
428,45,"49",62283.5,472
428,50,"54",61546,697
428,55,"59",58868,1028
428,60,"64",59252,1470
428,65,"69",45850,1735
428,70,"74",35235.5,1822
428,75,"79",22156.5,1563
428,80,"84",17941.5,1933
428,85,"89",8061.5,1317
428,90,"94",2821.5,759
428,95,"99",453.5,178
428,100,"null",36,21
430,0,"4",387473.5,6692
430,5,"9",367318,520
430,10,"14",346366,389
430,15,"19",303783,590
430,20,"24",248715.5,720
430,25,"29",198598.5,666
430,30,"34",169891,690
430,35,"39",152013,801
430,40,"44",129747,915
430,45,"49",102528.5,999
430,50,"54",80168.5,1120
430,55,"59",64517,1275
430,60,"64",49097.5,1441
430,65,"69",34758.5,1507
430,70,"74",22413.5,1469
430,75,"79",14158,1421
430,80,"84",6717.5,1021
430,85,"89",2128,479
430,90,"94",398,126
430,95,"99",23.5,10
430,100,"null",0,0
434,0,"4",337222.5,747
434,5,"9",359366,93
434,10,"14",360735.5,99
434,15,"19",337967,290
434,20,"24",296597.5,391
434,25,"29",273735,372
434,30,"34",269591,418
434,35,"39",276794.5,566
434,40,"44",290555.5,875
434,45,"49",259211.5,1230
434,50,"54",208861,1581
434,55,"59",145388,1751
434,60,"64",100348.5,1905
434,65,"69",57501,1707
434,70,"74",44739.5,2089
434,75,"79",28957,2170
434,80,"84",17273,2027
434,85,"89",7188,1314
434,90,"94",1636.5,451
434,95,"99",200,78
434,100,"null",10.5,6
438,0,"4",957.5,1
438,5,"9",1014.5,0
438,10,"14",1024,0
438,15,"19",995.5,0
438,20,"24",1063.5,0
438,25,"29",1201.5,0
438,30,"34",1252,0
438,35,"39",1220,1
438,40,"44",1296,1
438,45,"49",1362,2
438,50,"54",1567,3
438,55,"59",1558.5,6
438,60,"64",1405.5,9
438,65,"69",1134.5,13
438,70,"74",1004,22
438,75,"79",774.5,29
438,80,"84",427,28
438,85,"89",189.5,22
438,90,"94",64,12
438,95,"99",7.5,2
438,100,"null",1,1
440,0,"4",67810.5,53
440,5,"9",76737,12
440,10,"14",72947.5,14
440,15,"19",67527,47
440,20,"24",79057.5,90
440,25,"29",94215,143
440,30,"34",107895.5,240
440,35,"39",102108.5,365
440,40,"44",90051.5,455
440,45,"49",92643.5,711
440,50,"54",97288,1064
440,55,"59",94497,1641
440,60,"64",93043,2438
440,65,"69",65253,2604
440,70,"74",48758,2579
440,75,"79",32197.5,2455
440,80,"84",25375.5,2694
440,85,"89",13329,2286
440,90,"94",4647,1396
440,95,"99",751,334
440,100,"null",62.5,37
442,0,"4",17230,20
442,5,"9",17974,3
442,10,"14",17803,2
442,15,"19",17623.5,7
442,20,"24",19980,10
442,25,"29",25433,15
442,30,"34",26998,13
442,35,"39",25773,10
442,40,"44",25094,16
442,45,"49",23865,42
442,50,"54",24375.5,62
442,55,"59",23560.5,136
442,60,"64",19048,187
442,65,"69",14594,216
442,70,"74",11481,214
442,75,"79",8221,267
442,80,"84",5365,366
442,85,"89",3051.5,368
442,90,"94",1218,248
442,95,"99",188,60
442,100,"null",12,6
446,0,"4",16011.5,11
446,5,"9",19942.5,0
446,10,"14",15419,0
446,15,"19",13697.5,0
446,20,"24",19434.5,4
446,25,"29",25820.5,7
446,30,"34",33561,13
446,35,"39",30995,13
446,40,"44",22704.5,15
446,45,"49",24331,41
446,50,"54",18672,45
446,55,"59",20067.5,93
446,60,"64",21951,185
446,65,"69",18965.5,245
446,70,"74",12591,288
446,75,"79",6220.5,268
446,80,"84",2822,233
446,85,"89",1628.5,239
446,90,"94",777.5,197
446,95,"99",149,59
446,100,"null",6.5,4
450,0,"4",2287445.5,35393
450,5,"9",2007183.5,6125
450,10,"14",1850977,3381
450,15,"19",1643311,4528
450,20,"24",1486156,5924
450,25,"29",1255634,5240
450,30,"34",1007017,4589
450,35,"39",833754.5,4337
450,40,"44",716176.5,4680
450,45,"49",596010,4928
450,50,"54",471358.5,5558
450,55,"59",362626,5649
450,60,"64",287786.5,6727
450,65,"69",213271,7600
450,70,"74",135927.5,7477
450,75,"79",63874,5597
450,80,"84",32632,4544
450,85,"89",12696,2840
450,90,"94",2766,980
450,95,"99",287,145
450,100,"null",13,9
454,0,"4",1519229,14654
454,5,"9",1423950.5,1368
454,10,"14",1364905.5,1130
454,15,"19",1192430,1903
454,20,"24",978902.5,2477
454,25,"29",805196,2575
454,30,"34",659182,2759
454,35,"39",555151.5,3225
454,40,"44",473289,3811
454,45,"49",333756,3712
454,50,"54",221068,3425
454,55,"59",159370.5,3402
454,60,"64",122944.5,3765
454,65,"69",86348.5,3786
454,70,"74",60324.5,3935
454,75,"79",42356.5,4116
454,80,"84",21669.5,3171
454,85,"89",8168.5,1824
454,90,"94",2235,702
454,95,"99",428,181
454,100,"null",70.5,38
458,0,"4",1209979,1932
458,5,"9",1456976.5,296
458,10,"14",1426830,424
458,15,"19",1517346,1384
458,20,"24",1632206,1578
458,25,"29",1701435,1651
458,30,"34",1706291,2534
458,35,"39",1606493,3780
458,40,"44",1365688.5,4938
458,45,"49",1070224,5788
458,50,"54",888903,7409
458,55,"59",769548.5,9698
458,60,"64",652045,11530
458,65,"69",494860.5,13641
458,70,"74",343710.5,13675
458,75,"79",191304.5,12962
458,80,"84",103996.5,9235
458,85,"89",47247,6380
458,90,"94",15324,3152
458,95,"99",3530.5,1047
458,100,"null",539,223
462,0,"4",16629,19
462,5,"9",19737,1
462,10,"14",20733.5,2
462,15,"19",16295,7
462,20,"24",26014.5,9
462,25,"29",46808,17
462,30,"34",49480.5,20
462,35,"39",42424,17
462,40,"44",28510.5,21
462,45,"49",18377.5,23
462,50,"54",13103,24
462,55,"59",9316,35
462,60,"64",7454.5,56
462,65,"69",4570.5,68
462,70,"74",2590.5,73
462,75,"79",2147,111
462,80,"84",1241.5,112
462,85,"89",556.5,89
462,90,"94",167,43
462,95,"99",29,11
462,100,"null",1.5,1
466,0,"4",2061677.5,46164
466,5,"9",1815366.5,4453
466,10,"14",1576325,2508
466,15,"19",1307501.5,3387
466,20,"24",1031848.5,4370
466,25,"29",817379,3494
466,30,"34",690243.5,3268
466,35,"39",595743,3176
466,40,"44",495413.5,3352
466,45,"49",378456.5,3320
466,50,"54",273266,3359
466,55,"59",197343,3473
466,60,"64",147872.5,3917
466,65,"69",110610.5,4465
466,70,"74",75902,5024
466,75,"79",44956.5,5006
466,80,"84",19254.5,3493
466,85,"89",4832.5,1405
466,90,"94",586.5,273
466,95,"99",8,6
466,100,"null",0,0
470,0,"4",11714,15
470,5,"9",12497.5,3
470,10,"14",11934,2
470,15,"19",11497.5,3
470,20,"24",15059,6
470,25,"29",23426.5,6
470,30,"34",27133.5,17
470,35,"39",25108,14
470,40,"44",22393.5,31
470,45,"49",19430,41
470,50,"54",16023.5,43
470,55,"59",15095,84
470,60,"64",15882,127
470,65,"69",14558.5,199
470,70,"74",13543,315
470,75,"79",10214.5,402
470,80,"84",4810.5,356
470,85,"89",2794,327
470,90,"94",861,164
470,95,"99",190.5,59
470,100,"null",24.5,11
474,0,"4",7879,18
474,5,"9",8865.5,0
474,10,"14",10067,0
474,15,"19",10492,5
474,20,"24",8289.5,8
474,25,"29",6617,6
474,30,"34",7509,25
474,35,"39",7265.5,16
474,40,"44",7228,6
474,45,"49",9035,25
474,50,"54",12098.5,61
474,55,"59",13849.5,101
474,60,"64",14050.5,147
474,65,"69",11607,197
474,70,"74",9081,243
474,75,"79",6641.5,283
474,80,"84",4475.5,326
474,85,"89",2623,313
474,90,"94",1042,190
474,95,"99",301,78
474,100,"null",53.5,20
478,0,"4",397488.5,3682
478,5,"9",356532.5,294
478,10,"14",315471,215
478,15,"19",258766,377
478,20,"24",208355.5,409
478,25,"29",174301,329
478,30,"34",144746.5,303
478,35,"39",120341.5,330
478,40,"44",96888,383
478,45,"49",80212.5,495
478,50,"54",67225,661
478,55,"59",53694,844
478,60,"64",42065,1058
478,65,"69",30401,1206
478,70,"74",20111,1258
478,75,"79",12169.5,1197
478,80,"84",6303.5,950
478,85,"89",2398,550
478,90,"94",661,217
478,95,"99",133.5,59
478,100,"null",10,6
480,0,"4",29817,115
480,5,"9",31054,5
480,10,"14",36311,7
480,15,"19",46104.5,32
480,20,"24",48802,71
480,25,"29",54151,96
480,30,"34",55089.5,126
480,35,"39",47833,155
480,40,"44",52202.5,258
480,45,"49",44442.5,304
480,50,"54",40716,408
480,55,"59",43084,602
480,60,"64",37626,815
480,65,"69",29766,973
480,70,"74",20929.5,1002
480,75,"79",11027.5,768
480,80,"84",5956,603
480,85,"89",2820.5,404
480,90,"94",978.5,195
480,95,"99",254,69
480,100,"null",34,13
484,0,"4",5280054.5,15685
484,5,"9",5562640.5,1585
484,10,"14",5717684,2113
484,15,"19",5674896.5,7590
484,20,"24",5505778.5,14033
484,25,"29",5243597,16919
484,30,"34",4920213.5,17217
484,35,"39",4362631,17590
484,40,"44",3874810.5,19401
484,45,"49",3585022,24011
484,50,"54",3246321,29031
484,55,"59",2754355.5,35698
484,60,"64",2211595.5,40544
484,65,"69",1657379,41403
484,70,"74",1182663.5,43788
484,75,"79",792865,44554
484,80,"84",485024.5,41323
484,85,"89",237771.5,30290
484,90,"94",84336,15962
484,95,"99",19653.5,5418
484,100,"null",2428.5,989
492,0,"4",915,1
492,5,"9",844.5,0
492,10,"14",786.5,0
492,15,"19",786.5,0
492,20,"24",898,0
492,25,"29",867.5,0
492,30,"34",860,0
492,35,"39",837,0
492,40,"44",766.5,0
492,45,"49",808,1
492,50,"54",1050,2
492,55,"59",1311,4
492,60,"64",1459.5,7
492,65,"69",1319,12
492,70,"74",1271.5,21
492,75,"79",1233,37
492,80,"84",1117,61
492,85,"89",880,88
492,90,"94",595,101
492,95,"99",339,92
492,100,"null",127,52
496,0,"4",186316,522
496,5,"9",212174.5,54
496,10,"14",174793.5,61
496,15,"19",121166,105
496,20,"24",113459,144
496,25,"29",125066,226
496,30,"34",146557.5,389
496,35,"39",135671,600
496,40,"44",113612,773
496,45,"49",100189,1072
496,50,"54",82358,1207
496,55,"59",67970,1435
496,60,"64",50175,1374
496,65,"69",28392.5,1095
496,70,"74",14689,864
496,75,"79",9685.5,866
496,80,"84",5554.5,742
496,85,"89",2178.5,428
496,90,"94",628.5,183
496,95,"99",102.5,44
496,100,"null",7,5
498,0,"4",95449,266
498,5,"9",116652,23
498,10,"14",100166,32
498,15,"19",84669,65
498,20,"24",72367,83
498,25,"29",88159,136
498,30,"34",114463,265
498,35,"39",121408.5,416
498,40,"44",97760.5,594
498,45,"49",89888.5,909
498,50,"54",81839,1090
498,55,"59",82834.5,1726
498,60,"64",92706.5,2858
498,65,"69",71439.5,3237
498,70,"74",53094,3300
498,75,"79",18005,1964
498,80,"84",12536,2105
498,85,"89",4711,1194
498,90,"94",1258,455
498,95,"99",174,85
498,100,"null",14.5,9
499,0,"4",18655.5,18
499,5,"9",19842.5,8
499,10,"14",20320,6
499,15,"19",19038,16
499,20,"24",19090,16
499,25,"29",19090,10
499,30,"34",18993.5,26
499,35,"39",21422.5,41
499,40,"44",20993,43
499,45,"49",19301,75
499,50,"54",18575,133
499,55,"59",19082.5,224
499,60,"64",18766.5,380
499,65,"69",17014,548
499,70,"74",12033,607
499,75,"79",6174,486
499,80,"84",4635.5,566
499,85,"89",2068.5,372
499,90,"94",548,142
499,95,"99",76,27
499,100,"null",4.5,2
500,0,"4",117,0
500,5,"9",102.5,0
500,10,"14",139.5,0
500,15,"19",126.5,0
500,20,"24",118,0
500,25,"29",144,0
500,30,"34",132.5,0
500,35,"39",147,0
500,40,"44",131.5,0
500,45,"49",138.5,0
500,50,"54",162.5,1
500,55,"59",170.5,2
500,60,"64",153.5,2
500,65,"69",167,5
500,70,"74",129,6
500,75,"79",87,6
500,80,"84",36.5,5
500,85,"89",19.5,4
500,90,"94",5,2
500,95,"99",0,0
500,100,"null",0,0
504,0,"4",1640554,6131
504,5,"9",1690017,563
504,10,"14",1722004,494
504,15,"19",1569945.5,904
504,20,"24",1499850.5,1204
504,25,"29",1473231.5,1150
504,30,"34",1488623.5,1303
504,35,"39",1410681.5,1639
504,40,"44",1273948,2339
504,45,"49",1126038,3689
504,50,"54",983450,5571
504,55,"59",866810.5,8677
504,60,"64",766064,12599
504,65,"69",603196,16356
504,70,"74",376459,16873
504,75,"79",201837,14950
504,80,"84",99238,12298
504,85,"89",36620.5,7409
504,90,"94",8139,2522
504,95,"99",784,345
504,100,"null",26,15
508,0,"4",2788188.5,43817
508,5,"9",2442708,3310
508,10,"14",2137630.5,2354
508,15,"19",1758863,3519
508,20,"24",1516261.5,4766
508,25,"29",1239771,4805
508,30,"34",999196,4864
508,35,"39",777593,4988
508,40,"44",599189.5,5101
508,45,"49",462449.5,5355
508,50,"54",389350,6215
508,55,"59",244850,5332
508,60,"64",157691,5011
508,65,"69",125829,5852
508,70,"74",92364,6537
508,75,"79",55904.5,6193
508,80,"84",26482,4470
508,85,"89",7762.5,1918
508,90,"94",1541,527
508,95,"99",173.5,79
508,100,"null",11,7
512,0,"4",221835,463
512,5,"9",230912.5,55
512,10,"14",179427.5,61
512,15,"19",135221.5,74
512,20,"24",208208.5,92
512,25,"29",360457,174
512,30,"34",428747,244
512,35,"39",393861.5,260
512,40,"44",278198.5,306
512,45,"49",179455.5,307
512,50,"54",118141.5,316
512,55,"59",72404.5,384
512,60,"64",44311,454
512,65,"69",24483.5,469
512,70,"74",16708.5,564
512,75,"79",10412.5,615
512,80,"84",5602.5,554
512,85,"89",2404,383
512,90,"94",745.5,180
512,95,"99",153.5,52
512,100,"null",8.5,6
516,0,"4",204279.5,1661
516,5,"9",180387,166
516,10,"14",154220.5,125
516,15,"19",135489,221
516,20,"24",130713,360
516,25,"29",123881.5,494
516,30,"34",110585,612
516,35,"39",89271,697
516,40,"44",74896,798
516,45,"49",61649,893
516,50,"54",46651.5,914
516,55,"59",34970.5,913
516,60,"64",26044,952
516,65,"69",16747,866
516,70,"74",10719,803
516,75,"79",6339.5,694
516,80,"84",2856.5,465
516,85,"89",964.5,233
516,90,"94",220.5,76
516,95,"99",32,15
516,100,"null",2,2
520,0,"4",752,5
520,5,"9",801,1
520,10,"14",780.5,1
520,15,"19",565,1
520,20,"24",462.5,2
520,25,"29",487.5,2
520,30,"34",515,3
520,35,"39",448.5,3
520,40,"44",371.5,4
520,45,"49",237,3
520,50,"54",192,4
520,55,"59",181.5,5
520,60,"64",100,4
520,65,"69",60.5,3
520,70,"74",36.5,3
520,75,"79",10.5,1
520,80,"84",6,1
520,85,"89",2.5,1
520,90,"94",0,0
520,95,"99",0,0
520,100,"null",0,0
524,0,"4",1443308,8802
524,5,"9",1486032,1118
524,10,"14",1502444,960
524,15,"19",1539905,1796
524,20,"24",1443499,2376
524,25,"29",1240135,2066
524,30,"34",991887.5,1857
524,35,"39",867947.5,2087
524,40,"44",777592.5,2719
524,45,"49",688301,3815
524,50,"54",593923.5,5170
524,55,"59",492581,6969
524,60,"64",431854,9601
524,65,"69",347451.5,12187
524,70,"74",251497.5,14072
524,75,"79",150411,13443
524,80,"84",70065.5,9975
524,85,"89",22010.5,4945
524,90,"94",4031,1423
524,95,"99",368.5,183
524,100,"null",15,10
528,0,"4",453565,387
528,5,"9",463341,27
528,10,"14",490892.5,44
528,15,"19",523089.5,117
528,20,"24",591116,233
528,25,"29",598061,247
528,30,"34",603773.5,302
528,35,"39",560327.5,400
528,40,"44",531977.5,572
528,45,"49",536493.5,930
528,50,"54",646008,1911
528,55,"59",647112,3213
528,60,"64",592016.5,4634
528,65,"69",507349.5,6625
528,70,"74",453396,9862
528,75,"79",347998.5,13404
528,80,"84",202495.5,14543
528,85,"89",101188.5,14469
528,90,"94",33505.5,8666
528,95,"99",5835.5,2485
528,100,"null",470.5,294
531,0,"4",3890.5,9
531,5,"9",5429.5,2
531,10,"14",5387,2
531,15,"19",5579.5,4
531,20,"24",7337.5,7
531,25,"29",8851.5,9
531,30,"34",7312.5,8
531,35,"39",5980,9
531,40,"44",5185,12
531,45,"49",5342,21
531,50,"54",5537,36
531,55,"59",5842.5,66
531,60,"64",5313.5,97
531,65,"69",4229.5,127
531,70,"74",3339,164
531,75,"79",2096.5,167
531,80,"84",1034,136
531,85,"89",372,79
531,90,"94",74,25
531,95,"99",7,4
531,100,"null",0,0
533,0,"4",2770.5,8
533,5,"9",3357,1
533,10,"14",3511,1
533,15,"19",3626.5,2
533,20,"24",3175,3
533,25,"29",2979.5,3
533,30,"34",3230.5,4
533,35,"39",3184,6
533,40,"44",3156.5,7
533,45,"49",3354.5,12
533,50,"54",3657,19
533,55,"59",4022,35
533,60,"64",3670,53
533,65,"69",3026.5,67
533,70,"74",2159,75
533,75,"79",1240,89
533,80,"84",574.5,87
533,85,"89",164,41
533,90,"94",22.5,9
533,95,"99",0.5,1
533,100,"null",0,0
534,0,"4",947,3
534,5,"9",1241.5,0
534,10,"14",1476,0
534,15,"19",1277,1
534,20,"24",962.5,1
534,25,"29",1109.5,1
534,30,"34",1214.5,1
534,35,"39",1404.5,2
534,40,"44",1481.5,3
534,45,"49",1650,5
534,50,"54",1747.5,9
534,55,"59",1841,18
534,60,"64",1460,23
534,65,"69",1138.5,30
534,70,"74",861.5,38
534,75,"79",480.5,34
534,80,"84",192,23
534,85,"89",68.5,13
534,90,"94",13.5,4
534,95,"99",0,0
534,100,"null",0,0
535,0,"4",757.5,2
535,5,"9",754,0
535,10,"14",899,0
535,15,"19",741,0
535,20,"24",689,0
535,25,"29",983,0
535,30,"34",1178.5,1
535,35,"39",1202.5,1
535,40,"44",1081,1
535,45,"49",1078.5,2
535,50,"54",1112.5,5
535,55,"59",1224,9
535,60,"64",1087,13
535,65,"69",739,16
535,70,"74",576.5,21
535,75,"79",381,23
535,80,"84",178.5,18
535,85,"89",73,12
535,90,"94",31,8
535,95,"99",7.5,3
535,100,"null",0,0
540,0,"4",10615.5,30
540,5,"9",10475.5,1
540,10,"14",10652.5,2
540,15,"19",10724.5,8
540,20,"24",10219,16
540,25,"29",9705.5,17
540,30,"34",10569.5,18
540,35,"39",10478.5,21
540,40,"44",9795.5,34
540,45,"49",9649.5,45
540,50,"54",9482,54
540,55,"59",8237,65
540,60,"64",6576.5,79
540,65,"69",5036,84
540,70,"74",4016.5,95
540,75,"79",2853.5,121
540,80,"84",1611.5,152
540,85,"89",684.5,135
540,90,"94",181.5,55
540,95,"99",25.5,11
540,100,"null",1,1
548,0,"4",22636,89
548,5,"9",21403,9
548,10,"14",18583,8
548,15,"19",14874,17
548,20,"24",12244,20
548,25,"29",11997,20
548,30,"34",11221.5,21
548,35,"39",9832,25
548,40,"44",6951.5,25
548,45,"49",7461,44
548,50,"54",6021.5,56
548,55,"59",4718,69
548,60,"64",3530,82
548,65,"69",2626,95
548,70,"74",1847,103
548,75,"79",1124.5,98
548,80,"84",618.5,83
548,85,"89",284.5,59
548,90,"94",125.5,38
548,95,"99",30,13
548,100,"null",2,1
554,0,"4",153456,183
554,5,"9",164494.5,32
554,10,"14",173246,51
554,15,"19",162816.5,156
554,20,"24",168869,201
554,25,"29",185570.5,143
554,30,"34",194481.5,180
554,35,"39",171744.5,188
554,40,"44",156898.5,210
554,45,"49",154878,365
554,50,"54",162950,580
554,55,"59",155932.5,822
554,60,"64",147523,1075
554,65,"69",125175,1495
554,70,"74",107102,2572
554,75,"79",76710,2877
554,80,"84",49113,3308
554,85,"89",24758.5,2970
554,90,"94",10260.5,2082
554,95,"99",2153.5,694
554,100,"null",192,91
558,0,"4",335211.5,1139
558,5,"9",339563,93
558,10,"14",337716.5,100
558,15,"19",324230,235
558,20,"24",313016,429
558,25,"29",302471.5,535
558,30,"34",275702,618
558,35,"39",235090.5,661
