"LocationId","AgeStart","AgeEnd","Value"
566,55,59,4638327.5
566,60,64,3599659.5
566,65,69,2617288
566,70,74,1789748
566,75,79,1053801.5
566,80,84,475156
566,85,999,183757
570,0,4,148
570,5,9,189
570,10,14,178.5
570,15,19,118.5
570,20,24,79.5
570,25,29,96.5
570,30,34,113
570,35,39,113.5
570,40,44,144
570,45,49,131
570,50,54,107
570,55,59,105
570,60,64,121.5
570,65,69,98.5
570,70,74,56
570,75,79,63.5
570,80,84,46.5
570,85,999,11
578,0,4,292486.5
578,5,9,317693.5
578,10,14,322442
578,15,19,319599.5
578,20,24,341061
578,25,29,371067.5
578,30,34,369598.5
578,35,39,354382
578,40,44,348910.5
578,45,49,377348
578,50,54,369031
578,55,59,328779.5
578,60,64,305472
578,65,69,274181
578,70,74,257680
578,75,79,170248
578,80,84,111463.5
578,85,999,116834.5
580,0,4,3229.5
580,5,9,4085.5
580,10,14,3935
580,15,19,2922
580,20,24,3849.5
580,25,29,3595.5
580,30,34,1828
580,35,39,1907.5
580,40,44,2947
580,45,49,4518
580,50,54,5212
580,55,59,4414
580,60,64,3466
580,65,69,2041.5
580,70,74,1102.5
580,75,79,445.5
580,80,84,247
580,85,999,112
583,0,4,11412.5
583,5,9,11709
583,10,14,12067
583,15,19,11843.5
583,20,24,11410.5
583,25,29,9597
583,30,34,7085
583,35,39,6157
583,40,44,5525.5
583,45,49,5200
583,50,54,4970
583,55,59,4603.5
583,60,64,3986
583,65,69,2829.5
583,70,74,1561.5
583,75,79,802
583,80,84,415.5
583,85,999,203.5
584,0,4,5029
584,5,9,5712
584,10,14,4896
584,15,19,3802.5
584,20,24,3245.5
584,25,29,2898
584,30,34,3641.5
584,35,39,3494.5
584,40,44,2910
584,45,49,2466
584,50,54,2099.5
584,55,59,1633
584,60,64,1303.5
584,65,69,887.5
584,70,74,443
584,75,79,149
584,80,84,69
584,85,999,49
585,0,4,1241
585,5,9,1238.5
585,10,14,1240.5
585,15,19,1221.5
585,20,24,1273.5
585,25,29,1157.5
585,30,34,1195.5
585,35,39,1327
585,40,44,1411.5
585,45,49,1441
585,50,54,1430.5
585,55,59,1192.5
585,60,64,971
585,65,69,709
585,70,74,422.5
585,75,79,262
585,80,84,124.5
585,85,999,57
586,0,4,29320501
586,5,9,28497093
586,10,14,26090877.5
586,15,19,24145203.5
586,20,24,21037315
586,25,29,18271176.5
586,30,34,15386967.5
586,35,39,12614847
586,40,44,10235224.5
586,45,49,8724614
586,50,54,7699228
586,55,59,6742212.5
586,60,64,5338251.5
586,65,69,3735094
586,70,74,2661305
586,75,79,1670213
586,80,84,796178.5
586,85,999,326977.5
591,0,4,389805
591,5,9,385637
591,10,14,366301
591,15,19,351331.5
591,20,24,340138
591,25,29,329104.5
591,30,34,318668
591,35,39,297644.5
591,40,44,274338
591,45,49,257984
591,50,54,230842
591,55,59,193018
591,60,64,153024
591,65,69,118656
591,70,74,87716.5
591,75,79,62805
591,80,84,40537
591,85,999,34982
598,0,4,1188561.5
598,5,9,1125083
598,10,14,1050321.5
598,15,19,977494.5
598,20,24,894321
598,25,29,820799
598,30,34,732656
598,35,39,626228
598,40,44,537801.5
598,45,49,450170.5
598,50,54,370198
598,55,59,288911
598,60,64,196918
598,65,69,128512
598,70,74,80905.5
598,75,79,44351.5
598,80,84,20017
598,85,999,9236
600,0,4,679407
600,5,9,631598.5
600,10,14,610429
600,15,19,605550.5
600,20,24,613586
600,25,29,588552
600,30,34,534096
600,35,39,450839
600,40,44,365615.5
600,45,49,323475
600,50,54,296435.5
600,55,59,246316
600,60,64,189574
600,65,69,144192.5
600,70,74,104325
600,75,79,71340
600,80,84,41249
600,85,999,33446
604,0,4,2887524
604,5,9,2983645.5
604,10,14,3004407
604,15,19,2794366.5
604,20,24,2741638.5
604,25,29,2696452
604,30,34,2561500
604,35,39,2313586.5
604,40,44,2114714.5
604,45,49,1907114.5
604,50,54,1607912.5
604,55,59,1373795.5
604,60,64,1159148.5
604,65,69,934982.5
604,70,74,702685
604,75,79,500784.5
604,80,84,329864
604,85,999,210739
608,0,4,11767413
608,5,9,11531089.5
608,10,14,11221251.5
608,15,19,10604260.5
608,20,24,10042077
608,25,29,9299534.5
608,30,34,8165680.5
608,35,39,7340432.5
608,40,44,6580026
608,45,49,5795280.5
608,50,54,4995176
608,55,59,4145503
608,60,64,3293973.5
608,65,69,2390343
608,70,74,1496856
608,75,79,913392
608,80,84,512727.5
608,85,999,285788
616,0,4,1919915.5
616,5,9,1983247.5
616,10,14,1983498
616,15,19,1819155.5
616,20,24,2074773
616,25,29,2554412.5
616,30,34,2965547.5
616,35,39,3218289.5
616,40,44,3022749
616,45,49,2569871.5
616,50,54,2276437
616,55,59,2464023.5
616,60,64,2777190
616,65,69,2446513
616,70,74,1694413.5
616,75,79,1048418.5
616,80,84,874179.5
616,85,999,800966.5
620,0,4,433341
620,5,9,461300.5
620,10,14,507634.5
620,15,19,549025.5
620,20,24,544572.5
620,25,29,547514
620,30,34,571356
620,35,39,679092
620,40,44,792651.5
620,45,49,782556.5
620,50,54,747584.5
620,55,59,734537
620,60,64,672764.5
620,65,69,620517.5
620,70,74,544005
620,75,79,429097
620,80,84,352214
620,85,999,320159.5
624,0,4,293371
624,5,9,275383.5
624,10,14,246951
624,15,19,212691.5
624,20,24,181359
624,25,29,154123.5
624,30,34,139334
624,35,39,120620
624,40,44,95384.5
624,45,49,71688.5
624,50,54,50677
624,55,59,40637
624,60,64,33676.5
624,65,69,24669
624,70,74,14920.5
624,75,79,8308
624,80,84,4333
624,85,999,2329
626,0,4,157525.5
626,5,9,152926
626,10,14,158334
626,15,19,152423
626,20,24,128586
626,25,29,104264
626,30,34,86214
626,35,39,65349.5
626,40,44,53071
626,45,49,50671.5
626,50,54,42302.5
626,55,59,32534.5
626,60,64,26718.5
626,65,69,25911
626,70,74,22063.5
626,75,79,12862.5
626,80,84,5627.5
626,85,999,3053
630,0,4,133508
630,5,9,159597.5
630,10,14,177033.5
630,15,19,197330.5
630,20,24,207184.5
630,25,29,202927
630,30,34,184902
630,35,39,203337
630,40,44,216211
630,45,49,218896.5
630,50,54,229654.5
630,55,59,238357
630,60,64,229897
630,65,69,208166
630,70,74,186194.5
630,75,79,133272.5
630,80,84,85550
630,85,999,80867.5
634,0,4,150853.5
634,5,9,144588.5
634,10,14,114118.5
634,15,19,91396.5
634,20,24,241196.5
634,25,29,435984.5
634,30,34,496872.5
634,35,39,410626.5
634,40,44,279784.5
634,45,49,187377
634,50,54,115081.5
634,55,59,68788.5
634,60,64,37667.5
634,65,69,16500.5
634,70,74,8065.5
634,75,79,4311
634,80,84,2587.5
634,85,999,1434.5
638,0,4,73948
638,5,9,76012
638,10,14,75994.5
638,15,19,76453
638,20,24,64545
638,25,29,57469
638,30,34,55142
638,35,39,56145
638,40,44,59081
638,45,49,63961.5
638,50,54,67897
638,55,59,60413.5
638,60,64,49176
638,65,69,39627.5
638,70,74,27421
638,75,79,20070
638,80,84,14095
638,85,999,11968.5
642,0,4,1047466
642,5,9,1015306
642,10,14,1061507
642,15,19,1029268.5
642,20,24,1025350
642,25,29,1126826.5
642,30,34,1389465
642,35,39,1346624.5
642,40,44,1552440
642,45,49,1508925
642,50,54,1427655
642,55,59,1097268
642,60,64,1316794
642,65,69,1191900.5
642,70,74,857092.5
642,75,79,638667
642,80,84,518050
642,85,999,373605.5
643,0,4,8842882.5
643,5,9,9073492
643,10,14,7822930.5
643,15,19,7049208.5
643,20,24,7125707.5
643,25,29,9905491.5
643,30,34,12696541
643,35,39,11854820
643,40,44,10608774.5
643,45,49,9744244.5
643,50,54,8848688.5
643,55,59,10548794.5
643,60,64,9894910
643,65,69,7990096
643,70,74,4963747
643,75,79,3356370
643,80,84,3307661
643,85,999,2107927
646,0,4,1830569.5
646,5,9,1672299.5
646,10,14,1599961.5
646,15,19,1398780.5
646,20,24,1174056.5
646,25,29,1058447.5
646,30,34,985552.5
646,35,39,826003
646,40,44,562057
646,45,49,428005.5
646,50,54,343278.5
646,55,59,315262.5
646,60,64,248731
646,65,69,169428
646,70,74,98638
646,75,79,63348.5
646,80,84,36342.5
646,85,999,24266
652,0,4,493.5
652,5,9,526
652,10,14,461
652,15,19,402
652,20,24,697.5
652,25,29,990
652,30,34,954.5
652,35,39,886.5
652,40,44,862
652,45,49,983.5
652,50,54,920.5
652,55,59,777
652,60,64,509
652,65,69,345.5
652,70,74,254.5
652,75,79,188.5
652,80,84,142
652,85,999,87
654,0,4,246
654,5,9,257.5
654,10,14,254
654,15,19,223
654,20,24,210.5
654,25,29,271
654,30,34,259
654,35,39,317.5
654,40,44,310
654,45,49,418.5
654,50,54,465.5
654,55,59,489.5
654,60,64,422
654,65,69,422
654,70,74,379.5
654,75,79,254.5
654,80,84,146.5
654,85,999,100
659,0,4,3113
659,5,9,3228
659,10,14,3318
659,15,19,3408
659,20,24,3708
659,25,29,3755
659,30,34,4008.5
659,35,39,3717
659,40,44,3363.5
659,45,49,3186.5
659,50,54,3076
659,55,59,2987.5
659,60,64,2660
659,65,69,1669
659,70,74,946.5
659,75,79,683
659,80,84,440
659,85,999,444
660,0,4,808
660,5,9,1038
660,10,14,995
660,15,19,844
660,20,24,881.5
660,25,29,1119
660,30,34,1476.5
660,35,39,1475
660,40,44,1262.5
660,45,49,1203.5
660,50,54,1115.5
660,55,59,961.5
660,60,64,759
660,65,69,610.5
660,70,74,379.5
660,75,79,229
660,80,84,139
660,85,999,82.5
662,0,4,10584
662,5,9,10799
662,10,14,12380
662,15,19,13847
662,20,24,15782.5
662,25,29,16112
662,30,34,14641.5
662,35,39,13697
662,40,44,12711
662,45,49,12395.5
662,50,54,12021
662,55,59,10239.5
662,60,64,7787.5
662,65,69,5546
662,70,74,4248.5
662,75,79,2868
662,80,84,1709.5
662,85,999,1214
663,0,4,2448.5
663,5,9,2469.5
663,10,14,2990
663,15,19,2067
663,20,24,1571
663,25,29,1866.5
663,30,34,2138.5
663,35,39,2229
663,40,44,2481.5
663,45,49,2763.5
663,50,54,2780.5
663,55,59,2431
663,60,64,1817.5
663,65,69,1378
663,70,74,807
663,75,79,460
663,80,84,228
663,85,999,194.5
666,0,4,281.5
666,5,9,365
666,10,14,376.5
666,15,19,335
666,20,24,194.5
666,25,29,281.5
666,30,34,344.5
666,35,39,371
666,40,44,441.5
666,45,49,566
666,50,54,516.5
666,55,59,451.5
666,60,64,398
666,65,69,302
666,70,74,225
666,75,79,207
666,80,84,148.5
666,85,999,119.5
670,0,4,7611
670,5,9,8226.5
670,10,14,7768
670,15,19,7829.5
670,20,24,8206
670,25,29,7915
670,30,34,7098
670,35,39,7522.5
670,40,44,7188
670,45,49,6582
670,50,54,6513
670,55,59,6353.5
670,60,64,5109.5
670,65,69,3678
670,70,74,2650.5
670,75,79,1913
670,80,84,1457
670,85,999,1302.5
674,0,4,1275.5
674,5,9,1681
674,10,14,1719.5
674,15,19,1743
674,20,24,1676.5
674,25,29,1629
674,30,34,1752.5
674,35,39,2146
674,40,44,2727
674,45,49,3033.5
674,50,54,3153.5
674,55,59,2813
674,60,64,2203
674,65,69,1866
674,70,74,1571
674,75,79,1246
674,80,84,960
674,85,999,981.5
678,0,4,30633.5
678,5,9,29681.5
678,10,14,27949
678,15,19,23036.5
678,20,24,17455.5
678,25,29,14432
678,30,34,13490.5
678,35,39,13419
678,40,44,11137.5
678,45,49,8616.5
678,50,54,6826.5
678,55,59,5719.5
678,60,64,4102
678,65,69,2937
678,70,74,1943
678,75,79,1630.5
678,80,84,1058
678,85,999,531
682,0,4,3196068
682,5,9,3200265
682,10,14,2913756
682,15,19,2751478
682,20,24,2740956
682,25,29,3162578
682,30,34,3120585.5
682,35,39,3586259.5
682,40,44,3645847
682,45,49,2805182
682,50,54,1960388.5
682,55,59,1218883.5
682,60,64,704283
682,65,69,329705.5
682,70,74,191814.5
682,75,79,142866
682,80,84,101915.5
682,85,999,54530.5
686,0,4,2495653
686,5,9,2285167
686,10,14,1992899
686,15,19,1697785
686,20,24,1430666.5
686,25,29,1243498
686,30,34,1078256.5
686,35,39,905433
686,40,44,732704.5
686,45,49,568253.5
686,50,54,443761
686,55,59,348274.5
686,60,64,270825.5
686,65,69,207426
686,70,74,145394
686,75,79,93623
686,80,84,45352
686,85,999,15809.5
688,0,4,350143.5
688,5,9,354820.5
688,10,14,335875.5
688,15,19,386547.5
688,20,24,399155
688,25,29,447419.5
688,30,34,504127.5
688,35,39,526890.5
688,40,44,559703.5
688,45,49,522881
688,50,54,507504.5
688,55,59,500712.5
688,60,64,484992
688,65,69,495470.5
688,70,74,390269.5
688,75,79,285320.5
688,80,84,208686.5
688,85,999,140535.5
690,0,4,8551
690,5,9,8208.5
690,10,14,7583.5
690,15,19,6815.5
690,20,24,7751.5
690,25,29,8378
690,30,34,8292
690,35,39,8256.5
690,40,44,8393
690,45,49,7241
690,50,54,6596.5
690,55,59,6057.5
690,60,64,4523.5
690,65,69,2845.5
690,70,74,1910
690,75,79,1333.5
690,80,84,880
690,85,999,755.5
694,0,4,1162677
694,5,9,1082931
694,10,14,986854.5
694,15,19,886306.5
694,20,24,758497
694,25,29,639195.5
694,30,34,541910.5
694,35,39,451989.5
694,40,44,375206.5
694,45,49,308036
694,50,54,251609
694,55,59,198953.5
694,60,64,149494.5
694,65,69,105787
694,70,74,75248.5
694,75,79,43996
694,80,84,20045
694,85,999,8091
702,0,4,247025
702,5,9,225560.5
702,10,14,243564
702,15,19,289006.5
702,20,24,417397.5
702,25,29,437720
702,30,34,444136.5
702,35,39,467003.5
702,40,44,481256.5
702,45,49,491820
702,50,54,477403.5
702,55,59,488443
702,60,64,440626.5
702,65,69,328423
702,70,74,164882
702,75,79,93482
702,80,84,70336
702,85,999,58319
703,0,4,292985
703,5,9,291459
703,10,14,276596
703,15,19,263740
703,20,24,297184.5
703,25,29,374022
703,30,34,415686.5
703,35,39,439399.5
703,40,44,453896.5
703,45,49,389991.5
703,50,54,349389
703,55,59,357067
703,60,64,362629.5
703,65,69,324592.5
703,70,74,225752.5
703,75,79,157299
703,80,84,99701
703,85,999,82533
704,0,4,7481736.5
704,5,9,7370019
704,10,14,7041759
704,15,19,6930340
704,20,24,7166514.5
704,25,29,8281020
704,30,34,8006907.5
704,35,39,7725996
704,40,44,7153116.5
704,45,49,6271262.5
704,50,54,5285584
704,55,59,4987443.5
704,60,64,4342338.5
704,65,69,3132569
704,70,74,1823502
704,75,79,1201834.5
704,80,84,850325
704,85,999,724448.5
705,0,4,104222.5
705,5,9,112354.5
705,10,14,104292
705,15,19,95888.5
705,20,24,106623.5
705,25,29,118849
705,30,34,140999
705,35,39,155862
705,40,44,159811
705,45,49,148956
705,50,54,153924
705,55,59,150041
705,60,64,145033.5
705,65,69,133065
705,70,74,93454
705,75,79,78711
705,80,84,57793
705,85,999,53022
706,0,4,3038211
706,5,9,2481097.5
706,10,14,2062603
706,15,19,1733467
706,20,24,1434620.5
706,25,29,1068719
706,30,34,926517.5
706,35,39,763435
706,40,44,602721.5
706,45,49,483472.5
706,50,54,394631.5
706,55,59,320388
706,60,64,254635.5
706,65,69,191628
706,70,74,114606
706,75,79,64729
706,80,84,32398.5
706,85,999,13419.5
710,0,4,5754145.5
710,5,9,5657268.5
710,10,14,5285866.5
710,15,19,4512265
710,20,24,4950912.5
710,25,29,5575847
710,30,34,5601315
710,35,39,4514351.5
710,40,44,3036052
710,45,49,3038416.5
710,50,54,3030501
710,55,59,2150885
710,60,64,1523027
710,65,69,1302637.5
710,70,74,957238
710,75,79,590091.5
710,80,84,326508
710,85,999,279727
716,0,4,2281740
716,5,9,2203376
716,10,14,1882282
716,15,19,1759205.5
716,20,24,1416807
716,25,29,1129591.5
716,30,34,1077109
716,35,39,1008525.5
716,40,44,717825.5
716,45,49,503168.5
716,50,54,341029.5
716,55,59,265237
716,60,64,254979
716,65,69,224848.5
716,70,74,137699
716,75,79,81065.5
716,80,84,40179.5
716,85,999,29939
724,0,4,2039747
724,5,9,2343586.5
724,10,14,2520371.5
724,15,19,2366016.5
724,20,24,2320183
724,25,29,2535038
724,30,34,2790023.5
724,35,39,3380798
724,40,44,3969748
724,45,49,3845123.5
724,50,54,3653303
724,55,59,3320822.5
724,60,64,2863242.5
724,65,69,2419015
724,70,74,2206150.5
724,75,79,1695304
724,80,84,1323370.5
724,85,999,1539528.5
728,0,4,1637641
728,5,9,1753233
728,10,14,1454272
728,15,19,1197641
728,20,24,721089.5
728,25,29,570455
728,30,34,515441.5
728,35,39,560085.5
728,40,44,530430
728,45,49,444718
728,50,54,335960.5
728,55,59,253783
728,60,64,186100.5
728,65,69,125270
728,70,74,86624.5
728,75,79,48472
728,80,84,20555.5
728,85,999,5893.5
729,0,4,6817751
729,5,9,5923730.5
729,10,14,5084465
729,15,19,4461444.5
729,20,24,3962289
729,25,29,3511709.5
729,30,34,3093623.5
729,35,39,2565134.5
729,40,44,1882599.5
729,45,49,1430325
729,50,54,1169252.5
729,55,59,1027098
729,60,64,904403.5
729,65,69,669829.5
729,70,74,395291.5
729,75,79,193465
729,80,84,88642
729,85,999,51039
732,0,4,46960.5
732,5,9,46819
732,10,14,42651.5
732,15,19,38818.5
732,20,24,39179
732,25,29,45919
732,30,34,53666
732,35,39,53598.5
732,40,44,43066.5
732,45,49,35875.5
732,50,54,28859.5
732,55,59,22896
732,60,64,18538.5
732,65,69,13214.5
732,70,74,7908.5
732,75,79,4162
732,80,84,1846
732,85,999,897
740,0,4,54028
740,5,9,53823.5
740,10,14,54895.5
740,15,19,54693
740,20,24,50251.5
740,25,29,44974
740,30,34,44286.5
740,35,39,42595.5
740,40,44,36429.5
740,45,49,37211.5
740,50,54,34288
740,55,59,29522
740,60,64,21693.5
740,65,69,15586.5
740,70,74,10454
740,75,79,7611
740,80,84,4437
740,85,999,3520
748,0,4,143332
748,5,9,141930.5
748,10,14,134465
748,15,19,120679
748,20,24,108488.5
748,25,29,110827.5
748,30,34,96876
748,35,39,77162.5
748,40,44,55589
748,45,49,42805.5
748,50,54,36523
748,55,59,30765.5
748,60,64,25196
748,65,69,19914
748,70,74,12657.5
748,75,79,7019.5
748,80,84,3487.5
748,85,999,1894.5
752,0,4,600462.5
752,5,9,620144
752,10,14,601172.5
752,15,19,562227.5
752,20,24,593882
752,25,29,739677
752,30,34,702041
752,35,39,644308.5
752,40,44,633135
752,45,49,663040.5
752,50,54,683315.5
752,55,59,607918.5
752,60,64,566137.5
752,65,69,544661.5
752,70,74,561818.5
752,75,79,414564
752,80,84,267356.5
752,85,999,262059
756,0,4,437935
756,5,9,432932
756,10,14,418800
756,15,19,424051.5
756,20,24,481520
756,25,29,567572
756,30,34,609297.5
756,35,39,612916.5
756,40,44,585979.5
756,45,49,615408.5
756,50,54,666980.5
756,55,59,620360.5
756,60,64,510468
756,65,69,429310.5
756,70,74,399104.5
756,75,79,314483
756,80,84,222675.5
756,85,999,225793.5
760,0,4,1824959
760,5,9,2610430
760,10,14,2839467
760,15,19,2465940
760,20,24,1784801.5
760,25,29,1158056.5
760,30,34,1179975
760,35,39,1212541.5
760,40,44,1150536.5
760,45,49,1009960
760,50,54,824928.5
760,55,59,635932
760,60,64,497466
760,65,69,365181.5
760,70,74,252698
760,75,79,151125.5
760,80,84,83449
760,85,999,50804
762,0,4,1270462.5
762,5,9,1173513
762,10,14,966499.5
762,15,19,881662
762,20,24,846687
762,25,29,829313.5
762,30,34,763192.5
762,35,39,569998.5
762,40,44,450951.5
762,45,49,399568
762,50,54,352784.5
762,55,59,315561
762,60,64,220184.5
762,65,69,134041
762,70,74,67262.5
762,75,79,44375
762,80,84,32234.5
762,85,999,18712
764,0,4,3556748
764,5,9,4001844
764,10,14,4083107
764,15,19,4295658
764,20,24,5012389.5
764,25,29,5051853
764,30,34,5055028.5
764,35,39,5275207.5
764,40,44,5063434
764,45,49,5310436.5
764,50,54,5457805
764,55,59,5238472
764,60,64,4487202
764,65,69,3374608
764,70,74,2339485.5
764,75,79,1595072
764,80,84,1109087
764,85,999,1000325.5
768,0,4,1236813
768,5,9,1126649
768,10,14,992813
768,15,19,856784
768,20,24,729792
768,25,29,639661
768,30,34,558846
768,35,39,482519.5
768,40,44,409389
768,45,49,332685
768,50,54,264657.5
768,55,59,206328
768,60,64,157153
768,65,69,114817
768,70,74,74662
768,75,79,39014.5
768,80,84,15780
768,85,999,4731
772,0,4,159.5
772,5,9,172
772,10,14,200.5
772,15,19,151.5
772,20,24,133
772,25,29,115.5
772,30,34,105
772,35,39,110
772,40,44,106.5
772,45,49,79
772,50,54,116.5
772,55,59,84
772,60,64,57.5
772,65,69,56.5
772,70,74,31.5
772,75,79,37.5
772,80,84,22
772,85,999,14
776,0,4,12567.5
776,5,9,12734
776,10,14,11942.5
776,15,19,11118
776,20,24,8703.5
776,25,29,7365
776,30,34,6444.5
776,35,39,6113.5
776,40,44,5292.5
776,45,49,5192
776,50,54,4729.5
776,55,59,3505
776,60,64,2791.5
776,65,69,2207.5
776,70,74,1736
776,75,79,1223.5
776,80,84,785.5
776,85,999,499
780,0,4,96020
780,5,9,101937.5
780,10,14,100591
780,15,19,98213
780,20,24,100087
780,25,29,113966.5
780,30,34,136963.5
780,35,39,138400.5
780,40,44,113650.5
780,45,49,97914.5
780,50,54,91222.5
780,55,59,97504
780,60,64,79547
780,65,69,62375
780,70,74,41149.5
780,75,79,24781.5
780,80,84,14043.5
780,85,999,11588
784,0,4,485514
784,5,9,498196.5
784,10,14,371527
784,15,19,361993.5
784,20,24,814606.5
784,25,29,1341349.5
784,30,34,1563932.5
784,35,39,1363234.5
784,40,44,962081.5
784,45,49,620624.5
784,50,54,381815
784,55,59,202881.5
784,60,64,108395
784,65,69,51982
784,70,74,28661
784,75,79,18471.5
784,80,84,23960.5
784,85,999,12430.5
788,0,4,1072264.5
788,5,9,1037351.5
788,10,14,895228
788,15,19,811848.5
788,20,24,848750
788,25,29,950859
788,30,34,995398
788,35,39,928072
788,40,44,863980
788,45,49,759334.5
788,50,54,719730.5
788,55,59,643783
788,60,64,518259.5
788,65,69,370160.5
788,70,74,261730
788,75,79,185826.5
788,80,84,112343.5
788,85,999,74394
792,0,4,6923644
792,5,9,6622399.5
792,10,14,6407989.5
792,15,19,6472751
792,20,24,6906030.5
792,25,29,6798189
792,30,34,6746473.5
792,35,39,6473345.5
792,40,44,5987530
792,45,49,5349284
792,50,54,4993830.5
792,55,59,4012318.5
792,60,64,3150411.5
792,65,69,2498937
792,70,74,1788535.5
792,75,79,1205483.5
792,80,84,715281
792,85,999,429250
795,0,4,707671
795,5,9,669913
795,10,14,541876
795,15,19,488677.5
795,20,24,521006.5
795,25,29,561792
795,30,34,529237
795,35,39,419577.5
795,40,44,355559.5
795,45,49,319358.5
795,50,54,289451
795,55,59,270787.5
795,60,64,203783.5
795,65,69,130493
795,70,74,66636.5
795,75,79,40730
795,80,84,28379.5
795,85,999,13490.5
796,0,4,2537
796,5,9,2267
796,10,14,2503
796,15,19,2548
796,20,24,2882
796,25,29,3004.5
796,30,34,3667.5
796,35,39,4056.5
796,40,44,3936.5
796,45,49,3660.5
796,50,54,3144
796,55,59,2702
796,60,64,1963
796,65,69,1534
796,70,74,966.5
796,75,79,715.5
796,80,84,507
796,85,999,485.5
798,0,4,1209
798,5,9,1198.5
798,10,14,1048
798,15,19,945.5
798,20,24,939.5
798,25,29,945
798,30,34,814.5
798,35,39,614.5
798,40,44,500.5
798,45,49,472
798,50,54,578
798,55,59,600
798,60,64,453
798,65,69,284
798,70,74,166.5
798,75,79,99.5
798,80,84,62.5
798,85,999,25.5
800,0,4,7328968
800,5,9,6614420.5
800,10,14,5899400.5
800,15,19,5151082
800,20,24,4348173
800,25,29,3499504
800,30,34,2618559
800,35,39,1903175
800,40,44,1503669.5
800,45,49,1234979
800,50,54,952867.5
800,55,59,687315
800,60,64,500297.5
800,65,69,353221.5
800,70,74,197170.5
800,75,79,92682
800,80,84,43893
800,85,999,19702.5
804,0,4,2002465.5
804,5,9,2496853
804,10,14,2309755
804,15,19,1951675
804,20,24,2264323
804,25,29,2964099.5
804,30,34,3711320.5
804,35,39,3599062.5
804,40,44,3250576.5
804,45,49,3094438
804,50,54,2874156
804,55,59,3242712.5
804,60,64,2968950
804,65,69,2519311
804,70,74,1656010.5
804,75,79,1377919
804,80,84,1208079
804,85,999,719388
807,0,4,111704.5
807,5,9,117495
807,10,14,113815
807,15,19,132046
807,20,24,144544
807,25,29,155059.5
807,30,34,162918
807,35,39,164174.5
807,40,44,153150.5
807,45,49,143333.5
807,50,54,142873.5
807,55,59,140436
807,60,64,131296
807,65,69,112098.5
807,70,74,80680
807,75,79,55318.5
807,80,84,34146.5
807,85,999,19086.5
818,0,4,12781825.5
818,5,9,12178723
818,10,14,10257827.5
818,15,19,9368036.5
818,20,24,8795093.5
818,25,29,8649629.5
818,30,34,8498396
818,35,39,7489063
818,40,44,6286182
818,45,49,5245858.5
818,50,54,4529256
818,55,59,3744617.5
818,60,64,2906506
818,65,69,2064914.5
818,70,74,1445710.5
818,75,79,729210
818,80,84,422125
818,85,999,225696.5
826,0,4,3847036.5
826,5,9,4138184
826,10,14,3950855.5
826,15,19,3666429.5
826,20,24,4147189.5
826,25,29,4514055.5
826,30,34,4491208
826,35,39,4399343
826,40,44,4029140
826,45,49,4404280.5
826,50,54,4649428
826,55,59,4402236
826,60,64,3764718
826,65,69,3375057
826,70,74,3314954.5
826,75,79,2321230
826,80,84,1711642.5
826,85,999,1651671
831,0,4,2980.5
831,5,9,3404
831,10,14,3489
831,15,19,3662
831,20,24,4022.5
831,25,29,4324
831,30,34,4091.5
831,35,39,4120
831,40,44,3971.5
831,45,49,4651.5
831,50,54,4716
831,55,59,4302.5
831,60,64,3531
831,65,69,3112.5
831,70,74,3051
831,75,79,1932.5
831,80,84,1539.5
831,85,999,1463.5
832,0,4,5183.5
832,5,9,5399.5
832,10,14,5376
832,15,19,5662.5
832,20,24,6947.5
832,25,29,7857
832,30,34,7864
832,35,39,8164.5
832,40,44,7712
832,45,49,7861
832,50,54,8485.5
832,55,59,7443
832,60,64,6089
832,65,69,5069.5
832,70,74,4442.5
832,75,79,3030
832,80,84,2339.5
832,85,999,2118.5
833,0,4,3778.5
833,5,9,4524
833,10,14,4630
833,15,19,4429
833,20,24,4471.5
833,25,29,4483
833,30,34,4652
833,35,39,4974.5
833,40,44,5114.5
833,45,49,6220
833,50,54,6610
833,55,59,6457.5
833,60,64,5485.5
833,65,69,5054.5
833,70,74,4903
833,75,79,3469
833,80,84,2376.5
833,85,999,2300
834,0,4,10082256.5
834,5,9,8643595
834,10,14,7705612.5
834,15,19,6467915.5
834,20,24,5209394.5
834,25,29,4307534.5
834,30,34,3828147
834,35,39,3340857.5
834,40,44,2680656
834,45,49,2028166.5
834,50,54,1531288
834,55,59,1198091.5
834,60,64,980737
834,65,69,758562
834,70,74,556164.5
834,75,79,313148
834,80,84,153030
834,85,999,87422.5
840,0,4,19848556
840,5,9,20697075.5
840,10,14,22092167.5
840,15,19,21895122.5
840,20,24,21871808.5
840,25,29,23406927.5
840,30,34,22842151.5
840,35,39,22296952.5
840,40,44,20694555.5
840,45,49,21244258.5
840,50,54,21346434.5
840,55,59,22347500.5
840,60,64,20941063.5
840,65,69,17500871.5
840,70,74,13688595.5
840,75,79,9272809
840,80,84,6118866.5
840,85,999,6213954
850,0,4,6337
850,5,9,6902
850,10,14,6200.5
850,15,19,5128
850,20,24,4890
850,25,29,5304
850,30,34,5253.5
850,35,39,6153
850,40,44,6232
850,45,49,6791
850,50,54,7453
850,55,59,7559
850,60,64,7216.5
850,65,69,6368
850,70,74,5829
850,75,79,3844
850,80,84,1991
850,85,999,1375
854,0,4,3499131
854,5,9,3160593.5
854,10,14,2713724
854,15,19,2239552
