"ISOcode","AgeStart","AgeEnd","Ni","Mi"
454,30,34,1250971.5,6076
454,35,39,1106966,7625
454,40,44,807568,8312
454,45,49,539392,7546
454,50,54,401189,7112
454,55,59,308446,7212
454,60,64,222083,7665
454,65,69,168123.5,7763
454,70,74,151130.5,8962
454,75,79,106349.5,9274
454,80,84,65323,8180
454,85,999,50766,11003
458,0,4,2610488.5,4408
458,5,9,2540423.5,400
458,10,14,2597277.5,338
458,15,19,2745975.5,709
458,20,24,2870528.5,1173
458,25,29,3021620,1586
458,30,34,3003001.5,2305
458,35,39,2673154,3561
458,40,44,2182169,4804
458,45,49,1915025,6957
458,50,54,1726430,10541
458,55,59,1487541.5,15168
458,60,64,1212534,20627
458,65,69,901797.5,25618
458,70,74,608319.5,28264
458,75,79,376829,26234
458,80,84,206056.5,23666
458,85,999,124848.5,26079
462,0,4,38688.5,44
462,5,9,38538.5,1
462,10,14,33120.5,5
462,15,19,31733.5,5
462,20,24,44865.5,10
462,25,29,61603,17
462,30,34,66678,27
462,35,39,51256.5,30
462,40,44,35831.5,31
462,45,49,28039.5,39
462,50,54,22146,52
462,55,59,17809,75
462,60,64,12644,104
462,65,69,7058,104
462,70,74,5185.5,149
462,75,79,4389.5,227
462,80,84,2978,274
462,85,999,1943,376
466,0,4,3819172.5,78489
466,5,9,3259255.5,9099
466,10,14,2752152,4750
466,15,19,2223891.5,6153
466,20,24,1734789,6953
466,25,29,1434991,5996
466,30,34,1235978.5,5716
466,35,39,1050261.5,5826
466,40,44,830961.5,6091
466,45,49,620935,6011
466,50,54,455741.5,6332
466,55,59,348002,6788
466,60,64,279092,8499
466,65,69,221691,10451
466,70,74,156301,12203
466,75,79,94737.5,11793
466,80,84,37475.5,8031
466,85,999,11995.5,4111
470,0,4,23399.5,21
470,5,9,22407.5,0
470,10,14,21151,0
470,15,19,21973.5,0
470,20,24,32619.5,0
470,25,29,45279.5,5
470,30,34,44716,6
470,35,39,40483,12
470,40,44,36433.5,16
470,45,49,30910,28
470,50,54,28065,52
470,55,59,31095.5,92
470,60,64,30291,190
470,65,69,28001,325
470,70,74,28050.5,526
470,75,79,16246,599
470,80,84,12301.5,635
470,85,999,10211,1310
474,0,4,18943.5,42
474,5,9,20313.5,2
474,10,14,23338.5,1
474,15,19,24719,5
474,20,24,22768,5
474,25,29,17367,5
474,30,34,15781.5,8
474,35,39,16410,12
474,40,44,19876.5,23
474,45,49,26869,52
474,50,54,30734,102
474,55,59,31097.5,172
474,60,64,26715.5,257
474,65,69,23047.5,313
474,70,74,18372,392
474,75,79,13936.5,463
474,80,84,11176.5,683
474,85,999,10778.5,1591
478,0,4,670434.5,9209
478,5,9,638058,736
478,10,14,564414.5,503
478,15,19,466471,706
478,20,24,392023.5,741
478,25,29,330680,651
478,30,34,278968.5,655
478,35,39,230373.5,741
478,40,44,190133.5,877
478,45,49,159594.5,1103
478,50,54,130313.5,1421
478,55,59,104779.5,1764
478,60,64,81178.5,2279
478,65,69,58642.5,2656
478,70,74,40103.5,2897
478,75,79,25267.5,2790
478,80,84,13732.5,2309
478,85,999,8679.5,2308
480,0,4,66551,227
480,5,9,73358,11
480,10,14,86941,16
480,15,19,96379.5,57
480,20,24,96033,90
480,25,29,101565.5,124
480,30,34,89499.5,143
480,35,39,98311,219
480,40,44,98419,357
480,45,49,84953,448
480,50,54,92152,638
480,55,59,90389.5,948
480,60,64,75435.5,1219
480,65,69,59833,1506
480,70,74,37858,1565
480,75,79,22762.5,1451
480,80,84,14488.5,1343
480,85,999,11349.5,2166
484,0,4,10327000.5,25899
484,5,9,10920338.5,2637
484,10,14,10947026,3336
484,15,19,10908176.5,9011
484,20,24,10551092.5,15591
484,25,29,10126510.5,19654
484,30,34,9487787.5,23184
484,35,39,8961104.5,28980
484,40,44,8451851,39825
484,45,49,7712040.5,54021
484,50,54,6706354,71555
484,55,59,5594357,91588
484,60,64,4532564,111051
484,65,69,3475817,119890
484,70,74,2472992,125542
484,75,79,1732923.5,120923
484,80,84,1145411,119886
484,85,999,1031964,209145
492,0,4,1672,1
492,5,9,1539.5,0
492,10,14,1397.5,0
492,15,19,1542.5,0
492,20,24,1605,0
492,25,29,1500.5,0
492,30,34,1544.5,0
492,35,39,1616.5,0
492,40,44,1671,0
492,45,49,1871,0
492,50,54,2415,2
492,55,59,2735.5,5
492,60,64,2731.5,10
492,65,69,2377,17
492,70,74,2397.5,32
492,75,79,2257,55
492,80,84,2090,95
492,85,999,4070.5,560
496,0,4,393868.5,1077
496,5,9,365929,51
496,10,14,266436,49
496,15,19,224727,71
496,20,24,236305,135
496,25,29,275926.5,246
496,30,34,290080.5,450
496,35,39,241165,670
496,40,44,217804.5,936
496,45,49,191026,1314
496,50,54,163827.5,1665
496,55,59,139085.5,2054
496,60,64,92971,2468
496,65,69,53297,2084
496,70,74,32778,1834
496,75,79,24937.5,1825
496,80,84,13166,1682
496,85,999,9099,1910
498,0,4,219984,551
498,5,9,203982,43
498,10,14,181635.5,32
498,15,19,165783,58
498,20,24,189391.5,102
498,25,29,241325,175
498,30,34,273393,338
498,35,39,232989.5,562
498,40,44,204991.5,861
498,45,49,187038.5,1340
498,50,54,179964,2019
498,55,59,215472,3543
498,60,64,209201.5,6176
498,65,69,176824.5,7708
498,70,74,90705,7691
498,75,79,66172.5,5639
498,80,84,42915.5,6454
498,85,999,27722.5,6906
499,0,4,37947,11
499,5,9,38628.5,3
499,10,14,38272,4
499,15,19,39835,7
499,20,24,41408,14
499,25,29,41549.5,16
499,30,34,43694.5,23
499,35,39,45672.5,40
499,40,44,43132,65
499,45,49,40427.5,115
499,50,54,40060.5,206
499,55,59,41377,391
499,60,64,40108.5,633
499,65,69,34833,858
499,70,74,22897,1018
499,75,79,17735.5,989
499,80,84,13620.5,1389
499,85,999,9197.5,1776
500,0,4,178.5,0
500,5,9,190,0
500,10,14,283,0
500,15,19,321,0
500,20,24,357.5,0
500,25,29,240,0
500,30,34,259,0
500,35,39,248.5,0
500,40,44,295,0
500,45,49,379.5,0
500,50,54,395.5,0
500,55,59,347,5
500,60,64,280.5,5
500,65,69,294,6
500,70,74,203.5,10
500,75,79,117.5,9
500,80,84,81.5,9
500,85,999,33,6
504,0,4,3361130,11719
504,5,9,3402448,1043
504,10,14,3148024.5,814
504,15,19,2979778,1236
504,20,24,2909576.5,1662
504,25,29,2925449,1803
504,30,34,2846194.5,2183
504,35,39,2675837,2983
504,40,44,2409633.5,4328
504,45,49,2136579.5,6866
504,50,54,1899699,10269
504,55,59,1689600.5,15749
504,60,64,1424849.5,22816
504,65,69,1074560,30342
504,70,74,677857,31949
504,75,79,413744.5,30370
504,80,84,216474,26706
504,85,999,112972.5,26050
508,0,4,5033053.5,79195
508,5,9,4491592,6359
508,10,14,3820457,4412
508,15,19,3318521.5,6687
508,20,24,2802261,8504
508,25,29,2333331,8997
508,30,34,1918733.5,9805
508,35,39,1530212.5,10773
508,40,44,1288346.5,11962
508,45,49,1063408.5,13925
508,50,54,789800.5,14826
508,55,59,620296.5,15111
508,60,64,490398.5,17510
508,65,69,353589.5,19393
508,70,74,224996,19537
508,75,79,127408,16624
508,80,84,56236,11403
508,85,999,22953,7120
512,0,4,443632,933
512,5,9,379477.5,71
512,10,14,285679,55
512,15,19,240042.5,133
512,20,24,350029,205
512,25,29,625143.5,366
512,30,34,679032,508
512,35,39,527186,626
512,40,44,361206,720
512,45,49,241245,832
512,50,54,160514,996
512,55,59,112816.5,1170
512,60,64,75536,1453
512,65,69,48439,1787
512,70,74,33152.5,1931
512,75,79,20734.5,1765
512,80,84,12176,1703
512,85,999,6727,1950
516,0,4,330519,2674
516,5,9,299986.5,279
516,10,14,255826.5,222
516,15,19,237885,458
516,20,24,234100,731
516,25,29,232346.5,1048
516,30,34,178757,1273
516,35,39,141931,1379
516,40,44,124821.5,1618
516,45,49,105881,1850
516,50,54,88091,2059
516,55,59,67592.5,2108
516,60,64,51631.5,2180
516,65,69,39285.5,2267
516,70,74,26717.5,2135
516,75,79,16174,1789
516,80,84,8828.5,1383
516,85,999,6270,1668
520,0,4,1747.5,5
520,5,9,1663,0
520,10,14,1323.5,0
520,15,19,1085,3
520,20,24,1073.5,5
520,25,29,1030,5
520,30,34,1011,5
520,35,39,845.5,5
520,40,44,616.5,5
520,45,49,481,5
520,50,54,441,6
520,55,59,327,8
520,60,64,247,10
520,65,69,133,6
520,70,74,71.5,5
520,75,79,16,2
520,80,84,17,1
520,85,999,2.5,0
524,0,4,2935202,16652
524,5,9,2905658.5,2189
524,10,14,3042154,1807
524,15,19,3218329.5,3300
524,20,24,2966376.5,4494
524,25,29,2453778.5,4261
524,30,34,1982899.5,3973
524,35,39,1737168,4551
524,40,44,1523069,5819
524,45,49,1329985.5,7936
524,50,54,1159981.5,10962
524,55,59,999349.5,14831
524,60,64,856597,20263
524,65,69,703316.5,27056
524,70,74,502262.5,31605
524,75,79,308623,30442
524,80,84,143844.5,23661
524,85,999,63900,18598
528,0,4,865164.5,722
528,5,9,915059.5,45
528,10,14,954312.5,65
528,15,19,1053469,152
528,20,24,1087542,324
528,25,29,1133932,364
528,30,34,1093278.5,498
528,35,39,1041018.5,632
528,40,44,1024678,908
528,45,49,1211858,1451
528,50,54,1280247.5,3132
528,55,59,1241406.5,5298
528,60,64,1106875,8027
528,65,69,994862.5,11413
528,70,74,927670.5,18050
528,75,79,621060.5,23469
528,80,84,429129,27980
528,85,999,381697.5,65473
531,0,4,10273.5,22
531,5,9,11427,5
531,10,14,12696,5
531,15,19,14300.5,7
531,20,24,16334,10
531,25,29,16100,13
531,30,34,12575,10
531,35,39,11535.5,14
531,40,44,11242.5,19
531,45,49,12269.5,36
531,50,54,13092.5,62
531,55,59,13480.5,110
531,60,64,11597.5,160
531,65,69,9611,220
531,70,74,7424.5,295
531,75,79,4880.5,321
531,80,84,2689,300
531,85,999,1577.5,331
533,0,4,5524.5,12
533,5,9,6421,0
533,10,14,6966.5,0
533,15,19,6653.5,4
533,20,24,5660,5
533,25,29,6357,5
533,30,34,6646,5
533,35,39,6818,9
533,40,44,7250,13
533,45,49,7795.5,23
533,50,54,8589.5,40
533,55,59,8819,70
533,60,64,7752.5,111
533,65,69,6118.5,149
533,70,74,4184,179
533,75,79,2620,189
533,80,84,1526.5,193
533,85,999,740.5,185
534,0,4,1054,5
534,5,9,1578,0
534,10,14,3103.5,0
534,15,19,5092.5,2
534,20,24,5091,5
534,25,29,1356,2
534,30,34,93,0
534,35,39,399.5,0
534,40,44,2725.5,3
534,45,49,5276.5,15
534,50,54,5746,33
534,55,59,4771.5,47
534,60,64,3142,55
534,65,69,1882,54
534,70,74,1084.5,52
534,75,79,425.5,39
534,80,84,136.5,19
534,85,999,22.5,6
535,0,4,1424.5,4
535,5,9,1493,0
535,10,14,1501,0
535,15,19,1276,0
535,20,24,1345,0
535,25,29,1871.5,0
535,30,34,1998.5,0
535,35,39,1952.5,0
535,40,44,1773,5
535,45,49,1879,5
535,50,54,2082,9
535,55,59,2144,18
535,60,64,1601.5,25
535,65,69,1204,28
535,70,74,904.5,38
535,75,79,560,41
535,80,84,338.5,39
535,85,999,222,55
540,0,4,21506.5,51
540,5,9,22477,5
540,10,14,21576.5,5
540,15,19,22216,8
540,20,24,19426,13
540,25,29,20676.5,11
540,30,34,21537.5,16
540,35,39,20884,21
540,40,44,19848.5,29
540,45,49,20593.5,50
540,50,54,18261.5,77
540,55,59,15492,111
540,60,64,12222.5,154
540,65,69,9518,192
540,70,74,7804,231
540,75,79,5349,229
540,80,84,3413,232
540,85,999,2572,315
548,0,4,44571,228
548,5,9,41845,22
548,10,14,34831,16
548,15,19,28544,28
548,20,24,26188,32
548,25,29,25708.5,34
548,30,34,22208.5,36
548,35,39,17861.5,40
548,40,44,14640,48
548,45,49,12291,62
548,50,54,10302,80
548,55,59,8013.5,102
548,60,64,6125.5,130
548,65,69,4316.5,153
548,70,74,2774.5,159
548,75,79,1811.5,151
548,80,84,1333,161
548,85,999,1039.5,240
554,0,4,305790,292
554,5,9,329473.5,26
554,10,14,322176,37
554,15,19,315071,125
554,20,24,336591,197
554,25,29,374122,230
554,30,34,350921.5,240
554,35,39,319572,290
554,40,44,302461.5,401
554,45,49,330690,697
554,50,54,319639,1084
554,55,59,318030,1531
554,60,64,277257,2019
554,65,69,239163,2586
554,70,74,199677.5,3559
554,75,79,140130.5,4298
554,80,84,91177,4972
554,85,999,87091.5,11286
558,0,4,700668,2175
558,5,9,686232,132
558,10,14,660103,166
558,15,19,652793.5,391
558,20,24,649260,630
558,25,29,613590.5,797
558,30,34,534143,932
558,35,39,461567.5,1095
558,40,44,398891,1297
558,45,49,333663,1563
558,50,54,265550.5,1878
558,55,59,211031.5,2234
558,60,64,166400.5,2550
558,65,69,129948,3286
558,70,74,84807.5,3206
558,75,79,60772.5,3065
558,80,84,37291,3794
558,85,999,17211,4118
562,0,4,4629893.5,83091
562,5,9,3754728,7493
562,10,14,3099443,4083
562,15,19,2506460.5,5225
562,20,24,1995723.5,6020
562,25,29,1560863.5,5130
562,30,34,1269640,4733
562,35,39,1070391,4809
562,40,44,863185,5292
562,45,49,698123,5702
562,50,54,584276.5,7023
562,55,59,475083,8514
562,60,64,364415,10513
562,65,69,258902.5,12044
562,70,74,165151,12115
562,75,79,97013.5,11928
562,80,84,38595,7978
562,85,999,11505.5,3997
566,0,4,33728118.5,865377
566,5,9,29566275.5,220779
566,10,14,25565566,103504
566,15,19,21507382,105513
566,20,24,17656991,113126
566,25,29,14794006,104572
566,30,34,12650736,98142
566,35,39,11177829,99810
566,40,44,9290093.5,101482
566,45,49,7254306,95941
566,50,54,5755450.5,98670
566,55,59,4638327.5,107440
566,60,64,3599659.5,124297
566,65,69,2617288,138655
566,70,74,1789748,141320
566,75,79,1053801.5,128376
566,80,84,475156,89165
566,85,999,183757,56532
570,0,4,148,1
570,5,9,189,0
570,10,14,178.5,0
570,15,19,118.5,0
570,20,24,79.5,0
570,25,29,96.5,0
570,30,34,113,0
570,35,39,113.5,0
570,40,44,144,0
570,45,49,131,0
570,50,54,107,0
570,55,59,105,0
570,60,64,121.5,2
570,65,69,98.5,5
570,70,74,56,4
570,75,79,63.5,5
570,80,84,46.5,5
570,85,999,11,3
578,0,4,292486.5,132
578,5,9,317693.5,21
578,10,14,322442,31
578,15,19,319599.5,75
578,20,24,341061,109
578,25,29,371067.5,125
578,30,34,369598.5,151
578,35,39,354382,204
578,40,44,348910.5,271
578,45,49,377348,431
578,50,54,369031,735
578,55,59,328779.5,1170
578,60,64,305472,1697
578,65,69,274181,2558
578,70,74,257680,4149
578,75,79,170248,6051
578,80,84,111463.5,6497
578,85,999,116834.5,17465
580,0,4,3229.5,3
580,5,9,4085.5,0
580,10,14,3935,0
580,15,19,2922,0
580,20,24,3849.5,0
580,25,29,3595.5,0
580,30,34,1828,0
580,35,39,1907.5,0
580,40,44,2947,5
580,45,49,4518,10
580,50,54,5212,22
580,55,59,4414,33
580,60,64,3466,45
580,65,69,2041.5,47
580,70,74,1102.5,43
580,75,79,445.5,31
580,80,84,247,25
580,85,999,112,24
583,0,4,11412.5,57
583,5,9,11709,5
583,10,14,12067,5
583,15,19,11843.5,12
583,20,24,11410.5,15
583,25,29,9597,15
583,30,34,7085,14
583,35,39,6157,15
583,40,44,5525.5,18
583,45,49,5200,27
583,50,54,4970,38
583,55,59,4603.5,56
583,60,64,3986,77
583,65,69,2829.5,97
583,70,74,1561.5,92
583,75,79,802,65
583,80,84,415.5,53
583,85,999,203.5,45
584,0,4,5029,24
584,5,9,5712,5
584,10,14,4896,5
584,15,19,3802.5,8
584,20,24,3245.5,10
584,25,29,2898,8
584,30,34,3641.5,12
584,35,39,3494.5,15
584,40,44,2910,20
584,45,49,2466,21
584,50,54,2099.5,25
584,55,59,1633,30
584,60,64,1303.5,34
584,65,69,887.5,39
584,70,74,443,32
584,75,79,149,16
584,80,84,69,9
584,85,999,49,10
585,0,4,1241,4
585,5,9,1238.5,0
585,10,14,1240.5,0
585,15,19,1221.5,2
585,20,24,1273.5,5
585,25,29,1157.5,5
585,30,34,1195.5,5
585,35,39,1327,6
585,40,44,1411.5,10
585,45,49,1441,14
585,50,54,1430.5,19
585,55,59,1192.5,25
585,60,64,971,28
585,65,69,709,30
585,70,74,422.5,26
585,75,79,262,22
585,80,84,124.5,16
585,85,999,57,12
586,0,4,29320501,401444
586,5,9,28497093,22061
586,10,14,26090877.5,16488
586,15,19,24145203.5,24330
586,20,24,21037315,30218
586,25,29,18271176.5,28228
586,30,34,15386967.5,29097
586,35,39,12614847,32753
586,40,44,10235224.5,39042
586,45,49,8724614,51848
586,50,54,7699228,70950
586,55,59,6742212.5,98606
586,60,64,5338251.5,129709
586,65,69,3735094,148653
586,70,74,2661305,158790
586,75,79,1670213,161179
586,80,84,796178.5,126729
586,85,999,326977.5,90279
591,0,4,389805,1324
591,5,9,385637,118
591,10,14,366301,141
591,15,19,351331.5,328
591,20,24,340138,546
591,25,29,329104.5,605
591,30,34,318668,586
591,35,39,297644.5,596
591,40,44,274338,673
591,45,49,257984,889
591,50,54,230842,1202
591,55,59,193018,1565
591,60,64,153024,1947
591,65,69,118656,2350
591,70,74,87716.5,2638
591,75,79,62805,2788
591,80,84,40537,2937
591,85,999,34982,5148
598,0,4,1188561.5,10694
598,5,9,1125083,1102
598,10,14,1050321.5,841
598,15,19,977494.5,1491
598,20,24,894321,1847
598,25,29,820799,1779
598,30,34,732656,1904
598,35,39,626228,2228
598,40,44,537801.5,2748
598,45,49,450170.5,3530
598,50,54,370198,4414
598,55,59,288911,5408
598,60,64,196918,6060
598,65,69,128512,5998
598,70,74,80905.5,5749
598,75,79,44351.5,4811
598,80,84,20017,3315
598,85,999,9236,2541
600,0,4,679407,2543
600,5,9,631598.5,116
600,10,14,610429,191
600,15,19,605550.5,636
600,20,24,613586,836
600,25,29,588552,784
600,30,34,534096,898
600,35,39,450839,1181
600,40,44,365615.5,1468
600,45,49,323475,1956
600,50,54,296435.5,2927
600,55,59,246316,3864
600,60,64,189574,4456
600,65,69,144192.5,4953
600,70,74,104325,5597
600,75,79,71340,5793
600,80,84,41249,5313
600,85,999,33446,7727
604,0,4,2887524,7339
604,5,9,2983645.5,939
604,10,14,3004407,1206
604,15,19,2794366.5,2227
604,20,24,2741638.5,3171
604,25,29,2696452,3688
604,30,34,2561500,4484
604,35,39,2313586.5,5779
604,40,44,2114714.5,7963
604,45,49,1907114.5,11181
604,50,54,1607912.5,14381
604,55,59,1373795.5,18511
604,60,64,1159148.5,23062
604,65,69,934982.5,25609
604,70,74,702685,28557
604,75,79,500784.5,29266
604,80,84,329864,35472
604,85,999,210739,46217
608,0,4,11767413,62878
608,5,9,11531089.5,5190
608,10,14,11221251.5,4315
608,15,19,10604260.5,8360
608,20,24,10042077,11294
608,25,29,9299534.5,12064
608,30,34,8165680.5,13422
608,35,39,7340432.5,16459
608,40,44,6580026,22938
608,45,49,5795280.5,31587
608,50,54,4995176,44005
608,55,59,4145503,58115
608,60,64,3293973.5,75849
608,65,69,2390343,94547
608,70,74,1496856,96750
608,75,79,913392,90702
608,80,84,512727.5,87320
608,85,999,285788,97090
616,0,4,1919915.5,1479
616,5,9,1983247.5,164
616,10,14,1983498,170
616,15,19,1819155.5,502
616,20,24,2074773,892
616,25,29,2554412.5,1372
616,30,34,2965547.5,2273
616,35,39,3218289.5,4310
616,40,44,3022749,6590
616,45,49,2569871.5,9957
616,50,54,2276437,12685
616,55,59,2464023.5,18908
616,60,64,2777190,36833
616,65,69,2446513,61408
616,70,74,1694413.5,75497
616,75,79,1048418.5,54204
616,80,84,874179.5,66527
616,85,999,800966.5,148770
620,0,4,433341,275
620,5,9,461300.5,30
620,10,14,507634.5,45
620,15,19,549025.5,92
620,20,24,544572.5,172
620,25,29,547514,193
620,30,34,571356,320
620,35,39,679092,477
620,40,44,792651.5,918
620,45,49,782556.5,1757
620,50,54,747584.5,2716
620,55,59,734537,4104
620,60,64,672764.5,5911
620,65,69,620517.5,7879
620,70,74,544005,11138
620,75,79,429097,14660
620,80,84,352214,20774
620,85,999,320159.5,52089
624,0,4,293371,4725
624,5,9,275383.5,502
624,10,14,246951,334
624,15,19,212691.5,452
624,20,24,181359,562
624,25,29,154123.5,600
624,30,34,139334,668
624,35,39,120620,797
624,40,44,95384.5,856
624,45,49,71688.5,883
624,50,54,50677,865
624,55,59,40637,896
624,60,64,33676.5,1107
624,65,69,24669,1254
624,70,74,14920.5,1184
624,75,79,8308,943
624,80,84,4333,712
624,85,999,2329,628
626,0,4,157525.5,1354
626,5,9,152926,122
626,10,14,158334,97
626,15,19,152423,158
626,20,24,128586,191
626,25,29,104264,171
626,30,34,86214,167
626,35,39,65349.5,175
626,40,44,53071,195
626,45,49,50671.5,283
626,50,54,42302.5,398
626,55,59,32534.5,490
626,60,64,26718.5,611
626,65,69,25911,887
626,70,74,22063.5,1278
626,75,79,12862.5,1298
626,80,84,5627.5,909
626,85,999,3053,782
630,0,4,133508,199
630,5,9,159597.5,12
630,10,14,177033.5,13
630,15,19,197330.5,74
630,20,24,207184.5,230
630,25,29,202927,245
630,30,34,184902,260
630,35,39,203337,298
630,40,44,216211,434
630,45,49,218896.5,620
630,50,54,229654.5,1069
630,55,59,238357,1666
630,60,64,229897,2366
630,65,69,208166,3141
630,70,74,186194.5,4045
630,75,79,133272.5,4917
630,80,84,85550,4727
630,85,999,80867.5,8601
634,0,4,150853.5,151
634,5,9,144588.5,11
634,10,14,114118.5,10
634,15,19,91396.5,11
634,20,24,241196.5,29
634,25,29,435984.5,75
634,30,34,496872.5,128
634,35,39,410626.5,183
634,40,44,279784.5,235
634,45,49,187377,298
634,50,54,115081.5,353
634,55,59,68788.5,372
634,60,64,37667.5,387
634,65,69,16500.5,323
634,70,74,8065.5,245
634,75,79,4311,202
634,80,84,2587.5,232
634,85,999,1434.5,297
638,0,4,73948,105
638,5,9,76012,9
638,10,14,75994.5,5
638,15,19,76453,12
638,20,24,64545,19
638,25,29,57469,35
638,30,34,55142,58
638,35,39,56145,56
638,40,44,59081,86
638,45,49,63961.5,130
638,50,54,67897,205
638,55,59,60413.5,328
638,60,64,49176,420
638,65,69,39627.5,512
638,70,74,27421,546
638,75,79,20070,634
638,80,84,14095,828
638,85,999,11968.5,1650
642,0,4,1047466,1314
642,5,9,1015306,110
642,10,14,1061507,110
642,15,19,1029268.5,201
642,20,24,1025350,376
642,25,29,1126826.5,254
642,30,34,1389465,1039
642,35,39,1346624.5,1586
642,40,44,1552440,2821
642,45,49,1508925,5527
642,50,54,1427655,12122
642,55,59,1097268,10984
642,60,64,1316794,22279
642,65,69,1191900.5,37745
642,70,74,857092.5,45290
642,75,79,638667,41361
642,80,84,518050,51372
642,85,999,373605.5,79738
643,0,4,8842882.5,7070
643,5,9,9073492,1489
643,10,14,7822930.5,1798
643,15,19,7049208.5,4873
643,20,24,7125707.5,8099
643,25,29,9905491.5,15162
643,30,34,12696541,37894
643,35,39,11854820,60440
643,40,44,10608774.5,74882
643,45,49,9744244.5,85156
643,50,54,8848688.5,102286
643,55,59,10548794.5,157282
643,60,64,9894910,246575
643,65,69,7990096,285389
643,70,74,4963747,292685
643,75,79,3356370,205339
643,80,84,3307661,412765
643,85,999,2107927,459353
646,0,4,1830569.5,15468
646,5,9,1672299.5,1393
646,10,14,1599961.5,1077
646,15,19,1398780.5,1691
646,20,24,1174056.5,2072
646,25,29,1058447.5,2308
646,30,34,985552.5,2797
646,35,39,826003,3490
646,40,44,562057,3515
646,45,49,428005.5,3600
646,50,54,343278.5,4169
646,55,59,315262.5,5281
646,60,64,248731,6855
646,65,69,169428,7280
646,70,74,98638,6670
646,75,79,63348.5,5797
646,80,84,36342.5,5253
646,85,999,24266,5860
652,0,4,493.5,1
652,5,9,526,0
652,10,14,461,0
652,15,19,402,0
652,20,24,697.5,0
652,25,29,990,0
652,30,34,954.5,0
652,35,39,886.5,0
652,40,44,862,0
652,45,49,983.5,0
652,50,54,920.5,3
652,55,59,777,5
652,60,64,509,5
652,65,69,345.5,5
652,70,74,254.5,5
652,75,79,188.5,8
652,80,84,142,10
652,85,999,87,13
654,0,4,246,0
654,5,9,257.5,0
654,10,14,254,0
654,15,19,223,0
654,20,24,210.5,0
654,25,29,271,0
654,30,34,259,0
654,35,39,317.5,0
654,40,44,310,0
654,45,49,418.5,0
654,50,54,465.5,0
654,55,59,489.5,4
654,60,64,422,5
654,65,69,422,7
654,70,74,379.5,14
654,75,79,254.5,18
654,80,84,146.5,15
654,85,999,100,19
659,0,4,3113,5
659,5,9,3228,0
659,10,14,3318,0
659,15,19,3408,3
659,20,24,3708,5
659,25,29,3755,5
659,30,34,4008.5,7
659,35,39,3717,10
659,40,44,3363.5,12
659,45,49,3186.5,17
659,50,54,3076,25
659,55,59,2987.5,37
659,60,64,2660,53
659,65,69,1669,58
659,70,74,946.5,47
659,75,79,683,51
659,80,84,440,49
659,85,999,444,95
660,0,4,808,1
660,5,9,1038,0
660,10,14,995,0
660,15,19,844,0
660,20,24,881.5,0
660,25,29,1119,0
660,30,34,1476.5,0
660,35,39,1475,0
660,40,44,1262.5,2
660,45,49,1203.5,5
660,50,54,1115.5,5
660,55,59,961.5,8
660,60,64,759,10
660,65,69,610.5,14
660,70,74,379.5,15
660,75,79,229,14
660,80,84,139,15
660,85,999,82.5,16
662,0,4,10584,29
662,5,9,10799,5
662,10,14,12380,5
662,15,19,13847,11
662,20,24,15782.5,16
662,25,29,16112,20
662,30,34,14641.5,23
662,35,39,13697,31
662,40,44,12711,42
662,45,49,12395.5,65
662,50,54,12021,97
662,55,59,10239.5,136
662,60,64,7787.5,167
662,65,69,5546,187
662,70,74,4248.5,221
662,75,79,2868,249
662,80,84,1709.5,235
662,85,999,1214,312
663,0,4,2448.5,4
663,5,9,2469.5,0
663,10,14,2990,0
663,15,19,2067,0
663,20,24,1571,0
663,25,29,1866.5,0
663,30,34,2138.5,0
663,35,39,2229,0
663,40,44,2481.5,1
663,45,49,2763.5,5
663,50,54,2780.5,7
663,55,59,2431,12
663,60,64,1817.5,15
663,65,69,1378,18
663,70,74,807,22
663,75,79,460,20
663,80,84,228,18
663,85,999,194.5,30
666,0,4,281.5,0
666,5,9,365,0
666,10,14,376.5,0
666,15,19,335,0
666,20,24,194.5,0
666,25,29,281.5,0
666,30,34,344.5,0
666,35,39,371,0
666,40,44,441.5,0
666,45,49,566,0
666,50,54,516.5,0
666,55,59,451.5,5
666,60,64,398,5
666,65,69,302,5
666,70,74,225,8
666,75,79,207,10
666,80,84,148.5,12
666,85,999,119.5,24
670,0,4,7611,20
670,5,9,8226.5,0
670,10,14,7768,0
670,15,19,7829.5,5
670,20,24,8206,5
670,25,29,7915,10
670,30,34,7098,12
670,35,39,7522.5,19
670,40,44,7188,35
670,45,49,6582,49
670,50,54,6513,68
670,55,59,6353.5,104
670,60,64,5109.5,146
670,65,69,3678,148
670,70,74,2650.5,152
670,75,79,1913,155
670,80,84,1457,175
670,85,999,1302.5,298
674,0,4,1275.5,1
674,5,9,1681,0
674,10,14,1719.5,0
674,15,19,1743,0
674,20,24,1676.5,0
674,25,29,1629,0
674,30,34,1752.5,0
674,35,39,2146,0
674,40,44,2727,1
674,45,49,3033.5,5
674,50,54,3153.5,10
674,55,59,2813,16
674,60,64,2203,21
674,65,69,1866,27
674,70,74,1571,40
674,75,79,1246,50
674,80,84,960,64
674,85,999,981.5,157
678,0,4,30633.5,92
678,5,9,29681.5,16
678,10,14,27949,16
678,15,19,23036.5,35
678,20,24,17455.5,39
678,25,29,14432,35
678,30,34,13490.5,37
678,35,39,13419,51
678,40,44,11137.5,64
678,45,49,8616.5,74
678,50,54,6826.5,88
678,55,59,5719.5,105
678,60,64,4102,120
678,65,69,2937,127
678,70,74,1943,122
