"LocationId","AgeStart","AgeEnd","Value"
352,35,39,12
352,40,44,21
352,45,49,33
352,50,54,45
352,55,59,86
352,60,64,126
352,65,69,177
352,70,74,252
352,75,79,326
352,80,84,380
352,85,999,1010
356,0,4,724163
356,5,9,68301
356,10,14,61048
356,15,19,125348
356,20,24,166667
356,25,29,200310
356,30,34,251239
356,35,39,337624
356,40,44,420534
356,45,49,552946
356,50,54,801560
356,55,59,1084853
356,60,64,1317940
356,65,69,1565190
356,70,74,1586034
356,75,79,1402940
356,80,84,1257029
356,85,999,1375891
360,0,4,100731
360,5,9,11801
360,10,14,11196
360,15,19,25618
360,20,24,33544
360,25,29,34665
360,30,34,41363
360,35,39,59006
360,40,44,84322
360,45,49,122470
360,50,54,173385
360,55,59,230193
360,60,64,285222
360,65,69,315116
360,70,74,326196
360,75,79,341540
360,80,84,302286
360,85,999,256534
364,0,4,15715
364,5,9,3043
364,10,14,2749
364,15,19,5518
364,20,24,6196
364,25,29,7579
364,30,34,10536
364,35,39,13240
364,40,44,14833
364,45,49,18218
364,50,54,23185
364,55,59,34102
364,60,64,47581
364,65,69,64955
364,70,74,73599
364,75,79,69912
364,80,84,71472
364,85,999,83334
368,0,4,29199
368,5,9,2731
368,10,14,1979
368,15,19,3261
368,20,24,4314
368,25,29,4160
368,30,34,4116
368,35,39,4757
368,40,44,6287
368,45,49,9098
368,50,54,11945
368,55,59,14531
368,60,64,14059
368,65,69,21274
368,70,74,21831
368,75,79,21513
368,80,84,17753
368,85,999,14291
372,0,4,169
372,5,9,17
372,10,14,22
372,15,19,70
372,20,24,90
372,25,29,108
372,30,34,142
372,35,39,254
372,40,44,404
372,45,49,542
372,50,54,783
372,55,59,1118
372,60,64,1659
372,65,69,2326
372,70,74,3588
372,75,79,4923
372,80,84,5546
372,85,999,13387
376,0,4,654
376,5,9,51
376,10,14,44
376,15,19,110
376,20,24,148
376,25,29,157
376,30,34,207
376,35,39,302
376,40,44,447
376,45,49,737
376,50,54,1052
376,55,59,1659
376,60,64,2696
376,65,69,4163
376,70,74,5768
376,75,79,5718
376,80,84,7768
376,85,999,18167
380,0,4,1132
380,5,9,134
380,10,14,165
380,15,19,568
380,20,24,817
380,25,29,1051
380,30,34,1347
380,35,39,1901
380,40,44,3477
380,45,49,6599
380,50,54,11445
380,55,59,18931
380,60,64,26779
380,65,69,36195
380,70,74,59704
380,75,79,78528
380,80,84,121333
380,85,999,310263
384,0,4,69749
384,5,9,5852
384,10,14,4287
384,15,19,6410
384,20,24,8439
384,25,29,9000
384,30,34,9689
384,35,39,11392
384,40,44,13470
384,45,49,13865
384,50,54,14078
384,55,59,13619
384,60,64,13923
384,65,69,14318
384,70,74,12334
384,75,79,10289
384,80,84,8182
384,85,999,8554
388,0,4,444
388,5,9,44
388,10,14,52
388,15,19,145
388,20,24,246
388,25,29,330
388,30,34,406
388,35,39,557
388,40,44,720
388,45,49,1026
388,50,54,1523
388,55,59,2038
388,60,64,2640
388,65,69,2746
388,70,74,2948
388,75,79,3432
388,80,84,2703
388,85,999,2901
392,0,4,2006
392,5,9,355
392,10,14,407
392,15,19,888
392,20,24,1632
392,25,29,1711
392,30,34,2407
392,35,39,3704
392,40,44,6373
392,45,49,12515
392,50,54,18430
392,55,59,25800
392,60,64,38257
392,65,69,66859
392,70,74,135250
392,75,79,166231
392,80,84,240562
392,85,999,851144
398,0,4,4102
398,5,9,311
398,10,14,425
398,15,19,674
398,20,24,1008
398,25,29,1644
398,30,34,2729
398,35,39,3864
398,40,44,5398
398,45,49,7746
398,50,54,10588
398,55,59,14894
398,60,64,23454
398,65,69,25937
398,70,74,33196
398,75,79,15423
398,80,84,26517
398,85,999,18582
400,0,4,3504
400,5,9,294
400,10,14,252
400,15,19,428
400,20,24,562
400,25,29,609
400,30,34,651
400,35,39,803
400,40,44,1119
400,45,49,1748
400,50,54,2530
400,55,59,3306
400,60,64,3877
400,65,69,4469
400,70,74,4774
400,75,79,4890
400,80,84,4855
400,85,999,4428
404,0,4,59914
404,5,9,6251
404,10,14,5659
404,15,19,9904
404,20,24,14441
404,25,29,18455
404,30,34,23533
404,35,39,27593
404,40,44,28923
404,45,49,29977
404,50,54,30832
404,55,59,30163
404,60,64,29711
404,65,69,26160
404,70,74,23472
404,75,79,18746
404,80,84,16358
404,85,999,27178
408,0,4,5435
408,5,9,1480
408,10,14,1108
408,15,19,2181
408,20,24,3387
408,25,29,3870
408,30,34,3971
408,35,39,4209
408,40,44,5131
408,45,49,8019
408,50,54,13763
408,55,59,14391
408,60,64,19353
408,65,69,18615
408,70,74,27881
408,75,79,36979
408,80,84,38041
408,85,999,34076
410,0,4,869
410,5,9,129
410,10,14,179
410,15,19,417
410,20,24,923
410,25,29,1312
410,30,34,1656
410,35,39,2517
410,40,44,3836
410,45,49,6543
410,50,54,10455
410,55,59,14221
410,60,64,19677
410,65,69,23100
410,70,74,28165
410,75,79,42885
410,80,84,59209
410,85,999,118586
412,0,4,133
412,5,9,6
412,10,14,7
412,15,19,20
412,20,24,36
412,25,29,47
412,30,34,67
412,35,39,89
412,40,44,152
412,45,49,256
412,50,54,391
412,55,59,648
412,60,64,976
412,65,69,1319
412,70,74,1597
412,75,79,2012
412,80,84,1812
412,85,999,2488
414,0,4,420
414,5,9,30
414,10,14,27
414,15,19,38
414,20,24,34
414,25,29,24
414,30,34,54
414,35,39,177
414,40,44,390
414,45,49,742
414,50,54,1053
414,55,59,1290
414,60,64,1595
414,65,69,1673
414,70,74,1363
414,75,79,1237
414,80,84,1251
414,85,999,1003
417,0,4,2679
417,5,9,114
417,10,14,141
417,15,19,203
417,20,24,387
417,25,29,668
417,30,34,927
417,35,39,1176
417,40,44,1505
417,45,49,2036
417,50,54,2530
417,55,59,3598
417,60,64,4719
417,65,69,4602
417,70,74,4206
417,75,79,2212
417,80,84,4635
417,85,999,4156
418,0,4,6966
418,5,9,583
418,10,14,454
418,15,19,692
418,20,24,952
418,25,29,979
418,30,34,1075
418,35,39,1226
418,40,44,1460
418,45,49,1912
418,50,54,2525
418,55,59,3360
418,60,64,4223
418,65,69,4772
418,70,74,4892
418,75,79,4622
418,80,84,4016
418,85,999,4424
422,0,4,579
422,5,9,108
422,10,14,93
422,15,19,192
422,20,24,242
422,25,29,218
422,30,34,251
422,35,39,372
422,40,44,561
422,45,49,950
422,50,54,1682
422,55,59,2536
422,60,64,3583
422,65,69,4816
422,70,74,6243
422,75,79,6431
422,80,84,7373
422,85,999,10501
426,0,4,5190
426,5,9,440
426,10,14,347
426,15,19,609
426,20,24,973
426,25,29,1359
426,30,34,1778
426,35,39,2023
426,40,44,2009
426,45,49,1915
426,50,54,2016
426,55,59,2266
426,60,64,2571
426,65,69,2437
426,70,74,2073
426,75,79,1498
426,80,84,1294
426,85,999,1581
428,0,4,69
428,5,9,11
428,10,14,13
428,15,19,31
428,20,24,56
428,25,29,93
428,30,34,156
428,35,39,261
428,40,44,419
428,45,49,658
428,50,54,1027
428,55,59,1644
428,60,64,2529
428,65,69,3214
428,70,74,4268
428,75,79,4866
428,80,84,6773
428,85,999,10004
430,0,4,12212
430,5,9,1031
430,10,14,751
430,15,19,1027
430,20,24,1196
430,25,29,1153
430,30,34,1257
430,35,39,1548
430,40,44,1867
430,45,49,2070
430,50,54,2296
430,55,59,2453
430,60,64,2820
430,65,69,3210
430,70,74,3438
430,75,79,3488
430,80,84,2539
430,85,999,1598
434,0,4,1341
434,5,9,183
434,10,14,200
434,15,19,488
434,20,24,607
434,25,29,586
434,30,34,699
434,35,39,1036
434,40,44,1648
434,45,49,2338
434,50,54,2911
434,55,59,3247
434,60,64,3484
434,65,69,3445
434,70,74,4279
434,75,79,4733
434,80,84,4449
434,85,999,4859
438,0,4,2
438,5,9,0
438,10,14,0
438,15,19,0
438,20,24,0
438,25,29,0
438,30,34,0
438,35,39,0
438,40,44,0
438,45,49,3
438,50,54,5
438,55,59,9
438,60,64,14
438,65,69,22
438,70,74,35
438,75,79,46
438,80,84,52
438,85,999,85
440,0,4,93
440,5,9,19
440,10,14,18
440,15,19,64
440,20,24,117
440,25,29,181
440,30,34,315
440,35,39,465
440,40,44,641
440,45,49,1071
440,50,54,1630
440,55,59,2509
440,60,64,3825
440,65,69,4515
440,70,74,5135
440,75,79,6132
440,80,84,8076
440,85,999,16174
442,0,4,35
442,5,9,2
442,10,14,0
442,15,19,4
442,20,24,6
442,25,29,8
442,30,34,13
442,35,39,22
442,40,44,34
442,45,49,61
442,50,54,107
442,55,59,179
442,60,64,262
442,65,69,350
442,70,74,452
442,75,79,533
442,80,84,694
442,85,999,1577
446,0,4,24
446,5,9,2
446,10,14,0
446,15,19,3
446,20,24,6
446,25,29,10
446,30,34,16
446,35,39,21
446,40,44,29
446,45,49,44
446,50,54,75
446,55,59,147
446,60,64,206
446,65,69,271
446,70,74,272
446,75,79,259
446,80,84,376
446,85,999,1051
450,0,4,43105
450,5,9,8635
450,10,14,5039
450,15,19,6468
450,20,24,8028
450,25,29,7575
450,30,34,6817
450,35,39,6550
450,40,44,7495
450,45,49,8367
450,50,54,9800
450,55,59,10605
450,60,64,13262
450,65,69,15537
450,70,74,15065
450,75,79,12399
450,80,84,10817
450,85,999,9874
454,0,4,24651
454,5,9,2475
454,10,14,2032
454,15,19,3376
454,20,24,4475
454,25,29,5192
454,30,34,6076
454,35,39,7625
454,40,44,8312
454,45,49,7546
454,50,54,7112
454,55,59,7212
454,60,64,7665
454,65,69,7763
454,70,74,8962
454,75,79,9274
454,80,84,8180
454,85,999,11003
458,0,4,4408
458,5,9,400
458,10,14,338
458,15,19,709
458,20,24,1173
458,25,29,1586
458,30,34,2305
458,35,39,3561
458,40,44,4804
458,45,49,6957
458,50,54,10541
458,55,59,15168
458,60,64,20627
458,65,69,25618
458,70,74,28264
458,75,79,26234
458,80,84,23666
458,85,999,26079
462,0,4,44
462,5,9,1
462,10,14,5
462,15,19,5
462,20,24,10
462,25,29,17
462,30,34,27
462,35,39,30
462,40,44,31
462,45,49,39
462,50,54,52
462,55,59,75
462,60,64,104
462,65,69,104
462,70,74,149
462,75,79,227
462,80,84,274
462,85,999,376
466,0,4,78489
466,5,9,9099
466,10,14,4750
466,15,19,6153
466,20,24,6953
466,25,29,5996
466,30,34,5716
466,35,39,5826
466,40,44,6091
466,45,49,6011
466,50,54,6332
466,55,59,6788
466,60,64,8499
466,65,69,10451
466,70,74,12203
466,75,79,11793
466,80,84,8031
466,85,999,4111
470,0,4,21
470,5,9,0
470,10,14,0
470,15,19,0
470,20,24,0
470,25,29,5
470,30,34,6
470,35,39,12
470,40,44,16
470,45,49,28
470,50,54,52
470,55,59,92
470,60,64,190
470,65,69,325
470,70,74,526
470,75,79,599
470,80,84,635
470,85,999,1310
474,0,4,42
474,5,9,2
474,10,14,1
474,15,19,5
474,20,24,5
474,25,29,5
474,30,34,8
474,35,39,12
474,40,44,23
474,45,49,52
474,50,54,102
474,55,59,172
474,60,64,257
474,65,69,313
474,70,74,392
474,75,79,463
474,80,84,683
474,85,999,1591
478,0,4,9209
478,5,9,736
478,10,14,503
478,15,19,706
478,20,24,741
478,25,29,651
478,30,34,655
478,35,39,741
478,40,44,877
478,45,49,1103
478,50,54,1421
478,55,59,1764
478,60,64,2279
478,65,69,2656
478,70,74,2897
478,75,79,2790
478,80,84,2309
478,85,999,2308
480,0,4,227
480,5,9,11
480,10,14,16
480,15,19,57
480,20,24,90
480,25,29,124
480,30,34,143
480,35,39,219
480,40,44,357
480,45,49,448
480,50,54,638
480,55,59,948
480,60,64,1219
480,65,69,1506
480,70,74,1565
480,75,79,1451
480,80,84,1343
480,85,999,2166
484,0,4,25899
484,5,9,2637
484,10,14,3336
484,15,19,9011
484,20,24,15591
484,25,29,19654
484,30,34,23184
484,35,39,28980
484,40,44,39825
484,45,49,54021
484,50,54,71555
484,55,59,91588
484,60,64,111051
484,65,69,119890
484,70,74,125542
484,75,79,120923
484,80,84,119886
484,85,999,209145
492,0,4,1
492,5,9,0
492,10,14,0
492,15,19,0
492,20,24,0
492,25,29,0
492,30,34,0
492,35,39,0
492,40,44,0
492,45,49,0
492,50,54,2
492,55,59,5
492,60,64,10
492,65,69,17
492,70,74,32
492,75,79,55
492,80,84,95
492,85,999,560
496,0,4,1077
496,5,9,51
496,10,14,49
496,15,19,71
496,20,24,135
496,25,29,246
496,30,34,450
496,35,39,670
496,40,44,936
496,45,49,1314
496,50,54,1665
496,55,59,2054
496,60,64,2468
496,65,69,2084
496,70,74,1834
496,75,79,1825
496,80,84,1682
496,85,999,1910
498,0,4,551
498,5,9,43
498,10,14,32
498,15,19,58
498,20,24,102
498,25,29,175
498,30,34,338
498,35,39,562
498,40,44,861
498,45,49,1340
498,50,54,2019
498,55,59,3543
498,60,64,6176
498,65,69,7708
498,70,74,7691
498,75,79,5639
498,80,84,6454
498,85,999,6906
499,0,4,11
499,5,9,3
499,10,14,4
499,15,19,7
499,20,24,14
499,25,29,16
499,30,34,23
499,35,39,40
499,40,44,65
499,45,49,115
499,50,54,206
499,55,59,391
499,60,64,633
499,65,69,858
499,70,74,1018
499,75,79,989
499,80,84,1389
499,85,999,1776
500,0,4,0
500,5,9,0
500,10,14,0
500,15,19,0
500,20,24,0
500,25,29,0
500,30,34,0
500,35,39,0
500,40,44,0
500,45,49,0
500,50,54,0
500,55,59,5
500,60,64,5
500,65,69,6
500,70,74,10
500,75,79,9
500,80,84,9
500,85,999,6
504,0,4,11719
504,5,9,1043
504,10,14,814
504,15,19,1236
504,20,24,1662
504,25,29,1803
504,30,34,2183
504,35,39,2983
504,40,44,4328
504,45,49,6866
504,50,54,10269
504,55,59,15749
504,60,64,22816
504,65,69,30342
504,70,74,31949
504,75,79,30370
504,80,84,26706
504,85,999,26050
508,0,4,79195
508,5,9,6359
508,10,14,4412
508,15,19,6687
508,20,24,8504
508,25,29,8997
508,30,34,9805
508,35,39,10773
508,40,44,11962
508,45,49,13925
508,50,54,14826
508,55,59,15111
508,60,64,17510
508,65,69,19393
508,70,74,19537
508,75,79,16624
508,80,84,11403
508,85,999,7120
512,0,4,933
512,5,9,71
512,10,14,55
512,15,19,133
512,20,24,205
512,25,29,366
512,30,34,508
512,35,39,626
512,40,44,720
512,45,49,832
512,50,54,996
512,55,59,1170
512,60,64,1453
512,65,69,1787
512,70,74,1931
512,75,79,1765
512,80,84,1703
512,85,999,1950
516,0,4,2674
516,5,9,279
516,10,14,222
516,15,19,458
516,20,24,731
516,25,29,1048
516,30,34,1273
516,35,39,1379
516,40,44,1618
516,45,49,1850
516,50,54,2059
516,55,59,2108
516,60,64,2180
516,65,69,2267
516,70,74,2135
516,75,79,1789
516,80,84,1383
516,85,999,1668
520,0,4,5
520,5,9,0
520,10,14,0
520,15,19,3
520,20,24,5
520,25,29,5
520,30,34,5
520,35,39,5
520,40,44,5
520,45,49,5
520,50,54,6
520,55,59,8
520,60,64,10
520,65,69,6
520,70,74,5
520,75,79,2
520,80,84,1
520,85,999,0
524,0,4,16652
524,5,9,2189
524,10,14,1807
524,15,19,3300
524,20,24,4494
524,25,29,4261
524,30,34,3973
524,35,39,4551
524,40,44,5819
524,45,49,7936
524,50,54,10962
524,55,59,14831
524,60,64,20263
524,65,69,27056
524,70,74,31605
524,75,79,30442
524,80,84,23661
524,85,999,18598
528,0,4,722
528,5,9,45
528,10,14,65
528,15,19,152
528,20,24,324
528,25,29,364
528,30,34,498
528,35,39,632
528,40,44,908
528,45,49,1451
528,50,54,3132
528,55,59,5298
528,60,64,8027
528,65,69,11413
528,70,74,18050
528,75,79,23469
528,80,84,27980
528,85,999,65473
531,0,4,22
531,5,9,5
531,10,14,5
531,15,19,7
531,20,24,10
531,25,29,13
531,30,34,10
531,35,39,14
531,40,44,19
531,45,49,36
531,50,54,62
531,55,59,110
531,60,64,160
531,65,69,220
531,70,74,295
531,75,79,321
531,80,84,300
531,85,999,331
533,0,4,12
533,5,9,0
533,10,14,0
533,15,19,4
533,20,24,5
533,25,29,5
533,30,34,5
533,35,39,9
533,40,44,13
533,45,49,23
533,50,54,40
533,55,59,70
533,60,64,111
533,65,69,149
533,70,74,179
533,75,79,189
533,80,84,193
533,85,999,185
534,0,4,5
534,5,9,0
534,10,14,0
534,15,19,2
534,20,24,5
534,25,29,2
534,30,34,0
534,35,39,0
534,40,44,3
534,45,49,15
534,50,54,33
534,55,59,47
534,60,64,55
534,65,69,54
534,70,74,52
534,75,79,39
534,80,84,19
534,85,999,6
535,0,4,4
535,5,9,0
535,10,14,0
535,15,19,0
535,20,24,0
535,25,29,0
535,30,34,0
535,35,39,0
535,40,44,5
535,45,49,5
535,50,54,9
535,55,59,18
535,60,64,25
535,65,69,28
535,70,74,38
535,75,79,41
535,80,84,39
535,85,999,55
540,0,4,51
540,5,9,5
540,10,14,5
540,15,19,8
540,20,24,13
540,25,29,11
540,30,34,16
540,35,39,21
540,40,44,29
540,45,49,50
540,50,54,77
540,55,59,111
540,60,64,154
540,65,69,192
540,70,74,231
540,75,79,229
540,80,84,232
540,85,999,315
548,0,4,228
548,5,9,22
548,10,14,16
548,15,19,28
548,20,24,32
548,25,29,34
548,30,34,36
548,35,39,40
548,40,44,48
548,45,49,62
548,50,54,80
548,55,59,102
548,60,64,130
548,65,69,153
548,70,74,159
548,75,79,151
548,80,84,161
548,85,999,240
554,0,4,292
554,5,9,26
554,10,14,37
554,15,19,125
554,20,24,197
554,25,29,230
554,30,34,240
554,35,39,290
554,40,44,401
554,45,49,697
554,50,54,1084
554,55,59,1531
554,60,64,2019
554,65,69,2586
554,70,74,3559
554,75,79,4298
554,80,84,4972
554,85,999,11286
558,0,4,2175
558,5,9,132
558,10,14,166
558,15,19,391
558,20,24,630
558,25,29,797
558,30,34,932
558,35,39,1095
558,40,44,1297
558,45,49,1563
558,50,54,1878
558,55,59,2234
558,60,64,2550
558,65,69,3286
558,70,74,3206
558,75,79,3065
558,80,84,3794
558,85,999,4118
562,0,4,83091
562,5,9,7493
562,10,14,4083
562,15,19,5225
562,20,24,6020
562,25,29,5130
562,30,34,4733
562,35,39,4809
562,40,44,5292
562,45,49,5702
562,50,54,7023
562,55,59,8514
562,60,64,10513
562,65,69,12044
562,70,74,12115
562,75,79,11928
562,80,84,7978
562,85,999,3997
566,0,4,865377
566,5,9,220779
566,10,14,103504
566,15,19,105513
566,20,24,113126
566,25,29,104572
566,30,34,98142
566,35,39,99810
566,40,44,101482
566,45,49,95941
566,50,54,98670
566,55,59,107440
566,60,64,124297
566,65,69,138655
566,70,74,141320
566,75,79,128376
566,80,84,89165
566,85,999,56532
570,0,4,1
570,5,9,0
570,10,14,0
570,15,19,0
570,20,24,0
570,25,29,0
570,30,34,0
570,35,39,0
570,40,44,0
570,45,49,0
570,50,54,0
570,55,59,0
570,60,64,2
570,65,69,5
570,70,74,4
570,75,79,5
570,80,84,5
570,85,999,3
578,0,4,132
578,5,9,21
578,10,14,31
578,15,19,75
578,20,24,109
578,25,29,125
578,30,34,151
578,35,39,204
578,40,44,271
578,45,49,431
578,50,54,735
578,55,59,1170
578,60,64,1697
578,65,69,2558
578,70,74,4149
578,75,79,6051
578,80,84,6497
578,85,999,17465
580,0,4,3
580,5,9,0
580,10,14,0
580,15,19,0
580,20,24,0
580,25,29,0
580,30,34,0
580,35,39,0
580,40,44,5
580,45,49,10
580,50,54,22
580,55,59,33
580,60,64,45
580,65,69,47
580,70,74,43
580,75,79,31
580,80,84,25
580,85,999,24
583,0,4,57
583,5,9,5
583,10,14,5
583,15,19,12
583,20,24,15
583,25,29,15
583,30,34,14
583,35,39,15
583,40,44,18
583,45,49,27
583,50,54,38
583,55,59,56
583,60,64,77
583,65,69,97
583,70,74,92
583,75,79,65
583,80,84,53
583,85,999,45
584,0,4,24
584,5,9,5
584,10,14,5
584,15,19,8
584,20,24,10
584,25,29,8
584,30,34,12
584,35,39,15
584,40,44,20
584,45,49,21
584,50,54,25
584,55,59,30
584,60,64,34
584,65,69,39
584,70,74,32
584,75,79,16
584,80,84,9
584,85,999,10
585,0,4,4
585,5,9,0
585,10,14,0
585,15,19,2
585,20,24,5
585,25,29,5
585,30,34,5
585,35,39,6
585,40,44,10
585,45,49,14
585,50,54,19
585,55,59,25
585,60,64,28
585,65,69,30
585,70,74,26
585,75,79,22
585,80,84,16
585,85,999,12
586,0,4,401444
586,5,9,22061
586,10,14,16488
586,15,19,24330
586,20,24,30218
586,25,29,28228
586,30,34,29097
586,35,39,32753
586,40,44,39042
586,45,49,51848
586,50,54,70950
586,55,59,98606
586,60,64,129709
586,65,69,148653
586,70,74,158790
586,75,79,161179
586,80,84,126729
586,85,999,90279
591,0,4,1324
591,5,9,118
591,10,14,141
591,15,19,328
591,20,24,546
591,25,29,605
591,30,34,586
591,35,39,596
591,40,44,673
591,45,49,889
591,50,54,1202
591,55,59,1565
591,60,64,1947
591,65,69,2350
591,70,74,2638
591,75,79,2788
591,80,84,2937
591,85,999,5148
598,0,4,10694
598,5,9,1102
598,10,14,841
598,15,19,1491
598,20,24,1847
598,25,29,1779
598,30,34,1904
598,35,39,2228
598,40,44,2748
598,45,49,3530
598,50,54,4414
598,55,59,5408
598,60,64,6060
598,65,69,5998
598,70,74,5749
598,75,79,4811
598,80,84,3315
598,85,999,2541
600,0,4,2543
600,5,9,116
600,10,14,191
600,15,19,636
600,20,24,836
600,25,29,784
600,30,34,898
600,35,39,1181
600,40,44,1468
600,45,49,1956
600,50,54,2927
600,55,59,3864
600,60,64,4456
600,65,69,4953
600,70,74,5597
600,75,79,5793
600,80,84,5313
600,85,999,7727
604,0,4,7339
604,5,9,939
604,10,14,1206
604,15,19,2227
604,20,24,3171
604,25,29,3688
604,30,34,4484
604,35,39,5779
604,40,44,7963
604,45,49,11181
604,50,54,14381
604,55,59,18511
604,60,64,23062
604,65,69,25609
604,70,74,28557
604,75,79,29266
604,80,84,35472
604,85,999,46217
608,0,4,62878
608,5,9,5190
608,10,14,4315
608,15,19,8360
608,20,24,11294
608,25,29,12064
608,30,34,13422
608,35,39,16459
608,40,44,22938
608,45,49,31587
608,50,54,44005
608,55,59,58115
608,60,64,75849
608,65,69,94547
608,70,74,96750
608,75,79,90702
608,80,84,87320
608,85,999,97090
616,0,4,1479
616,5,9,164
616,10,14,170
616,15,19,502
616,20,24,892
616,25,29,1372
616,30,34,2273
616,35,39,4310
616,40,44,6590
616,45,49,9957
616,50,54,12685
616,55,59,18908
616,60,64,36833
616,65,69,61408
616,70,74,75497
616,75,79,54204
616,80,84,66527
616,85,999,148770
620,0,4,275
620,5,9,30
620,10,14,45
620,15,19,92
620,20,24,172
620,25,29,193
620,30,34,320
620,35,39,477
620,40,44,918
620,45,49,1757
620,50,54,2716
620,55,59,4104
620,60,64,5911
620,65,69,7879
620,70,74,11138
620,75,79,14660
620,80,84,20774
620,85,999,52089
624,0,4,4725
624,5,9,502
624,10,14,334
624,15,19,452
624,20,24,562
624,25,29,600
624,30,34,668
624,35,39,797
624,40,44,856
624,45,49,883
624,50,54,865
624,55,59,896
624,60,64,1107
624,65,69,1254
624,70,74,1184
624,75,79,943
624,80,84,712
624,85,999,628
626,0,4,1354
626,5,9,122
626,10,14,97
626,15,19,158
626,20,24,191
626,25,29,171
626,30,34,167
626,35,39,175
626,40,44,195
626,45,49,283
626,50,54,398
626,55,59,490
626,60,64,611
626,65,69,887
626,70,74,1278
626,75,79,1298
626,80,84,909
626,85,999,782
630,0,4,199
630,5,9,12
630,10,14,13
630,15,19,74
630,20,24,230
630,25,29,245
630,30,34,260
630,35,39,298
630,40,44,434
630,45,49,620
630,50,54,1069
630,55,59,1666
630,60,64,2366
630,65,69,3141
630,70,74,4045
630,75,79,4917
630,80,84,4727
630,85,999,8601
634,0,4,151
634,5,9,11
634,10,14,10
634,15,19,11
634,20,24,29
634,25,29,75
634,30,34,128
634,35,39,183
634,40,44,235
634,45,49,298
634,50,54,353
634,55,59,372
634,60,64,387
634,65,69,323
634,70,74,245
634,75,79,202
634,80,84,232
634,85,999,297
638,0,4,105
638,5,9,9
638,10,14,5
638,15,19,12
638,20,24,19
638,25,29,35
638,30,34,58
638,35,39,56
638,40,44,86
638,45,49,130
638,50,54,205
638,55,59,328
638,60,64,420
638,65,69,512
638,70,74,546
638,75,79,634
638,80,84,828
638,85,999,1650
642,0,4,1314
642,5,9,110
642,10,14,110
642,15,19,201
642,20,24,376
642,25,29,254
642,30,34,1039
642,35,39,1586
642,40,44,2821
642,45,49,5527
642,50,54,12122
642,55,59,10984
642,60,64,22279
642,65,69,37745
642,70,74,45290
642,75,79,41361
642,80,84,51372
642,85,999,79738
643,0,4,7070
643,5,9,1489
643,10,14,1798
643,15,19,4873
643,20,24,8099
643,25,29,15162
643,30,34,37894
643,35,39,60440
643,40,44,74882
643,45,49,85156
643,50,54,102286
643,55,59,157282
643,60,64,246575
643,65,69,285389
643,70,74,292685
643,75,79,205339
643,80,84,412765
643,85,999,459353
646,0,4,15468
646,5,9,1393
646,10,14,1077
646,15,19,1691
646,20,24,2072
646,25,29,2308
646,30,34,2797
646,35,39,3490
646,40,44,3515
646,45,49,3600
646,50,54,4169
646,55,59,5281
646,60,64,6855
646,65,69,7280
646,70,74,6670
646,75,79,5797
646,80,84,5253
646,85,999,5860
652,0,4,1
652,5,9,0
652,10,14,0
652,15,19,0
652,20,24,0
652,25,29,0
652,30,34,0
652,35,39,0
652,40,44,0
652,45,49,0
652,50,54,3
652,55,59,5
652,60,64,5
652,65,69,5
652,70,74,5
652,75,79,8
652,80,84,10
652,85,999,13
654,0,4,0
654,5,9,0
654,10,14,0
654,15,19,0
654,20,24,0
654,25,29,0
654,30,34,0
654,35,39,0
654,40,44,0
654,45,49,0
654,50,54,0
654,55,59,4
654,60,64,5
654,65,69,7
654,70,74,14
654,75,79,18
654,80,84,15
654,85,999,19
659,0,4,5
659,5,9,0
659,10,14,0
659,15,19,3
659,20,24,5
659,25,29,5
659,30,34,7
659,35,39,10
659,40,44,12
659,45,49,17
659,50,54,25
659,55,59,37
659,60,64,53
659,65,69,58
659,70,74,47
659,75,79,51
659,80,84,49
659,85,999,95
660,0,4,1
660,5,9,0
660,10,14,0
660,15,19,0
660,20,24,0
660,25,29,0
660,30,34,0
660,35,39,0
660,40,44,2
660,45,49,5
660,50,54,5
660,55,59,8
660,60,64,10
660,65,69,14
660,70,74,15
660,75,79,14
660,80,84,15
660,85,999,16
662,0,4,29
662,5,9,5
662,10,14,5
662,15,19,11
662,20,24,16
662,25,29,20
662,30,34,23
662,35,39,31
662,40,44,42
662,45,49,65
662,50,54,97
662,55,59,136
662,60,64,167
662,65,69,187
662,70,74,221
662,75,79,249
662,80,84,235
662,85,999,312
663,0,4,4
663,5,9,0
663,10,14,0
663,15,19,0
663,20,24,0
663,25,29,0
663,30,34,0
663,35,39,0
663,40,44,1
663,45,49,5
663,50,54,7
663,55,59,12
663,60,64,15
663,65,69,18
663,70,74,22
663,75,79,20
663,80,84,18
663,85,999,30
666,0,4,0
666,5,9,0
666,10,14,0
666,15,19,0
666,20,24,0
666,25,29,0
666,30,34,0
666,35,39,0
666,40,44,0
666,45,49,0
666,50,54,0
666,55,59,5
666,60,64,5
666,65,69,5
666,70,74,8
666,75,79,10
666,80,84,12
666,85,999,24
670,0,4,20
670,5,9,0
670,10,14,0
670,15,19,5
670,20,24,5
670,25,29,10
670,30,34,12
670,35,39,19
670,40,44,35
670,45,49,49
670,50,54,68
670,55,59,104
670,60,64,146
670,65,69,148
670,70,74,152
670,75,79,155
670,80,84,175
670,85,999,298
674,0,4,1
674,5,9,0
674,10,14,0
674,15,19,0
674,20,24,0
674,25,29,0
674,30,34,0
674,35,39,0
674,40,44,1
674,45,49,5
674,50,54,10
674,55,59,16
674,60,64,21
674,65,69,27
674,70,74,40
674,75,79,50
674,80,84,64
