"ISOcode","AgeStart","AgeEnd","Ni","Mi"
384,20,"24",1234837,2898
384,25,"29",1127090.5,3552
384,30,"34",1112114,4565
384,35,"39",993332.5,5375
384,40,"44",771425,5420
384,45,"49",557928,5154
384,50,"54",408139.5,5142
384,55,"59",319112,5482
384,60,"64",237693.5,5948
384,65,"69",160123,5785
384,70,"74",104152,5287
384,75,"79",65148.5,4699
384,80,"84",35853.5,3904
384,85,"89",15147,2652
384,90,"94",4846,1296
384,95,"99",1114.5,429
384,100,"null",150.5,79
388,0,"4",82221.5,284
388,5,"9",88975.5,27
388,10,"14",101845.5,26
388,15,"19",114345.5,53
388,20,"24",120842,76
388,25,"29",133618,106
388,30,"34",124327.5,135
388,35,"39",115743,187
388,40,"44",100974.5,251
388,45,"49",92519,363
388,50,"54",85717.5,522
388,55,"59",82281.5,760
388,60,"64",70419,1014
388,65,"69",48019,1099
388,70,"74",30846,1183
388,75,"79",22301,1439
388,80,"84",11850,1277
388,85,"89",5228,930
388,90,"94",1725,465
388,95,"99",324.5,129
388,100,"null",32.5,18
392,0,"4",2093050.5,859
392,5,"9",2459886,148
392,10,"14",2656403,198
392,15,"19",2773894,507
392,20,"24",2964600.5,766
392,25,"29",2958497,819
392,30,"34",3056489.5,1040
392,35,"39",3460550,1674
392,40,"44",3903588.5,2781
392,45,"49",4772285.5,5374
392,50,"54",4653938.5,7893
392,55,"59",3900728,9461
392,60,"64",3726522.5,13219
392,65,"69",3853091.5,20760
392,70,"74",4853843.5,43347
392,75,"79",4024740.5,62442
392,80,"84",3408580.5,105595
392,85,"89",2505906,161656
392,90,"94",1367609,182709
392,95,"99",472895,119998
392,100,"null",104009.5,45129
398,0,"4",1038693.5,1729
398,5,"9",975348,212
398,10,"14",892051,197
398,15,"19",691501,264
398,20,"24",577689.5,219
398,25,"29",680100,361
398,30,"34",796379,737
398,35,"39",748624.5,1000
398,40,"44",650306,1504
398,45,"49",605134,1895
398,50,"54",557934.5,2467
398,55,"59",535702.5,3506
398,60,"64",510115.5,5416
398,65,"69",406600.5,7127
398,70,"74",276616,8063
398,75,"79",124735.5,5854
398,80,"84",134697,10649
398,85,"89",59231.5,7092
398,90,"94",20193,3834
398,95,"99",4228.5,1148
398,100,"null",275.5,106
400,0,"4",570227.5,1471
400,5,"9",585847.5,113
400,10,"14",606696.5,95
400,15,"19",534401,137
400,20,"24",482921.5,178
400,25,"29",477368.5,222
400,30,"34",414411.5,241
400,35,"39",367712,291
400,40,"44",319556,371
400,45,"49",277677.5,517
400,50,"54",240140,686
400,55,"59",190458,849
400,60,"64",137357.5,977
400,65,"69",95015.5,1217
400,70,"74",63874.5,1488
400,75,"79",40983.5,1737
400,80,"84",25155.5,1958
400,85,"89",10891.5,1425
400,90,"94",2858,615
400,95,"99",401,143
400,100,"null",18.5,10
404,0,"4",3465957,28060
404,5,"9",3380053,3050
404,10,"14",3414519,2620
404,15,"19",3092229.5,4273
404,20,"24",2667961,6026
404,25,"29",2266715.5,7534
404,30,"34",1995878,9004
404,35,"39",1661666,9956
404,40,"44",1329890,10068
404,45,"49",1069806,10344
404,50,"54",866504,10921
404,55,"59",678575,11198
404,60,"64",497541,11501
404,65,"69",335062,10912
404,70,"74",217698,9836
404,75,"79",145789,9281
404,80,"84",96494.5,9263
404,85,"89",54955.5,8371
404,90,"94",23913,5436
404,95,"99",8447,2756
404,100,"null",2263.5,1006
408,0,"4",834036,2668
408,5,"9",812742,452
408,10,"14",792152.5,356
408,15,"19",824310.5,602
408,20,"24",920526.5,946
408,25,"29",976764.5,1191
408,30,"34",951058.5,1269
408,35,"39",889566.5,1403
408,40,"44",814389.5,1876
408,45,"49",910817,2770
408,50,"54",1111287.5,5173
408,55,"59",932206.5,5644
408,60,"64",759083,7365
408,65,"69",538395,8670
408,70,"74",425657,12973
408,75,"79",407802,22367
408,80,"84",276831,27353
408,85,"89",116207.5,18966
408,90,"94",28255,7217
408,95,"99",4039.5,1518
408,100,"null",276.5,143
410,0,"4",711765.5,327
410,5,"9",1041347,53
410,10,"14",1122277.5,77
410,15,"19",1117030.5,145
410,20,"24",1501259.5,314
410,25,"29",1702135.5,412
410,30,"34",1599320.5,667
410,35,"39",1686481,798
410,40,"44",1964153,1223
410,45,"49",1996674.5,1972
410,50,"54",2232286.5,4720
410,55,"59",2034453.5,4878
410,60,"64",2107285,6086
410,65,"69",1601298,8943
410,70,"74",1145810.5,13426
410,75,"79",897986,19731
410,80,"84",763749.5,28526
410,85,"89",457369.5,36574
410,90,"94",198582.5,30786
410,95,"99",52832.5,15616
410,100,"null",7759,4107
412,0,"4",50038.5,87
412,5,"9",58427.5,2
412,10,"14",71144,2
412,15,"19",73745.5,3
412,20,"24",75175.5,11
412,25,"29",66994,20
412,30,"34",65290,7
412,35,"39",60540.5,25
412,40,"44",59515.5,43
412,45,"49",60370.5,93
412,50,"54",54832,130
412,55,"59",47265.5,192
412,60,"64",39630.5,290
412,65,"69",31742,432
412,70,"74",24207.5,621
412,75,"79",17429,837
412,80,"84",10331.5,896
412,85,"89",4738.5,717
412,90,"94",1281,322
412,95,"99",166.5,66
412,100,"null",3.5,3
414,0,"4",133186,194
414,5,"9",150649,14
414,10,"14",147205.5,29
414,15,"19",122786.5,26
414,20,"24",106652.5,28
414,25,"29",150275.5,41
414,30,"34",183094,65
414,35,"39",204381,67
414,40,"44",175690,100
414,45,"49",141177,103
414,50,"54",102072.5,121
414,55,"59",67445.5,180
414,60,"64",41736.5,219
414,65,"69",26383,272
414,70,"74",15903.5,325
414,75,"79",9930,382
414,80,"84",5315.5,396
414,85,"89",2494.5,336
414,90,"94",843.5,192
414,95,"99",181.5,62
414,100,"null",7.5,4
417,0,"4",390824,1157
417,5,"9",381318.5,63
417,10,"14",341354.5,80
417,15,"19",275049,98
417,20,"24",264011,130
417,25,"29",280706,142
417,30,"34",279075,207
417,35,"39",243082,327
417,40,"44",202815,412
417,45,"49",179949,582
417,50,"54",167863,713
417,55,"59",157673,1184
417,60,"64",140188.5,1607
417,65,"69",96316.5,1934
417,70,"74",59425,2054
417,75,"79",22620,1588
417,80,"84",21414.5,2462
417,85,"89",10083.5,1956
417,90,"94",2263,791
417,95,"99",192.5,114
417,100,"null",1,2
418,0,"4",391103,2879
418,5,"9",385117.5,222
418,10,"14",369889.5,174
418,15,"19",357681,272
418,20,"24",355503,381
418,25,"29",336679,436
418,30,"34",312976,494
418,35,"39",270044,555
418,40,"44",220405,627
418,45,"49",183810.5,779
418,50,"54",155732.5,988
418,55,"59",133798.5,1284
418,60,"64",106462.5,1619
418,65,"69",74897.5,1905
418,70,"74",49450.5,2156
418,75,"79",30633.5,2278
418,80,"84",16566.5,2099
418,85,"89",6708.5,1350
418,90,"94",1972.5,603
418,95,"99",361,168
418,100,"null",66,42
422,0,"4",221240,739
422,5,"9",267176.5,50
422,10,"14",271782,42
422,15,"19",243701,61
422,20,"24",224125.5,81
422,25,"29",209789.5,93
422,30,"34",195596.5,107
422,35,"39",190045,140
422,40,"44",184037.5,196
422,45,"49",171566.5,291
422,50,"54",174038,454
422,55,"59",159352.5,648
422,60,"64",135291.5,888
422,65,"69",103503.5,1222
422,70,"74",77442,1693
422,75,"79",56608,2244
422,80,"84",37566.5,2754
422,85,"89",20963,2590
422,90,"94",7952,1586
422,95,"99",1514.5,488
422,100,"null",104,49
426,0,"4",134123,1869
426,5,"9",138196,175
426,10,"14",129093.5,145
426,15,"19",118078,249
426,20,"24",107751.5,380
426,25,"29",103715.5,546
426,30,"34",104558.5,744
426,35,"39",88685.5,822
426,40,"44",62904.5,716
426,45,"49",40599,573
426,50,"54",31932,572
426,55,"59",30138,688
426,60,"64",27136,843
426,65,"69",21221.5,890
426,70,"74",15002.5,805
426,75,"79",9246,644
426,80,"84",6384,649
426,85,"89",3150,519
426,90,"94",994,249
426,95,"99",199,73
426,100,"null",21,11
428,0,"4",44323.5,33
428,5,"9",51885,5
428,10,"14",48756,7
428,15,"19",46473.5,14
428,20,"24",41381,18
428,25,"29",45529,21
428,30,"34",63568,44
428,35,"39",66761.5,75
428,40,"44",61306,121
428,45,"49",65164,175
428,50,"54",67755.5,278
428,55,"59",69054,446
428,60,"64",75838.5,700
428,65,"69",67593,941
428,70,"74",61564.5,1446
428,75,"79",47681,1856
428,80,"84",47315,3259
428,85,"89",25840.5,3281
428,90,"94",10465.5,2366
428,95,"99",2088.5,778
428,100,"null",140.5,79
430,0,"4",377400,5457
430,5,"9",358332,444
430,10,"14",338440.5,334
430,15,"19",297914,461
430,20,"24",245634,528
430,25,"29",198480.5,543
430,30,"34",171498.5,602
430,35,"39",154358,716
430,40,"44",133033.5,817
430,45,"49",107452.5,885
430,50,"54",87492,1009
430,55,"59",72239,1162
430,60,"64",56034,1348
430,65,"69",40627,1524
430,70,"74",26539.5,1635
430,75,"79",16410,1630
430,80,"84",7713,1182
430,85,"89",2413.5,553
430,90,"94",441,144
430,95,"99",27.5,13
430,100,"null",0,0
434,0,"4",319698.5,584
434,5,"9",341032.5,82
434,10,"14",341467,84
434,15,"19",318343.5,162
434,20,"24",283320,178
434,25,"29",260987,188
434,30,"34",256089.5,240
434,35,"39",263261.5,352
434,40,"44",274421.5,547
434,45,"49",249717.5,769
434,50,"54",205599,953
434,55,"59",147919.5,1031
434,60,"64",102540,1080
434,65,"69",64601,1088
434,70,"74",52466,1470
434,75,"79",34741.5,1691
434,80,"84",20236,1740
434,85,"89",10001.5,1457
434,90,"94",2984.5,697
434,95,"99",467.5,165
434,100,"null",30.5,15
438,0,"4",911,1
438,5,"9",859.5,0
438,10,"14",898,0
438,15,"19",968.5,0
438,20,"24",1071,0
438,25,"29",1148.5,0
438,30,"34",1213.5,0
438,35,"39",1305,1
438,40,"44",1251.5,1
438,45,"49",1382.5,1
438,50,"54",1584.5,2
438,55,"59",1622.5,3
438,60,"64",1467,5
438,65,"69",1196,8
438,70,"74",1002.5,13
438,75,"79",831,20
438,80,"84",573,27
438,85,"89",330,27
438,90,"94",130.5,18
438,95,"99",48.5,11
438,100,"null",3,1
440,0,"4",64337.5,37
440,5,"9",72761,12
440,10,"14",69324,8
440,15,"19",64959,20
440,20,"24",74436,28
440,25,"29",85777,39
440,30,"34",94222.5,79
440,35,"39",89632.5,101
440,40,"44",82665,148
440,45,"49",92838,269
440,50,"54",104050,432
440,55,"59",108229.5,620
440,60,"64",118404.5,1090
440,65,"69",95298,1333
440,70,"74",85208.5,1884
440,75,"79",67679,2583
440,80,"84",62541.5,4370
440,85,"89",39275,5067
440,90,"94",15729.5,3647
440,95,"99",3127,1178
440,100,"null",229.5,130
442,0,"4",16665,17
442,5,"9",17188,16
442,10,"14",16878.5,9
442,15,"19",16241,10
442,20,"24",18851,15
442,25,"29",24122.5,9
442,30,"34",25840.5,14
442,35,"39",25355,9
442,40,"44",24651,17
442,45,"49",22875,16
442,50,"54",22867.5,33
442,55,"59",21640,64
442,60,"64",18412.5,81
442,65,"69",15207,126
442,70,"74",12249,167
442,75,"79",9307,200
442,80,"84",7547.5,338
442,85,"89",5038,448
442,90,"94",2699,451
442,95,"99",709,204
442,100,"null",80.5,37
446,0,"4",15300.5,5
446,5,"9",18755,0
446,10,"14",15123,3
446,15,"19",14354.5,0
446,20,"24",23906,3
446,25,"29",29137.5,3
446,30,"34",38293,14
446,35,"39",36991.5,14
446,40,"44",29208.5,13
446,45,"49",29163.5,14
446,50,"54",28462,32
446,55,"59",28360.5,51
446,60,"64",24944,97
446,65,"69",19984,110
446,70,"74",12433.5,124
446,75,"79",6133.5,148
446,80,"84",3465,225
446,85,"89",2627.5,410
446,90,"94",1396.5,456
446,95,"99",495.5,312
446,100,"null",53.5,64
450,0,"4",2222289,28763
450,5,"9",1955368.5,5415
450,10,"14",1810896,3003
450,15,"19",1615655.5,3426
450,20,"24",1466005.5,3942
450,25,"29",1243737.5,3909
450,30,"34",1000227.5,3593
450,35,"39",831306.5,3517
450,40,"44",720886.5,3932
450,45,"49",603906,3949
450,50,"54",483006,4381
450,55,"59",377639.5,4605
450,60,"64",306325,5711
450,65,"69",233863.5,6930
450,70,"74",155122,7363
450,75,"79",79619.5,6137
450,80,"84",42552,5392
450,85,"89",17130.5,3450
450,90,"94",4251.5,1288
450,95,"99",540,248
450,100,"null",30,19
454,0,"4",1511941.5,11584
454,5,"9",1425572.5,1090
454,10,"14",1379574,825
454,15,"19",1212946,1124
454,20,"24",999504,1268
454,25,"29",848950,1366
454,30,"34",748311,1610
454,35,"39",649301,1959
454,40,"44",494395,2103
454,45,"49",321306,1962
454,50,"54",256933.5,2294
454,55,"59",216957,2740
454,60,"64",156155.5,2969
454,65,"69",105390,3045
454,70,"74",82885,3717
454,75,"79",65299.5,4488
454,80,"84",37991.5,4099
454,85,"89",17081,3021
454,90,"94",5704.5,1517
454,95,"99",1317,500
454,100,"null",236.5,122
458,0,"4",1149953.5,1524
458,5,"9",1363973.5,212
458,10,"14",1314542,218
458,15,"19",1379544.5,393
458,20,"24",1429160.5,481
458,25,"29",1405541.5,602
458,30,"34",1418818,1002
458,35,"39",1372501,1556
458,40,"44",1164003,2099
458,45,"49",968368,2725
458,50,"54",843181,3949
458,55,"59",749572.5,5477
458,60,"64",639275.5,6880
458,65,"69",501704,8620
458,70,"74",362126,9716
458,75,"79",212265.5,11283
458,80,"84",122897,8835
458,85,"89",61936,7098
458,90,"94",23900,4305
458,95,"99",6382.5,1703
458,100,"null",1369.5,531
462,0,"4",15013,15
462,5,"9",17101,1
462,10,"14",17612,2
462,15,"19",13563,3
462,20,"24",14177,3
462,25,"29",19157.5,5
462,30,"34",21521,4
462,35,"39",20246.5,6
462,40,"44",14387.5,9
462,45,"49",11310.5,10
462,50,"54",9556,11
462,55,"59",7737,18
462,60,"64",6449.5,31
462,65,"69",3975.5,38
462,70,"74",2380.5,44
462,75,"79",1805.5,65
462,80,"84",1134.5,77
462,85,"89",559,68
462,90,"94",189.5,38
462,95,"99",43,13
462,100,"null",1,1
466,0,"4",2017621.5,39957
466,5,"9",1776987,5103
466,10,"14",1538498.5,2543
466,15,"19",1273500,3190
466,20,"24",1002615,3283
466,25,"29",794249.5,2956
466,30,"34",669810,2649
466,35,"39",574954,2584
466,40,"44",479687.5,2524
466,45,"49",367254.5,2295
466,50,"54",269725.5,2337
466,55,"59",201543.5,2474
466,60,"64",157967,3175
466,65,"69",124367,4127
466,70,"74",89677.5,5184
466,75,"79",56716.5,5656
466,80,"84",25188,4229
466,85,"89",6686.5,1779
466,90,"94",972.5,408
466,95,"99",32,22
466,100,"null",0,0
470,0,"4",10943.5,22
470,5,"9",11430.5,3
470,10,"14",11262.5,1
470,15,"19",10593.5,1
470,20,"24",12930.5,2
470,25,"29",18705,4
470,30,"34",22779,11
470,35,"39",20560.5,8
470,40,"44",18925,17
470,45,"49",16908.5,24
470,50,"54",14357.5,28
470,55,"59",14131,42
470,60,"64",15612.5,75
470,65,"69",14650,112
470,70,"74",14441,206
470,75,"79",11789.5,296
470,80,"84",6628.5,287
470,85,"89",4702,341
470,90,"94",1955,240
470,95,"99",542,115
470,100,"null",154,55
474,0,"4",7958,14
474,5,"9",8658.5,0
474,10,"14",9836,0
474,15,"19",10063,0
474,20,"24",8298.5,3
474,25,"29",7920.5,4
474,30,"34",10074,8
474,35,"39",10453.5,10
474,40,"44",10012.5,13
474,45,"49",12026,16
474,50,"54",15684,41
474,55,"59",17498,67
474,60,"64",15665,78
474,65,"69",13660.5,106
474,70,"74",10907,143
474,75,"79",8202.5,193
474,80,"84",6393,294
474,85,"89",4211.5,344
474,90,"94",2032,270
474,95,"99",695.5,141
474,100,"null",139,43
478,0,"4",387782,2912
478,5,"9",348048,251
478,10,"14",308380,179
478,15,"19",262252.5,260
478,20,"24",220469,270
478,25,"29",189762.5,272
478,30,"34",161133,290
478,35,"39",136272,332
478,40,"44",112375.5,380
478,45,"49",93308.5,457
478,50,"54",76224.5,542
478,55,"59",60382.5,631
478,60,"64",46725.5,761
478,65,"69",34082,900
478,70,"74",23129.5,1043
478,75,"79",14628,1117
478,80,"84",7846,975
478,85,"89",3267,637
478,90,"94",1057,305
478,95,"99",218,89
478,100,"null",20,11
480,0,"4",31116.5,68
480,5,"9",31471,7
480,10,"14",37718.5,8
480,15,"19",46067,20
480,20,"24",46308.5,22
480,25,"29",49109,25
480,30,"34",49275,43
480,35,"39",43231,64
480,40,"44",49459,118
480,45,"49",43378.5,146
480,50,"54",40240,228
480,55,"59",43780,321
480,60,"64",39556.5,412
480,65,"69",32091,548
480,70,"74",24658.5,707
480,75,"79",14199,676
480,80,"84",8088.5,641
480,85,"89",4941,629
480,90,"94",1863.5,364
480,95,"99",504,146
480,100,"null",74.5,32
484,0,"4",5095425,12623
484,5,"9",5370471,1393
484,10,"14",5527404,1457
484,15,"19",5516089,2845
484,20,"24",5446052,3653
484,25,"29",5355417.5,4465
484,30,"34",5194736.5,5321
484,35,"39",4848147.5,6725
484,40,"44",4535099,9288
484,45,"49",4219483.5,13675
484,50,"54",3776808,18268
484,55,"59",3216923.5,24887
484,60,"64",2610028,30897
484,65,"69",1982869.5,34891
484,70,"74",1448479,38781
484,75,"79",1003311.5,44743
484,80,"84",629664.5,49088
484,85,"89",310646,41146
484,90,"94",102188,21624
484,95,"99",20310.5,6746
484,100,"null",1842.5,968
492,0,"4",879,1
492,5,"9",838,0
492,10,"14",759.5,0
492,15,"19",741.5,0
492,20,"24",851,0
492,25,"29",831.5,0
492,30,"34",824.5,0
492,35,"39",860.5,0
492,40,"44",894,0
492,45,"49",914.5,1
492,50,"54",1135.5,1
492,55,"59",1334.5,2
492,60,"64",1449,4
492,65,"69",1275.5,6
492,70,"74",1195,11
492,75,"79",1257,23
492,80,"84",1170,42
492,85,"89",1042.5,68
492,90,"94",806,92
492,95,"99",531,101
492,100,"null",270,84
496,0,"4",177866,401
496,5,"9",198561,33
496,10,"14",163772.5,33
496,15,"19",112850,55
496,20,"24",107241.5,58
496,25,"29",118548,77
496,30,"34",140313,126
496,35,"39",131700.5,197
496,40,"44",111886,266
496,45,"49",102159.5,366
496,50,"54",90505.5,477
496,55,"59",80130.5,642
496,60,"64",64663.5,707
496,65,"69",40333.5,713
496,70,"74",22956.5,704
496,75,"79",15490.5,820
496,80,"84",9293.5,856
496,85,"89",4840,763
496,90,"94",1797,450
496,95,"99",329.5,130
496,100,"null",31.5,19
498,0,"4",89887.5,201
498,5,"9",109763.5,15
498,10,"14",100509,13
498,15,"19",86774,30
498,20,"24",73395,30
498,25,"29",93316,46
498,30,"34",117579.5,105
498,35,"39",125559.5,166
498,40,"44",108283.5,243
498,45,"49",104548.5,329
498,50,"54",98523,467
498,55,"59",106681,770
498,60,"64",127247.5,1518
498,65,"69",109905,2060
498,70,"74",91217.5,3023
498,75,"79",37757.5,2209
498,80,"84",34039.5,3167
498,85,"89",17389.5,2535
498,90,"94",6243,1389
498,95,"99",1535,497
498,100,"null",235.5,106
499,0,"4",17331,16
499,5,"9",18256.5,3
499,10,"14",19128.5,3
499,15,"19",18279.5,4
499,20,"24",18579,3
499,25,"29",18640.5,7
499,30,"34",18639.5,6
499,35,"39",21308.5,20
499,40,"44",22067.5,38
499,45,"49",21427,41
499,50,"54",20316.5,66
499,55,"59",20994,127
499,60,"64",21122.5,211
499,65,"69",19656,328
499,70,"74",16306,450
499,75,"79",10128,461
499,80,"84",8967,669
499,85,"89",5142,602
499,90,"94",2052,371
499,95,"99",519.5,137
499,100,"null",63,24
500,0,"4",133.5,0
500,5,"9",120.5,0
500,10,"14",143.5,0
500,15,"19",122.5,0
500,20,"24",101,0
500,25,"29",132.5,0
500,30,"34",163.5,0
500,35,"39",174,0
500,40,"44",133,0
500,45,"49",145.5,0
500,50,"54",154.5,1
500,55,"59",161.5,1
500,60,"64",141,1
500,65,"69",117.5,2
500,70,"74",99.5,3
500,75,"79",80,4
500,80,"84",48.5,4
500,85,"89",31.5,5
500,90,"94",18,4
500,95,"99",4,2
500,100,"null",0,0
504,0,"4",1570044,4828
504,5,"9",1600904,396
504,10,"14",1632954.5,327
504,15,"19",1502873.5,500
504,20,"24",1421580.5,678
504,25,"29",1414284,834
504,30,"34",1427631.5,1048
504,35,"39",1392331.5,1382
504,40,"44",1266613.5,1835
504,45,"49",1133027,2617
504,50,"54",985207,3509
504,55,"59",897776.5,5026
504,60,"64",769275.5,6924
504,65,"69",592435,9446
504,70,"74",400493.5,11424
504,75,"79",261123,13352
504,80,"84",146394.5,13368
504,85,"89",58578.5,8891
504,90,"94",15908,3815
504,95,"99",2021,713
504,100,"null",90,44
508,0,"4",2758918.5,37305
508,5,"9",2423515.5,2867
508,10,"14",2129106.5,1863
508,15,"19",1766287,2249
508,20,"24",1546782,2588
508,25,"29",1292467.5,2627
508,30,"34",1076780,2728
508,35,"39",882302,2918
508,40,"44",720112,3177
508,45,"49",564489,3365
508,50,"54",434936.5,3694
508,55,"59",328670,4013
508,60,"64",312548,5932
508,65,"69",273974,8609
508,70,"74",181458.5,10340
508,75,"79",90739.5,8861
508,80,"84",35969,5503
508,85,"89",10565,2350
508,90,"94",2434.5,750
508,95,"99",351.5,145
508,100,"null",30.5,16
512,0,"4",213602,368
512,5,"9",221697,56
512,10,"14",172832,50
512,15,"19",130016,31
512,20,"24",130157.5,37
512,25,"29",163932.5,48
512,30,"34",186554,93
512,35,"39",174611,99
512,40,"44",134452,118
512,45,"49",91040,99
512,50,"54",57348,120
512,55,"59",42472,159
512,60,"64",34622.5,248
512,65,"69",24863.5,347
512,70,"74",17606.5,456
512,75,"79",11550,535
512,80,"84",6650.5,528
512,85,"89",3120,397
512,90,"94",1103,201
512,95,"99",268.5,60
512,100,"null",27.5,13
516,0,"4",204627.5,1374
516,5,"9",182499,139
516,10,"14",156826.5,94
516,15,"19",132678,130
516,20,"24",129979.5,188
516,25,"29",127495,272
516,30,"34",116344,338
516,35,"39",94078.5,378
516,40,"44",76989.5,425
516,45,"49",63334.5,488
516,50,"54",51344.5,563
516,55,"59",42756,663
516,60,"64",35863.5,823
516,65,"69",24085.5,809
516,70,"74",17310,808
516,75,"79",11465,730
516,80,"84",6507.5,600
516,85,"89",3120.5,452
516,90,"94",1123,246
516,95,"99",272.5,87
516,100,"null",44,20
520,0,"4",737.5,4
520,5,"9",743,1
520,10,"14",708.5,1
520,15,"19",515,2
520,20,"24",461.5,2
520,25,"29",438,2
520,30,"34",465,3
520,35,"39",456.5,3
520,40,"44",337,3
520,45,"49",251,2
520,50,"54",174,2
520,55,"59",177,3
520,60,"64",156,4
520,65,"69",102.5,3
520,70,"74",47,2
520,75,"79",15.5,1
520,80,"84",3,0
520,85,"89",3,0
520,90,"94",0,0
520,95,"99",0,0
520,100,"null",0,0
524,0,"4",1362898.5,7228
524,5,"9",1377893,846
524,10,"14",1426252.5,686
524,15,"19",1530351,1231
524,20,"24",1542369,1744
524,25,"29",1430001.5,1946
524,30,"34",1236293,2040
524,35,"39",1091473.5,2336
524,40,"44",927138,2726
524,45,"49",783656.5,3413
524,50,"54",665414,4299
524,55,"59",543061.5,5309
524,60,"64",457604,7113
524,65,"69",382059.5,9929
524,70,"74",292260,12962
524,75,"79",185379,13919
524,80,"84",93964,11911
524,85,"89",33569.5,6758
524,90,"94",7648,2316
524,95,"99",845.5,384
524,100,"null",44,27
528,0,"4",432392.5,309
528,5,"9",440710,30
528,10,"14",467606,27
528,15,"19",500568.5,61
528,20,"24",572974.5,93
528,25,"29",582070.5,122
528,30,"34",587664,204
528,35,"39",551481.5,250
528,40,"44",532438.5,410
528,45,"49",543228.5,697
528,50,"54",646006,1394
528,55,"59",647147,2277
528,60,"64",599150.5,3528
528,65,"69",522233.5,4868
528,70,"74",478439,6884
528,75,"79",390854,9978
528,80,"84",260591,12544
528,85,"89",163151.5,16646
528,90,"94",74936,15260
528,95,"99",18680.5,6701
528,100,"null",2084.5,1174
531,0,"4",3735.5,6
531,5,"9",5229,1
531,10,"14",5219.5,1
531,15,"19",5294.5,1
531,20,"24",6245,2
531,25,"29",7455.5,3
531,30,"34",6355,3
531,35,"39",5799.5,4
531,40,"44",5821.5,6
531,45,"49",6363.5,10
531,50,"54",6854,17
531,55,"59",7496,30
531,60,"64",7213.5,46
531,65,"69",6070.5,70
531,70,"74",4880,103
531,75,"79",3543,137
531,80,"84",2135.5,151
531,85,"89",1056,127
531,90,"94",355,69
531,95,"99",75,22
531,100,"null",7.5,4
533,0,"4",2664.5,7
533,5,"9",3230.5,1
533,10,"14",3376.5,1
533,15,"19",3451,1
533,20,"24",2904.5,1
533,25,"29",2995.5,1
533,30,"34",3432.5,2
533,35,"39",3567.5,3
533,40,"44",3879.5,5
533,45,"49",4082.5,7
533,50,"54",4417,11
533,55,"59",4665.5,21
533,60,"64",4499,34
533,65,"69",3735,45
533,70,"74",2701,61
533,75,"79",1751,76
533,80,"84",1032.5,102
533,85,"89",426,76
533,90,"94",83.5,26
533,95,"99",6,3
533,100,"null",0,0
534,0,"4",779.5,2
534,5,"9",1039.5,0
534,10,"14",1275,0
534,15,"19",1190,0
534,20,"24",1058.5,0
534,25,"29",1245.5,1
534,30,"34",1563,1
534,35,"39",1732,1
534,40,"44",1692,2
534,45,"49",1840,3
534,50,"54",1992,6
534,55,"59",2006.5,9
534,60,"64",1444.5,11
534,65,"69",1157.5,15
534,70,"74",780,19
534,75,"79",439,19
534,80,"84",207,16
534,85,"89",93,12
534,90,"94",31.5,7
534,95,"99",5.5,2
534,100,"null",0,0
535,0,"4",716,1
535,5,"9",775.5,0
535,10,"14",802,0
535,15,"19",694.5,0
535,20,"24",635.5,0
535,25,"29",923.5,0
535,30,"34",1145.5,1
535,35,"39",1079.5,1
535,40,"44",1034,1
535,45,"49",956,1
535,50,"54",1038.5,2
535,55,"59",1109,4
535,60,"64",958,6
535,65,"69",702,8
535,70,"74",526.5,11
535,75,"79",367.5,13
535,80,"84",213,15
535,85,"89",130,15
535,90,"94",39.5,7
535,95,"99",6.5,2
535,100,"null",0.5,0
540,0,"4",10115,20
540,5,"9",10272.5,1
540,10,"14",10352,1
540,15,"19",10626,4
540,20,"24",10235,4
540,25,"29",9860.5,5
540,30,"34",10910.5,9
540,35,"39",10772,9
540,40,"44",10281.5,16
540,45,"49",10264.5,25
540,50,"54",9903.5,36
540,55,"59",8358,41
540,60,"64",7001.5,54
540,65,"69",5309.5,53
540,70,"74",4170,58
540,75,"79",3191.5,88
540,80,"84",2203.5,150
540,85,"89",1153.5,182
540,90,"94",448,114
540,95,"99",96.5,36
540,100,"null",7,4
548,0,"4",21228,73
548,5,"9",20194.5,9
548,10,"14",17529,7
548,15,"19",14244,11
548,20,"24",12732,13
548,25,"29",13110,15
548,30,"34",12259.5,18
548,35,"39",10315,20
548,40,"44",7071,19
548,45,"49",6101.5,26
548,50,"54",5315.5,32
548,55,"59",4570.5,41
548,60,"64",3912.5,53
548,65,"69",2983.5,65
548,70,"74",1751,63
548,75,"79",829.5,51
548,80,"84",388,40
548,85,"89",209.5,36
548,90,"94",126.5,34
548,95,"99",41,16
548,100,"null",4,2
554,0,"4",145779,181
554,5,"9",155636.5,12
554,10,"14",163956,30
554,15,"19",154623,43
554,20,"24",158596,49
554,25,"29",174873,59
554,30,"34",193484,150
554,35,"39",174669.5,87
554,40,"44",159812,172
554,45,"49",160088,367
554,50,"54",170866.5,445
554,55,"59",164768.5,535
554,60,"64",157737,794
554,65,"69",134040.5,1225
554,70,"74",113893,1643
554,75,"79",84747.5,2207
554,80,"84",59678.5,2832
554,85,"89",33776.5,3869
554,90,"94",17001,3814
554,95,"99",4784,1932
554,100,"null",599.5,393
558,0,"4",324967,878
558,5,"9",329668,69
558,10,"14",328306.5,87
558,15,"19",315627,150
558,20,"24",305468.5,187
558,25,"29",298803.5,192
558,30,"34",282261.5,212
558,35,"39",252674,308
