"ISOcode","AgeStart","AgeEnd","Ri"
430,10,14,0
430,15,19,0
430,20,24,0
430,25,29,2
430,30,34,2
430,35,39,3
430,40,44,3
430,45,49,3
430,50,54,4
430,55,59,5
430,60,64,5
430,65,69,5
430,70,74,4
430,75,79,4
430,80,84,2
430,85,999,1
434,0,4,0
434,5,9,0
434,10,14,0
434,15,19,1
434,20,24,1
434,25,29,4
434,30,34,6
434,35,39,11
434,40,44,22
434,45,49,33
434,50,54,41
434,55,59,32
434,60,64,24
434,65,69,27
434,70,74,32
434,75,79,35
434,80,84,32
434,85,999,25
440,0,4,0
440,5,9,0
440,10,14,0
440,15,19,0
440,20,24,0
440,25,29,0
440,30,34,2
440,35,39,2
440,40,44,5
440,45,49,11
440,50,54,25
440,55,59,47
440,60,64,80
440,65,69,87
440,70,74,90
440,75,79,79
440,80,84,72
440,85,999,66
442,0,4,0
442,5,9,0
442,10,14,0
442,15,19,0
442,20,24,0
442,25,29,0
442,30,34,0
442,35,39,1
442,40,44,2
442,45,49,2
442,50,54,9
442,55,59,10
442,60,64,11
442,65,69,10
442,70,74,15
442,75,79,5
442,80,84,9
442,85,999,14
450,0,4,0
450,5,9,0
450,10,14,0
450,15,19,0
450,20,24,6
450,25,29,10
450,30,34,13
450,35,39,17
450,40,44,14
450,45,49,18
450,50,54,25
450,55,59,32
450,60,64,42
450,65,69,53
450,70,74,51
450,75,79,38
450,80,84,27
450,85,999,18
454,0,4,0
454,5,9,0
454,10,14,0
454,15,19,0
454,20,24,5
454,25,29,14
454,30,34,14
454,35,39,27
454,40,44,28
454,45,49,20
454,50,54,25
454,55,59,8
454,60,64,22
454,65,69,17
454,70,74,18
454,75,79,15
454,80,84,9
454,85,999,4
458,0,4,0
458,5,9,0
458,10,14,0
458,15,19,5
458,20,24,17
458,25,29,31
458,30,34,38
458,35,39,82
458,40,44,135
458,45,49,196
458,50,54,291
458,55,59,385
458,60,64,453
458,65,69,433
458,70,74,367
458,75,79,267
458,80,84,182
458,85,999,163
462,0,4,0
462,5,9,0
462,10,14,0
462,15,19,0
462,20,24,0
462,25,29,1
462,30,34,1
462,35,39,1
462,40,44,2
462,45,49,3
462,50,54,3
462,55,59,3
462,60,64,3
462,65,69,3
462,70,74,1
462,75,79,1
462,80,84,1
462,85,999,1
466,0,4,0
466,5,9,0
466,10,14,1
466,15,19,2
466,20,24,14
466,25,29,24
466,30,34,32
466,35,39,39
466,40,44,45
466,45,49,46
466,50,54,43
466,55,59,39
466,60,64,36
466,65,69,38
466,70,74,32
466,75,79,23
466,80,84,13
466,85,999,5
470,0,4,0
470,5,9,0
470,10,14,0
470,15,19,0
470,20,24,0
470,25,29,0
470,30,34,1
470,35,39,1
470,40,44,2
470,45,49,4
470,50,54,5
470,55,59,6
470,60,64,8
470,65,69,12
470,70,74,15
470,75,79,15
470,80,84,9
470,85,999,12
474,0,4,0
474,5,9,0
474,10,14,0
474,15,19,0
474,20,24,0
474,25,29,0
474,30,34,0
474,35,39,0
474,40,44,1
474,45,49,2
474,50,54,4
474,55,59,5
474,60,64,7
474,65,69,8
474,70,74,9
474,75,79,7
474,80,84,6
474,85,999,8
478,0,4,0
478,5,9,0
478,10,14,0
478,15,19,0
478,20,24,2
478,25,29,2
478,30,34,3
478,35,39,4
478,40,44,5
478,45,49,6
478,50,54,7
478,55,59,8
478,60,64,8
478,65,69,6
478,70,74,5
478,75,79,4
478,80,84,2
478,85,999,2
480,0,4,0
480,5,9,0
480,10,14,0
480,15,19,0
480,20,24,0
480,25,29,0
480,30,34,0
480,35,39,2
480,40,44,3
480,45,49,5
480,50,54,8
480,55,59,13
480,60,64,17
480,65,69,19
480,70,74,18
480,75,79,11
480,80,84,6
480,85,999,5
484,0,4,0
484,5,9,0
484,10,14,0
484,15,19,9
484,20,24,20
484,25,29,43
484,30,34,88
484,35,39,102
484,40,44,173
484,45,49,276
484,50,54,380
484,55,59,474
484,60,64,541
484,65,69,532
484,70,74,418
484,75,79,295
484,80,84,187
484,85,999,165
496,0,4,0
496,5,9,0
496,10,14,0
496,15,19,0
496,20,24,0
496,25,29,1
496,30,34,2
496,35,39,1
496,40,44,2
496,45,49,6
496,50,54,4
496,55,59,7
496,60,64,7
496,65,69,5
496,70,74,7
496,75,79,2
496,80,84,4
496,85,999,1
498,0,4,0
498,5,9,0
498,10,14,0
498,15,19,0
498,20,24,0
498,25,29,2
498,30,34,2
498,35,39,2
498,40,44,12
498,45,49,30
498,50,54,51
498,55,59,92
498,60,64,157
498,65,69,162
498,70,74,132
498,75,79,49
498,80,84,34
498,85,999,16
499,0,4,0
499,5,9,0
499,10,14,0
499,15,19,0
499,20,24,0
499,25,29,0
499,30,34,0
499,35,39,1
499,40,44,2
499,45,49,6
499,50,54,8
499,55,59,9
499,60,64,13
499,65,69,15
499,70,74,14
499,75,79,8
499,80,84,7
499,85,999,5
504,0,4,0
504,5,9,0
504,10,14,0
504,15,19,1
504,20,24,14
504,25,29,28
504,30,34,44
504,35,39,75
504,40,44,115
504,45,49,153
504,50,54,212
504,55,59,289
504,60,64,359
504,65,69,329
504,70,74,217
504,75,79,152
504,80,84,109
504,85,999,60
508,0,4,0
508,5,9,0
508,10,14,0
508,15,19,0
508,20,24,8
508,25,29,11
508,30,34,21
508,35,39,19
508,40,44,14
508,45,49,12
508,50,54,11
508,55,59,18
508,60,64,26
508,65,69,33
508,70,74,32
508,75,79,25
508,80,84,14
508,85,999,7
512,0,4,0
512,5,9,0
512,10,14,0
512,15,19,0
512,20,24,1
512,25,29,2
512,30,34,9
512,35,39,15
512,40,44,16
512,45,49,20
512,50,54,20
512,55,59,18
512,60,64,16
512,65,69,12
512,70,74,7
512,75,79,6
512,80,84,5
512,85,999,4
516,0,4,0
516,5,9,0
516,10,14,0
516,15,19,0
516,20,24,0
516,25,29,1
516,30,34,3
516,35,39,4
516,40,44,4
516,45,49,4
516,50,54,5
516,55,59,6
516,60,64,6
516,65,69,6
516,70,74,5
516,75,79,4
516,80,84,3
516,85,999,1
524,0,4,0
524,5,9,0
524,10,14,1
524,15,19,8
524,20,24,15
524,25,29,12
524,30,34,16
524,35,39,20
524,40,44,26
524,45,49,31
524,50,54,38
524,55,59,44
524,60,64,49
524,65,69,56
524,70,74,55
524,75,79,49
524,80,84,33
524,85,999,18
528,0,4,0
528,5,9,0
528,10,14,0
528,15,19,0
528,20,24,2
528,25,29,10
528,30,34,13
528,35,39,14
528,40,44,57
528,45,49,131
528,50,54,304
528,55,59,530
528,60,64,761
528,65,69,912
528,70,74,997
528,75,79,839
528,80,84,505
528,85,999,365
540,0,4,0
540,5,9,0
540,10,14,0
540,15,19,0
540,20,24,0
540,25,29,0
540,30,34,0
540,35,39,0
540,40,44,1
540,45,49,1
540,50,54,2
540,55,59,4
540,60,64,5
540,65,69,5
540,70,74,4
540,75,79,3
540,80,84,3
540,85,999,3
548,0,4,0
548,5,9,0
548,10,14,0
548,15,19,0
548,20,24,0
548,25,29,0
548,30,34,0
548,35,39,0
548,40,44,0
548,45,49,0
548,50,54,2
548,55,59,0
548,60,64,2
548,65,69,2
548,70,74,1
548,75,79,0
548,80,84,0
548,85,999,0
554,0,4,0
554,5,9,0
554,10,14,0
554,15,19,0
554,20,24,1
554,25,29,6
554,30,34,1
554,35,39,5
554,40,44,16
554,45,49,36
554,50,54,72
554,55,59,122
554,60,64,175
554,65,69,206
554,70,74,227
554,75,79,198
554,80,84,136
554,85,999,130
558,0,4,0
558,5,9,0
558,10,14,0
558,15,19,1
558,20,24,1
558,25,29,3
558,30,34,4
558,35,39,6
558,40,44,6
558,45,49,8
558,50,54,10
558,55,59,13
558,60,64,18
558,65,69,19
558,70,74,13
558,75,79,11
558,80,84,11
558,85,999,12
562,0,4,0
562,5,9,0
562,10,14,0
562,15,19,5
562,20,24,17
562,25,29,19
562,30,34,23
562,35,39,32
562,40,44,18
562,45,49,35
562,50,54,13
562,55,59,27
562,60,64,27
562,65,69,17
562,70,74,9
562,75,79,6
562,80,84,3
562,85,999,1
566,0,4,0
566,5,9,0
566,10,14,0
566,15,19,0
566,20,24,13
566,25,29,28
566,30,34,176
566,35,39,148
566,40,44,193
566,45,49,275
566,50,54,343
566,55,59,470
566,60,64,509
566,65,69,428
566,70,74,300
566,75,79,174
566,80,84,72
566,85,999,22
578,0,4,0
578,5,9,0
578,10,14,0
578,15,19,0
578,20,24,1
578,25,29,1
578,30,34,8
578,35,39,10
578,40,44,22
578,45,49,46
578,50,54,87
578,55,59,137
578,60,64,185
578,65,69,240
578,70,74,273
578,75,79,258
578,80,84,158
578,85,999,146
586,0,4,0
586,5,9,0
586,10,14,13
586,15,19,68
586,20,24,145
586,25,29,177
586,30,34,168
586,35,39,210
586,40,44,248
586,45,49,279
586,50,54,315
586,55,59,358
586,60,64,380
586,65,69,350
586,70,74,303
586,75,79,252
586,80,84,162
586,85,999,96
591,0,4,0
591,5,9,0
591,10,14,0
591,15,19,0
591,20,24,2
591,25,29,2
591,30,34,1
591,35,39,2
591,40,44,4
591,45,49,9
591,50,54,17
591,55,59,26
591,60,64,32
591,65,69,31
591,70,74,26
591,75,79,21
591,80,84,15
591,85,999,16
598,0,4,0
598,5,9,0
598,10,14,0
598,15,19,0
598,20,24,0
598,25,29,0
598,30,34,0
598,35,39,7
598,40,44,10
598,45,49,18
598,50,54,28
598,55,59,40
598,60,64,49
598,65,69,43
598,70,74,25
598,75,79,19
598,80,84,15
598,85,999,11
600,0,4,0
600,5,9,0
600,10,14,0
600,15,19,0
600,20,24,1
600,25,29,1
600,30,34,8
600,35,39,11
600,40,44,15
600,45,49,17
600,50,54,21
600,55,59,29
600,60,64,38
600,65,69,41
600,70,74,30
600,75,79,21
600,80,84,14
600,85,999,12
604,0,4,0
604,5,9,0
604,10,14,0
604,15,19,2
604,20,24,6
604,25,29,7
604,30,34,8
604,35,39,23
604,40,44,36
604,45,49,54
604,50,54,73
604,55,59,90
604,60,64,98
604,65,69,110
604,70,74,114
604,75,79,109
604,80,84,97
604,85,999,100
608,0,4,0
608,5,9,0
608,10,14,6
608,15,19,18
608,20,24,98
608,25,29,77
608,30,34,80
608,35,39,157
608,40,44,275
608,45,49,436
608,50,54,665
608,55,59,928
608,60,64,1091
608,65,69,1095
608,70,74,908
608,75,79,607
608,80,84,363
608,85,999,246
616,0,4,0
616,5,9,0
616,10,14,0
616,15,19,0
616,20,24,7
616,25,29,11
616,30,34,39
616,35,39,18
616,40,44,127
616,45,49,298
616,50,54,504
616,55,59,872
616,60,64,1565
616,65,69,2163
616,70,74,2053
616,75,79,1295
616,80,84,995
616,85,999,975
620,0,4,0
620,5,9,0
620,10,14,0
620,15,19,0
620,20,24,1
620,25,29,2
620,30,34,7
620,35,39,15
620,40,44,52
620,45,49,117
620,50,54,188
620,55,59,281
620,60,64,386
620,65,69,489
620,70,74,589
620,75,79,542
620,80,84,438
620,85,999,445
624,0,4,0
624,5,9,0
624,10,14,0
624,15,19,0
624,20,24,0
624,25,29,0
624,30,34,1
624,35,39,2
624,40,44,2
624,45,49,2
624,50,54,2
624,55,59,2
624,60,64,2
624,65,69,2
624,70,74,2
624,75,79,1
624,80,84,0
624,85,999,0
626,0,4,0
626,5,9,0
626,10,14,0
626,15,19,0
626,20,24,0
626,25,29,0
626,30,34,0
626,35,39,1
626,40,44,2
626,45,49,2
626,50,54,4
626,55,59,5
626,60,64,5
626,65,69,3
626,70,74,3
626,75,79,3
626,80,84,2
626,85,999,2
630,0,4,0
630,5,9,0
630,10,14,0
630,15,19,0
630,20,24,0
630,25,29,1
630,30,34,1
630,35,39,5
630,40,44,10
630,45,49,20
630,50,54,34
630,55,59,50
630,60,64,67
630,65,69,71
630,70,74,72
630,75,79,64
630,80,84,42
630,85,999,41
634,0,4,0
634,5,9,0
634,10,14,0
634,15,19,0
634,20,24,0
634,25,29,1
634,30,34,2
634,35,39,7
634,40,44,2
634,45,49,11
634,50,54,7
634,55,59,3
634,60,64,13
634,65,69,6
634,70,74,3
634,75,79,2
634,80,84,1
634,85,999,1
638,0,4,0
638,5,9,0
638,10,14,0
638,15,19,0
638,20,24,0
638,25,29,0
638,30,34,0
638,35,39,1
638,40,44,3
638,45,49,5
638,50,54,9
638,55,59,14
638,60,64,17
638,65,69,18
638,70,74,17
638,75,79,13
638,80,84,9
638,85,999,8
642,0,4,0
642,5,9,0
642,10,14,0
642,15,19,0
642,20,24,2
642,25,29,14
642,30,34,3
642,35,39,19
642,40,44,92
642,45,49,221
642,50,54,452
642,55,59,515
642,60,64,768
642,65,69,1011
642,70,74,937
642,75,79,619
642,80,84,463
642,85,999,353
643,0,4,0
643,5,9,0
643,10,14,0
643,15,19,3
643,20,24,17
643,25,29,47
643,30,34,63
643,35,39,213
643,40,44,561
643,45,49,1032
643,50,54,1648
643,55,59,2894
643,60,64,5189
643,65,69,5879
643,70,74,5177
643,75,79,2336
643,80,84,2422
643,85,999,1484
646,0,4,0
646,5,9,0
646,10,14,0
646,15,19,0
646,20,24,3
646,25,29,6
646,30,34,6
646,35,39,10
646,40,44,13
646,45,49,16
646,50,54,19
646,55,59,27
646,60,64,27
646,65,69,21
646,70,74,13
646,75,79,7
646,80,84,4
646,85,999,3
662,0,4,0
662,5,9,0
662,10,14,0
662,15,19,0
662,20,24,0
662,25,29,0
662,30,34,0
662,35,39,0
662,40,44,0
662,45,49,0
662,50,54,0
662,55,59,2
662,60,64,3
662,65,69,1
662,70,74,0
662,75,79,1
662,80,84,1
662,85,999,0
678,0,4,0
678,5,9,0
678,10,14,0
678,15,19,0
678,20,24,0
678,25,29,0
678,30,34,0
678,35,39,0
678,40,44,0
678,45,49,0
678,50,54,0
678,55,59,0
678,60,64,1
678,65,69,0
678,70,74,0
678,75,79,0
678,80,84,0
678,85,999,0
682,0,4,0
682,5,9,0
682,10,14,0
682,15,19,2
682,20,24,6
682,25,29,19
682,30,34,40
682,35,39,88
682,40,44,168
682,45,49,247
682,50,54,261
682,55,59,243
682,60,64,209
682,65,69,159
682,70,74,92
682,75,79,58
682,80,84,39
682,85,999,27
686,0,4,0
686,5,9,0
686,10,14,1
686,15,19,1
686,20,24,6
686,25,29,13
686,30,34,16
686,35,39,19
686,40,44,21
686,45,49,22
686,50,54,24
686,55,59,25
686,60,64,25
686,65,69,25
686,70,74,21
686,75,79,16
686,80,84,11
686,85,999,6
688,0,4,0
688,5,9,0
688,10,14,0
688,15,19,0
688,20,24,0
688,25,29,2
688,30,34,3
688,35,39,10
688,40,44,39
688,45,49,107
688,50,54,191
688,55,59,296
688,60,64,390
688,65,69,457
688,70,74,454
688,75,79,312
688,80,84,211
688,85,999,139
694,0,4,0
694,5,9,0
694,10,14,0
694,15,19,0
694,20,24,0
694,25,29,1
694,30,34,1
694,35,39,0
694,40,44,0
694,45,49,0
694,50,54,0
694,55,59,1
694,60,64,1
694,65,69,0
694,70,74,0
694,75,79,0
694,80,84,0
694,85,999,1
702,0,4,0
702,5,9,0
702,10,14,0
702,15,19,0
702,20,24,1
702,25,29,4
702,30,34,7
702,35,39,13
702,40,44,33
702,45,49,67
702,50,54,111
702,55,59,174
702,60,64,245
702,65,69,281
702,70,74,218
702,75,79,123
702,80,84,90
702,85,999,104
703,0,4,0
703,5,9,0
703,10,14,0
703,15,19,0
703,20,24,1
703,25,29,2
703,30,34,4
703,35,39,10
703,40,44,19
703,45,49,55
703,50,54,91
703,55,59,157
703,60,64,241
703,65,69,322
703,70,74,306
703,75,79,208
703,80,84,140
703,85,999,109
704,0,4,0
704,5,9,0
704,10,14,3
704,15,19,8
704,20,24,21
704,25,29,131
704,30,34,71
704,35,39,127
704,40,44,289
704,45,49,519
704,50,54,878
704,55,59,1325
704,60,64,1670
704,65,69,1569
704,70,74,993
704,75,79,589
704,80,84,419
704,85,999,481
705,0,4,0
705,5,9,0
705,10,14,0
705,15,19,0
705,20,24,0
705,25,29,1
705,30,34,2
705,35,39,3
705,40,44,10
705,45,49,20
705,50,54,35
705,55,59,58
705,60,64,77
705,65,69,103
705,70,74,105
705,75,79,79
705,80,84,69
705,85,999,63
706,0,4,0
706,5,9,0
706,10,14,2
706,15,19,0
706,20,24,9
706,25,29,13
706,30,34,12
706,35,39,14
706,40,44,19
706,45,49,26
706,50,54,33
706,55,59,38
706,60,64,39
706,65,69,34
706,70,74,24
706,75,79,16
706,80,84,8
706,85,999,5
710,0,4,0
710,5,9,0
710,10,14,2
710,15,19,6
710,20,24,16
710,25,29,56
710,30,34,88
710,35,39,178
710,40,44,212
710,45,49,261
710,50,54,324
710,55,59,394
710,60,64,391
710,65,69,394
710,70,74,381
710,75,79,287
710,80,84,166
710,85,999,78
716,0,4,0
716,5,9,0
716,10,14,1
716,15,19,1
716,20,24,2
716,25,29,4
716,30,34,14
716,35,39,11
716,40,44,15
716,45,49,19
716,50,54,22
716,55,59,28
716,60,64,32
716,65,69,38
716,70,74,36
716,75,79,29
716,80,84,20
716,85,999,10
724,0,4,0
724,5,9,0
724,10,14,0
724,15,19,2
724,20,24,5
724,25,29,10
724,30,34,27
724,35,39,65
724,40,44,179
724,45,49,461
724,50,54,862
724,55,59,1308
724,60,64,1638
724,65,69,1810
724,70,74,2035
724,75,79,1833
724,80,84,1198
724,85,999,1283
728,0,4,0
728,5,9,0
728,10,14,1
728,15,19,2
728,20,24,6
728,25,29,8
728,30,34,6
728,35,39,8
728,40,44,10
728,45,49,14
728,50,54,17
728,55,59,20
728,60,64,20
728,65,69,17
728,70,74,13
728,75,79,10
728,80,84,6
728,85,999,3
729,0,4,0
729,5,9,0
729,10,14,16
729,15,19,49
729,20,24,54
729,25,29,52
729,30,34,48
729,35,39,39
729,40,44,30
729,45,49,40
729,50,54,47
729,55,59,64
729,60,64,84
729,65,69,89
729,70,74,81
729,75,79,64
729,80,84,41
729,85,999,28
740,0,4,0
740,5,9,0
740,10,14,0
740,15,19,0
740,20,24,0
740,25,29,0
740,30,34,0
740,35,39,1
740,40,44,0
740,45,49,3
740,50,54,2
740,55,59,3
740,60,64,1
740,65,69,1
740,70,74,6
740,75,79,2
740,80,84,2
740,85,999,1
748,0,4,0
748,5,9,0
748,10,14,0
748,15,19,0
748,20,24,0
748,25,29,0
748,30,34,1
748,35,39,1
748,40,44,2
748,45,49,2
748,50,54,1
748,55,59,0
748,60,64,1
748,65,69,2
748,70,74,1
748,75,79,1
748,80,84,0
748,85,999,0
752,0,4,0
752,5,9,0
752,10,14,0
752,15,19,0
752,20,24,1
752,25,29,5
752,30,34,4
752,35,39,11
752,40,44,31
752,45,49,65
752,50,54,115
752,55,59,193
752,60,64,253
752,65,69,336
752,70,74,418
752,75,79,433
752,80,84,273
752,85,999,230
756,0,4,0
756,5,9,0
756,10,14,0
756,15,19,0
756,20,24,1
756,25,29,5
756,30,34,4
756,35,39,8
756,40,44,29
756,45,49,63
756,50,54,127
756,55,59,203
756,60,64,234
756,65,69,243
756,70,74,259
756,75,79,250
756,80,84,180
756,85,999,172
760,0,4,0
760,5,9,0
760,10,14,1
760,15,19,1
760,20,24,2
760,25,29,10
760,30,34,19
760,35,39,33
760,40,44,10
760,45,49,13
760,50,54,37
760,55,59,42
760,60,64,22
760,65,69,74
760,70,74,36
760,75,79,66
760,80,84,60
760,85,999,67
762,0,4,0
762,5,9,0
762,10,14,4
762,15,19,4
762,20,24,4
762,25,29,4
762,30,34,6
762,35,39,7
762,40,44,8
762,45,49,10
762,50,54,15
762,55,59,21
762,60,64,22
762,65,69,18
762,70,74,14
762,75,79,10
762,80,84,9
762,85,999,7
764,0,4,0
764,5,9,0
764,10,14,3
764,15,19,5
764,20,24,16
764,25,29,54
764,30,34,42
764,35,39,95
764,40,44,235
764,45,49,463
764,50,54,789
764,55,59,1125
764,60,64,1401
764,65,69,1461
764,70,74,1234
764,75,79,939
764,80,84,670
764,85,999,597
768,0,4,0
768,5,9,0
768,10,14,0
768,15,19,0
768,20,24,1
768,25,29,4
768,30,34,4
768,35,39,3
768,40,44,6
768,45,49,10
768,50,54,12
768,55,59,13
768,60,64,12
768,65,69,9
768,70,74,8
768,75,79,7
768,80,84,4
768,85,999,2
780,0,4,0
780,5,9,0
780,10,14,0
780,15,19,0
780,20,24,1
780,25,29,1
780,30,34,2
780,35,39,4
780,40,44,7
780,45,49,9
780,50,54,11
780,55,59,15
780,60,64,20
780,65,69,21
780,70,74,18
780,75,79,14
780,80,84,8
780,85,999,5
784,0,4,0
784,5,9,0
784,10,14,0
784,15,19,0
784,20,24,0
784,25,29,2
784,30,34,6
784,35,39,5
784,40,44,8
784,45,49,10
784,50,54,24
784,55,59,37
784,60,64,38
784,65,69,23
784,70,74,13
784,75,79,12
784,80,84,6
784,85,999,4
788,0,4,0
788,5,9,0
788,10,14,0
788,15,19,0
788,20,24,3
788,25,29,7
788,30,34,15
788,35,39,24
788,40,44,37
788,45,49,49
788,50,54,69
788,55,59,92
788,60,64,102
788,65,69,103
788,70,74,84
788,75,79,62
788,80,84,51
788,85,999,45
792,0,4,0
792,5,9,0
792,10,14,0
792,15,19,1
792,20,24,17
792,25,29,74
792,30,34,64
792,35,39,142
792,40,44,295
792,45,49,486
792,50,54,720
792,55,59,952
792,60,64,1137
792,65,69,1182
792,70,74,1038
792,75,79,771
792,80,84,502
792,85,999,354
795,0,4,0
795,5,9,0
795,10,14,1
795,15,19,2
795,20,24,2
795,25,29,2
795,30,34,4
795,35,39,6
795,40,44,10
795,45,49,14
795,50,54,19
795,55,59,24
795,60,64,27
795,65,69,25
795,70,74,16
795,75,79,8
795,80,84,6
795,85,999,5
800,0,4,0
800,5,9,0
800,10,14,0
800,15,19,0
800,20,24,2
800,25,29,18
800,30,34,15
800,35,39,27
800,40,44,31
800,45,49,46
800,50,54,66
800,55,59,91
800,60,64,91
800,65,69,74
800,70,74,49
800,75,79,27
800,80,84,12
800,85,999,5
804,0,4,0
804,5,9,0
804,10,14,0
804,15,19,0
804,20,24,4
804,25,29,9
804,30,34,23
804,35,39,37
804,40,44,152
804,45,49,328
804,50,54,607
804,55,59,1061
804,60,64,1716
804,65,69,1849
804,70,74,1674
804,75,79,812
804,80,84,712
804,85,999,285
807,0,4,0
807,5,9,0
807,10,14,0
807,15,19,0
807,20,24,0
807,25,29,0
807,30,34,0
807,35,39,3
807,40,44,8
807,45,49,19
807,50,54,34
807,55,59,54
807,60,64,72
807,65,69,80
807,70,74,69
807,75,79,45
807,80,84,27
807,85,999,15
818,0,4,0
818,5,9,0
818,10,14,3
818,15,19,13
818,20,24,36
818,25,29,74
818,30,34,111
818,35,39,150
818,40,44,176
818,45,49,192
818,50,54,201
818,55,59,219
818,60,64,217
818,65,69,181
818,70,74,143
818,75,79,90
818,80,84,44
818,85,999,30
826,0,4,0
826,5,9,0
826,10,14,0
826,15,19,2
826,20,24,11
826,25,29,35
826,30,34,41
826,35,39,84
826,40,44,220
826,45,49,413
826,50,54,886
826,55,59,1480
826,60,64,1911
826,65,69,2156
826,70,74,2590
826,75,79,2561
826,80,84,1851
826,85,999,2044
834,0,4,0
834,5,9,0
834,10,14,0
834,15,19,0
834,20,24,16
834,25,29,14
834,30,34,22
834,35,39,27
834,40,44,45
834,45,49,53
834,50,54,73
834,55,59,86
834,60,64,77
834,65,69,86
834,70,74,104
834,75,79,91
834,80,84,52
834,85,999,24
840,0,4,0
840,5,9,0
840,10,14,2
840,15,19,18
840,20,24,82
840,25,29,143
840,30,34,477
840,35,39,1172
840,40,44,2244
840,45,49,3384
840,50,54,5183
840,55,59,6397
840,60,64,7172
840,65,69,6495
840,70,74,5137
840,75,79,3692
840,80,84,2224
840,85,999,2108
854,0,4,0
854,5,9,0
854,10,14,0
854,15,19,0
854,20,24,0
854,25,29,18
854,30,34,0
854,35,39,4
854,40,44,20
854,45,49,0
854,50,54,25
854,55,59,0
854,60,64,0
854,65,69,0
854,70,74,0
854,75,79,15
854,80,84,0
854,85,999,0
858,0,4,0
858,5,9,0
858,10,14,0
858,15,19,0
858,20,24,0
858,25,29,2
858,30,34,4
858,35,39,5
858,40,44,9
858,45,49,20
858,50,54,32
858,55,59,49
858,60,64,70
858,65,69,82
858,70,74,87
858,75,79,79
858,80,84,61
858,85,999,76
860,0,4,0
860,5,9,0
860,10,14,1
860,15,19,2
860,20,24,7
860,25,29,19
860,30,34,26
860,35,39,45
860,40,44,72
860,45,49,107
860,50,54,141
860,55,59,193
860,60,64,238
860,65,69,221
860,70,74,125
860,75,79,58
860,80,84,34
860,85,999,14
862,0,4,0
862,5,9,0
862,10,14,0
862,15,19,6
862,20,24,6
862,25,29,29
862,30,34,16
862,35,39,22
862,40,44,52
862,45,49,100
862,50,54,180
862,55,59,273
862,60,64,326
862,65,69,285
862,70,74,193
862,75,79,132
862,80,84,82
862,85,999,74
882,0,4,0
882,5,9,0
882,10,14,0
882,15,19,0
882,20,24,0
882,25,29,0
882,30,34,0
882,35,39,0
882,40,44,0
882,45,49,1
882,50,54,3
882,55,59,3
882,60,64,3
882,65,69,3
882,70,74,2
882,75,79,1
882,80,84,1
882,85,999,0
887,0,4,0
887,5,9,0
887,10,14,0
887,15,19,0
887,20,24,0
887,25,29,15
887,30,34,33
887,35,39,63
887,40,44,78
887,45,49,84
887,50,54,58
887,55,59,61
887,60,64,64
887,65,69,60
887,70,74,44
887,75,79,33
887,80,84,17
887,85,999,9
894,0,4,0
894,5,9,0
894,10,14,0
894,15,19,1
894,20,24,6
894,25,29,7
894,30,34,7
894,35,39,14
894,40,44,23
894,45,49,30
894,50,54,32
894,55,59,30
894,60,64,26
894,65,69,22
894,70,74,18
894,75,79,13
894,80,84,8
894,85,999,3
900,0,4,0
900,5,9,0
900,10,14,169
900,15,19,562
900,20,24,1923
900,25,29,4150
900,30,34,6598
900,35,39,10602
900,40,44,19409
900,45,49,34084
900,50,54,61235
900,55,59,79898
900,60,64,96569
900,65,69,117833
900,70,74,107258
900,75,79,80275
900,80,84,58681
900,85,999,50412
